VARIABLES = "X","Cp"
ZONE T = "NACA0012_M0.352_Rec3e6_AoA12.86"
 5.45970735968552e-003   -6.81032976632453e+000
 1.41224430370532e-002   -6.38938632889277e+000
 1.72284098905632e-002   -6.30148504040183e+000
 2.27609133483779e-002   -5.12928587027735e+000
 2.46778772657786e-002   -3.92269054378685e+000
 3.05986265802820e-002   -3.67700371260100e+000
 4.30224939943219e-002   -3.32539855863726e+000
 5.21220062604644e-002   -3.00928150251147e+000
 7.41549586275509e-002   -2.46385673727888e+000
 1.03928562762369e-001   -2.10952172963529e+000
 1.40569265487370e-001   -1.73662371696877e+000
 1.81262284341559e-001   -1.50294824197423e+000
 2.22100895392007e-001   -1.30421489408168e+000
 2.63157894736842e-001   -1.15789473684211e+000
 3.00744946737522e-001   -1.01212055033850e+000
 3.38477590934459e-001   -9.01288490936886e-001
 3.79752978573682e-001   -8.07381524350295e-001
 4.21028366212904e-001   -7.13474557763704e-001
 4.62303753852127e-001   -6.19567591177113e-001
 5.03724733687608e-001   -5.60602751692509e-001
 5.41602970080804e-001   -4.84712819392881e-001
 5.79481206474000e-001   -4.08822887093252e-001
 6.20902186309480e-001   -3.49858047608648e-001
 6.62323166144961e-001   -2.90893208124045e-001
 7.03671349882313e-001   -2.14457305088447e-001
 7.41695178471767e-001   -1.73509499890806e-001
 7.83116158307248e-001   -1.14544660406202e-001
 8.21139986896702e-001   -7.35968552085606e-002
 8.62706558928441e-001   -4.95741428259446e-002
 9.04200334862051e-001   -8.08036689233438e-003
 1.00106767610589e+000    7.70910679187597e-002
 8.62124190143408e-001    9.01943655820050e-002
 8.23881973259567e-001    1.01659751037344e-001
 7.85639756375725e-001    1.13125136492684e-001
 7.40457644803572e-001    1.23498580476086e-001
 7.02215427919730e-001    1.34963965931426e-001
 6.63973211035888e-001    1.46429351386766e-001
 6.22261046807891e-001    1.57348766106137e-001
 5.84018829924049e-001    1.68814151561476e-001
 5.38909514450025e-001    1.61716531993885e-001
 5.00594501468055e-001    1.90652981000218e-001
 4.58882337240057e-001    2.01572395719589e-001
 4.20567324258086e-001    2.30508844725923e-001
 3.78855160030089e-001    2.41428259445294e-001
 3.40467350949989e-001    2.87835772002621e-001
 3.02225134066147e-001    2.99301157457960e-001
 2.60367377641892e-001    3.45162699279319e-001
 2.18436825119507e-001    4.08495304651671e-001
 1.79976219941278e-001    4.72373880759991e-001
 9.92210817500182e-002    6.86940379995632e-001
 7.44218776540244e-002    8.05416029700808e-001
 4.96226735580306e-002    9.23891679405984e-001
 2.83662129043217e-002    1.02544223629613e+000
 7.83771323190410e-003    9.52282157676349e-001
 5.75089175220208e-003    6.19785979471500e-001
 1.35886049841062e-003    7.20681371478471e-003
 4.41629661983451e-003   -7.26577855426950e-001
