idx,sigma,sigma_rel_max
537,3.5134225350344091e-05,3.5134222491642764e-05
538,3.4798158900709656e-05,3.4798156069352423e-05
539,3.4469540419568862e-05,3.4469537614949722e-05
540,3.4441293557690720e-05,3.4441290755369885e-05
541,3.4432491566026231e-05,3.4432488764421573e-05
542,3.3993233866425308e-05,3.3993231100560913e-05
543,3.3798274903740448e-05,3.3798272153738921e-05
544,3.3726796955269710e-05,3.3726794211083999e-05
545,3.3565386514024150e-05,3.3565383782971624e-05
546,3.3453977357367224e-05,3.3453974635379516e-05
547,3.3452540455496461e-05,3.3452537733625671e-05
548,3.3385244086031389e-05,3.3385241369636171e-05
549,3.2785467579417248e-05,3.2785464911822932e-05
550,3.2671524702407858e-05,3.2671522044084522e-05
551,3.2572447694635689e-05,3.2572445044373769e-05
552,3.2356477946720842e-05,3.2356475314031332e-05
553,3.2156564411744679e-05,3.2156561795321162e-05
554,3.2133414774130419e-05,3.2133412159590480e-05
555,3.1888400012189622e-05,3.1888397417585342e-05
556,3.1589898890700384e-05,3.1589896320383690e-05
557,3.1503498965270827e-05,3.1503496401984079e-05
558,3.1481778555586935e-05,3.1481775994067471e-05
559,3.1284692681473636e-05,3.1284690135990091e-05
560,3.0819073521855248e-05,3.0819071014256871e-05
561,3.0789375494539317e-05,3.0789372989357329e-05
562,3.0679604909320458e-05,3.0679602413069964e-05
563,3.0644244682997259e-05,3.0644242189623858e-05
564,3.0617391239491950e-05,3.0617388748303481e-05
565,3.0032196833724561e-05,3.0032194390150522e-05
566,2.9632724939070237e-05,2.9632722527999284e-05
567,2.9577816387837515e-05,2.9577813981234207e-05
568,2.9467795688082125e-05,2.9467793290430667e-05
569,2.9460468711840999e-05,2.9460466314785701e-05
570,2.8615235518809919e-05,2.8615233190527143e-05
571,2.8487436666820494e-05,2.8487434348936087e-05
572,2.8487141803056792e-05,2.8487139485196376e-05
573,2.7818100037011346e-05,2.7818097773587610e-05
574,2.7755550573300998e-05,2.7755548314966610e-05
575,2.7653992625463597e-05,2.7653990375392486e-05
576,2.7532884061842785e-05,2.7532881821625689e-05
577,2.7117086334481795e-05,2.7117084128096143e-05
578,2.6982642811828675e-05,2.6982640616382041e-05
579,2.6689343450003041e-05,2.6689341278420751e-05
580,2.6603411635729811e-05,2.6603409471139374e-05
581,2.6587173691671053e-05,2.6587171528401818e-05
582,2.5987179461899148e-05,2.5987177347448532e-05
583,2.5728620121867988e-05,2.5728618028455088e-05
584,2.5682037338995234e-05,2.5682035249372549e-05
585,2.5448437627219972e-05,2.5448435556604165e-05
586,2.5182687914412311e-05,2.5182685865419265e-05
587,2.5156364749372596e-05,2.5156362702521338e-05
588,2.4664375640990139e-05,2.4664373634169648e-05
589,2.4548535326458353e-05,2.4548533329063224e-05
590,2.4383100343488910e-05,2.4383098359554422e-05
591,2.4301259806088281e-05,2.4301257828812760e-05
592,2.3896140424885749e-05,2.3896138480572827e-05
593,2.3557577523456200e-05,2.3557575606690497e-05
594,2.3554101398144643e-05,2.3554099481661775e-05
595,2.2805382372701962e-05,2.2805380517138726e-05
596,2.2734398203652865e-05,2.2734396353865266e-05
597,2.2702688839120856e-05,2.2702686991913295e-05
598,2.2289387006557009e-05,2.2289385192977812e-05
599,2.1770492035069877e-05,2.1770490263710644e-05
600,2.1272933811969084e-05,2.1272932081093747e-05
601,2.1253483762199680e-05,2.1253482032906898e-05
602,2.0633919529058711e-05,2.0633917850176865e-05
603,2.0307751977314219e-05,2.0307750324971043e-05
604,1.9932289571849956e-05,1.9932287950056331e-05
605,1.9910841429220151e-05,1.9910839809171658e-05
606,1.9714440609516294e-05,1.9714439005447983e-05
607,1.9601881055824520e-05,1.9601879460914634e-05
608,1.8779253518007935e-05,1.8779251990031256e-05
609,1.8729836905490594e-05,1.8729835381534706e-05
610,1.8276500271604188e-05,1.8276498784534101e-05
611,1.7895218931510149e-05,1.7895217475463071e-05
612,1.7676949758671704e-05,1.7676948320384129e-05
613,1.7307228323705776e-05,1.7307226915500640e-05
614,1.7106692913214543e-05,1.7106691521325999e-05
615,1.5896871390048143e-05,1.5896870096596903e-05
616,1.5718820656304994e-05,1.5718819377340877e-05
617,1.5404329254890950e-05,1.5404328001515472e-05
618,1.5340973666343124e-05,1.5340972418122582e-05
619,1.4861928245958699e-05,1.4861927036715757e-05
620,1.4096116444443257e-05,1.4096115297510704e-05
621,1.3775406774077014e-05,1.3775405653239048e-05
622,1.3118086798266100e-05,1.3118085730911071e-05
623,1.2901441451288287e-05,1.2901440401560637e-05
624,1.2762123506756833e-05,1.2762122468364808e-05
625,1.2308765200617749e-05,1.2308764199113288e-05
626,1.1836427503205990e-05,1.1836426540133354e-05
627,1.1619924071305454e-05,1.1619923125848650e-05
628,1.0519628198844415e-05,1.0519627342913344e-05
629,1.0324729601660598e-05,1.0324728761587480e-05
630,9.0021914084888135e-06,9.0021906760242078e-06
631,8.1124620878834952e-06,8.1124614278118444e-06
632,7.5514582744602994e-06,7.5514576600348043e-06
633,7.4975843991850054e-06,7.4975837891429660e-06
634,5.0136106023305655e-06,5.0136101943974135e-06
635,4.7731735397253466e-06,4.7731731513553913e-06
636,4.6278164144301831e-06,4.6278160378872310e-06
637,4.4214061774706610e-06,4.4214058177223082e-06
638,4.4063679893825435e-06,4.4063676308577746e-06
639,4.1383362825652047e-06,4.1383359458488745e-06
640,4.1163856854933566e-06,4.1163853505630394e-06
641,3.9989707434615047e-06,3.9989704180846713e-06
642,3.9178184774123187e-06,3.9178181586384519e-06
643,3.8397274377422907e-06,3.8397271253223120e-06
644,3.8183781667498481e-06,3.8183778560669561e-06
645,3.6340468888060532e-06,3.6340465931213025e-06
646,3.6261167486448818e-06,3.6261164536053678e-06
647,3.6073806929340569e-06,3.6073803994190049e-06
648,3.5179134898185006e-06,3.5179132035829606e-06
649,3.4155424922768474e-06,3.4155422143707385e-06
650,3.3889875849706129e-06,3.3889873092251478e-06
651,3.2939144914136702e-06,3.2939142234038411e-06
652,3.2465140766478574e-06,3.2465138124947700e-06
653,3.2130367674267137e-06,3.2130365059975123e-06
654,3.1819695932494037e-06,3.1819693343479875e-06
655,3.1809837288946963e-06,3.1809834700734950e-06
656,3.1097517802792014e-06,3.1097515272537981e-06
657,3.0341225190153893e-06,3.0341222721435714e-06
658,3.0127451326583388e-06,3.0127448875258951e-06
659,2.9933331193560314e-06,2.9933328758030492e-06
660,2.9677645364653280e-06,2.9677642949927371e-06
661,2.8945617693421466e-06,2.8945615338257096e-06
662,2.8600813241794960e-06,2.8600810914685651e-06
663,2.8304624881421200e-06,2.8304622578411300e-06
664,2.8115304223002568e-06,2.8115301935396771e-06
665,2.8008153127815387e-06,2.8008150848927956e-06
666,2.7516818284367603e-06,2.7516816045457700e-06
667,2.7021091656138639e-06,2.7021089457563607e-06
668,2.6956271204458529e-06,2.6956269011157624e-06
669,2.6538241953616933e-06,2.6538239794329039e-06
670,2.6511923238071931e-06,2.6511921080925463e-06
671,2.6140288588446025e-06,2.6140286461537664e-06
672,2.6072011337639915e-06,2.6072009216286942e-06
673,2.5633702918929025e-06,2.5633700833239078e-06
674,2.5204441389782691e-06,2.5204439339019673e-06
675,2.5134800372391840e-06,2.5134798327295171e-06
676,2.4712203734366915e-06,2.4712201723654884e-06
677,2.4453013176593780e-06,2.4453011186970824e-06
678,2.4082612818173804e-06,2.4082610858688526e-06
679,2.3856690389213808e-06,2.3856688448110742e-06
680,2.3825130006641274e-06,2.3825128068106124e-06
681,2.3442257125834999e-06,2.3442255218452356e-06
682,2.3318295896505293e-06,2.3318293999208776e-06
683,2.2923751099509716e-06,2.2923749234315392e-06
684,2.2672493855481311e-06,2.2672492010730567e-06
685,2.2268669464845668e-06,2.2268667652952154e-06
686,2.2200376639316438e-06,2.2200374832979583e-06
687,2.1556710511879808e-06,2.1556708757914937e-06
688,2.1556678590602121e-06,2.1556676836639850e-06
689,2.1191621970365570e-06,2.1191620246106183e-06
690,2.1090632135553793e-06,2.1090630419511459e-06
691,2.0912433150499344e-06,2.0912431448956194e-06
692,2.0853667184885671e-06,2.0853665488124022e-06
693,2.0454216447631226e-06,2.0454214783370947e-06
694,2.0110054658967361e-06,2.0110053022709856e-06
695,2.0107893944168136e-06,2.0107892308086437e-06
696,1.9830540762402482e-06,1.9830539148887663e-06
697,1.9673154965145082e-06,1.9673153364435983e-06
698,1.9180522756026780e-06,1.9180521195400771e-06
699,1.8990602996021922e-06,1.8990601450848762e-06
700,1.8947432981158620e-06,1.8947431439497994e-06
701,1.8766034943180487e-06,1.8766033416279340e-06
702,1.8484466890396909e-06,1.8484465386405587e-06
703,1.8277692715626424e-06,1.8277691228459313e-06
704,1.8045108949924636e-06,1.8045107481681736e-06
705,1.7648721753569888e-06,1.7648720317579089e-06
706,1.7561216347507835e-06,1.7561214918636925e-06
707,1.7447318214898247e-06,1.7447316795294676e-06
708,1.6980872378435843e-06,1.6980870996784706e-06
709,1.6803349847470056e-06,1.6803348480263065e-06
710,1.6366938753677011e-06,1.6366937421978672e-06
711,1.6041942442948686e-06,1.6041941137693718e-06
712,1.6019552909107001e-06,1.6019551605673762e-06
713,1.5893193549652132e-06,1.5893192256500139e-06
714,1.5799135094147318e-06,1.5799133808648405e-06
715,1.5206506889621025e-06,1.5206505652341392e-06
716,1.4797593086938688e-06,1.4797591882930386e-06
717,1.4790507604644807e-06,1.4790506401213017e-06
718,1.4626738221782152e-06,1.4626737031675480e-06
719,1.4368502942245292e-06,1.4368501773149971e-06
720,1.3868716381762233e-06,1.3868715253332119e-06
721,1.3471692695132340e-06,1.3471691599006114e-06
722,1.3214802742809636e-06,1.3214801667585299e-06
723,1.3204498537011933e-06,1.3204497462626000e-06
724,1.3006770625404823e-06,1.3006769567107051e-06
725,1.2510779833414708e-06,1.2510778815473297e-06
726,1.2284329608275710e-06,1.2284328608759455e-06
727,1.2261102175894999e-06,1.2261101178268646e-06
728,1.1947719845299783e-06,1.1947718873171829e-06
729,1.1633521561916171e-06,1.1633520615353007e-06
730,1.1424387848793247e-06,1.1424386919246276e-06
731,1.1019669229267234e-06,1.1019668332650252e-06
732,1.0866718353632525e-06,1.0866717469460415e-06
733,1.0614201557174084e-06,1.0614200693548039e-06
734,1.0593416168828120e-06,1.0593415306893282e-06
735,9.8880113703187508e-07,9.8880105657792759e-07
736,9.8392547795255504e-07,9.8392539789531629e-07
737,9.7952612197659881e-07,9.7952604227731427e-07
738,9.6331005174241960e-07,9.6330997336255786e-07
739,9.5346850684478255e-07,9.5346842926567961e-07
740,9.4928197167611302e-07,9.4928189443764808e-07
741,9.1610488205160509e-07,9.1610480751259879e-07
742,8.9602990771466408e-07,8.9602983480906098e-07
743,8.7422475354824095e-07,8.7422468241681739e-07
744,8.6979293768799798e-07,8.6979286691716979e-07
745,8.6125201100059610e-07,8.6125194092470159e-07
746,8.4596059592587035e-07,8.4596052709416412e-07
747,8.3122235480798194e-07,8.3122228717545476e-07
748,8.0978755003208276e-07,8.0978748414360160e-07
749,7.9442630746180162e-07,7.9442624282319021e-07
750,7.9232906440608569e-07,7.9232899993811670e-07
751,7.9035446788866820e-07,7.9035440358136262e-07
752,7.7857708255091312e-07,7.7857701920187613e-07
753,7.5284231140582945e-07,7.5284225015070587e-07
754,7.4914357443258803e-07,7.4914351347841271e-07
755,7.2830984311994728e-07,7.2830978386091158e-07
756,7.2058405265406115e-07,7.2058399402363550e-07
757,7.1274874302691613e-07,7.1274868503401152e-07
758,7.1162184969403693e-07,7.1162179179282215e-07
759,6.9796364530634712e-07,6.9796358851643416e-07
760,6.9374127139227887e-07,6.9374121494591994e-07
761,6.8285945831002704e-07,6.8285940274906847e-07
762,6.8082167816313026e-07,6.8082162276797596e-07
763,6.6419470495724272e-07,6.6419465091494445e-07
764,6.4460509509599678e-07,6.4460504264760996e-07
765,6.3910421732213308e-07,6.3910416532132599e-07
766,6.3500498105092894e-07,6.3500492938365684e-07
767,6.3253655499079881e-07,6.3253650352437051e-07
768,6.2910498229886733e-07,6.2910493111164946e-07
769,6.1096135080303926e-07,6.1096130109208060e-07
770,5.9858502987999215e-07,5.9858498117603464e-07
771,5.9611828890867466e-07,5.9611824040542384e-07
772,5.9355446894614991e-07,5.9355442065150467e-07
773,5.8561954597655034e-07,5.8561949832753129e-07
774,5.8134496501079067e-07,5.8134491770957351e-07
775,5.7355189390183151e-07,5.7355184723469867e-07
776,5.6312071959325927e-07,5.6312067377486043e-07
777,5.5904605955473550e-07,5.5904601406787202e-07
778,5.5045839026662692e-07,5.5045834547850040e-07
779,5.4685904970787815e-07,5.4685900521261242e-07
780,5.3445052961770866e-07,5.3445048613206396e-07
781,5.3302195715281919e-07,5.3302191378341050e-07
782,5.3247644484520630e-07,5.3247640152018330e-07
783,5.2596436373708387e-07,5.2596432094191735e-07
784,5.1497609739487262e-07,5.1497605549376791e-07
785,5.0772885968854546e-07,5.0772881837711332e-07
786,5.0764013949779961e-07,5.0764009819358620e-07
787,4.9059766965928463e-07,4.9059762974173425e-07
788,4.8717911321080248e-07,4.8717907357140342e-07
789,4.8637390263310514e-07,4.8637386305922218e-07
790,4.8221401615134037e-07,4.8221397691592722e-07
791,4.6826779466984630e-07,4.6826775656916946e-07
792,4.6553969820115316e-07,4.6553966032244825e-07
793,4.6533318258032096e-07,4.6533314471841922e-07
794,4.5572905395700474e-07,4.5572901687654437e-07
795,4.5228322466244813e-07,4.5228318786235815e-07
796,4.4451513499569585e-07,4.4451509882765756e-07
797,4.3723832170725527e-07,4.3723828613129598e-07
798,4.2950433436646094e-07,4.2950429941977863e-07
799,4.2585749197393652e-07,4.2585745732398006e-07
800,4.1428043735074451e-07,4.1428040364275677e-07
801,4.0900232973803310e-07,4.0900229645949937e-07
802,4.0598599564511541e-07,4.0598596261200615e-07
803,4.0101465065625476e-07,4.0101461802763968e-07
804,3.8887320032980956e-07,3.8887316868908536e-07
805,3.8636264324299594e-07,3.8636261180654358e-07
806,3.8516292349778120e-07,3.8516289215894420e-07
807,3.7206177709031970e-07,3.7206174681745937e-07
808,3.7205443233602785e-07,3.7205440206376515e-07
809,3.5269084221055640e-07,3.5269081351381500e-07
810,3.5141301558253397e-07,3.5141298698976311e-07
811,3.3454633989543066e-07,3.3454631267501930e-07
812,3.3354894568206524e-07,3.3354891854280699e-07
813,3.3122009484617961e-07,3.3122006789640867e-07
814,3.2651182400661186e-07,3.2651179743993005e-07
815,3.2335605441295364e-07,3.2335602810304150e-07
816,3.0835533560797723e-07,3.0835531051860076e-07
817,3.0411700546127359e-07,3.0411698071674944e-07
818,2.8975319458033356e-07,2.8975317100452297e-07
819,2.8447560565440671e-07,2.8447558250800788e-07
820,2.6990456167716936e-07,2.6990453971634567e-07
821,2.5679843162327993e-07,2.5679841072883837e-07
822,2.4265502628386222e-07,2.4265500654020089e-07
823,2.2937703823624239e-07,2.2937701957294650e-07
824,2.1807027931686817e-07,2.1807026157354834e-07
825,2.0843216517322728e-07,2.0843214821411400e-07
826,2.0645362190365763e-07,2.0645360510552882e-07
827,1.9996715000539917e-07,1.9996713373504308e-07
828,1.9901710684008389e-07,1.9901709064702819e-07
829,1.6927259124281113e-07,1.6927257746992227e-07
830,1.6570540872713357e-07,1.6570539524448901e-07
831,1.5014136497936670e-07,1.5014135276309280e-07
832,1.4074291893784226e-07,1.4074290748627429e-07
833,1.3954310974200562e-07,1.3954309838806032e-07
834,1.3614882838471982e-07,1.3614881730695069e-07
835,1.3322797108135570e-07,1.3322796024124255e-07
836,1.2707931077993318e-07,1.2707930044010667e-07
837,1.2531488252900472e-07,1.2531487233274116e-07
838,1.0828027407046336e-07,1.0828026526022319e-07
839,1.0528336761190627e-07,1.0528335904550983e-07
840,1.0027430515940843e-07,1.0027429700057509e-07
841,9.6916211280626638e-08,9.6916203395025092e-08
842,9.6835233446243272e-08,9.6835225567230491e-08
843,9.3034245122327810e-08,9.3034237552582997e-08
844,8.9949276359908576e-08,8.9949269041172687e-08
845,8.6912487488403906e-08,8.6912480416756792e-08
846,8.6539917270928633e-08,8.6539910229595742e-08
847,8.4861504144037632e-08,8.4861497239269070e-08
848,8.4612764902605967e-08,8.4612758018076107e-08
849,8.2480936536917392e-08,8.2480929825844064e-08
850,8.1994568292255757e-08,8.1994561620755847e-08
851,8.1652605863466399e-08,8.1652599219790304e-08
852,8.0398693586448795e-08,8.0398687044797462e-08
853,7.8496376937416674e-08,7.8496370550547615e-08
854,7.8456523071636861e-08,7.8456516688010509e-08
855,7.6481603612492726e-08,7.6481597389555988e-08
856,7.5011219482812905e-08,7.5011213379514185e-08
857,7.4227910961486923e-08,7.4227904921922204e-08
858,7.3538799201580017e-08,7.3538793218084988e-08
859,7.2682034189011160e-08,7.2682028275226929e-08
860,7.1285069583861483e-08,7.1285063783741490e-08
861,6.8713363631662507e-08,6.8713358040789735e-08
862,6.7349958759964456e-08,6.7349953280025313e-08
863,6.7183618772703535e-08,6.7183613306298668e-08
864,6.5942866999583449e-08,6.5942861634132535e-08
865,6.5046143532664280e-08,6.5046138240175408e-08
866,6.4710548488686981e-08,6.4710543223503844e-08
867,6.3503419478769433e-08,6.3503414311804517e-08
868,6.2206818020279687e-08,6.2206812958812936e-08
869,6.2006290501369878e-08,6.2006285456219087e-08
870,6.1472604118478671e-08,6.1472599116751341e-08
871,6.0991944488841722e-08,6.0991939526223333e-08
872,6.0780774048525771e-08,6.0780769103089299e-08
873,6.0489609934641782e-08,6.0489605012895922e-08
874,5.9694013322695888e-08,5.9694008465683859e-08
875,5.8167657750657421e-08,5.8167653017837535e-08
876,5.7357304837476999e-08,5.7357300170591594e-08
877,5.6948804068915858e-08,5.6948799435268177e-08
878,5.6802209974398061e-08,5.6802205352678027e-08
879,5.6474396808426417e-08,5.6474392213378948e-08
880,5.6206539182293716e-08,5.6206534609040524e-08
881,5.4666544538035668e-08,5.4666540090084364e-08
882,5.4611904754860657e-08,5.4611900311355124e-08
883,5.4421358876497805e-08,5.4421354448496066e-08
884,5.4127739508905428e-08,5.4127735104794074e-08
885,5.4039045443261278e-08,5.4039041046366525e-08
886,5.3363061679608603e-08,5.3363057337715372e-08
887,5.3267523289925370e-08,5.3267518955805632e-08
888,5.2531194228725648e-08,5.2531189954517431e-08
889,5.1871468755780935e-08,5.1871464535251373e-08
890,5.1615752659330450e-08,5.1615748459607267e-08
891,5.1356445699178436e-08,5.1356441520553804e-08
892,5.1299833725271040e-08,5.1299829551252646e-08
893,5.1200060125093334e-08,5.1200055959193036e-08
894,5.0375988615189716e-08,5.0375984516340116e-08
895,5.0030472784482665e-08,5.0030468713746009e-08
896,4.9520950456482891e-08,4.9520946427203595e-08
897,4.8669627219664596e-08,4.8669623259653338e-08
898,4.8648705912638226e-08,4.8648701954329233e-08
899,4.8525133360065923e-08,4.8525129411811429e-08
900,4.8196676667713009e-08,4.8196672746183437e-08
901,4.7651447932377692e-08,4.7651444055210736e-08
902,4.7551077207438959e-08,4.7551073338438685e-08
903,4.7182227171726555e-08,4.7182223332737815e-08
904,4.6921747045375711e-08,4.6921743227580973e-08
905,4.6863532809234226e-08,4.6863528996176097e-08
906,4.6452943484881606e-08,4.6452939705231138e-08
907,4.5326623175938056e-08,4.5326619487930802e-08
908,4.5138958042392098e-08,4.5138954369654247e-08
909,4.4980390005906084e-08,4.4980386346070147e-08
910,4.4857897982256173e-08,4.4857894332386816e-08
911,4.4592535818779053e-08,4.4592532190500923e-08
912,4.4361819915896834e-08,4.4361816306390939e-08
913,4.4196606026429243e-08,4.4196602430366000e-08
914,4.3103427303376033e-08,4.3103423796259435e-08
915,4.2972939264591408e-08,4.2972935768091991e-08
916,4.2257426408505067e-08,4.2257422970223455e-08
917,4.2251819292338908e-08,4.2251815854513516e-08
918,4.1963185289217010e-08,4.1963181874876368e-08
919,4.1870627841346215e-08,4.1870624434536522e-08
920,4.1674939930063562e-08,4.1674936539176044e-08
921,4.1568881202918752e-08,4.1568877820660719e-08
922,4.1296116367254605e-08,4.1296113007190120e-08
923,4.0784688406588154e-08,4.0784685088136081e-08
924,4.0295495504773390e-08,4.0295492226124567e-08
925,3.9958764593209683e-08,3.9958761341959020e-08
926,3.9589405865263503e-08,3.9589402644065768e-08
927,3.9411390188740229e-08,3.9411386982026764e-08
928,3.8984980532948645e-08,3.8984977360930067e-08
929,3.8929734120056775e-08,3.8929730952533328e-08
930,3.8869113238203501e-08,3.8869110075612478e-08
931,3.8640478241519356e-08,3.8640475097531254e-08
932,3.8078914719434771e-08,3.8078911621138367e-08
933,3.7744284711666668e-08,3.7744281640597483e-08
934,3.7525711036505252e-08,3.7525707983220344e-08
935,3.7475720756205956e-08,3.7475717706988513e-08
936,3.7452536664968253e-08,3.7452533617637193e-08
937,3.7404649720286544e-08,3.7404646676851808e-08
938,3.7183136967417002e-08,3.7183133942005685e-08
939,3.6626819493004138e-08,3.6626816512857673e-08
940,3.6601419018491155e-08,3.6601416040411404e-08
941,3.6024306170977892e-08,3.6024303239855007e-08
942,3.5693419754570948e-08,3.5693416850370688e-08
943,3.5566056843485461e-08,3.5566053949648100e-08
944,3.5322164361987752e-08,3.5322161487994738e-08
945,3.5293572502504990e-08,3.5293569630838359e-08
946,3.5092424403356087e-08,3.5092421548055899e-08
947,3.4391552138938342e-08,3.4391549340664726e-08
948,3.4117985148394190e-08,3.4117982372379396e-08
949,3.3996949695178519e-08,3.3996946929011786e-08
950,3.3643380281178570e-08,3.3643377543780068e-08
951,3.3521978510201402e-08,3.3521975782680773e-08
952,3.3169134469795304e-08,3.3169131770983877e-08
953,3.3098535186041468e-08,3.3098532492974367e-08
954,3.2738558094099005e-08,3.2738555430321490e-08
955,3.2673110958765632e-08,3.2673108300313234e-08
956,3.2409604198535209e-08,3.2409601561523074e-08
957,3.2175460447192305e-08,3.2175457829231311e-08
958,3.2051425332760943e-08,3.2051422724892082e-08
959,3.1898911109865303e-08,3.1898908514405786e-08
960,3.1792247983709569e-08,3.1792245396928711e-08
961,3.1574294192435479e-08,3.1574291623388468e-08
962,3.1466663917850396e-08,3.1466661357560732e-08
963,3.1036926832928259e-08,3.1036924307604214e-08
964,3.0731677099707385e-08,3.0731674599220034e-08
965,3.0690937083222155e-08,3.0690934586049621e-08
966,3.0687272194368355e-08,3.0687269697494017e-08
967,3.0496647440947546e-08,3.0496644959583414e-08
968,3.0356737292649596e-08,3.0356734822669275e-08
969,3.0287994432401126e-08,3.0287991968014074e-08
970,3.0083349348756189e-08,3.0083346901020117e-08
971,2.9986937130480157e-08,2.9986934690588676e-08
972,2.9725188893552229e-08,2.9725186474957936e-08
973,2.9425461369177820e-08,2.9425458974970899e-08
974,2.9336823197760236e-08,2.9336820810765374e-08
975,2.9261693232530428e-08,2.9261690851648527e-08
976,2.8956830868016631e-08,2.8956828511939898e-08
977,2.8659989827175461e-08,2.8659987495251243e-08
978,2.8602396546150613e-08,2.8602394218912479e-08
979,2.8359474784225314e-08,2.8359472476752545e-08
980,2.8303448695061968e-08,2.8303446392147772e-08
981,2.8154778957597744e-08,2.8154776666780082e-08
982,2.7961815134913727e-08,2.7961812859796594e-08
983,2.7812256857045648e-08,2.7812254594097345e-08
984,2.7755909897875367e-08,2.7755907639511742e-08
985,2.7365981917905133e-08,2.7365979691268053e-08
986,2.7240621084790126e-08,2.7240618868353051e-08
987,2.6925481190661183e-08,2.6925478999865512e-08
988,2.6923611131261455e-08,2.6923608940617939e-08
989,2.6669270203189832e-08,2.6669268033240804e-08
990,2.6276347396195162e-08,2.6276345258216357e-08
991,2.6264536063292990e-08,2.6264533926275213e-08
992,2.5943343287918039e-08,2.5943341177034160e-08
993,2.5842477811954319e-08,2.5842475709277375e-08
994,2.5607496396010526e-08,2.5607494312452876e-08
995,2.5488461994096615e-08,2.5488459920224218e-08
996,2.5290475908743062e-08,2.5290473850979832e-08
997,2.4907625568980714e-08,2.4907623542368156e-08
998,2.4567911695988868e-08,2.4567909697017178e-08
999,2.4509702148316131e-08,2.4509700154080669e-08
1000,2.4257666030026290e-08,2.4257664056297783e-08
1001,2.4190834219960945e-08,2.4190832251670218e-08
1002,2.4042750762270071e-08,2.4042748806028176e-08
1003,2.3842399547820684e-08,2.3842397607880395e-08
1004,2.3613864450151198e-08,2.3613862528805701e-08
1005,2.3484890276801695e-08,2.3484888365950201e-08
1006,2.3389790978919407e-08,2.3389789075805682e-08
1007,2.2823773660677771e-08,2.2823771803618124e-08
1008,2.2810045611376677e-08,2.2810043755434014e-08
1009,2.2667178430457704e-08,2.2667176586139451e-08
1010,2.2640406267407825e-08,2.2640404425267892e-08
1011,2.2533100559612890e-08,2.2533098726203905e-08
1012,2.2421722710816928e-08,2.2421720886470216e-08
1013,2.2216109041133240e-08,2.2216107233516316e-08
1014,2.1843569305102100e-08,2.1843567527796924e-08
1015,2.1708760243572542e-08,2.1708758477236125e-08
1016,2.1699811089108668e-08,2.1699809323500399e-08
1017,2.1475177925198341e-08,2.1475176177867382e-08
1018,2.1309838060771691e-08,2.1309836326893633e-08
1019,2.1172804347411759e-08,2.1172802624683470e-08
1020,2.0843138008989697e-08,2.0843136313084759e-08
1021,2.0786318316020241e-08,2.0786316624738444e-08
1022,2.0663755359981356e-08,2.0663753678671914e-08
1023,2.0458958841668123e-08,2.0458957177021976e-08
1024,2.0373220330835181e-08,2.0373218673165161e-08
1025,2.0306255100175277e-08,2.0306253447953892e-08
1026,2.0155942340974102e-08,2.0155940700982937e-08
1027,1.9881815208149747e-08,1.9881813590462977e-08
1028,1.9846502101730899e-08,1.9846500486917384e-08
1029,1.9792815559986122e-08,1.9792813949540822e-08
1030,1.9700861406115566e-08,1.9700859803152128e-08
1031,1.9465798372187077e-08,1.9465796788349576e-08
1032,1.9213903360120360e-08,1.9213901796778334e-08
1033,1.9153093439213175e-08,1.9153091880818956e-08
1034,1.8837463226815224e-08,1.8837461694102303e-08
1035,1.8742254194226996e-08,1.8742252669260770e-08
1036,1.8693240124932226e-08,1.8693238603954040e-08
1037,1.8661616423562718e-08,1.8661614905157597e-08
1038,1.8451575635210682e-08,1.8451574133895562e-08
1039,1.8327239524693146e-08,1.8327238033494650e-08
1040,1.8306800309854336e-08,1.8306798820318880e-08
1041,1.8153142649759228e-08,1.8153141172726150e-08
1042,1.8046351180933637e-08,1.8046349712589661e-08
1043,1.7908855565910804e-08,1.7908854108754181e-08
1044,1.7703988313997916e-08,1.7703986873510347e-08
1045,1.7471428889017511e-08,1.7471427467452170e-08
1046,1.7232651216148280e-08,1.7232649814011120e-08
1047,1.7156893098294976e-08,1.7156891702321886e-08
1048,1.7138999372400105e-08,1.7138997977882942e-08
1049,1.7060718876995969e-08,1.7060717488848110e-08
1050,1.6826698076053575e-08,1.6826696706946851e-08
1051,1.6781905800411579e-08,1.6781904434949387e-08
1052,1.6685847953367755e-08,1.6685846595721321e-08
1053,1.6456742399484981e-08,1.6456741060479754e-08
1054,1.6317562691302397e-08,1.6317561363621546e-08
1055,1.6274258448374293e-08,1.6274257124216902e-08
1056,1.6189204479204409e-08,1.6189203161967445e-08
1057,1.5915534416056938e-08,1.5915533121087176e-08
1058,1.5893946670414828e-08,1.5893945377201558e-08
1059,1.5664941245753318e-08,1.5664939971173109e-08
1060,1.5440998311518424e-08,1.5440997055159363e-08
1061,1.5352872637939745e-08,1.5352871388751042e-08
1062,1.5313159257151425e-08,1.5313158011194007e-08
1063,1.5142343544008830e-08,1.5142342311949857e-08
1064,1.5086274410777967e-08,1.5086273183281066e-08
1065,1.5080978685721443e-08,1.5080977458655431e-08
1066,1.4603379749186029e-08,1.4603378560979924e-08
1067,1.4587953024647024e-08,1.4587951837696115e-08
1068,1.4462559825474842e-08,1.4462558648726570e-08
1069,1.4448105477453710e-08,1.4448104301881518e-08
1070,1.4240783601912829e-08,1.4240782443209411e-08
1071,1.4120800872548146e-08,1.4120799723607139e-08
