idx,sigma,sigma_rel_max
535,1.1300733558198200e-04,1.1300731097827087e-04
536,1.1162016668528351e-04,1.1162014238358377e-04
537,1.1161371602369486e-04,1.1161369172339954e-04
538,1.1117518775136863e-04,1.1117516354654873e-04
539,1.1116867116283747e-04,1.1116864695943634e-04
540,1.1101053065600153e-04,1.1101050648703041e-04
541,1.1097238140651604e-04,1.1097235724585069e-04
542,1.1065475900221927e-04,1.1065473491070598e-04
543,1.1061636646501954e-04,1.1061634238186501e-04
544,1.0972436661918288e-04,1.0972434273023260e-04
545,1.0971657076647634e-04,1.0971654687922335e-04
546,1.0927325500614010e-04,1.0927323121540486e-04
547,1.0926533568256413e-04,1.0926531189355308e-04
548,1.0866874431615012e-04,1.0866872065702763e-04
549,1.0861446511074430e-04,1.0861444146343936e-04
550,1.0830931891493406e-04,1.0830929533406488e-04
551,1.0825420279092813e-04,1.0825417922205873e-04
552,1.0783378925931064e-04,1.0783376578197275e-04
553,1.0782093130163262e-04,1.0782090782709413e-04
554,1.0781208156153455e-04,1.0781205808892281e-04
555,1.0737639944286835e-04,1.0737637606511237e-04
556,1.0736314105863782e-04,1.0736311768376842e-04
557,1.0681447533811899e-04,1.0681445208270391e-04
558,1.0636670056678390e-04,1.0636667740885737e-04
559,1.0629137362903906e-04,1.0629135048751254e-04
560,1.0600311159364063e-04,1.0600308851487389e-04
561,1.0595720395444570e-04,1.0595718088567387e-04
562,1.0594193922915151e-04,1.0594191616370308e-04
563,1.0592626203170382e-04,1.0592623896966860e-04
564,1.0592512546277165e-04,1.0592510240098389e-04
565,1.0547767647685093e-04,1.0547765351248079e-04
566,1.0546039059602653e-04,1.0546036763541984e-04
567,1.0409555641127560e-04,1.0409553374781763e-04
568,1.0405854532374963e-04,1.0405852266834963e-04
569,1.0403487487182126e-04,1.0403485222157474e-04
570,1.0399914232542353e-04,1.0399911968295662e-04
571,1.0372815187637704e-04,1.0372812929290958e-04
572,1.0370355842247922e-04,1.0370353584436620e-04
573,1.0362900859569808e-04,1.0362898603381588e-04
574,1.0358763463751419e-04,1.0358761208463985e-04
575,1.0356337431550293e-04,1.0356335176791049e-04
576,1.0217379662210814e-04,1.0217377437705152e-04
577,1.0213803767376148e-04,1.0213801543649022e-04
578,1.0185366445062141e-04,1.0185364227526328e-04
579,1.0173878337890044e-04,1.0173876122855397e-04
580,1.0169557057263438e-04,1.0169554843169610e-04
581,1.0165903460656647e-04,1.0165901247358272e-04
582,1.0148241756983872e-04,1.0148239547530765e-04
583,1.0136328025287085e-04,1.0136325818427810e-04
584,1.0029428180338080e-04,1.0029425996752807e-04
585,1.0024382665088085e-04,1.0024380482601311e-04
586,9.9809047770747582e-05,9.9809026040538940e-05
587,9.9757778669111585e-05,9.9757756950065142e-05
588,9.9637562694881990e-05,9.9637541002008703e-05
589,9.9508045954960537e-05,9.9508024290285356e-05
590,9.9262580482864019e-05,9.9262558871631047e-05
591,9.9126873916495118e-05,9.9126852334807889e-05
592,9.8422267501747018e-05,9.8422246073465153e-05
593,9.8352693057217650e-05,9.8352671644083391e-05
594,9.7929427811603285e-05,9.7929406490621413e-05
595,9.7858821232189400e-05,9.7858799926579834e-05
596,9.7449456499393362e-05,9.7449435282909795e-05
597,9.7309191733387670e-05,9.7309170547442244e-05
598,9.7070650907888153e-05,9.7070629773877312e-05
599,9.6921878531965494e-05,9.6921857430345057e-05
600,9.6555744784058428e-05,9.6555723762151827e-05
601,9.6466642154841421e-05,9.6466621152334057e-05
602,9.6055023233747840e-05,9.6055002320857253e-05
603,9.5964714930099379e-05,9.5964694036870514e-05
604,9.5284773939031045e-05,9.5284753193837450e-05
605,9.5137965780028156e-05,9.5137945066797315e-05
606,9.4902202176310246e-05,9.4902181514409345e-05
607,9.4744196287656742e-05,9.4744175660156545e-05
608,9.4692927853471634e-05,9.4692907237133489e-05
609,9.4584347769884858e-05,9.4584327177186535e-05
610,9.4184039008676800e-05,9.4184018503132828e-05
611,9.4073828233472859e-05,9.4073807751923730e-05
612,9.3150554212065198e-05,9.3150533931529280e-05
613,9.3001349778998828e-05,9.3001329530947383e-05
614,9.2832768459461681e-05,9.2832748248113393e-05
615,9.2763927362408646e-05,9.2763907166048287e-05
616,9.2700508600396245e-05,9.2700488417843282e-05
617,9.2600849291525129e-05,9.2600829130669776e-05
618,9.2315363167883136e-05,9.2315343069183196e-05
619,9.2181491116405333e-05,9.2181471046851729e-05
620,9.1040447735682659e-05,9.1040427914554535e-05
621,9.0979241921133690e-05,9.0979222113331157e-05
622,9.0889415989848027e-05,9.0889396201602210e-05
623,9.0827515043791094e-05,9.0827495269022208e-05
624,9.0649612407752784e-05,9.0649592671716479e-05
625,9.0482363193793405e-05,9.0482343494170233e-05
626,9.0451999698367048e-05,9.0451980005354542e-05
627,9.0298827609782770e-05,9.0298807950118560e-05
628,9.0293438672815355e-05,9.0293419014324415e-05
629,8.9128345964163490e-05,8.9128326559333995e-05
630,8.8956864870781200e-05,8.8956845503286206e-05
631,8.8953290114518170e-05,8.8953270747801457e-05
632,8.8801705032709818e-05,8.8801685698995880e-05
633,8.8596648759252446e-05,8.8596629470182918e-05
634,8.8562115079956805e-05,8.8562095798405867e-05
635,8.8557912691173532e-05,8.8557893410537539e-05
636,8.8415934523203532e-05,8.8415915273478711e-05
637,8.8388616294567105e-05,8.8388597050789947e-05
638,8.7280104219496278e-05,8.7280085217061954e-05
639,8.7089995543850773e-05,8.7089976582806504e-05
640,8.7005971689033148e-05,8.7005952746282365e-05
641,8.6895912842951809e-05,8.6895893924162802e-05
642,8.6743673366498309e-05,8.6743654480854541e-05
643,8.6731673530240756e-05,8.6731654647209577e-05
644,8.6541431636305579e-05,8.6541412794693444e-05
645,8.6493056867295920e-05,8.6493038036215833e-05
646,8.6322043162266788e-05,8.6322024368419437e-05
647,8.5443372723283825e-05,8.5443354120738689e-05
648,8.5252193865232993e-05,8.5252175304310906e-05
649,8.5074328329841361e-05,8.5074309807643765e-05
650,8.4877928797557562e-05,8.4877910318119652e-05
651,8.4865610862177825e-05,8.4865592385421744e-05
652,8.4709727351827210e-05,8.4709708909009747e-05
653,8.4686798140907907e-05,8.4686779703082543e-05
654,8.4458766446007189e-05,8.4458748057828392e-05
655,8.4283570722194648e-05,8.4283552372159073e-05
656,8.3620159651556761e-05,8.3620141445957610e-05
657,8.3464975432993139e-05,8.3464957261180357e-05
658,8.3032851865460198e-05,8.3032833787728423e-05
659,8.2868485867008146e-05,8.2868467825061777e-05
660,8.2861550763602278e-05,8.2861532723165797e-05
661,8.2697869088600780e-05,8.2697851083800723e-05
662,8.2452326631390815e-05,8.2452308680049718e-05
663,8.2264320241645712e-05,8.2264302331236960e-05
664,8.2077552794806370e-05,8.2077534925060228e-05
665,8.1672653450162036e-05,8.1672635668569689e-05
666,8.1350910670747971e-05,8.1350892959204760e-05
667,8.1208549631220690e-05,8.1208531950672014e-05
668,8.1087010619130431e-05,8.1086992965042969e-05
669,8.0877269389929938e-05,8.0877251781506877e-05
670,8.0875200048306480e-05,8.0875182440333959e-05
671,8.0703140549634962e-05,8.0703122979122860e-05
672,8.0470935860354117e-05,8.0470918340397115e-05
673,8.0257196365127515e-05,8.0257178891705405e-05
674,7.9825417436649485e-05,7.9825400057233342e-05
675,7.9774405625450070e-05,7.9774388257140114e-05
676,7.9364914612862003e-05,7.9364897333705531e-05
677,7.9203618666407607e-05,7.9203601422368145e-05
678,7.8883042593246743e-05,7.8883025419002403e-05
679,7.8734460572222540e-05,7.8734443430327161e-05
680,7.8493513431053893e-05,7.8493496341616999e-05
681,7.8301230956041477e-05,7.8301213908467905e-05
682,7.8268310620097003e-05,7.8268293579690767e-05
683,7.8168097247094357e-05,7.8168080228506362e-05
684,7.7845851001880249e-05,7.7845834053451003e-05
685,7.7283002385927365e-05,7.7282985560040300e-05
686,7.6879811278789502e-05,7.6879794540684324e-05
687,7.6828091558106952e-05,7.6828074831262081e-05
688,7.6825975707268409e-05,7.6825958980884188e-05
689,7.6506759119082931e-05,7.6506742462197858e-05
690,7.6496557788073834e-05,7.6496541133409777e-05
691,7.6453513253374732e-05,7.6453496608082234e-05
692,7.6329211094503890e-05,7.6329194476274190e-05
693,7.5915947973905762e-05,7.5915931445650801e-05
694,7.5340295065583234e-05,7.5340278662658168e-05
695,7.5113616361044367e-05,7.5113600007471304e-05
696,7.4960031963660235e-05,7.4960015643525226e-05
697,7.4947001323073594e-05,7.4946985005775591e-05
698,7.4606913458056967e-05,7.4606897214802152e-05
699,7.4541427744238551e-05,7.4541411515241144e-05
700,7.4467124467395609e-05,7.4467108254575352e-05
701,7.3938287432907942e-05,7.3938271335224928e-05
702,7.3762348510860121e-05,7.3762332451482145e-05
703,7.3317361486368077e-05,7.3317345523871711e-05
704,7.3296465492528527e-05,7.3296449534581594e-05
705,7.3156951051473186e-05,7.3156935123901032e-05
706,7.3056754910819159e-05,7.3056739005061491e-05
707,7.2685324067850720e-05,7.2685308242960168e-05
708,7.2532337363178601e-05,7.2532321571595987e-05
709,7.2053216458749223e-05,7.2053200771479760e-05
710,7.2049141569247550e-05,7.2049125882865263e-05
711,7.1877106939388622e-05,7.1877091290461345e-05
712,7.1572819528925528e-05,7.1572803946247043e-05
713,7.1351245722178080e-05,7.1351230187740168e-05
714,7.1301770847537034e-05,7.1301755323870683e-05
715,7.0942336529482882e-05,7.0942321084071778e-05
716,7.0851280223178093e-05,7.0851264797591572e-05
717,7.0395822982179224e-05,7.0395807655753860e-05
718,7.0390870527275911e-05,7.0390855201928786e-05
719,7.0295025928032430e-05,7.0295010623552389e-05
720,6.9958277251535271e-05,6.9958262020371420e-05
721,6.9489226124195755e-05,6.9489210995152690e-05
722,6.9238890280711054e-05,6.9238875206170561e-05
723,6.8805567598686764e-05,6.8805552618488340e-05
724,6.8748966286953487e-05,6.8748951319078187e-05
725,6.8575201534796718e-05,6.8575186604753093e-05
726,6.8391431791072112e-05,6.8391416901038434e-05
727,6.8205102792395149e-05,6.8205087942928617e-05
728,6.8112771114737792e-05,6.8112756285373520e-05
729,6.7516954748157455e-05,6.7516940048513026e-05
730,6.7370537904939314e-05,6.7370523237172435e-05
731,6.6803777919962053e-05,6.6803763375588928e-05
732,6.6774599864214367e-05,6.6774585326193826e-05
733,6.6572853317452735e-05,6.6572838823356016e-05
734,6.6425077904769389e-05,6.6425063442846003e-05
735,6.6271660776176563e-05,6.6271646347654817e-05
736,6.6186243385352812e-05,6.6186228975427967e-05
737,6.6103183347252420e-05,6.6103168955411213e-05
738,6.5845107776090817e-05,6.5845093440437263e-05
739,6.5626236953680444e-05,6.5626222665678970e-05
740,6.5353481753648769e-05,6.5353467525030974e-05
741,6.5054682271301268e-05,6.5054668107737446e-05
742,6.4756258061962832e-05,6.4756243963371275e-05
743,6.4638386309986780e-05,6.4638372237058004e-05
744,6.4425081754174699e-05,6.4425067727686124e-05
745,6.4346405031299227e-05,6.4346391021939976e-05
746,6.4006975418800212e-05,6.4006961483340844e-05
747,6.3683529207604218e-05,6.3683515342564853e-05
748,6.3286379714404739e-05,6.3286365935831892e-05
749,6.3024549957447229e-05,6.3024536235879388e-05
750,6.2668988347657287e-05,6.2668974703501549e-05
751,6.2577266675633230e-05,6.2577253051446938e-05
752,6.2253860877472473e-05,6.2253847323697387e-05
753,6.2198326052627040e-05,6.2198312510942867e-05
754,6.1900169559645526e-05,6.1900156082875344e-05
755,6.1611498966984406e-05,6.1611485553062957e-05
756,6.1251282136918402e-05,6.1251268801422568e-05
757,6.1067520534106883e-05,6.1067507238619234e-05
758,6.0818595265985408e-05,6.0818582024693224e-05
759,6.0745934785336941e-05,6.0745921559864236e-05
760,6.0715782783443639e-05,6.0715769564535561e-05
761,6.0036324464738659e-05,6.0036311393760772e-05
762,5.9952960168613317e-05,5.9952947115785320e-05
763,5.9323787181557264e-05,5.9323774265711442e-05
764,5.9220439900294297e-05,5.9220427006949018e-05
765,5.8900940693700915e-05,5.8900927869916306e-05
766,5.8818826451105703e-05,5.8818813645198829e-05
767,5.8719661132658071e-05,5.8719648348341253e-05
768,5.8700928563060167e-05,5.8700915782821765e-05
769,5.8156695255075296e-05,5.8156682593326186e-05
770,5.7986151765643391e-05,5.7986139141024640e-05
771,5.7724167657673008e-05,5.7724155090092866e-05
772,5.7344245579857311e-05,5.7344233094992979e-05
773,5.7230940924616311e-05,5.7230928464420417e-05
774,5.7071410109113061e-05,5.7071397683649869e-05
775,5.6959720328135201e-05,5.6959707926988868e-05
776,5.6525168530357928e-05,5.6525156223821265e-05
777,5.6171221359842418e-05,5.6171209130366366e-05
778,5.6083009807949434e-05,5.6082997597678608e-05
779,5.5434689111525917e-05,5.5434677042406057e-05
780,5.5406310221709314e-05,5.5406298158768045e-05
781,5.5339079897442225e-05,5.5339067849138200e-05
782,5.5125720130328597e-05,5.5125708128476794e-05
783,5.4728541358655266e-05,5.4728529443276359e-05
784,5.4344353988896972e-05,5.4344342157162507e-05
785,5.4025662183410751e-05,5.4025650421061172e-05
786,5.3955657020091775e-05,5.3955645272983566e-05
787,5.3746146728467846e-05,5.3746135026973764e-05
788,5.3609503884676037e-05,5.3609492212931534e-05
789,5.3396519871695661e-05,5.3396508246321577e-05
790,5.3377136488654669e-05,5.3377124867500692e-05
791,5.3187513555499956e-05,5.3187501975630270e-05
792,5.2340143879848381e-05,5.2340132484466178e-05
793,5.2078576320726268e-05,5.2078564982291981e-05
794,5.1957584705707440e-05,5.1957573393615186e-05
795,5.1804071487486992e-05,5.1804060208817303e-05
796,5.1785967878062093e-05,5.1785956603333879e-05
797,5.1612955867544967e-05,5.1612944630484552e-05
798,5.1194239703532290e-05,5.1194228557633850e-05
799,5.1134806716608759e-05,5.1134795583649940e-05
800,5.0452374398943621e-05,5.0452363414562479e-05
801,5.0323991454865864e-05,5.0323980498435975e-05
802,5.0087589169665478e-05,5.0087578264704584e-05
803,5.0046049887046529e-05,5.0046038991129473e-05
804,4.9533276071756447e-05,4.9533265287479391e-05
805,4.9232420492294412e-05,4.9232409773518983e-05
806,4.9056171483493440e-05,4.9056160803090555e-05
807,4.8974549263678108e-05,4.8974538601045839e-05
808,4.8714891846792409e-05,4.8714881240692189e-05
809,4.8338662131655593e-05,4.8338651607467287e-05
810,4.8026671485649687e-05,4.8026661029387305e-05
811,4.7940699136345989e-05,4.7940688698801321e-05
812,4.7393307154322666e-05,4.7393296835954984e-05
813,4.7209309891832439e-05,4.7209299613524245e-05
814,4.7100024528436709e-05,4.7100014273921881e-05
815,4.6722596322371640e-05,4.6722586150029661e-05
816,4.6722244103158521e-05,4.6722233930893229e-05
817,4.6412921617335645e-05,4.6412911512415374e-05
818,4.6394559201904153e-05,4.6394549100981701e-05
819,4.6286262115496283e-05,4.6286252038152037e-05
820,4.6168177418742210e-05,4.6168167367107108e-05
821,4.5631835956295517e-05,4.5631826021431509e-05
822,4.5568338644047857e-05,4.5568328723008349e-05
823,4.5022972408242744e-05,4.5022962605939190e-05
824,4.4433288969884567e-05,4.4433279295965607e-05
825,4.4369460484110703e-05,4.4369450824088342e-05
826,4.4331961717299899e-05,4.4331952065441688e-05
827,4.4091155818257536e-05,4.4091146218827060e-05
828,4.3814333133053597e-05,4.3814323593892355e-05
829,4.3471336729102356e-05,4.3471327264617544e-05
830,4.3251145581181174e-05,4.3251136164635898e-05
831,4.2797001597714206e-05,4.2796992280044171e-05
832,4.2422056042495604e-05,4.2422046806457894e-05
833,4.2277440232481662e-05,4.2277431027929395e-05
834,4.2108858215942828e-05,4.2108849048093866e-05
835,4.2091198469134506e-05,4.2091189305130390e-05
836,4.2036007140810955e-05,4.2035997988822977e-05
837,4.1568464957545995e-05,4.1568455907350282e-05
838,4.1552156156798238e-05,4.1552147110153240e-05
839,4.1390620503141743e-05,4.1390611491665939e-05
840,4.1224119248943467e-05,4.1224110273717949e-05
841,4.1183407872378784e-05,4.1183398906016863e-05
842,4.1154360794776121e-05,4.1154351834738264e-05
843,4.0697834494192633e-05,4.0697825633548691e-05
844,4.0407936791564786e-05,4.0407927994036739e-05
845,4.0372915245917885e-05,4.0372906456014652e-05
846,4.0294761469391798e-05,4.0294752696504033e-05
847,3.9955861281798512e-05,3.9955852582695361e-05
848,3.9441048095730975e-05,3.9441039508711831e-05
849,3.9205486250465133e-05,3.9205477714731998e-05
850,3.9154919676806693e-05,3.9154911152082804e-05
851,3.9126034447535357e-05,3.9126025929100295e-05
852,3.9022436489821975e-05,3.9022427993942038e-05
853,3.8502598259944451e-05,3.8502589877242563e-05
854,3.8235042031561610e-05,3.8235033707111479e-05
855,3.8009253438701986e-05,3.8009245163410055e-05
856,3.8002200980907575e-05,3.8002192707151092e-05
857,3.7876856331138738e-05,3.7876848084672016e-05
858,3.7439513214515778e-05,3.7439505063266449e-05
859,3.7270010876950240e-05,3.7270002762604592e-05
860,3.6657027183796357e-05,3.6657019202908183e-05
861,3.6365132525339357e-05,3.6365124608001856e-05
862,3.6152061930982121e-05,3.6152054060033883e-05
863,3.6070641467721834e-05,3.6070633614500282e-05
864,3.5850922101490057e-05,3.5850914296105328e-05
865,3.5571716641292752e-05,3.5571708896696026e-05
866,3.5449353959490027e-05,3.5449346241533842e-05
867,3.5386125290702268e-05,3.5386117586512091e-05
868,3.4858138052475712e-05,3.4858130463237765e-05
869,3.4460911832138514e-05,3.4460904329383796e-05
870,3.4370024029149396e-05,3.4370016546182574e-05
871,3.3951981117512951e-05,3.3951973725561520e-05
872,3.3915338923623897e-05,3.3915331539650127e-05
873,3.3772942801317032e-05,3.3772935448345434e-05
874,3.3697103158700209e-05,3.3697095822240252e-05
875,3.3599230832266619e-05,3.3599223517115211e-05
876,3.3081380724130266e-05,3.3081373521724060e-05
877,3.2902510509366413e-05,3.2902503345903441e-05
878,3.2778834350708230e-05,3.2778827214171758e-05
879,3.2667950608001886e-05,3.2667943495606781e-05
880,3.2567167698742678e-05,3.2567160608289812e-05
881,3.2490877992686437e-05,3.2490870918843197e-05
882,3.2013135714320593e-05,3.2013128744490363e-05
883,3.1874997644158725e-05,3.1874990704403619e-05
884,3.1638217325985337e-05,3.1638210437781524e-05
885,3.1525262280031075e-05,3.1525255416419589e-05
886,3.1195168604798168e-05,3.1195161813053959e-05
887,3.0928206931703488e-05,3.0928200198081595e-05
888,3.0824895773464975e-05,3.0824889062335757e-05
889,3.0470156360283951e-05,3.0470149726387828e-05
890,3.0450976880552807e-05,3.0450970250832400e-05
891,3.0309778395420075e-05,3.0309771796441092e-05
892,3.0215902673161297e-05,3.0215896094620735e-05
893,3.0001533453787619e-05,3.0001526921919057e-05
894,2.9837758123546931e-05,2.9837751627335176e-05
895,2.9781346628124947e-05,2.9781340144194981e-05
896,2.9228702364396233e-05,2.9228696000786771e-05
897,2.8913615798112063e-05,2.8913609503102563e-05
898,2.8645461032841506e-05,2.8645454796214077e-05
899,2.8625133914970653e-05,2.8625127682768802e-05
900,2.8595217284674607e-05,2.8595211058986138e-05
901,2.8292959846584677e-05,2.8292953686703041e-05
902,2.8145706230339992e-05,2.8145700102518092e-05
903,2.7875102592557696e-05,2.7875096523651031e-05
904,2.7656834612030262e-05,2.7656828590644428e-05
905,2.7582704748745447e-05,2.7582698743499003e-05
906,2.7471647991501384e-05,2.7471642010433977e-05
907,2.7258975212450875e-05,2.7258969277686124e-05
908,2.6961722263230779e-05,2.6961716393183292e-05
909,2.6858704573849865e-05,2.6858698726231164e-05
910,2.6850826111329387e-05,2.6850820265425968e-05
911,2.6850340222958735e-05,2.6850334377161104e-05
912,2.6699621694275388e-05,2.6699615881291868e-05
913,2.6698693409444187e-05,2.6698687596662768e-05
914,2.6645675654160997e-05,2.6645669852922489e-05
915,2.6425860751194792e-05,2.6425854997813907e-05
916,2.6403885221634975e-05,2.6403879473038555e-05
917,2.6403407842287955e-05,2.6403402093795469e-05
918,2.6329108412024683e-05,2.6329102679708508e-05
919,2.6328481737081632e-05,2.6328476004901893e-05
920,2.6274584314019437e-05,2.6274578593574127e-05
921,2.6181478601146892e-05,2.6181472900972358e-05
922,2.6181034996163342e-05,2.6181029296085386e-05
923,2.5983830245102094e-05,2.5983824587959127e-05
924,2.5836310205159355e-05,2.5836304580134132e-05
925,2.5832131895521207e-05,2.5832126271405674e-05
926,2.5777123132213285e-05,2.5777117520074141e-05
927,2.5762078728036516e-05,2.5762073119172807e-05
928,2.5749222860449540e-05,2.5749217254384784e-05
929,2.5720157471395882e-05,2.5720151871659177e-05
930,2.5719834550592121e-05,2.5719828950925723e-05
931,2.5517563987947717e-05,2.5517558432319226e-05
932,2.5516554075935839e-05,2.5516548520527225e-05
933,2.5477951974562463e-05,2.5477946427558215e-05
934,2.5455266796619105e-05,2.5455261254553824e-05
935,2.5454316264317097e-05,2.5454310722458763e-05
936,2.5450604464365601e-05,2.5450598923315391e-05
937,2.5206704029637867e-05,2.5206698541689128e-05
938,2.5041202876112333e-05,2.5041197424196145e-05
939,2.5040239045933893e-05,2.5040233594227550e-05
940,2.4998190566789179e-05,2.4998185124237541e-05
941,2.4991316026086083e-05,2.4991310585031152e-05
942,2.4856115233124333e-05,2.4856109821505026e-05
943,2.4855692145107943e-05,2.4855686733580749e-05
944,2.4697553245126111e-05,2.4697547868028574e-05
945,2.4611138902027489e-05,2.4611133543743896e-05
946,2.4599589206390224e-05,2.4599583850621203e-05
947,2.4593387555493153e-05,2.4593382201074344e-05
948,2.4566009895824928e-05,2.4566004547366723e-05
949,2.4363737275831132e-05,2.4363731971411282e-05
950,2.4363355583866155e-05,2.4363350279529405e-05
951,2.4316481546102210e-05,2.4316476251970775e-05
952,2.4211928368176289e-05,2.4211923096807942e-05
953,2.4200781120700421e-05,2.4200775851759031e-05
954,2.4199092550930010e-05,2.4199087282356252e-05
955,2.4178009074390583e-05,2.4178003810407073e-05
956,2.4165145588182741e-05,2.4165140326999840e-05
957,2.4068017182759356e-05,2.4068011942723039e-05
958,2.3987710671348713e-05,2.3987705448796556e-05
959,2.3951227680861193e-05,2.3951222466252032e-05
960,2.3763016737117947e-05,2.3763011563485666e-05
961,2.3757396929564571e-05,2.3757391757155822e-05
962,2.3691496186192432e-05,2.3691491028131449e-05
963,2.3690337342766868e-05,2.3690332184958186e-05
964,2.3638992321650651e-05,2.3638987175020696e-05
965,2.3579017670279013e-05,2.3579012536706606e-05
966,2.3550253300057195e-05,2.3550248172747306e-05
967,2.3548628111970915e-05,2.3548622985014859e-05
968,2.3433828332210014e-05,2.3433823230247914e-05
969,2.3367047823348653e-05,2.3367042735925860e-05
970,2.3326834529598898e-05,2.3326829450931255e-05
971,2.3182444133934460e-05,2.3182439086703180e-05
972,2.3022877689464788e-05,2.3022872676973969e-05
973,2.3022165510968647e-05,2.3022160498632882e-05
974,2.3021518711737851e-05,2.3021513699542904e-05
975,2.2964463652865497e-05,2.2964458653092454e-05
976,2.2937986221392977e-05,2.2937981227384542e-05
977,2.2907666272689811e-05,2.2907661285282571e-05
978,2.2905817840076591e-05,2.2905812853071787e-05
979,2.2855169013591578e-05,2.2855164037613927e-05
980,2.2755502353939108e-05,2.2755497399660666e-05
981,2.2629365112985096e-05,2.2629360186168976e-05
982,2.2586554907300384e-05,2.2586549989804811e-05
983,2.2506692208202847e-05,2.2506687308094808e-05
984,2.2496724789388377e-05,2.2496719891450423e-05
985,2.2360440528062155e-05,2.2360435659795714e-05
986,2.2358537422546025e-05,2.2358532554693922e-05
987,2.2357280383146062e-05,2.2357275515567639e-05
988,2.2272894419671071e-05,2.2272889570464975e-05
989,2.2269143789154608e-05,2.2269138940765092e-05
990,2.2192955849130187e-05,2.2192951017328144e-05
991,2.2151103014850216e-05,2.2151098192160280e-05
992,2.2139016721026323e-05,2.2139011900967790e-05
993,2.1926159135143752e-05,2.1926154361428109e-05
994,2.1846818497294817e-05,2.1846813740853045e-05
995,2.1845860879285405e-05,2.1845856123052122e-05
996,2.1788020023503179e-05,2.1788015279862884e-05
997,2.1705344815292008e-05,2.1705340089651576e-05
998,2.1701493032759070e-05,2.1701488307957242e-05
999,2.1647624316753386e-05,2.1647619603679739e-05
1000,2.1643640424927017e-05,2.1643635712720732e-05
1001,2.1478141334476169e-05,2.1478136658301988e-05
1002,2.1441404990966304e-05,2.1441400322790278e-05
1003,2.1406390339108392e-05,2.1406385678555680e-05
1004,2.1370171298080857e-05,2.1370166645413676e-05
1005,2.1318887684462101e-05,2.1318883042960278e-05
1006,2.1279285932790317e-05,2.1279281299910500e-05
1007,2.1139026123413757e-05,2.1139021521070999e-05
1008,2.1106081341784248e-05,2.1106076746614158e-05
1009,2.1058214571453068e-05,2.1058209986704427e-05
1010,2.1052585487022882e-05,2.1052580903499793e-05
1011,2.1039496865849242e-05,2.1039492285175779e-05
1012,2.1031156660325645e-05,2.1031152081467993e-05
1013,2.0864320045797666e-05,2.0864315503263318e-05
1014,2.0738390948409873e-05,2.0738386433292534e-05
1015,2.0681195450350742e-05,2.0681190947685883e-05
1016,2.0665472432007061e-05,2.0665467932765384e-05
1017,2.0604143016382345e-05,2.0604138530493173e-05
1018,2.0453842741078943e-05,2.0453838287912819e-05
1019,2.0449475395866668e-05,2.0449470943651396e-05
1020,2.0437612818593960e-05,2.0437608368961379e-05
1021,2.0437345262761328e-05,2.0437340813186999e-05
1022,2.0416611943517630e-05,2.0416607498457317e-05
1023,2.0412188569422630e-05,2.0412184125325362e-05
1024,2.0386492968696521e-05,2.0386488530193645e-05
1025,2.0338530057707454e-05,2.0338525629646959e-05
1026,2.0246296395358935e-05,2.0246291987379352e-05
1027,2.0177338660337665e-05,2.0177334267371409e-05
1028,2.0141245337445000e-05,2.0141240952336902e-05
1029,1.9944038380694389e-05,1.9944034038521761e-05
1030,1.9910942552950410e-05,1.9910938217983336e-05
1031,1.9888474726294940e-05,1.9888470396219511e-05
1032,1.9869288236411870e-05,1.9869283910513682e-05
1033,1.9854317126237566e-05,1.9854312803598856e-05
1034,1.9806567838659848e-05,1.9806563526417007e-05
1035,1.9796377407076180e-05,1.9796373097051980e-05
1036,1.9794215200561080e-05,1.9794210891007630e-05
1037,1.9704835338476294e-05,1.9704831048382433e-05
1038,1.9589421354462560e-05,1.9589417089496379e-05
1039,1.9503246375177095e-05,1.9503242128972745e-05
1040,1.9479903209632700e-05,1.9479898968510571e-05
1041,1.9411919330360056e-05,1.9411915104039231e-05
1042,1.9363617415613418e-05,1.9363613199808781e-05
1043,1.9360765232141326e-05,1.9360761016957660e-05
1044,1.9311507789340272e-05,1.9311503584880829e-05
1045,1.9293574202826095e-05,1.9293570002271115e-05
1046,1.9250652325471360e-05,1.9250648134261237e-05
1047,1.9233748998826550e-05,1.9233744811296582e-05
1048,1.9204867927487714e-05,1.9204863746245668e-05
1049,1.9196586815851188e-05,1.9196582636412089e-05
1050,1.9037872590644720e-05,1.9037868445760537e-05
1051,1.9019327665879461e-05,1.9019323525032839e-05
1052,1.8969496417692035e-05,1.8969492287694564e-05
1053,1.8878742090617717e-05,1.8878737980379078e-05
1054,1.8874963312464095e-05,1.8874959203048166e-05
1055,1.8861222914607693e-05,1.8861218808183291e-05
1056,1.8794782785799752e-05,1.8794778693840552e-05
1057,1.8773098550711630e-05,1.8773094463473473e-05
1058,1.8672406103661848e-05,1.8672402038346232e-05
1059,1.8651582492546881e-05,1.8651578431764937e-05
1060,1.8643838827541282e-05,1.8643834768445273e-05
1061,1.8632537149172164e-05,1.8632533092536732e-05
1062,1.8604546278537041e-05,1.8604542227995719e-05
1063,1.8500113662429338e-05,1.8500109634624857e-05
1064,1.8492069909244136e-05,1.8492065883190923e-05
1065,1.8455875816924103e-05,1.8455871798750990e-05
1066,1.8389620772059058e-05,1.8389616768310848e-05
1067,1.8215107880218289e-05,1.8215103914464647e-05
1068,1.8208278407262335e-05,1.8208274442995591e-05
1069,1.8204464929210474e-05,1.8204460965773992e-05
