state,arm,eta,foot,j1,d,sat
W M0.88,S2,0.96,0.9920031353257368,0.5341769957328869,0.4578261395928499,1
W M0.88,S2,0.99,0.9816632691416428,0.5644383045933794,0.4172249645482634,1
W M0.88,S3,0.2,0.7884646723843592,0.800490567214696,-0.01202589483033678,0
W M0.88,S3,0.44,0.7368883428576719,0.73916087274921,-0.0022725298915381442,0
W M0.88,S3,0.65,0.680449389431921,0.6814392435018977,-0.0009898540699766478,0
W M0.88,S3,0.8,0.6161935371316576,0.6371611084235318,-0.02096757129187421,0
W M0.88,S3,0.9,0.573168221290378,0.5883277435233024,-0.015159522232924383,0
W M0.88,S3,0.96,0.9856717028026137,0.5341769957328869,0.45149470706972683,1
W M0.88,S3,0.99,0.9816632691416428,0.5644383045933794,0.4172249645482634,1
WB M0.78,P0,0.2,0.14544944044069355,0.12097270285811895,0.024476737582574598,0
WB M0.78,P0,0.44,0.2585821242642347,0.23717148865409338,0.021410635610141338,0
WB M0.78,P0,0.65,0.3276711854883779,0.3081265194373187,0.0195446660510592,0
WB M0.78,P0,0.8,0.28636593588201176,0.24154461456979026,0.044821321312221496,0
WB M0.78,P0,0.9,0.2557881964557122,0.23699665058059474,0.01879154587511747,0
WB M0.78,P0,0.96,0.9888423289444873,0.15979432300657653,0.8290480059379108,1
WB M0.78,P0,0.99,0.9812463801052841,0.10698084774318004,0.874265532362104,1
WB M0.78,P1,0.2,0.14544944044069355,0.12097270285811895,0.024476737582574598,0
WB M0.78,P1,0.44,0.23584077405627057,0.23717148865409338,-0.0013307145978228019,0
WB M0.78,P1,0.65,0.31172117791918863,0.3081265194373187,0.0035946584818699057,0
WB M0.78,P1,0.8,0.2731518303530907,0.24154461456979026,0.031607215783300446,0
WB M0.78,P1,0.9,0.24297926686262927,0.23699665058059474,0.005982616282034531,0
WB M0.78,P1,0.96,0.19384885639882687,0.15979432300657653,0.03405453339225034,0
WB M0.78,P1,0.99,0.977684719780806,0.10698084774318004,0.8707038720376259,1
WB M0.78,P2,0.2,0.15218681634101158,0.12097270285811895,0.03121411348289263,0
WB M0.78,P2,0.44,0.22401818665488715,0.23717148865409338,-0.013153301999206224,0
WB M0.78,P2,0.65,0.31172117791918863,0.3081265194373187,0.0035946584818699057,0
WB M0.78,P2,0.8,0.27854450194192404,0.24154461456979026,0.03699988737213378,0
WB M0.78,P2,0.9,0.24021838654698008,0.23699665058059474,0.003221735966385336,0
WB M0.78,P2,0.96,0.19384885639882687,0.15979432300657653,0.03405453339225034,0
WB M0.78,P2,0.99,0.9726673441225836,0.10698084774318004,0.8656864963794035,1
WB M0.78,P3,0.44,0.22214393737556773,0.23717148865409338,-0.015027551278525647,0
WB M0.78,P3,0.65,0.3042361519191273,0.3081265194373187,-0.00389036751819144,0
WB M0.78,P3,0.8,0.27854450194192404,0.24154461456979026,0.03699988737213378,0
WB M0.78,P3,0.9,0.25383060137270635,0.23699665058059474,0.016833950792111613,0
WB M0.78,P3,0.96,0.1771865812470325,0.15979432300657653,0.017392258240455954,0
WB M0.78,P3,0.99,0.16010898915994573,0.10698084774318004,0.053128141416765695,0
WB M0.78,S1,0.2,0.13561031437965518,0.12097270285811895,0.014637611521536226,0
WB M0.78,S1,0.44,0.22214393737556773,0.23717148865409338,-0.015027551278525647,0
WB M0.78,S1,0.65,0.3042361519191273,0.3081265194373187,-0.00389036751819144,0
WB M0.78,S1,0.8,0.27854450194192404,0.24154461456979026,0.03699988737213378,0
WB M0.78,S1,0.9,0.2557881964557122,0.23699665058059474,0.01879154587511747,0
WB M0.78,S1,0.96,0.19384885639882687,0.15979432300657653,0.03405453339225034,0
WB M0.78,S1,0.99,0.9812463801052841,0.10698084774318004,0.874265532362104,1
WB M0.78,S2,0.44,0.22214393737556773,0.23717148865409338,-0.015027551278525647,0
WB M0.78,S2,0.65,0.3042361519191273,0.3081265194373187,-0.00389036751819144,0
WB M0.78,S2,0.8,0.27854450194192404,0.24154461456979026,0.03699988737213378,0
WB M0.78,S2,0.9,0.24021838654698008,0.23699665058059474,0.003221735966385336,0
WB M0.78,S2,0.96,0.19384885639882687,0.15979432300657653,0.03405453339225034,0
WB M0.78,S2,0.99,0.16727412161795377,0.10698084774318004,0.060293273874773734,0
WB M0.78,S3,0.44,0.21169664984988287,0.23717148865409338,-0.025474838804210503,0
WB M0.78,S3,0.65,0.3042361519191273,0.3081265194373187,-0.00389036751819144,0
WB M0.78,S3,0.8,0.27854450194192404,0.24154461456979026,0.03699988737213378,0
WB M0.78,S3,0.9,0.24021838654698008,0.23699665058059474,0.003221735966385336,0
WB M0.78,S3,0.96,0.19384885639882687,0.15979432300657653,0.03405453339225034,0
WB M0.78,S3,0.99,0.16010898915994573,0.10698084774318004,0.053128141416765695,0
WB M0.82,P0,0.2,0.5628087318382389,0.5389738174319358,0.02383491440630303,0
WB M0.82,P0,0.44,0.5585159828013601,0.5335591730910253,0.02495680971033476,0
WB M0.82,P0,0.65,0.5263861506274333,0.4980023990529356,0.02838375157449774,0
WB M0.82,P0,0.8,0.4725165068554383,0.46359804875242494,0.008918458103013338,0
WB M0.82,P0,0.9,0.35514640085490173,0.3487547655495737,0.006391635305328047,0
WB M0.82,P0,0.96,0.9955844850238539,0.2592271998306016,0.7363572851932523,1
WB M0.82,P0,0.99,0.9836567223397592,0.1978947639832007,0.7857619583565585,1
WB M0.82,P1,0.2,0.5597411472934546,0.5389738174319358,0.020767329861518746,0
WB M0.82,P1,0.44,0.5459444635274975,0.5335591730910253,0.012385290436472185,0
WB M0.82,P1,0.65,0.5117012589384583,0.4980023990529356,0.013698859885522718,0
WB M0.82,P1,0.8,0.45979022071600034,0.46359804875242494,-0.0038078280364245987,0
WB M0.82,P1,0.9,0.35514640085490173,0.3487547655495737,0.006391635305328047,0
WB M0.82,P1,0.96,0.27532877108121034,0.2592271998306016,0.016101571250608737,0
WB M0.82,P1,0.99,0.9812463801052841,0.1978947639832007,0.7833516161220834,1
WB M0.82,P2,0.2,0.5451204518055484,0.5389738174319358,0.006146634373612514,0
WB M0.82,P2,0.44,0.5402178898283126,0.5335591730910253,0.006658716737287351,0
WB M0.82,P2,0.65,0.49452512023369183,0.4980023990529356,-0.0034772788192437565,0
WB M0.82,P2,0.8,0.45979022071600034,0.46359804875242494,-0.0038078280364245987,0
WB M0.82,P2,0.9,0.3414687127499036,0.3487547655495737,-0.007286052799670095,0
WB M0.82,P2,0.96,0.27532877108121034,0.2592271998306016,0.016101571250608737,0
WB M0.82,P2,0.99,0.973124759021366,0.1978947639832007,0.7752299950381653,1
WB M0.82,P3,0.2,0.531577035651087,0.5389738174319358,-0.0073967817808487935,0
WB M0.82,P3,0.44,0.5402178898283126,0.5335591730910253,0.006658716737287351,0
WB M0.82,P3,0.65,0.5017575271292872,0.4980023990529356,0.0037551280763516437,0
WB M0.82,P3,0.8,0.44318195867102855,0.46359804875242494,-0.020416090081396387,0
WB M0.82,P3,0.9,0.3414687127499036,0.3487547655495737,-0.007286052799670095,0
WB M0.82,P3,0.96,0.28722610715796826,0.2592271998306016,0.02799890732736665,0
WB M0.82,P3,0.99,0.25117171490070267,0.1978947639832007,0.05327695091750198,0
WB M0.82,S1,0.2,0.5597411472934546,0.5389738174319358,0.020767329861518746,0
WB M0.82,S1,0.44,0.5459444635274975,0.5335591730910253,0.012385290436472185,0
WB M0.82,S1,0.65,0.5017575271292872,0.4980023990529356,0.0037551280763516437,0
WB M0.82,S1,0.8,0.4623894635352916,0.46359804875242494,-0.001208585217133351,0
WB M0.82,S1,0.9,0.35514640085490173,0.3487547655495737,0.006391635305328047,0
WB M0.82,S1,0.96,0.28722610715796826,0.2592271998306016,0.02799890732736665,0
WB M0.82,S1,0.99,0.9812463801052841,0.1978947639832007,0.7833516161220834,1
WB M0.82,S2,0.2,0.5597411472934546,0.5389738174319358,0.020767329861518746,0
WB M0.82,S2,0.44,0.5402178898283126,0.5335591730910253,0.006658716737287351,0
WB M0.82,S2,0.65,0.5017575271292872,0.4980023990529356,0.0037551280763516437,0
WB M0.82,S2,0.8,0.45979022071600034,0.46359804875242494,-0.0038078280364245987,0
WB M0.82,S2,0.9,0.3414687127499036,0.3487547655495737,-0.007286052799670095,0
WB M0.82,S2,0.96,0.27532877108121034,0.2592271998306016,0.016101571250608737,0
WB M0.82,S2,0.99,0.9812463801052841,0.1978947639832007,0.7833516161220834,1
WB M0.82,S3,0.2,0.5451204518055484,0.5389738174319358,0.006146634373612514,0
WB M0.82,S3,0.44,0.5402178898283126,0.5335591730910253,0.006658716737287351,0
WB M0.82,S3,0.65,0.49452512023369183,0.4980023990529356,-0.0034772788192437565,0
WB M0.82,S3,0.8,0.45979022071600034,0.46359804875242494,-0.0038078280364245987,0
WB M0.82,S3,0.9,0.3414687127499036,0.3487547655495737,-0.007286052799670095,0
WB M0.82,S3,0.96,0.27532877108121034,0.2592271998306016,0.016101571250608737,0
WB M0.82,S3,0.99,0.977684719780806,0.1978947639832007,0.7797899557976052,1
WB M0.86,P0,0.2,0.7347950166163132,0.7394384421993287,-0.004643425583015559,0
WB M0.86,P0,0.44,0.6748108031169427,0.6792921337993386,-0.004481330682395868,0
WB M0.86,P0,0.65,0.6310894004475307,0.6325176222135303,-0.0014282217659995489,0
WB M0.86,P0,0.8,0.5731024054777184,0.5727624563620767,0.0003399491156417245,0
WB M0.86,P0,0.9,0.49632512906898485,0.5224959201917083,-0.02617079112272347,0
WB M0.86,P0,0.96,0.9988092571372407,0.4368069112031842,0.5620023459340564,1
WB M0.86,P0,0.99,0.9870995773858117,0.4469195972970975,0.5401799800887142,1
WB M0.86,P1,0.2,0.7290824691384524,0.7394384421993287,-0.010355973060876322,0
WB M0.86,P1,0.44,0.6777403348681909,0.6792921337993386,-0.0015517989311477631,0
WB M0.86,P1,0.65,0.6310894004475307,0.6325176222135303,-0.0014282217659995489,0
WB M0.86,P1,0.8,0.5677256124105129,0.5727624563620767,-0.005036843951563785,0
WB M0.86,P1,0.9,0.49331122985745196,0.5224959201917083,-0.029184690334256358,0
WB M0.86,P1,0.96,0.4732326850887026,0.4368069112031842,0.036425773885518375,0
WB M0.86,P1,0.99,0.9812500423284309,0.4469195972970975,0.5343304450313334,1
WB M0.86,P2,0.2,0.7274234350563028,0.7394384421993287,-0.012015007143025946,0
WB M0.86,P2,0.44,0.6777403348681909,0.6792921337993386,-0.0015517989311477631,0
WB M0.86,P2,0.65,0.6310894004475307,0.6325176222135303,-0.0014282217659995489,0
WB M0.86,P2,0.8,0.5677256124105129,0.5727624563620767,-0.005036843951563785,0
WB M0.86,P2,0.9,0.49632512906898485,0.5224959201917083,-0.02617079112272347,0
WB M0.86,P2,0.96,0.4732326850887026,0.4368069112031842,0.036425773885518375,0
WB M0.86,P2,0.99,0.9856642771428016,0.4469195972970975,0.5387446798457041,1
WB M0.86,P3,0.2,0.7194557331157457,0.7394384421993287,-0.019982709083583017,0
WB M0.86,P3,0.44,0.6777403348681909,0.6792921337993386,-0.0015517989311477631,0
WB M0.86,P3,0.65,0.6310894004475307,0.6325176222135303,-0.0014282217659995489,0
WB M0.86,P3,0.8,0.5677256124105129,0.5727624563620767,-0.005036843951563785,0
WB M0.86,P3,0.9,0.49331122985745196,0.5224959201917083,-0.029184690334256358,0
WB M0.86,P3,0.96,0.4732326850887026,0.4368069112031842,0.036425773885518375,0
WB M0.86,P3,0.99,0.979609834873758,0.4469195972970975,0.5326902375766605,1
WB M0.86,S1,0.2,0.7290824691384524,0.7394384421993287,-0.010355973060876322,0
WB M0.86,S1,0.44,0.6684582277287107,0.6792921337993386,-0.010833906070627952,0
WB M0.86,S1,0.65,0.6310894004475307,0.6325176222135303,-0.0014282217659995489,0
WB M0.86,S1,0.8,0.5731024054777184,0.5727624563620767,0.0003399491156417245,0
WB M0.86,S1,0.9,0.49632512906898485,0.5224959201917083,-0.02617079112272347,0
WB M0.86,S1,0.96,0.9988092571372407,0.4368069112031842,0.5620023459340564,1
WB M0.86,S1,0.99,0.9870995773858117,0.4469195972970975,0.5401799800887142,1
WB M0.86,S2,0.2,0.7274234350563028,0.7394384421993287,-0.012015007143025946,0
WB M0.86,S2,0.44,0.6777403348681909,0.6792921337993386,-0.0015517989311477631,0
WB M0.86,S2,0.65,0.6310894004475307,0.6325176222135303,-0.0014282217659995489,0
WB M0.86,S2,0.8,0.5677256124105129,0.5727624563620767,-0.005036843951563785,0
WB M0.86,S2,0.9,0.49632512906898485,0.5224959201917083,-0.02617079112272347,0
WB M0.86,S2,0.96,0.4732326850887026,0.4368069112031842,0.036425773885518375,0
WB M0.86,S2,0.99,0.9888425669619278,0.4469195972970975,0.5419229696648303,1
WB M0.86,S3,0.2,0.7274234350563028,0.7394384421993287,-0.012015007143025946,0
WB M0.86,S3,0.44,0.6777403348681909,0.6792921337993386,-0.0015517989311477631,0
WB M0.86,S3,0.65,0.6310894004475307,0.6325176222135303,-0.0014282217659995489,0
WB M0.86,S3,0.8,0.5731024054777184,0.5727624563620767,0.0003399491156417245,0
WB M0.86,S3,0.9,0.49331122985745196,0.5224959201917083,-0.029184690334256358,0
WB M0.86,S3,0.96,0.4732326850887026,0.4368069112031842,0.036425773885518375,0
WB M0.86,S3,0.99,0.9812463801052841,0.4469195972970975,0.5343267828081866,1
WB M0.88,P0,0.2,0.7877396190340124,0.7915133919991485,-0.0037737729651361462,0
WB M0.88,P0,0.44,0.7384673173155675,0.7288737377456687,0.009593579569898814,0
WB M0.88,P0,0.65,0.6713519338004706,0.6766211207390799,-0.005269186938609227,0
WB M0.88,P0,0.8,0.6306134632684176,0.6288567674904022,0.0017566957780154047,0
WB M0.88,P0,0.9,0.5745034042127092,0.5747371976026177,-0.00023379338990847653,0
WB M0.88,P0,0.96,0.9988092571372407,0.5518210957869999,0.4469881613502408,1
WB M0.88,P0,0.99,0.9911085833775706,0.5607478685660094,0.43036071481156113,1
WB M0.88,P1,0.2,0.7877396190340124,0.7915133919991485,-0.0037737729651361462,0
WB M0.88,P1,0.44,0.72716112575173,0.7288737377456687,-0.0017126119939386841,0
WB M0.88,P1,0.65,0.6713519338004706,0.6766211207390799,-0.005269186938609227,0
WB M0.88,P1,0.8,0.6306134632684176,0.6288567674904022,0.0017566957780154047,0
WB M0.88,P1,0.9,0.5822946140558939,0.5747371976026177,0.007557416453276233,0
WB M0.88,P1,0.96,0.5512268469467183,0.5518210957869999,-0.000594248840281586,0
WB M0.88,P1,0.99,0.9888425669619278,0.5607478685660094,0.4280946983959184,1
WB M0.88,P2,0.2,0.7928681269628359,0.7915133919991485,0.0013547349636874317,0
WB M0.88,P2,0.44,0.72716112575173,0.7288737377456687,-0.0017126119939386841,0
WB M0.88,P2,0.65,0.6734309608697115,0.6766211207390799,-0.0031901598693683253,0
WB M0.88,P2,0.8,0.6156084051703626,0.6288567674904022,-0.013248362320039564,0
WB M0.88,P2,0.9,0.5745034042127092,0.5747371976026177,-0.00023379338990847653,0
WB M0.88,P2,0.96,0.5467071407693307,0.5518210957869999,-0.005113955017669203,0
WB M0.88,P2,0.99,0.9915910193020939,0.5607478685660094,0.4308431507360845,1
WB M0.88,P3,0.2,0.7851518455105314,0.7915133919991485,-0.006361546488617087,0
WB M0.88,P3,0.44,0.72716112575173,0.7288737377456687,-0.0017126119939386841,0
WB M0.88,P3,0.65,0.6801818784091338,0.6766211207390799,0.0035607576700539267,0
WB M0.88,P3,0.8,0.6156084051703626,0.6288567674904022,-0.013248362320039564,0
WB M0.88,P3,0.9,0.5745034042127092,0.5747371976026177,-0.00023379338990847653,0
WB M0.88,P3,0.96,0.5365409922127796,0.5518210957869999,-0.015280103574220272,0
WB M0.88,P3,0.99,0.9854375116138793,0.5607478685660094,0.4246896430478698,1
WB M0.88,S1,0.2,0.7877396190340124,0.7915133919991485,-0.0037737729651361462,0
WB M0.88,S1,0.44,0.72716112575173,0.7288737377456687,-0.0017126119939386841,0
WB M0.88,S1,0.65,0.6713519338004706,0.6766211207390799,-0.005269186938609227,0
WB M0.88,S1,0.8,0.6306134632684176,0.6288567674904022,0.0017566957780154047,0
WB M0.88,S1,0.9,0.5745034042127092,0.5747371976026177,-0.00023379338990847653,0
WB M0.88,S1,0.96,0.9988092571372407,0.5518210957869999,0.4469881613502408,1
WB M0.88,S1,0.99,0.9911085833775706,0.5607478685660094,0.43036071481156113,1
WB M0.88,S2,0.2,0.7877396190340124,0.7915133919991485,-0.0037737729651361462,0
WB M0.88,S2,0.44,0.72716112575173,0.7288737377456687,-0.0017126119939386841,0
WB M0.88,S2,0.65,0.6798997092294007,0.6766211207390799,0.0032785884903208107,0
WB M0.88,S2,0.8,0.6156084051703626,0.6288567674904022,-0.013248362320039564,0
WB M0.88,S2,0.9,0.5745034042127092,0.5747371976026177,-0.00023379338990847653,0
WB M0.88,S2,0.96,0.5467071407693307,0.5518210957869999,-0.005113955017669203,0
WB M0.88,S2,0.99,0.9888425669619278,0.5607478685660094,0.4280946983959184,1
WB M0.88,S3,0.2,0.7877396190340124,0.7915133919991485,-0.0037737729651361462,0
WB M0.88,S3,0.44,0.72716112575173,0.7288737377456687,-0.0017126119939386841,0
WB M0.88,S3,0.65,0.6798997092294007,0.6766211207390799,0.0032785884903208107,0
WB M0.88,S3,0.8,0.6156084051703626,0.6288567674904022,-0.013248362320039564,0
WB M0.88,S3,0.9,0.5616382941762008,0.5747371976026177,-0.013098903426416841,0
WB M0.88,S3,0.96,0.5365409922127796,0.5518210957869999,-0.015280103574220272,0
WB M0.88,S3,0.99,0.9888425669619278,0.5607478685660094,0.4280946983959184,1
WB xcoarse,P0,0.2,0.7903757997127105,0.8008685417179153,-0.01049274200520478,0
WB xcoarse,P0,0.44,0.7106782049772911,0.737910679846184,-0.02723247486889291,0
WB xcoarse,P0,0.65,0.6689681468563924,0.6881505094745185,-0.019182362618126114,0
WB xcoarse,P0,0.8,0.6248028277140217,0.6372726611770517,-0.012469833463029989,0
WB xcoarse,P0,0.9,0.5959825627011562,0.5901731350090347,0.00580942769212156,0
WB xcoarse,P0,0.96,0.996113019716915,0.5157386209821673,0.48037439873474774,1
WB xcoarse,P0,0.99,0.9706094845020539,0.5345971440019411,0.4360123405001127,1
WB xcoarse,P1,0.2,0.7777435231915271,0.8008685417179153,-0.023125018526388263,0
WB xcoarse,P1,0.44,0.7364953289034002,0.737910679846184,-0.0014153509427837774,0
WB xcoarse,P1,0.65,0.6689681468563924,0.6881505094745185,-0.019182362618126114,0
WB xcoarse,P1,0.8,0.6248028277140217,0.6372726611770517,-0.012469833463029989,0
WB xcoarse,P1,0.9,0.5781468284474695,0.5901731350090347,-0.012026306561565225,0
WB xcoarse,P1,0.96,0.9784667895234401,0.5157386209821673,0.46272816854127286,1
WB xcoarse,P1,0.99,0.9618537664094173,0.5345971440019411,0.4272566224074762,1
WB xcoarse,P2,0.2,0.7777435231915271,0.8008685417179153,-0.023125018526388263,0
WB xcoarse,P2,0.44,0.7364953289034002,0.737910679846184,-0.0014153509427837774,0
WB xcoarse,P2,0.65,0.6589359411058893,0.6881505094745185,-0.029214568368629235,0
WB xcoarse,P2,0.8,0.6356960267760956,0.6372726611770517,-0.0015766344009561228,0
WB xcoarse,P2,0.9,0.5781468284474695,0.5901731350090347,-0.012026306561565225,0
WB xcoarse,P2,0.96,0.9784667895234401,0.5157386209821673,0.46272816854127286,1
WB xcoarse,P2,0.99,0.9578305324136142,0.5345971440019411,0.423233388411673,1
WB xcoarse,P3,0.2,0.7777435231915271,0.8008685417179153,-0.023125018526388263,0
WB xcoarse,P3,0.44,0.7106782049772911,0.737910679846184,-0.02723247486889291,0
WB xcoarse,P3,0.65,0.6671437603088032,0.6881505094745185,-0.02100674916571532,0
WB xcoarse,P3,0.8,0.6108560114020334,0.6372726611770517,-0.02641664977501834,0
WB xcoarse,P3,0.9,0.5451458867330429,0.5901731350090347,-0.045027248275991805,0
WB xcoarse,P3,0.96,0.5159667986778733,0.5157386209821673,0.0002281776957060444,0
WB xcoarse,P3,0.99,0.9578305324136142,0.5345971440019411,0.423233388411673,1
WB xcoarse,S1,0.2,0.7777435231915271,0.8008685417179153,-0.023125018526388263,0
WB xcoarse,S1,0.44,0.7106782049772911,0.737910679846184,-0.02723247486889291,0
WB xcoarse,S1,0.65,0.6689681468563924,0.6881505094745185,-0.019182362618126114,0
WB xcoarse,S1,0.8,0.6248028277140217,0.6372726611770517,-0.012469833463029989,0
WB xcoarse,S1,0.9,0.5781468284474695,0.5901731350090347,-0.012026306561565225,0
WB xcoarse,S1,0.96,0.9996620504964836,0.5157386209821673,0.48392342951431633,1
WB xcoarse,S1,0.99,0.9742986748093764,0.5345971440019411,0.43970153080743524,1
WB xcoarse,S2,0.2,0.7777435231915271,0.8008685417179153,-0.023125018526388263,0
WB xcoarse,S2,0.44,0.7106782049772911,0.737910679846184,-0.02723247486889291,0
WB xcoarse,S2,0.65,0.6689681468563924,0.6881505094745185,-0.019182362618126114,0
WB xcoarse,S2,0.8,0.6248028277140217,0.6372726611770517,-0.012469833463029989,0
WB xcoarse,S2,0.9,0.5781468284474695,0.5901731350090347,-0.012026306561565225,0
WB xcoarse,S2,0.96,0.9784667895234401,0.5157386209821673,0.46272816854127286,1
WB xcoarse,S2,0.99,0.9618537664094173,0.5345971440019411,0.4272566224074762,1
WB xcoarse,S3,0.2,0.7777435231915271,0.8008685417179153,-0.023125018526388263,0
WB xcoarse,S3,0.44,0.7106782049772911,0.737910679846184,-0.02723247486889291,0
WB xcoarse,S3,0.65,0.6589359411058893,0.6881505094745185,-0.029214568368629235,0
WB xcoarse,S3,0.8,0.6108560114020334,0.6372726611770517,-0.02641664977501834,0
WB xcoarse,S3,0.9,0.5451458867330429,0.5901731350090347,-0.045027248275991805,0
WB xcoarse,S3,0.96,0.4916603379682206,0.5157386209821673,-0.024078283013946655,0
WB xcoarse,S3,0.99,0.9578305324136142,0.5345971440019411,0.423233388411673,1
WB medium,P0,0.2,0.8083960372644239,0.8150957485576685,-0.006699711293244648,0
WB medium,P0,0.44,0.7163415040462645,0.7225663603829834,-0.006224856336718876,0
WB medium,P0,0.65,0.6647290863190904,0.6642242540910758,0.0005048322280146733,0
WB medium,P0,0.8,0.5963199662333076,0.5935828903310801,0.0027370759022274926,0
WB medium,P0,0.9,0.5424517989086133,0.5307233065977975,0.011728492310815741,0
WB medium,P0,0.96,1.0,0.512597464122363,0.48740253587763704,1
WB medium,P0,0.99,0.9970886220451038,0.5179933333932125,0.4790952886518913,1
WB medium,P1,0.2,0.8083960372644239,0.8150957485576685,-0.006699711293244648,0
WB medium,P1,0.44,0.7251321706300207,0.7225663603829834,0.0025658102470372812,0
WB medium,P1,0.65,0.6629643486720292,0.6642242540910758,-0.0012599054190465253,0
WB medium,P1,0.8,0.5974586195744334,0.5935828903310801,0.003875729243353221,0
WB medium,P1,0.9,0.5422591744482393,0.5307233065977975,0.011535867850441806,0
WB medium,P1,0.96,0.9992977203748251,0.512597464122363,0.48670025625246216,1
WB medium,P1,0.99,0.9970886220451038,0.5179933333932125,0.4790952886518913,1
WB medium,P2,0.2,0.8107451424009221,0.8150957485576685,-0.004350606156746428,0
WB medium,P2,0.44,0.7251321706300207,0.7225663603829834,0.0025658102470372812,0
WB medium,P2,0.65,0.6629643486720292,0.6642242540910758,-0.0012599054190465253,0
WB medium,P2,0.8,0.5940263666545724,0.5935828903310801,0.0004434763234922867,0
WB medium,P2,0.9,0.5450965537167196,0.5307233065977975,0.014373247118922072,0
WB medium,P2,0.96,0.9986291523810537,0.512597464122363,0.4860316882586907,1
WB medium,P2,0.99,0.9977655766193544,0.5179933333932125,0.47977224322614187,1
WB medium,P3,0.2,0.8083960372644239,0.8150957485576685,-0.006699711293244648,0
WB medium,P3,0.44,0.7251321706300207,0.7225663603829834,0.0025658102470372812,0
WB medium,P3,0.65,0.6629643486720292,0.6642242540910758,-0.0012599054190465253,0
WB medium,P3,0.8,0.5935551965064175,0.5935828903310801,-2.7693824662611277e-05,0
WB medium,P3,0.9,0.5450965537167196,0.5307233065977975,0.014373247118922072,0
WB medium,P3,0.96,0.9986291523810537,0.512597464122363,0.4860316882586907,1
WB medium,P3,0.99,0.9970886220451038,0.5179933333932125,0.4790952886518913,1
WB medium,S1,0.2,0.8083960372644239,0.8150957485576685,-0.006699711293244648,0
WB medium,S1,0.44,0.7251321706300207,0.7225663603829834,0.0025658102470372812,0
WB medium,S1,0.65,0.6629643486720292,0.6642242540910758,-0.0012599054190465253,0
WB medium,S1,0.8,0.5963199662333076,0.5935828903310801,0.0027370759022274926,0
WB medium,S1,0.9,0.5422591744482393,0.5307233065977975,0.011535867850441806,0
WB medium,S1,0.96,1.0,0.512597464122363,0.48740253587763704,1
WB medium,S1,0.99,0.9952222418034996,0.5179933333932125,0.4772289084102871,1
WB medium,S2,0.2,0.8083960372644239,0.8150957485576685,-0.006699711293244648,0
WB medium,S2,0.44,0.7251321706300207,0.7225663603829834,0.0025658102470372812,0
WB medium,S2,0.65,0.6629643486720292,0.6642242540910758,-0.0012599054190465253,0
WB medium,S2,0.8,0.5963199662333076,0.5935828903310801,0.0027370759022274926,0
WB medium,S2,0.9,0.5422591744482393,0.5307233065977975,0.011535867850441806,0
WB medium,S2,0.96,0.9986291523810537,0.512597464122363,0.4860316882586907,1
WB medium,S2,0.99,0.9970886220451038,0.5179933333932125,0.4790952886518913,1
WB medium,S3,0.2,0.8077084633667514,0.8150957485576685,-0.007387285190917137,0
WB medium,S3,0.44,0.7251321706300207,0.7225663603829834,0.0025658102470372812,0
WB medium,S3,0.65,0.6629643486720292,0.6642242540910758,-0.0012599054190465253,0
WB medium,S3,0.8,0.5963199662333076,0.5935828903310801,0.0027370759022274926,0
WB medium,S3,0.9,0.5450965537167196,0.5307233065977975,0.014373247118922072,0
WB medium,S3,0.96,0.9986291523810537,0.512597464122363,0.4860316882586907,1
WB medium,S3,0.99,0.9977655766193544,0.5179933333932125,0.47977224322614187,1
