m,H,hs_ode,hs_corr,cf_ode,cf_corr,cd_ode,cd_corr,hs_rel,cf_rel,cd_rel
-0.08,3.220010793632705,1.529158342031867,1.5293593060020763,0.08426151695999082,0.08859724531594423,0.20652478284485115,0.2075226863058558,0.0001314212954179883,0.05145561713554381,0.004831882388441011
-0.05,2.818170182671647,1.5519616857839236,1.5526665863382927,0.16042475434141254,0.16127063474337935,0.211760242077543,0.21213814134687392,0.00045419971435256556,0.005272754852824191,0.0017845619443168648
-0.02,2.6579149460409854,1.5657885205296576,1.5665030077995814,0.20125342198379312,0.20115327227110558,0.21726242757932934,0.2173405605139756,0.0004563114753721731,-0.0004976298623911024,0.00035962469680916875
0.0,2.5911001954270487,1.572583047163341,1.5732223328819939,0.22052414906868356,0.220342983764595,0.22052414906887421,0.22050810599974105,0.00040651952836823213,-0.0008215213837290403,-7.274971562476473e-05
0.043478260869565216,2.4956643714853626,1.5835043711955075,1.5839154975683862,0.25066546763320624,0.250931008706172,0.22647086712373035,0.22637090622960385,0.0002596307154922872,0.0010593444540767383,-0.0004413852227266313
0.1,2.4216211618774857,1.5930812251045212,1.5931861607772344,0.27638841234678774,0.27766618210956184,0.23234713231999082,0.23222991187330944,6.58696311648388e-05,0.004623094549893292,-0.0005045056743800957
0.3,2.307026627025174,1.6100925958412424,1.6094194008903204,0.3207442356173737,0.32534222016950065,0.24415586395026118,0.24409621182866742,-0.0004181094631828808,0.014335361454826057,-0.00024431983991135553
0.6,2.2478316338432216,1.6200608071949791,1.6188009872369618,0.3460729047506804,0.35356271879193707,0.2518085154056795,0.25181474762500455,-0.000777637451892077,0.02164230119850763,2.474983546529863e-05
1.0,2.2162294432910326,1.6257468190586266,1.6241130898268021,0.36033910207684255,0.3698000683342068,0.25639432597477385,0.25644453672222794,-0.001004909997468384,0.026255730235312358,0.00019583408198764474
