x_c,y_c,cp,mach_local,surface
0.000000,0.000000,1.136212,0.000070,upper
0.000003,0.000311,1.135739,0.014437,upper
0.000013,0.000632,1.134035,0.029234,upper
0.000029,0.000963,1.130920,0.044477,upper
0.000054,0.001304,1.126397,0.060162,upper
0.000087,0.001656,1.120332,0.076296,upper
0.000130,0.002018,1.112633,0.092871,upper
0.000182,0.002391,1.103194,0.109877,upper
0.000246,0.002775,1.091925,0.127299,upper
0.000321,0.003170,1.078748,0.145116,upper
0.000410,0.003575,1.063596,0.163302,upper
0.000512,0.003990,1.046423,0.181827,upper
0.000628,0.004417,1.027204,0.200655,upper
0.000760,0.004853,1.005934,0.219748,upper
0.000908,0.005300,0.982634,0.239064,upper
0.001074,0.005757,0.957349,0.258559,upper
0.001258,0.006224,0.930145,0.278186,upper
0.001462,0.006700,0.901115,0.297896,upper
0.001686,0.007186,0.870375,0.317640,upper
0.001931,0.007681,0.838062,0.337365,upper
0.002198,0.008184,0.804331,0.357021,upper
0.002488,0.008695,0.769356,0.376556,upper
0.002801,0.009215,0.733322,0.395920,upper
0.003139,0.009742,0.696418,0.415066,upper
0.003503,0.010276,0.658838,0.433952,upper
0.003893,0.010817,0.620770,0.452539,upper
0.004310,0.011365,0.582393,0.470794,upper
0.004755,0.011919,0.543876,0.488689,upper
0.005228,0.012479,0.505378,0.506201,upper
0.005730,0.013044,0.467047,0.523309,upper
0.006262,0.013615,0.429017,0.539995,upper
0.006825,0.014191,0.391416,0.556246,upper
0.007419,0.014771,0.354354,0.572050,upper
0.008045,0.015356,0.317923,0.587402,upper
0.008704,0.015946,0.282200,0.602300,upper
0.009396,0.016539,0.247243,0.616745,upper
0.010123,0.017137,0.213098,0.630743,upper
0.010885,0.017738,0.179797,0.644301,upper
0.011682,0.018342,0.147361,0.657427,upper
0.012516,0.018951,0.115803,0.670130,upper
0.013387,0.019562,0.085129,0.682423,upper
0.014297,0.020177,0.055339,0.694315,upper
0.015245,0.020794,0.026428,0.705820,upper
0.016234,0.021415,-0.001614,0.716949,upper
0.017263,0.022039,-0.028799,0.727714,upper
0.018334,0.022665,-0.055144,0.738128,upper
0.019448,0.023294,-0.080667,0.748203,upper
0.020605,0.023925,-0.105387,0.757951,upper
0.021808,0.024559,-0.129326,0.767385,upper
0.023056,0.025196,-0.152506,0.776515,upper
0.024350,0.025835,-0.174949,0.785353,upper
0.025693,0.026475,-0.196678,0.793910,upper
0.027085,0.027118,-0.217717,0.802198,upper
0.028527,0.027763,-0.238089,0.810226,upper
0.030021,0.028410,-0.257815,0.818005,upper
0.031567,0.029059,-0.276919,0.825544,upper
0.033167,0.029709,-0.295422,0.832852,upper
0.034823,0.030361,-0.313345,0.839939,upper
0.036535,0.031014,-0.330708,0.846812,upper
0.038305,0.031669,-0.347531,0.853479,upper
0.040134,0.032325,-0.363831,0.859947,upper
0.042024,0.032981,-0.379626,0.866223,upper
0.043976,0.033638,-0.394932,0.872315,upper
0.045992,0.034296,-0.409766,0.878226,upper
0.048072,0.034955,-0.424141,0.883964,upper
0.050219,0.035613,-0.438071,0.889532,upper
0.052435,0.036272,-0.451568,0.894936,upper
0.054720,0.036930,-0.464644,0.900180,upper
0.057076,0.037588,-0.477309,0.905267,upper
0.059505,0.038245,-0.489572,0.910201,upper
0.062009,0.038900,-0.501441,0.914984,upper
0.064589,0.039555,-0.512924,0.919618,upper
0.067247,0.040208,-0.524026,0.924107,upper
0.069984,0.040859,-0.534753,0.928450,upper
0.072802,0.041508,-0.545107,0.932649,upper
0.075704,0.042154,-0.555091,0.936705,upper
0.078690,0.042797,-0.564707,0.940617,upper
0.081762,0.043436,-0.573953,0.944384,upper
0.084922,0.044072,-0.582828,0.948006,upper
0.088172,0.044704,-0.591330,0.951480,upper
0.091514,0.045331,-0.599453,0.954805,upper
0.094949,0.045953,-0.607192,0.957976,upper
0.098479,0.046569,-0.614540,0.960991,upper
0.102106,0.047179,-0.621487,0.963845,upper
0.105831,0.047783,-0.628023,0.966534,upper
0.109656,0.048379,-0.634135,0.969051,upper
0.113584,0.048968,-0.639811,0.971391,upper
0.117614,0.049549,-0.645033,0.973546,upper
0.121750,0.050121,-0.649787,0.975510,upper
0.125993,0.050683,-0.654054,0.977274,upper
0.130344,0.051236,-0.657814,0.978829,upper
0.134805,0.051778,-0.661050,0.980168,upper
0.139377,0.052309,-0.663740,0.981282,upper
0.144062,0.052828,-0.665868,0.982163,upper
0.148862,0.053334,-0.667414,0.982803,upper
0.153777,0.053828,-0.668363,0.983196,upper
0.158809,0.054308,-0.668704,0.983336,upper
0.163959,0.054773,-0.668429,0.983220,upper
0.169228,0.055223,-0.667533,0.982847,upper
0.174618,0.055657,-0.666017,0.982217,upper
0.180129,0.056074,-0.663890,0.981333,upper
0.185763,0.056475,-0.661162,0.980200,upper
0.191520,0.056857,-0.657851,0.978826,upper
0.197400,0.057221,-0.653977,0.977221,upper
0.203405,0.057565,-0.649565,0.975394,upper
0.209535,0.057890,-0.644643,0.973357,upper
0.215791,0.058194,-0.639237,0.971122,upper
