x_c,y_c,cp,mach_local,surface
0.000000,0.000000,1.145190,0.097593,upper
0.000013,0.000632,1.129442,0.127487,upper
0.000054,0.001304,1.108264,0.158959,upper
0.000130,0.002018,1.080539,0.192352,upper
0.000246,0.002775,1.046099,0.227541,upper
0.000410,0.003575,1.004417,0.264412,upper
0.000628,0.004417,0.955361,0.302747,upper
0.000908,0.005300,0.899028,0.342281,upper
0.001258,0.006224,0.835865,0.382694,upper
0.001686,0.007186,0.766633,0.423625,upper
0.002198,0.008184,0.692408,0.464679,upper
0.002801,0.009215,0.614509,0.505442,upper
0.003503,0.010276,0.534405,0.545509,upper
0.004310,0.011365,0.453589,0.584511,upper
0.005228,0.012479,0.373467,0.622134,upper
0.006262,0.013615,0.295260,0.658130,upper
0.007419,0.014771,0.219921,0.692331,upper
0.008704,0.015946,0.148087,0.724657,upper
0.010123,0.017137,0.080105,0.755103,upper
0.011682,0.018342,0.016094,0.783713,upper
0.013387,0.019562,-0.044000,0.810571,upper
0.015245,0.020794,-0.100321,0.835788,upper
0.017263,0.022039,-0.153045,0.859481,upper
0.019448,0.023294,-0.202385,0.881766,upper
0.021808,0.024559,-0.248568,0.902757,upper
0.024350,0.025835,-0.291828,0.922560,upper
0.027085,0.027118,-0.332397,0.941276,upper
0.030021,0.028410,-0.370496,0.958998,upper
0.033167,0.029709,-0.406339,0.975815,upper
0.036535,0.031014,-0.440131,0.991809,upper
0.040134,0.032325,-0.472068,1.007060,upper
0.043976,0.033638,-0.502332,1.021642,upper
0.048072,0.034955,-0.531092,1.035623,upper
0.052435,0.036272,-0.558500,1.049066,upper
0.057076,0.037588,-0.584694,1.062028,upper
0.062009,0.038900,-0.609795,1.074558,upper
0.067247,0.040208,-0.633909,1.086700,upper
0.072802,0.041508,-0.657127,1.098492,upper
0.078690,0.042797,-0.679530,1.109967,upper
0.084922,0.044072,-0.701186,1.121154,upper
0.091514,0.045331,-0.722153,1.132077,upper
0.098479,0.046569,-0.742483,1.142757,upper
0.105831,0.047783,-0.762220,1.153211,upper
0.113584,0.048968,-0.781398,1.163455,upper
0.121750,0.050121,-0.800048,1.173498,upper
0.130344,0.051236,-0.818193,1.183350,upper
0.139377,0.052309,-0.835851,1.193017,upper
0.148862,0.053334,-0.853036,1.202501,upper
0.158809,0.054308,-0.869756,1.211804,upper
0.169228,0.055223,-0.886015,1.220924,upper
0.180129,0.056074,-0.901814,1.229857,upper
0.191520,0.056857,-0.917150,1.238597,upper
0.203405,0.057565,-0.932018,1.247137,upper
0.215791,0.058194,-0.946410,1.255467,upper
0.228680,0.058737,-0.960315,1.263579,upper
0.242073,0.059190,-0.973722,1.271458,upper
0.255968,0.059548,-0.986620,1.279095,upper
0.270363,0.059806,-0.998996,1.286475,upper
0.285251,0.059960,-1.010839,1.293587,upper
0.300625,0.060007,-1.022135,1.300418,upper
0.316472,0.059943,-1.032877,1.306956,upper
0.332780,0.059767,-1.043055,1.313191,upper
0.349533,0.059477,-1.052663,1.319113,upper
0.366710,0.059071,-1.061698,1.324713,upper
0.384290,0.058549,-1.070159,1.329988,upper
0.402248,0.057913,-1.078048,1.334932,upper
0.420558,0.057162,-1.085373,1.339544,upper
0.439188,0.056299,-1.092142,1.343827,upper
0.458108,0.055328,-1.098370,1.347783,upper
0.477282,0.054251,-1.104071,1.351421,upper
0.496674,0.053072,-1.109269,1.354749,upper
