x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.871509,0.201184,upper
0.000003,0.000311,0.849013,0.212951,upper
0.000013,0.000632,0.824659,0.225030,upper
0.000029,0.000963,0.798119,0.237488,upper
0.000054,0.001304,0.769506,0.250305,upper
0.000087,0.001656,0.738705,0.263476,upper
0.000130,0.002018,0.705691,0.276986,upper
0.000182,0.002391,0.670423,0.290816,upper
0.000246,0.002775,0.632897,0.304944,upper
0.000321,0.003170,0.593128,0.319344,upper
0.000410,0.003575,0.551164,0.333984,upper
0.000512,0.003990,0.507082,0.348828,upper
0.000628,0.004417,0.460993,0.363836,upper
0.000760,0.004853,0.413043,0.378963,upper
0.000908,0.005300,0.363410,0.394161,upper
0.001074,0.005757,0.312304,0.409377,upper
0.001258,0.006224,0.259963,0.424560,upper
0.001462,0.006700,0.206649,0.439654,upper
0.001686,0.007186,0.152640,0.454604,upper
0.001931,0.007681,0.098230,0.469356,upper
0.002198,0.008184,0.043717,0.483856,upper
0.002488,0.008695,-0.010602,0.498055,upper
0.002801,0.009215,-0.064437,0.511906,upper
0.003139,0.009742,-0.117512,0.525366,upper
0.003503,0.010276,-0.169569,0.538399,upper
0.003893,0.010817,-0.220378,0.550971,upper
0.004310,0.011365,-0.269731,0.563057,upper
0.004755,0.011919,-0.317448,0.574634,upper
0.005228,0.012479,-0.363376,0.585685,upper
0.005730,0.013044,-0.407392,0.596198,upper
0.006262,0.013615,-0.449405,0.606167,upper
0.006825,0.014191,-0.489348,0.615591,upper
0.007419,0.014771,-0.527182,0.624471,upper
0.008045,0.015356,-0.562891,0.632814,upper
0.008704,0.015946,-0.596478,0.640628,upper
0.009396,0.016539,-0.627966,0.647927,upper
0.010123,0.017137,-0.657396,0.654723,upper
0.010885,0.017738,-0.684814,0.661035,upper
0.011682,0.018342,-0.710277,0.666880,upper
0.012516,0.018951,-0.733849,0.672277,upper
0.013387,0.019562,-0.755602,0.677245,upper
0.014297,0.020177,-0.775608,0.681806,upper
