x_c,y_c,cp,mach_local,surface
0.000000,0.000000,1.085814,0.173575,upper
0.000003,0.000311,1.072862,0.188399,upper
0.000013,0.000632,1.058482,0.203636,upper
0.000029,0.000963,1.042449,0.219378,upper
0.000054,0.001304,1.024803,0.235604,upper
0.000087,0.001656,1.005438,0.252321,upper
0.000130,0.002018,0.984303,0.269517,upper
0.000182,0.002391,0.961337,0.287184,upper
0.000246,0.002775,0.936497,0.305305,upper
0.000321,0.003170,0.909754,0.323863,upper
0.000410,0.003575,0.881098,0.342832,upper
0.000512,0.003990,0.850543,0.362183,upper
0.000628,0.004417,0.818125,0.381881,upper
0.000760,0.004853,0.783906,0.401883,upper
0.000908,0.005300,0.747977,0.422145,upper
0.001074,0.005757,0.710451,0.442616,upper
0.001258,0.006224,0.671468,0.463243,upper
0.001462,0.006700,0.631188,0.483971,upper
0.001686,0.007186,0.589788,0.504741,upper
0.001931,0.007681,0.547458,0.525497,upper
0.002198,0.008184,0.504397,0.546183,upper
0.002488,0.008695,0.460806,0.566744,upper
0.002801,0.009215,0.416888,0.587130,upper
0.003139,0.009742,0.372838,0.607290,upper
0.003503,0.010276,0.328850,0.627180,upper
0.003893,0.010817,0.285108,0.646755,upper
0.004310,0.011365,0.241786,0.665974,upper
0.004755,0.011919,0.199038,0.684805,upper
0.005228,0.012479,0.156999,0.703219,upper
0.005730,0.013044,0.115780,0.721195,upper
0.006262,0.013615,0.075475,0.738718,upper
0.006825,0.014191,0.036160,0.755773,upper
0.007419,0.014771,-0.002115,0.772349,upper
0.008045,0.015356,-0.039316,0.788445,upper
0.008704,0.015946,-0.075413,0.804062,upper
0.009396,0.016539,-0.110388,0.819202,upper
0.010123,0.017137,-0.144235,0.833873,upper
0.010885,0.017738,-0.176958,0.848084,upper
0.011682,0.018342,-0.208568,0.861843,upper
0.012516,0.018951,-0.239083,0.875164,upper
0.013387,0.019562,-0.268525,0.888057,upper
0.014297,0.020177,-0.296919,0.900537,upper
0.015245,0.020794,-0.324296,0.912615,upper
0.016234,0.021415,-0.350686,0.924305,upper
0.017263,0.022039,-0.376122,0.935621,upper
0.018334,0.022665,-0.400638,0.946577,upper
0.019448,0.023294,-0.424268,0.957186,upper
0.020605,0.023925,-0.447048,0.967463,upper
0.021808,0.024559,-0.469015,0.977420,upper
0.023056,0.025196,-0.490203,0.987073,upper
0.024350,0.025835,-0.510648,0.996434,upper
0.025693,0.026475,-0.530385,1.005517,upper
0.027085,0.027118,-0.549448,1.014335,upper
0.028527,0.027763,-0.567870,1.022901,upper
0.030021,0.028410,-0.585684,1.031226,upper
0.031567,0.029059,-0.602920,1.039323,upper
0.033167,0.029709,-0.619607,1.047203,upper
0.034823,0.030361,-0.635774,1.054876,upper
0.036535,0.031014,-0.651446,1.062352,upper
0.038305,0.031669,-0.666649,1.069642,upper
0.040134,0.032325,-0.681406,1.076754,upper
0.042024,0.032981,-0.695741,1.083697,upper
0.043976,0.033638,-0.709673,1.090479,upper
0.045992,0.034296,-0.723222,1.097107,upper
0.048072,0.034955,-0.736409,1.103590,upper
0.050219,0.035613,-0.749253,1.109935,upper
0.052435,0.036272,-0.761771,1.116149,upper
0.054720,0.036930,-0.773981,1.122238,upper
0.057076,0.037588,-0.785898,1.128210,upper
0.059505,0.038245,-0.797538,1.134071,upper
0.062009,0.038900,-0.808915,1.139825,upper
0.064589,0.039555,-0.820042,1.145479,upper
0.067247,0.040208,-0.830934,1.151039,upper
0.069984,0.040859,-0.841601,1.156509,upper
0.072802,0.041508,-0.852054,1.161893,upper
0.075704,0.042154,-0.862306,1.167197,upper
0.078690,0.042797,-0.872365,1.172424,upper
0.081762,0.043436,-0.882242,1.177578,upper
0.084922,0.044072,-0.891943,1.182664,upper
0.088172,0.044704,-0.901478,1.187683,upper
0.091514,0.045331,-0.910853,1.192640,upper
0.094949,0.045953,-0.920076,1.197536,upper
0.098479,0.046569,-0.929152,1.202375,upper
0.102106,0.047179,-0.938087,1.207159,upper
0.105831,0.047783,-0.946886,1.211890,upper
0.109656,0.048379,-0.955554,1.216570,upper
0.113584,0.048968,-0.964095,1.221201,upper
0.117614,0.049549,-0.972513,1.225783,upper
0.121750,0.050121,-0.980811,1.230319,upper
0.125993,0.050683,-0.988992,1.234809,upper
0.130344,0.051236,-0.997060,1.239254,upper
0.134805,0.051778,-1.005015,1.243656,upper
0.139377,0.052309,-1.012860,1.248014,upper
0.144062,0.052828,-1.020596,1.252329,upper
0.148862,0.053334,-1.028225,1.256601,upper
0.153777,0.053828,-1.035748,1.260830,upper
0.158809,0.054308,-1.043166,1.265017,upper
0.163959,0.054773,-1.050478,1.269160,upper
0.169228,0.055223,-1.057685,1.273260,upper
0.174618,0.055657,-1.064787,1.277316,upper
0.180129,0.056074,-1.071784,1.281327,upper
0.185763,0.056475,-1.078675,1.285293,upper
0.191520,0.056857,-1.085460,1.289213,upper
0.197400,0.057221,-1.092137,1.293085,upper
0.203405,0.057565,-1.098706,1.296908,upper
0.209535,0.057890,-1.105165,1.300682,upper
0.215791,0.058194,-1.111514,1.304405,upper
0.222172,0.058476,-1.117750,1.308075,upper
0.228680,0.058737,-1.123873,1.311692,upper
0.235313,0.058975,-1.129880,1.315253,upper
0.242073,0.059190,-1.135771,1.318758,upper
0.248958,0.059381,-1.141542,1.322203,upper
0.255968,0.059548,-1.147194,1.325589,upper
0.263103,0.059689,-1.152723,1.328913,upper
0.270363,0.059806,-1.158129,1.332173,upper
0.277746,0.059896,-1.163409,1.335368,upper
0.285251,0.059960,-1.168562,1.338497,upper
0.292878,0.059997,-1.173586,1.341557,upper
0.300625,0.060007,-1.178480,1.344547,upper
0.308490,0.059989,-1.183242,1.347465,upper
