x_c,y_c,cp,mach_local,surface
0.000000,0.000000,1.136348,0.000036,upper
0.000002,0.000221,1.136111,0.010283,upper
0.000006,0.000447,1.135258,0.020749,upper
0.000015,0.000678,1.133714,0.031443,upper
0.000026,0.000915,1.131496,0.042363,upper
0.000042,0.001157,1.128552,0.053515,upper
0.000063,0.001404,1.124848,0.064897,upper
0.000087,0.001656,1.120342,0.076510,upper
0.000116,0.001914,1.114996,0.088349,upper
0.000151,0.002177,1.108772,0.100413,upper
0.000191,0.002446,1.101636,0.112694,upper
0.000236,0.002720,1.093556,0.125187,upper
0.000288,0.002999,1.084502,0.137884,upper
0.000345,0.003284,1.074449,0.150775,upper
0.000410,0.003575,1.063377,0.163850,upper
0.000481,0.003871,1.051270,0.177097,upper
0.000560,0.004172,1.038117,0.190504,upper
0.000646,0.004478,1.023914,0.204057,upper
0.000740,0.004790,1.008662,0.217741,upper
0.000843,0.005107,0.992369,0.231542,upper
0.000954,0.005430,0.975047,0.245443,upper
0.001074,0.005757,0.956719,0.259427,upper
0.001204,0.006090,0.937408,0.273477,upper
0.001343,0.006427,0.917151,0.287575,upper
0.001493,0.006769,0.895985,0.301703,upper
0.001653,0.007116,0.873957,0.315841,upper
0.001823,0.007468,0.851119,0.329970,upper
0.002005,0.007824,0.827527,0.344072,upper
0.002198,0.008184,0.803243,0.358126,upper
0.002402,0.008548,0.778331,0.372115,upper
0.002619,0.008917,0.752860,0.386020,upper
0.002848,0.009290,0.726898,0.399824,upper
0.003090,0.009666,0.700517,0.413510,upper
0.003344,0.010046,0.673786,0.427063,upper
0.003612,0.010430,0.646775,0.440468,upper
0.003893,0.010817,0.619551,0.453713,upper
0.004188,0.011208,0.592178,0.466786,upper
0.004497,0.011602,0.564717,0.479678,upper
0.004820,0.011999,0.537226,0.492379,upper
0.005158,0.012399,0.509760,0.504882,upper
0.005511,0.012801,0.482373,0.517179,upper
0.005879,0.013207,0.455113,0.529265,upper
0.006262,0.013615,0.428027,0.541133,upper
0.006661,0.014026,0.401162,0.552780,upper
0.007076,0.014439,0.374556,0.564200,upper
0.007506,0.014855,0.348246,0.575391,upper
0.007954,0.015273,0.322264,0.586351,upper
0.008418,0.015693,0.296636,0.597080,upper
0.008898,0.016115,0.271386,0.607578,upper
0.009396,0.016539,0.246532,0.617847,upper
0.009912,0.016965,0.222091,0.627888,upper
0.010445,0.017394,0.198073,0.637704,upper
0.010996,0.017824,0.174489,0.647297,upper
0.011566,0.018256,0.151347,0.656670,upper
0.012154,0.018689,0.128651,0.665828,upper
0.012761,0.019125,0.106405,0.674773,upper
0.013387,0.019562,0.084610,0.683510,upper
0.014033,0.020001,0.063266,0.692043,upper
0.014699,0.020441,0.042371,0.700375,upper
0.015384,0.020883,0.021923,0.708512,upper
0.016090,0.021326,0.001917,0.716458,upper
0.016817,0.021771,-0.017650,0.724217,upper
0.017565,0.022217,-0.036786,0.731794,upper
0.018334,0.022665,-0.055496,0.739194,upper
0.019125,0.023114,-0.073786,0.746420,upper
0.019939,0.023564,-0.091665,0.753478,upper
0.020774,0.024016,-0.109139,0.760372,upper
0.021633,0.024469,-0.126217,0.767106,upper
0.022515,0.024923,-0.142907,0.773685,upper
0.023421,0.025378,-0.159217,0.780112,upper
0.024350,0.025835,-0.175156,0.786392,upper
0.025305,0.026292,-0.190732,0.792529,upper
0.026284,0.026751,-0.205953,0.798527,upper
0.027288,0.027210,-0.220828,0.804390,upper
0.028318,0.027671,-0.235365,0.810122,upper
0.029374,0.028133,-0.249572,0.815725,upper
0.030457,0.028595,-0.263458,0.821205,upper
0.031567,0.029059,-0.277030,0.826564,upper
0.032705,0.029523,-0.290297,0.831805,upper
0.033870,0.029988,-0.303266,0.836933,upper
0.035064,0.030454,-0.315944,0.841948,upper
