x_c,y_c,cp,mach_local,surface
0.000000,0.000000,1.145902,0.099031,upper
0.000006,0.000447,1.134900,0.120326,upper
0.000026,0.000915,1.121178,0.142439,upper
0.000063,0.001404,1.104251,0.165549,upper
0.000116,0.001914,1.084106,0.189613,upper
0.000191,0.002446,1.060472,0.214618,upper
0.000288,0.002999,1.033207,0.240511,upper
0.000410,0.003575,1.002187,0.267229,upper
0.000560,0.004172,0.967368,0.294695,upper
0.000740,0.004790,0.928776,0.322814,upper
0.000954,0.005430,0.886525,0.351478,upper
0.001204,0.006090,0.840820,0.380562,upper
0.001493,0.006769,0.791963,0.409927,upper
0.001823,0.007468,0.740349,0.439416,upper
0.002198,0.008184,0.686455,0.468869,upper
0.002619,0.008917,0.630812,0.498124,upper
0.003090,0.009666,0.573978,0.527027,upper
0.003612,0.010430,0.516509,0.555436,upper
0.004188,0.011208,0.458935,0.583230,upper
0.004820,0.011999,0.401744,0.610304,upper
0.005511,0.012801,0.345372,0.636571,upper
0.006262,0.013615,0.290191,0.661965,upper
0.007076,0.014439,0.236499,0.686441,upper
0.007954,0.015273,0.184511,0.709976,upper
0.008898,0.016115,0.134368,0.732565,upper
0.009912,0.016965,0.086160,0.754219,upper
0.010996,0.017824,0.039923,0.774951,upper
0.012154,0.018689,-0.004348,0.794788,upper
0.013387,0.019562,-0.046684,0.813765,upper
0.014699,0.020441,-0.087123,0.831917,upper
0.016090,0.021326,-0.125721,0.849285,upper
0.017565,0.022217,-0.162546,0.865906,upper
0.019125,0.023114,-0.197674,0.881822,upper
0.020774,0.024016,-0.231186,0.897072,upper
0.022515,0.024923,-0.263167,0.911694,upper
0.024350,0.025835,-0.293702,0.925727,upper
0.026284,0.026751,-0.322877,0.939207,upper
0.028318,0.027671,-0.350777,0.952172,upper
0.030457,0.028595,-0.377483,0.964654,upper
0.032705,0.029523,-0.403073,0.976686,upper
0.035064,0.030454,-0.427620,0.988299,upper
0.037539,0.031388,-0.451194,0.999520,upper
0.040134,0.032325,-0.473860,1.010376,upper
0.042853,0.033263,-0.495679,1.020892,upper
0.045700,0.034202,-0.516710,1.031090,upper
