x_c,y_c,cp,mach_local,surface
0.000000,0.000000,1.148587,0.000036,upper
0.000002,0.000221,1.148354,0.010445,upper
0.000006,0.000447,1.147519,0.021078,upper
0.000015,0.000678,1.146010,0.031941,upper
0.000026,0.000915,1.143841,0.043035,upper
0.000042,0.001157,1.140962,0.054364,upper
0.000063,0.001404,1.137339,0.065928,upper
0.000087,0.001656,1.132932,0.077726,upper
0.000116,0.001914,1.127704,0.089756,upper
0.000151,0.002177,1.121617,0.102014,upper
0.000191,0.002446,1.114638,0.114495,upper
0.000236,0.002720,1.106734,0.127192,upper
0.000288,0.002999,1.097878,0.140097,upper
0.000345,0.003284,1.088045,0.153201,upper
0.000410,0.003575,1.077213,0.166494,upper
0.000481,0.003871,1.065369,0.179963,upper
0.000560,0.004172,1.052501,0.193597,upper
0.000646,0.004478,1.038605,0.207382,upper
0.000740,0.004790,1.023681,0.221303,upper
0.000843,0.005107,1.007736,0.235346,upper
0.000954,0.005430,0.990783,0.249494,upper
0.001074,0.005757,0.972842,0.263730,upper
0.001204,0.006090,0.953938,0.278037,upper
0.001343,0.006427,0.934103,0.292398,upper
0.001493,0.006769,0.913375,0.306793,upper
0.001653,0.007116,0.891800,0.321204,upper
0.001823,0.007468,0.869426,0.335611,upper
0.002005,0.007824,0.846309,0.349995,upper
0.002198,0.008184,0.822509,0.364336,upper
0.002402,0.008548,0.798089,0.378617,upper
0.002619,0.008917,0.773114,0.392819,upper
0.002848,0.009290,0.747652,0.406924,upper
0.003090,0.009666,0.721772,0.420915,upper
0.003344,0.010046,0.695541,0.434778,upper
0.003612,0.010430,0.669028,0.448497,upper
0.003893,0.010817,0.642297,0.462060,upper
0.004188,0.011208,0.615411,0.475454,upper
0.004497,0.011602,0.588430,0.488671,upper
0.004820,0.011999,0.561409,0.501701,upper
0.005158,0.012399,0.534403,0.514537,upper
0.005511,0.012801,0.507462,0.527171,upper
0.005879,0.013207,0.480634,0.539597,upper
0.006262,0.013615,0.453965,0.551809,upper
