x_c,y_c,cp,mach_local,surface
0.000000,0.000000,1.148449,0.000071,upper
0.000003,0.000311,1.147985,0.014665,upper
0.000013,0.000632,1.146319,0.029695,upper
0.000029,0.000963,1.143273,0.045179,upper
0.000054,0.001304,1.138850,0.061113,upper
0.000087,0.001656,1.132920,0.077504,upper
0.000130,0.002018,1.125390,0.094345,upper
0.000182,0.002391,1.116160,0.111626,upper
0.000246,0.002775,1.105139,0.129332,upper
0.000321,0.003170,1.092251,0.147441,upper
0.000410,0.003575,1.077430,0.165929,upper
0.000512,0.003990,1.060632,0.184764,upper
0.000628,0.004417,1.041829,0.203913,upper
0.000760,0.004853,1.021019,0.223336,upper
0.000908,0.005300,0.998219,0.242991,upper
0.001074,0.005757,0.973471,0.262836,upper
0.001258,0.006224,0.946841,0.282822,upper
0.001462,0.006700,0.918417,0.302902,upper
0.001686,0.007186,0.888311,0.323025,upper
0.001931,0.007681,0.856654,0.343141,upper
0.002198,0.008184,0.823598,0.363196,upper
0.002488,0.008695,0.789312,0.383140,upper
0.002801,0.009215,0.753975,0.402923,upper
0.003139,0.009742,0.717771,0.422497,upper
0.003503,0.010276,0.680890,0.441819,upper
0.003893,0.010817,0.643513,0.460850,upper
0.004310,0.011365,0.605817,0.479556,upper
0.004755,0.011919,0.567965,0.497910,upper
0.005228,0.012479,0.530111,0.515888,upper
0.005730,0.013044,0.492398,0.533468,upper
0.006262,0.013615,0.454958,0.550634,upper
0.006825,0.014191,0.417914,0.567371,upper
0.007419,0.014771,0.381371,0.583669,upper
0.008045,0.015356,0.345423,0.599520,upper
0.008704,0.015946,0.310141,0.614923,upper
0.009396,0.016539,0.275584,0.629879,upper
0.010123,0.017137,0.241794,0.644395,upper
0.010885,0.017738,0.208803,0.658476,upper
0.011682,0.018342,0.176631,0.672131,upper
0.012516,0.018951,0.145290,0.685370,upper
0.013387,0.019562,0.114787,0.698204,upper
0.014297,0.020177,0.085121,0.710645,upper
0.015245,0.020794,0.056287,0.722705,upper
0.016234,0.021415,0.028274,0.734395,upper
0.017263,0.022039,0.001070,0.745729,upper
0.018334,0.022665,-0.025341,0.756718,upper
0.019448,0.023294,-0.050976,0.767376,upper
0.020605,0.023925,-0.075855,0.777715,upper
0.021808,0.024559,-0.100000,0.787746,upper
0.023056,0.025196,-0.123433,0.797482,upper
0.024350,0.025835,-0.146176,0.806934,upper
0.025693,0.026475,-0.168252,0.816116,upper
0.027085,0.027118,-0.189684,0.825036,upper
0.028527,0.027763,-0.210496,0.833707,upper
0.030021,0.028410,-0.230710,0.842140,upper
0.031567,0.029059,-0.250350,0.850344,upper
0.033167,0.029709,-0.269436,0.858328,upper
0.034823,0.030361,-0.287992,0.866104,upper
0.036535,0.031014,-0.306037,0.873678,upper
0.038305,0.031669,-0.323592,0.881061,upper
0.040134,0.032325,-0.340676,0.888259,upper
0.042024,0.032981,-0.357308,0.895282,upper
0.043976,0.033638,-0.373506,0.902134,upper
0.045992,0.034296,-0.389286,0.908825,upper
