x_c,y_c,cp,mach_local,surface
0.000000,0.000000,1.171547,0.007777,upper
0.000002,0.000221,1.171716,0.002819,upper
0.000006,0.000447,1.171327,0.013597,upper
0.000015,0.000678,1.170312,0.024610,upper
0.000026,0.000915,1.168682,0.035860,upper
0.000042,0.001157,1.166388,0.047353,upper
0.000063,0.001404,1.163398,0.059089,upper
0.000087,0.001656,1.159673,0.071065,upper
0.000116,0.001914,1.155176,0.083281,upper
0.000151,0.002177,1.149872,0.095730,upper
0.000191,0.002446,1.143727,0.108408,upper
0.000236,0.002720,1.136711,0.121307,upper
0.000288,0.002999,1.128794,0.134420,upper
0.000345,0.003284,1.119954,0.147737,upper
0.000410,0.003575,1.110169,0.161248,upper
0.000481,0.003871,1.099424,0.174941,upper
0.000560,0.004172,1.087707,0.188802,upper
0.000646,0.004478,1.075013,0.202820,upper
0.000740,0.004790,1.061341,0.216978,upper
0.000843,0.005107,1.046697,0.231262,upper
0.000954,0.005430,1.031091,0.245657,upper
0.001074,0.005757,1.014540,0.260144,upper
0.001204,0.006090,0.997067,0.274708,upper
0.001343,0.006427,0.978700,0.289329,upper
0.001493,0.006769,0.959475,0.303990,upper
0.001653,0.007116,0.939432,0.318672,upper
0.001823,0.007468,0.918617,0.333355,upper
0.002005,0.007824,0.897080,0.348020,upper
0.002198,0.008184,0.874877,0.362649,upper
0.002402,0.008548,0.852066,0.377221,upper
0.002619,0.008917,0.828708,0.391720,upper
0.002848,0.009290,0.804867,0.406126,upper
0.003090,0.009666,0.780607,0.420424,upper
0.003344,0.010046,0.755991,0.434598,upper
0.003612,0.010430,0.731084,0.448633,upper
0.003893,0.010817,0.705946,0.462516,upper
0.004188,0.011208,0.680638,0.476235,upper
0.004497,0.011602,0.655215,0.489781,upper
0.004820,0.011999,0.629731,0.503144,upper
0.005158,0.012399,0.604236,0.516316,upper
0.005511,0.012801,0.578777,0.529291,upper
0.005879,0.013207,0.553402,0.542062,upper
0.006262,0.013615,0.528152,0.554623,upper
0.006661,0.014026,0.503070,0.566970,upper
0.007076,0.014439,0.478192,0.579098,upper
0.007506,0.014855,0.453552,0.591004,upper
0.007954,0.015273,0.429181,0.602686,upper
0.008418,0.015693,0.405104,0.614143,upper
0.008898,0.016115,0.381343,0.625377,upper
0.009396,0.016539,0.357914,0.636387,upper
0.009912,0.016965,0.334834,0.647175,upper
0.010445,0.017394,0.312114,0.657745,upper
0.010996,0.017824,0.289763,0.668098,upper
0.011566,0.018256,0.267788,0.678238,upper
0.012154,0.018689,0.246196,0.688169,upper
0.012761,0.019125,0.224988,0.697893,upper
0.013387,0.019562,0.204168,0.707415,upper
0.014033,0.020001,0.183734,0.716739,upper
0.014699,0.020441,0.163686,0.725870,upper
0.015384,0.020883,0.144021,0.734812,upper
0.016090,0.021326,0.124737,0.743569,upper
0.016817,0.021771,0.105829,0.752146,upper
0.017565,0.022217,0.087292,0.760547,upper
0.018334,0.022665,0.069121,0.768778,upper
0.019125,0.023114,0.051309,0.776843,upper
0.019939,0.023564,0.033850,0.784746,upper
0.020774,0.024016,0.016738,0.792492,upper
0.021633,0.024469,-0.000037,0.800086,upper
0.022515,0.024923,-0.016479,0.807531,upper
0.023421,0.025378,-0.032599,0.814833,upper
0.024350,0.025835,-0.048402,0.821997,upper
0.025305,0.026292,-0.063897,0.829025,upper
0.026284,0.026751,-0.079091,0.835923,upper
0.027288,0.027210,-0.093994,0.842695,upper
0.028318,0.027671,-0.108612,0.849344,upper
0.029374,0.028133,-0.122953,0.855875,upper
0.030457,0.028595,-0.137025,0.862291,upper
0.031567,0.029059,-0.150836,0.868596,upper
0.032705,0.029523,-0.164393,0.874794,upper
0.033870,0.029988,-0.177703,0.880889,upper
0.035064,0.030454,-0.190775,0.886883,upper
0.036287,0.030921,-0.203615,0.892780,upper
0.037539,0.031388,-0.216229,0.898584,upper
0.038821,0.031856,-0.228626,0.904297,upper
0.040134,0.032325,-0.240811,0.909923,upper
0.041478,0.032793,-0.252791,0.915464,upper
0.042853,0.033263,-0.264573,0.920923,upper
0.044260,0.033732,-0.276162,0.926303,upper
0.045700,0.034202,-0.287564,0.931607,upper
0.047172,0.034673,-0.298786,0.936837,upper
0.048679,0.035143,-0.309833,0.941995,upper
0.050219,0.035613,-0.320709,0.947085,upper
0.051795,0.036084,-0.331421,0.952108,upper
0.053406,0.036554,-0.341973,0.957066,upper
0.055052,0.037024,-0.352371,0.961962,upper
0.056735,0.037494,-0.362618,0.966798,upper
0.058455,0.037963,-0.372720,0.971575,upper
0.060213,0.038432,-0.382681,0.976296,upper
0.062009,0.038900,-0.392504,0.980962,upper
0.063844,0.039368,-0.402195,0.985575,upper
0.065718,0.039835,-0.411756,0.990136,upper
0.067633,0.040301,-0.421193,0.994648,upper
0.069588,0.040766,-0.430507,0.999112,upper
0.071584,0.041230,-0.439703,1.003529,upper
0.073623,0.041693,-0.448784,1.007901,upper
0.075704,0.042154,-0.457753,1.012229,upper
0.077828,0.042613,-0.466613,1.016514,upper
0.079996,0.043071,-0.475366,1.020758,upper
0.082208,0.043527,-0.484017,1.024962,upper
0.084465,0.043982,-0.492567,1.029126,upper
0.086768,0.044434,-0.501019,1.033252,upper
0.089118,0.044883,-0.509374,1.037341,upper
0.091514,0.045331,-0.517637,1.041394,upper
0.093958,0.045776,-0.525807,1.045412,upper
0.096450,0.046217,-0.533889,1.049395,upper
0.098991,0.046656,-0.541883,1.053344,upper
0.101582,0.047092,-0.549791,1.057261,upper
0.104222,0.047525,-0.557614,1.061144,upper
0.106914,0.047954,-0.565353,1.064996,upper
0.109656,0.048379,-0.573011,1.068816,upper
0.112451,0.048801,-0.580589,1.072605,upper
0.115298,0.049218,-0.588088,1.076364,upper
0.118199,0.049631,-0.595509,1.080093,upper
0.121153,0.050040,-0.602854,1.083793,upper
0.124161,0.050443,-0.610122,1.087463,upper
0.127225,0.050842,-0.617315,1.091104,upper
0.130344,0.051236,-0.624434,1.094717,upper
0.133519,0.051624,-0.631478,1.098300,upper
0.136751,0.052007,-0.638449,1.101855,upper
0.140040,0.052384,-0.645347,1.105381,upper
0.143386,0.052754,-0.652173,1.108879,upper
