x_c,y_c,cp,mach_local,surface
0.000000,0.000000,1.169880,0.007757,upper
0.000013,0.000632,1.169170,0.022233,upper
0.000054,0.001304,1.163720,0.053660,upper
0.000130,0.002018,1.152514,0.086891,upper
0.000246,0.002775,1.135171,0.121859,upper
0.000410,0.003575,1.110952,0.158471,upper
0.000628,0.004417,1.079417,0.196529,upper
0.000908,0.005300,1.040343,0.235767,upper
0.001258,0.006224,0.993871,0.275845,upper
0.001686,0.007186,0.940503,0.316385,upper
0.002198,0.008184,0.881080,0.356992,upper
0.002801,0.009215,0.816697,0.397277,upper
0.003503,0.010276,0.748615,0.436877,upper
0.004310,0.011365,0.678164,0.475469,upper
0.005228,0.012479,0.606646,0.512783,upper
0.006262,0.013615,0.535258,0.548604,upper
0.007419,0.014771,0.465030,0.582780,upper
0.008704,0.015946,0.396781,0.615221,upper
0.010123,0.017137,0.331084,0.645900,upper
0.011682,0.018342,0.268285,0.674848,upper
0.013387,0.019562,0.208546,0.702130,upper
0.015245,0.020794,0.151902,0.727837,upper
0.017263,0.022039,0.098298,0.752072,upper
0.019448,0.023294,0.047626,0.774939,upper
0.021808,0.024559,-0.000257,0.796544,upper
0.024350,0.025835,-0.045513,0.816987,upper
0.027085,0.027118,-0.088314,0.836363,upper
0.030021,0.028410,-0.128833,0.854763,upper
0.033167,0.029709,-0.167242,0.872271,upper
0.036535,0.031014,-0.203707,0.888967,upper
0.040134,0.032325,-0.238388,0.904926,upper
0.043976,0.033638,-0.271440,0.920216,upper
0.048072,0.034955,-0.303005,0.934902,upper
0.052435,0.036272,-0.333214,0.949040,upper
0.057076,0.037588,-0.362189,0.962683,upper
0.062009,0.038900,-0.390034,0.975876,upper
0.067247,0.040208,-0.416846,0.988660,upper
0.072802,0.041508,-0.442708,1.001072,upper
0.078690,0.042797,-0.467693,1.013141,upper
0.084922,0.044072,-0.491865,1.024895,upper
0.091514,0.045331,-0.515278,1.036356,upper
0.098479,0.046569,-0.537979,1.047544,upper
0.105831,0.047783,-0.560005,1.058473,upper
0.113584,0.048968,-0.581391,1.069156,upper
0.121750,0.050121,-0.602160,1.079603,upper
0.130344,0.051236,-0.622334,1.089821,upper
0.139377,0.052309,-0.641925,1.099812,upper
0.148862,0.053334,-0.660944,1.109578,upper
0.158809,0.054308,-0.679394,1.119117,upper
0.169228,0.055223,-0.697274,1.128426,upper
0.180129,0.056074,-0.714581,1.137497,upper
0.191520,0.056857,-0.731306,1.146324,upper
0.203405,0.057565,-0.747438,1.154894,upper
0.215791,0.058194,-0.762962,1.163196,upper
0.228680,0.058737,-0.777862,1.171216,upper
0.242073,0.059190,-0.792119,1.178939,upper
0.255968,0.059548,-0.805713,1.186349,upper
0.270363,0.059806,-0.818622,1.193427,upper
0.285251,0.059960,-0.830825,1.200157,upper
0.300625,0.060007,-0.842297,1.206520,upper
0.316472,0.059943,-0.853017,1.212497,upper
0.332780,0.059767,-0.862961,1.218070,upper
0.349533,0.059477,-0.872104,1.223217,upper
0.366710,0.059071,-0.880424,1.227923,upper
0.384290,0.058549,-0.887904,1.232166,upper
0.402248,0.057913,-0.894498,1.235932,upper
0.420558,0.057162,-0.900181,1.239159,upper
0.439188,0.056299,-0.904971,1.241961,upper
