x_c,y_c,cp,mach_local,surface
0.000000,0.000000,1.148044,0.000147,upper
0.000006,0.000447,1.147081,0.021028,upper
0.000026,0.000915,1.143597,0.042796,upper
0.000063,0.001404,1.137144,0.065488,upper
0.000116,0.001914,1.127632,0.089086,upper
0.000191,0.002446,1.114725,0.113582,upper
0.000288,0.002999,1.098182,0.138933,upper
0.000410,0.003575,1.077779,0.165080,upper
0.000560,0.004172,1.053368,0.191939,upper
0.000740,0.004790,1.024879,0.219412,upper
0.000954,0.005430,0.992336,0.247379,upper
0.001204,0.006090,0.955862,0.275711,upper
0.001493,0.006769,0.915679,0.304271,upper
0.001823,0.007468,0.872096,0.332916,upper
0.002198,0.008184,0.825504,0.361501,upper
0.002619,0.008917,0.776365,0.389880,upper
0.003090,0.009666,0.725185,0.417914,upper
0.003612,0.010430,0.672497,0.445472,upper
0.004188,0.011208,0.618833,0.472440,upper
0.004820,0.011999,0.564699,0.498721,upper
0.005511,0.012801,0.510563,0.524237,upper
0.006262,0.013615,0.456850,0.548924,upper
0.007076,0.014439,0.403932,0.572736,upper
0.007954,0.015273,0.352122,0.595641,upper
0.008898,0.016115,0.301659,0.617628,upper
0.009912,0.016965,0.252713,0.638701,upper
0.010996,0.017824,0.205395,0.658879,upper
0.012154,0.018689,0.159765,0.678186,upper
0.013387,0.019562,0.115851,0.696654,upper
0.014699,0.020441,0.073651,0.714318,upper
0.016090,0.021326,0.033146,0.731213,upper
0.017565,0.022217,-0.005699,0.747377,upper
0.019125,0.023114,-0.042932,0.762844,upper
0.020774,0.024016,-0.078606,0.777653,upper
0.022515,0.024923,-0.112781,0.791838,upper
0.024350,0.025835,-0.145524,0.805434,upper
0.026284,0.026751,-0.176903,0.818475,upper
0.028318,0.027671,-0.206984,0.830993,upper
0.030457,0.028595,-0.235834,0.843020,upper
0.032705,0.029523,-0.263520,0.854586,upper
0.035064,0.030454,-0.290106,0.865719,upper
0.037539,0.031388,-0.315652,0.876443,upper
0.040134,0.032325,-0.340217,0.886785,upper
0.042853,0.033263,-0.363856,0.896766,upper
0.045700,0.034202,-0.386621,0.906408,upper
0.048679,0.035143,-0.408560,0.915730,upper
0.051795,0.036084,-0.429718,0.924749,upper
0.055052,0.037024,-0.450138,0.933483,upper
0.058455,0.037963,-0.469857,0.941946,upper
0.062009,0.038900,-0.488912,0.950152,upper
0.065718,0.039835,-0.507335,0.958113,upper
0.069588,0.040766,-0.525154,0.965840,upper
0.073623,0.041693,-0.542395,0.973342,upper
0.077828,0.042613,-0.559080,0.980628,upper
0.082208,0.043527,-0.575228,0.987704,upper
0.086768,0.044434,-0.590854,0.994576,upper
0.091514,0.045331,-0.605971,1.001246,upper
0.096450,0.046217,-0.620588,1.007718,upper
0.101582,0.047092,-0.634709,1.013993,upper
0.106914,0.047954,-0.648338,1.020068,upper
0.112451,0.048801,-0.661471,1.025942,upper
0.118199,0.049631,-0.674105,1.031611,upper
0.124161,0.050443,-0.686228,1.037069,upper
0.130344,0.051236,-0.697827,1.042307,upper
0.136751,0.052007,-0.708882,1.047315,upper
0.143386,0.052754,-0.719368,1.052079,upper
0.150254,0.053477,-0.729252,1.056582,upper
0.157359,0.054172,-0.738494,1.060804,upper
0.164704,0.054838,-0.747042,1.064719,upper
0.172293,0.055473,-0.754832,1.068295,upper
0.180129,0.056074,-0.761782,1.071492,upper
0.188215,0.056641,-0.767788,1.074260,upper
0.196552,0.057170,-0.772714,1.076534,upper
