path,alpha,level,eta,side,x_over_c,cp
conforming,0.0,medium,0.44,lower,0.11015,-0.240069
conforming,0.0,medium,0.44,lower,0.11053,-0.240079
conforming,0.0,medium,0.44,lower,0.11090,-0.240089
conforming,0.0,medium,0.44,lower,0.11128,-0.240099
conforming,0.0,medium,0.44,lower,0.11165,-0.240109
conforming,0.0,medium,0.44,lower,0.11203,-0.240119
conforming,0.0,medium,0.44,lower,0.11241,-0.240129
conforming,0.0,medium,0.44,lower,0.11278,-0.240139
conforming,0.0,medium,0.44,lower,0.11316,-0.240150
conforming,0.0,medium,0.44,lower,0.11353,-0.240160
conforming,0.0,medium,0.44,lower,0.11391,-0.240170
conforming,0.0,medium,0.44,lower,0.11429,-0.240180
conforming,0.0,medium,0.44,lower,0.11466,-0.240190
conforming,0.0,medium,0.44,lower,0.11504,-0.240200
conforming,0.0,medium,0.44,lower,0.11541,-0.240210
conforming,0.0,medium,0.44,lower,0.11579,-0.240220
conforming,0.0,medium,0.44,lower,0.11617,-0.240230
conforming,0.0,medium,0.44,lower,0.11654,-0.240240
conforming,0.0,medium,0.44,lower,0.11692,-0.240251
conforming,0.0,medium,0.44,lower,0.11729,-0.240261
conforming,0.0,medium,0.44,lower,0.11767,-0.240271
conforming,0.0,medium,0.44,lower,0.11805,-0.240281
conforming,0.0,medium,0.44,lower,0.11842,-0.240291
conforming,0.0,medium,0.44,lower,0.11880,-0.240301
conforming,0.0,medium,0.44,lower,0.11917,-0.240311
conforming,0.0,medium,0.44,lower,0.11955,-0.240321
conforming,0.0,medium,0.44,lower,0.11992,-0.240331
conforming,0.0,medium,0.44,lower,0.12030,-0.240341
conforming,0.0,medium,0.44,lower,0.12068,-0.240352
conforming,0.0,medium,0.44,lower,0.12105,-0.240362
conforming,0.0,medium,0.44,lower,0.12143,-0.240366
conforming,0.0,medium,0.44,lower,0.12180,-0.240360
conforming,0.0,medium,0.44,lower,0.12218,-0.240353
conforming,0.0,medium,0.44,lower,0.12256,-0.240346
conforming,0.0,medium,0.44,lower,0.12293,-0.240339
conforming,0.0,medium,0.44,lower,0.12331,-0.240333
conforming,0.0,medium,0.44,lower,0.12368,-0.240326
conforming,0.0,medium,0.44,lower,0.12406,-0.240319
conforming,0.0,medium,0.44,lower,0.12444,-0.240312
conforming,0.0,medium,0.44,lower,0.12481,-0.240306
conforming,0.0,medium,0.44,lower,0.12519,-0.240299
conforming,0.0,medium,0.44,lower,0.12556,-0.240292
conforming,0.0,medium,0.44,lower,0.12594,-0.240286
conforming,0.0,medium,0.44,lower,0.12632,-0.240279
conforming,0.0,medium,0.44,lower,0.12669,-0.240272
conforming,0.0,medium,0.44,lower,0.12707,-0.240265
conforming,0.0,medium,0.44,lower,0.12744,-0.240259
conforming,0.0,medium,0.44,lower,0.12782,-0.240252
conforming,0.0,medium,0.44,lower,0.12820,-0.240245
conforming,0.0,medium,0.44,lower,0.12857,-0.240238
conforming,0.0,medium,0.44,lower,0.12895,-0.240232
conforming,0.0,medium,0.44,lower,0.12932,-0.240225
conforming,0.0,medium,0.44,lower,0.12970,-0.240218
conforming,0.0,medium,0.44,lower,0.13008,-0.240211
conforming,0.0,medium,0.44,lower,0.13045,-0.240205
conforming,0.0,medium,0.44,lower,0.13083,-0.240198
conforming,0.0,medium,0.44,lower,0.13120,-0.240191
conforming,0.0,medium,0.44,lower,0.13158,-0.240184
conforming,0.0,medium,0.44,lower,0.13195,-0.240178
conforming,0.0,medium,0.44,lower,0.13233,-0.240368
conforming,0.0,medium,0.44,lower,0.13271,-0.240646
conforming,0.0,medium,0.44,lower,0.13308,-0.240924
conforming,0.0,medium,0.44,lower,0.13346,-0.241203
conforming,0.0,medium,0.44,lower,0.13383,-0.241481
conforming,0.0,medium,0.44,lower,0.13421,-0.241759
conforming,0.0,medium,0.44,lower,0.13459,-0.242037
conforming,0.0,medium,0.44,lower,0.13496,-0.242315
conforming,0.0,medium,0.44,lower,0.13534,-0.242593
conforming,0.0,medium,0.44,lower,0.13571,-0.242871
conforming,0.0,medium,0.44,lower,0.13609,-0.243149
conforming,0.0,medium,0.44,lower,0.13647,-0.243427
conforming,0.0,medium,0.44,lower,0.13684,-0.243705
conforming,0.0,medium,0.44,lower,0.13722,-0.243983
conforming,0.0,medium,0.44,lower,0.13759,-0.244261
conforming,0.0,medium,0.44,lower,0.13797,-0.244540
conforming,0.0,medium,0.44,lower,0.13835,-0.244818
conforming,0.0,medium,0.44,lower,0.13872,-0.245096
conforming,0.0,medium,0.44,lower,0.13910,-0.245374
conforming,0.0,medium,0.44,lower,0.13947,-0.245652
conforming,0.0,medium,0.44,lower,0.13985,-0.245930
conforming,0.0,medium,0.44,lower,0.14023,-0.246208
conforming,0.0,medium,0.44,lower,0.14060,-0.246486
conforming,0.0,medium,0.44,lower,0.14098,-0.246764
conforming,0.0,medium,0.44,lower,0.14135,-0.247042
conforming,0.0,medium,0.44,lower,0.14173,-0.247320
conforming,0.0,medium,0.44,lower,0.14211,-0.247598
conforming,0.0,medium,0.44,lower,0.14248,-0.247877
conforming,0.0,medium,0.44,lower,0.14286,-0.248155
conforming,0.0,medium,0.44,lower,0.14323,-0.248433
conforming,0.0,medium,0.44,lower,0.14361,-0.248711
conforming,0.0,medium,0.44,lower,0.14398,-0.248989
conforming,0.0,medium,0.44,lower,0.14436,-0.249267
conforming,0.0,medium,0.44,lower,0.14474,-0.249529
conforming,0.0,medium,0.44,lower,0.14511,-0.249322
conforming,0.0,medium,0.44,lower,0.14549,-0.249115
conforming,0.0,medium,0.44,lower,0.14586,-0.248908
conforming,0.0,medium,0.44,lower,0.14624,-0.248701
conforming,0.0,medium,0.44,lower,0.14662,-0.248494
conforming,0.0,medium,0.44,lower,0.14699,-0.248288
conforming,0.0,medium,0.44,lower,0.14737,-0.248081
conforming,0.0,medium,0.44,lower,0.14774,-0.247874
conforming,0.0,medium,0.44,lower,0.14812,-0.247667
conforming,0.0,medium,0.44,lower,0.14850,-0.247460
conforming,0.0,medium,0.44,lower,0.14887,-0.247253
conforming,0.0,medium,0.44,lower,0.14925,-0.247046
conforming,0.0,medium,0.44,lower,0.14962,-0.246839
conforming,0.0,medium,0.44,lower,0.15000,-0.246632
conforming,0.0,medium,0.65,upper,0.00000,0.682185
conforming,0.0,medium,0.65,upper,0.00038,0.690280
conforming,0.0,medium,0.65,upper,0.00075,0.698376
conforming,0.0,medium,0.65,upper,0.00113,0.706471
conforming,0.0,medium,0.65,upper,0.00150,0.714567
conforming,0.0,medium,0.65,upper,0.00188,0.705899
conforming,0.0,medium,0.65,upper,0.00226,0.644512
conforming,0.0,medium,0.65,upper,0.00263,0.583125
conforming,0.0,medium,0.65,upper,0.00301,0.521738
conforming,0.0,medium,0.65,upper,0.00338,0.460350
conforming,0.0,medium,0.65,upper,0.00376,0.398963
conforming,0.0,medium,0.65,upper,0.00414,0.337576
conforming,0.0,medium,0.65,upper,0.00451,0.276189
conforming,0.0,medium,0.65,upper,0.00489,0.214802
conforming,0.0,medium,0.65,upper,0.00526,0.180593
conforming,0.0,medium,0.65,upper,0.00564,0.175830
conforming,0.0,medium,0.65,upper,0.00602,0.171067
conforming,0.0,medium,0.65,upper,0.00639,0.166304
conforming,0.0,medium,0.65,upper,0.00677,0.161541
conforming,0.0,medium,0.65,upper,0.00714,0.156778
conforming,0.0,medium,0.65,upper,0.00752,0.152015
conforming,0.0,medium,0.65,upper,0.00789,0.147252
conforming,0.0,medium,0.65,upper,0.00827,0.142489
conforming,0.0,medium,0.65,upper,0.00865,0.137726
conforming,0.0,medium,0.65,upper,0.00902,0.132963
conforming,0.0,medium,0.65,upper,0.00940,0.122439
conforming,0.0,medium,0.65,upper,0.00977,0.092979
conforming,0.0,medium,0.65,upper,0.01015,0.063520
conforming,0.0,medium,0.65,upper,0.01053,0.034060
conforming,0.0,medium,0.65,upper,0.01090,0.004601
conforming,0.0,medium,0.65,upper,0.01128,-0.024858
conforming,0.0,medium,0.65,upper,0.01165,-0.054318
conforming,0.0,medium,0.65,upper,0.01203,-0.083777
conforming,0.0,medium,0.65,upper,0.01241,-0.113237
conforming,0.0,medium,0.65,upper,0.01278,-0.142696
conforming,0.0,medium,0.65,upper,0.01316,-0.172156
conforming,0.0,medium,0.65,upper,0.01353,-0.201615
conforming,0.0,medium,0.65,upper,0.01391,-0.231075
conforming,0.0,medium,0.65,upper,0.01429,-0.260534
conforming,0.0,medium,0.65,upper,0.01466,-0.289994
conforming,0.0,medium,0.65,upper,0.01504,-0.319453
conforming,0.0,medium,0.65,upper,0.01541,-0.348913
conforming,0.0,medium,0.65,upper,0.01579,-0.378372
conforming,0.0,medium,0.65,upper,0.01617,-0.407832
conforming,0.0,medium,0.65,upper,0.01654,-0.410000
conforming,0.0,medium,0.65,upper,0.01692,-0.408415
conforming,0.0,medium,0.65,upper,0.01729,-0.406829
conforming,0.0,medium,0.65,upper,0.01767,-0.405244
conforming,0.0,medium,0.65,upper,0.01805,-0.403658
conforming,0.0,medium,0.65,upper,0.01842,-0.402072
conforming,0.0,medium,0.65,upper,0.01880,-0.400487
conforming,0.0,medium,0.65,upper,0.01917,-0.398901
conforming,0.0,medium,0.65,upper,0.01955,-0.397316
conforming,0.0,medium,0.65,upper,0.01992,-0.395730
conforming,0.0,medium,0.65,upper,0.02030,-0.394145
conforming,0.0,medium,0.65,upper,0.02068,-0.392559
conforming,0.0,medium,0.65,upper,0.02105,-0.390974
conforming,0.0,medium,0.65,upper,0.02143,-0.389388
conforming,0.0,medium,0.65,upper,0.02180,-0.387802
conforming,0.0,medium,0.65,upper,0.02218,-0.385025
conforming,0.0,medium,0.65,upper,0.02256,-0.376032
conforming,0.0,medium,0.65,upper,0.02293,-0.367040
conforming,0.0,medium,0.65,upper,0.02331,-0.358047
conforming,0.0,medium,0.65,upper,0.02368,-0.349055
conforming,0.0,medium,0.65,upper,0.02406,-0.340063
conforming,0.0,medium,0.65,upper,0.02444,-0.331070
conforming,0.0,medium,0.65,upper,0.02481,-0.322078
conforming,0.0,medium,0.65,upper,0.02519,-0.313085
conforming,0.0,medium,0.65,upper,0.02556,-0.304093
conforming,0.0,medium,0.65,upper,0.02594,-0.295100
conforming,0.0,medium,0.65,upper,0.02632,-0.286108
conforming,0.0,medium,0.65,upper,0.02669,-0.277116
conforming,0.0,medium,0.65,upper,0.02707,-0.268123
conforming,0.0,medium,0.65,upper,0.02744,-0.259131
conforming,0.0,medium,0.65,upper,0.02782,-0.255036
conforming,0.0,medium,0.65,upper,0.02820,-0.255864
conforming,0.0,medium,0.65,upper,0.02857,-0.256692
conforming,0.0,medium,0.65,upper,0.02895,-0.257520
conforming,0.0,medium,0.65,upper,0.02932,-0.258347
conforming,0.0,medium,0.65,upper,0.02970,-0.259175
conforming,0.0,medium,0.65,upper,0.03008,-0.260003
conforming,0.0,medium,0.65,upper,0.03045,-0.260831
conforming,0.0,medium,0.65,upper,0.03083,-0.261659
conforming,0.0,medium,0.65,upper,0.03120,-0.262487
conforming,0.0,medium,0.65,upper,0.03158,-0.263315
conforming,0.0,medium,0.65,upper,0.03195,-0.264143
conforming,0.0,medium,0.65,upper,0.03233,-0.264971
conforming,0.0,medium,0.65,upper,0.03271,-0.265799
conforming,0.0,medium,0.65,upper,0.03308,-0.268564
conforming,0.0,medium,0.65,upper,0.03346,-0.277058
conforming,0.0,medium,0.65,upper,0.03383,-0.285552
conforming,0.0,medium,0.65,upper,0.03421,-0.294046
conforming,0.0,medium,0.65,upper,0.03459,-0.302540
conforming,0.0,medium,0.65,upper,0.03496,-0.311035
conforming,0.0,medium,0.65,upper,0.03534,-0.319529
conforming,0.0,medium,0.65,upper,0.03571,-0.328023
conforming,0.0,medium,0.65,upper,0.03609,-0.336517
conforming,0.0,medium,0.65,upper,0.03647,-0.345011
conforming,0.0,medium,0.65,upper,0.03684,-0.353505
conforming,0.0,medium,0.65,upper,0.03722,-0.362000
conforming,0.0,medium,0.65,upper,0.03759,-0.370494
conforming,0.0,medium,0.65,upper,0.03797,-0.378988
conforming,0.0,medium,0.65,upper,0.03835,-0.387482
conforming,0.0,medium,0.65,upper,0.03872,-0.395976
conforming,0.0,medium,0.65,upper,0.03910,-0.404471
conforming,0.0,medium,0.65,upper,0.03947,-0.412965
conforming,0.0,medium,0.65,upper,0.03985,-0.417013
conforming,0.0,medium,0.65,upper,0.04023,-0.408736
conforming,0.0,medium,0.65,upper,0.04060,-0.400459
conforming,0.0,medium,0.65,upper,0.04098,-0.392183
conforming,0.0,medium,0.65,upper,0.04135,-0.383906
conforming,0.0,medium,0.65,upper,0.04173,-0.375629
conforming,0.0,medium,0.65,upper,0.04211,-0.367353
conforming,0.0,medium,0.65,upper,0.04248,-0.359076
conforming,0.0,medium,0.65,upper,0.04286,-0.350799
conforming,0.0,medium,0.65,upper,0.04323,-0.342523
conforming,0.0,medium,0.65,upper,0.04361,-0.334246
conforming,0.0,medium,0.65,upper,0.04398,-0.325969
conforming,0.0,medium,0.65,upper,0.04436,-0.317692
conforming,0.0,medium,0.65,upper,0.04474,-0.309416
conforming,0.0,medium,0.65,upper,0.04511,-0.301139
conforming,0.0,medium,0.65,upper,0.04549,-0.292862
conforming,0.0,medium,0.65,upper,0.04586,-0.284586
conforming,0.0,medium,0.65,upper,0.04624,-0.276309
conforming,0.0,medium,0.65,upper,0.04662,-0.268032
conforming,0.0,medium,0.65,upper,0.04699,-0.259756
conforming,0.0,medium,0.65,upper,0.04737,-0.251479
conforming,0.0,medium,0.65,upper,0.04774,-0.243202
conforming,0.0,medium,0.65,upper,0.04812,-0.234925
conforming,0.0,medium,0.65,upper,0.04850,-0.236018
conforming,0.0,medium,0.65,upper,0.04887,-0.237176
conforming,0.0,medium,0.65,upper,0.04925,-0.238333
conforming,0.0,medium,0.65,upper,0.04962,-0.239490
conforming,0.0,medium,0.65,upper,0.05000,-0.240648
conforming,0.0,medium,0.65,upper,0.05038,-0.241805
conforming,0.0,medium,0.65,upper,0.05075,-0.242963
conforming,0.0,medium,0.65,upper,0.05113,-0.244120
conforming,0.0,medium,0.65,upper,0.05150,-0.245277
conforming,0.0,medium,0.65,upper,0.05188,-0.246435
conforming,0.0,medium,0.65,upper,0.05226,-0.247592
conforming,0.0,medium,0.65,upper,0.05263,-0.248749
conforming,0.0,medium,0.65,upper,0.05301,-0.249907
conforming,0.0,medium,0.65,upper,0.05338,-0.251064
conforming,0.0,medium,0.65,upper,0.05376,-0.252221
conforming,0.0,medium,0.65,upper,0.05414,-0.253379
conforming,0.0,medium,0.65,upper,0.05451,-0.254536
conforming,0.0,medium,0.65,upper,0.05489,-0.255693
conforming,0.0,medium,0.65,upper,0.05526,-0.256851
conforming,0.0,medium,0.65,upper,0.05564,-0.258008
conforming,0.0,medium,0.65,upper,0.05602,-0.259166
conforming,0.0,medium,0.65,upper,0.05639,-0.260323
conforming,0.0,medium,0.65,upper,0.05677,-0.261480
conforming,0.0,medium,0.65,upper,0.05714,-0.262638
conforming,0.0,medium,0.65,upper,0.05752,-0.263795
conforming,0.0,medium,0.65,upper,0.05789,-0.264952
conforming,0.0,medium,0.65,upper,0.05827,-0.266110
conforming,0.0,medium,0.65,upper,0.05865,-0.267267
conforming,0.0,medium,0.65,upper,0.05902,-0.268424
conforming,0.0,medium,0.65,upper,0.05940,-0.269582
conforming,0.0,medium,0.65,upper,0.05977,-0.270430
conforming,0.0,medium,0.65,upper,0.06015,-0.271112
conforming,0.0,medium,0.65,upper,0.06053,-0.271794
conforming,0.0,medium,0.65,upper,0.06090,-0.272476
conforming,0.0,medium,0.65,upper,0.06128,-0.273158
conforming,0.0,medium,0.65,upper,0.06165,-0.273840
conforming,0.0,medium,0.65,upper,0.06203,-0.274522
conforming,0.0,medium,0.65,upper,0.06241,-0.275203
conforming,0.0,medium,0.65,upper,0.06278,-0.275885
conforming,0.0,medium,0.65,upper,0.06316,-0.276567
conforming,0.0,medium,0.65,upper,0.06353,-0.277249
conforming,0.0,medium,0.65,upper,0.06391,-0.277931
conforming,0.0,medium,0.65,upper,0.06429,-0.278613
conforming,0.0,medium,0.65,upper,0.06466,-0.279295
conforming,0.0,medium,0.65,upper,0.06504,-0.279977
conforming,0.0,medium,0.65,upper,0.06541,-0.280659
conforming,0.0,medium,0.65,upper,0.06579,-0.281340
conforming,0.0,medium,0.65,upper,0.06617,-0.282022
conforming,0.0,medium,0.65,upper,0.06654,-0.282704
conforming,0.0,medium,0.65,upper,0.06692,-0.283386
conforming,0.0,medium,0.65,upper,0.06729,-0.284068
conforming,0.0,medium,0.65,upper,0.06767,-0.284750
conforming,0.0,medium,0.65,upper,0.06805,-0.285432
conforming,0.0,medium,0.65,upper,0.06842,-0.286114
conforming,0.0,medium,0.65,upper,0.06880,-0.286796
conforming,0.0,medium,0.65,upper,0.06917,-0.287477
conforming,0.0,medium,0.65,upper,0.06955,-0.288159
conforming,0.0,medium,0.65,upper,0.06992,-0.288841
conforming,0.0,medium,0.65,upper,0.07030,-0.289523
conforming,0.0,medium,0.65,upper,0.07068,-0.290205
conforming,0.0,medium,0.65,upper,0.07105,-0.290887
conforming,0.0,medium,0.65,upper,0.07143,-0.291569
conforming,0.0,medium,0.65,upper,0.07180,-0.292251
conforming,0.0,medium,0.65,upper,0.07218,-0.292933
conforming,0.0,medium,0.65,upper,0.07256,-0.293614
conforming,0.0,medium,0.65,upper,0.07293,-0.293518
conforming,0.0,medium,0.65,upper,0.07331,-0.292931
conforming,0.0,medium,0.65,upper,0.07368,-0.292344
conforming,0.0,medium,0.65,upper,0.07406,-0.291757
conforming,0.0,medium,0.65,upper,0.07444,-0.291170
conforming,0.0,medium,0.65,upper,0.07481,-0.290582
conforming,0.0,medium,0.65,upper,0.07519,-0.289995
conforming,0.0,medium,0.65,upper,0.07556,-0.289408
conforming,0.0,medium,0.65,upper,0.07594,-0.288821
conforming,0.0,medium,0.65,upper,0.07632,-0.288234
conforming,0.0,medium,0.65,upper,0.07669,-0.287647
conforming,0.0,medium,0.65,upper,0.07707,-0.287060
conforming,0.0,medium,0.65,upper,0.07744,-0.286472
conforming,0.0,medium,0.65,upper,0.07782,-0.285885
conforming,0.0,medium,0.65,upper,0.07820,-0.285298
conforming,0.0,medium,0.65,upper,0.07857,-0.284711
conforming,0.0,medium,0.65,upper,0.07895,-0.284124
conforming,0.0,medium,0.65,upper,0.07932,-0.283537
conforming,0.0,medium,0.65,upper,0.07970,-0.282950
conforming,0.0,medium,0.65,upper,0.08008,-0.282362
conforming,0.0,medium,0.65,upper,0.08045,-0.281775
conforming,0.0,medium,0.65,upper,0.08083,-0.281188
conforming,0.0,medium,0.65,upper,0.08120,-0.280601
conforming,0.0,medium,0.65,upper,0.08158,-0.280014
conforming,0.0,medium,0.65,upper,0.08195,-0.279427
conforming,0.0,medium,0.65,upper,0.08233,-0.278840
conforming,0.0,medium,0.65,upper,0.08271,-0.278253
conforming,0.0,medium,0.65,upper,0.08308,-0.277665
conforming,0.0,medium,0.65,upper,0.08346,-0.277078
conforming,0.0,medium,0.65,upper,0.08383,-0.276491
conforming,0.0,medium,0.65,upper,0.08421,-0.275904
conforming,0.0,medium,0.65,upper,0.08459,-0.275317
conforming,0.0,medium,0.65,upper,0.08496,-0.274730
conforming,0.0,medium,0.65,upper,0.08534,-0.274143
conforming,0.0,medium,0.65,upper,0.08571,-0.273555
conforming,0.0,medium,0.65,upper,0.08609,-0.272968
conforming,0.0,medium,0.65,upper,0.08647,-0.272381
conforming,0.0,medium,0.65,upper,0.08684,-0.271671
conforming,0.0,medium,0.65,upper,0.08722,-0.270951
conforming,0.0,medium,0.65,upper,0.08759,-0.270230
conforming,0.0,medium,0.65,upper,0.08797,-0.269510
conforming,0.0,medium,0.65,upper,0.08835,-0.268789
conforming,0.0,medium,0.65,upper,0.08872,-0.268068
conforming,0.0,medium,0.65,upper,0.08910,-0.267348
conforming,0.0,medium,0.65,upper,0.08947,-0.266627
conforming,0.0,medium,0.65,upper,0.08985,-0.265907
conforming,0.0,medium,0.65,upper,0.09023,-0.265186
conforming,0.0,medium,0.65,upper,0.09060,-0.264466
conforming,0.0,medium,0.65,upper,0.09098,-0.263745
conforming,0.0,medium,0.65,upper,0.09135,-0.263025
conforming,0.0,medium,0.65,upper,0.09173,-0.262304
conforming,0.0,medium,0.65,upper,0.09211,-0.261584
conforming,0.0,medium,0.65,upper,0.09248,-0.260863
conforming,0.0,medium,0.65,upper,0.09286,-0.260143
conforming,0.0,medium,0.65,upper,0.09323,-0.259422
conforming,0.0,medium,0.65,upper,0.09361,-0.258702
conforming,0.0,medium,0.65,upper,0.09398,-0.257981
conforming,0.0,medium,0.65,upper,0.09436,-0.257261
conforming,0.0,medium,0.65,upper,0.09474,-0.256540
conforming,0.0,medium,0.65,upper,0.09511,-0.255820
conforming,0.0,medium,0.65,upper,0.09549,-0.255099
conforming,0.0,medium,0.65,upper,0.09586,-0.254378
conforming,0.0,medium,0.65,upper,0.09624,-0.253658
conforming,0.0,medium,0.65,upper,0.09662,-0.252937
conforming,0.0,medium,0.65,upper,0.09699,-0.252217
conforming,0.0,medium,0.65,upper,0.09737,-0.251496
conforming,0.0,medium,0.65,upper,0.09774,-0.250776
conforming,0.0,medium,0.65,upper,0.09812,-0.250055
conforming,0.0,medium,0.65,upper,0.09850,-0.249335
conforming,0.0,medium,0.65,upper,0.09887,-0.248614
conforming,0.0,medium,0.65,upper,0.09925,-0.247894
conforming,0.0,medium,0.65,upper,0.09962,-0.247173
conforming,0.0,medium,0.65,upper,0.10000,-0.246707
conforming,0.0,medium,0.65,upper,0.10038,-0.247460
conforming,0.0,medium,0.65,upper,0.10075,-0.248213
conforming,0.0,medium,0.65,upper,0.10113,-0.248966
conforming,0.0,medium,0.65,upper,0.10150,-0.249719
conforming,0.0,medium,0.65,upper,0.10188,-0.250472
conforming,0.0,medium,0.65,upper,0.10226,-0.251225
conforming,0.0,medium,0.65,upper,0.10263,-0.251978
conforming,0.0,medium,0.65,upper,0.10301,-0.252730
conforming,0.0,medium,0.65,upper,0.10338,-0.253483
conforming,0.0,medium,0.65,upper,0.10376,-0.254236
conforming,0.0,medium,0.65,upper,0.10414,-0.254989
conforming,0.0,medium,0.65,upper,0.10451,-0.255742
conforming,0.0,medium,0.65,upper,0.10489,-0.256495
conforming,0.0,medium,0.65,upper,0.10526,-0.257248
conforming,0.0,medium,0.65,upper,0.10564,-0.258001
conforming,0.0,medium,0.65,upper,0.10602,-0.258754
conforming,0.0,medium,0.65,upper,0.10639,-0.259507
conforming,0.0,medium,0.65,upper,0.10677,-0.260260
conforming,0.0,medium,0.65,upper,0.10714,-0.261013
conforming,0.0,medium,0.65,upper,0.10752,-0.261766
conforming,0.0,medium,0.65,upper,0.10789,-0.262519
conforming,0.0,medium,0.65,upper,0.10827,-0.263272
conforming,0.0,medium,0.65,upper,0.10865,-0.264025
conforming,0.0,medium,0.65,upper,0.10902,-0.264778
conforming,0.0,medium,0.65,upper,0.10940,-0.265531
conforming,0.0,medium,0.65,upper,0.10977,-0.266284
conforming,0.0,medium,0.65,upper,0.11015,-0.267037
conforming,0.0,medium,0.65,upper,0.11053,-0.267790
conforming,0.0,medium,0.65,upper,0.11090,-0.268543
conforming,0.0,medium,0.65,upper,0.11128,-0.269296
conforming,0.0,medium,0.65,upper,0.11165,-0.270049
conforming,0.0,medium,0.65,upper,0.11203,-0.270802
conforming,0.0,medium,0.65,upper,0.11241,-0.271555
conforming,0.0,medium,0.65,upper,0.11278,-0.272176
conforming,0.0,medium,0.65,upper,0.11316,-0.272366
conforming,0.0,medium,0.65,upper,0.11353,-0.272556
conforming,0.0,medium,0.65,upper,0.11391,-0.272746
conforming,0.0,medium,0.65,upper,0.11429,-0.272936
conforming,0.0,medium,0.65,upper,0.11466,-0.273126
conforming,0.0,medium,0.65,upper,0.11504,-0.273316
conforming,0.0,medium,0.65,upper,0.11541,-0.273506
conforming,0.0,medium,0.65,upper,0.11579,-0.273696
conforming,0.0,medium,0.65,upper,0.11617,-0.273887
conforming,0.0,medium,0.65,upper,0.11654,-0.274077
conforming,0.0,medium,0.65,upper,0.11692,-0.274267
conforming,0.0,medium,0.65,upper,0.11729,-0.274457
conforming,0.0,medium,0.65,upper,0.11767,-0.274647
conforming,0.0,medium,0.65,upper,0.11805,-0.274837
conforming,0.0,medium,0.65,upper,0.11842,-0.275027
conforming,0.0,medium,0.65,upper,0.11880,-0.275217
conforming,0.0,medium,0.65,upper,0.11917,-0.275407
conforming,0.0,medium,0.65,upper,0.11955,-0.275597
conforming,0.0,medium,0.65,upper,0.11992,-0.275787
conforming,0.0,medium,0.65,upper,0.12030,-0.275977
conforming,0.0,medium,0.65,upper,0.12068,-0.276167
conforming,0.0,medium,0.65,upper,0.12105,-0.276357
conforming,0.0,medium,0.65,upper,0.12143,-0.276548
conforming,0.0,medium,0.65,upper,0.12180,-0.276738
conforming,0.0,medium,0.65,upper,0.12218,-0.276928
conforming,0.0,medium,0.65,upper,0.12256,-0.277118
conforming,0.0,medium,0.65,upper,0.12293,-0.277308
conforming,0.0,medium,0.65,upper,0.12331,-0.277498
conforming,0.0,medium,0.65,upper,0.12368,-0.277688
conforming,0.0,medium,0.65,upper,0.12406,-0.277878
conforming,0.0,medium,0.65,upper,0.12444,-0.278068
conforming,0.0,medium,0.65,upper,0.12481,-0.278258
conforming,0.0,medium,0.65,upper,0.12519,-0.278448
conforming,0.0,medium,0.65,upper,0.12556,-0.278638
conforming,0.0,medium,0.65,upper,0.12594,-0.278828
conforming,0.0,medium,0.65,upper,0.12632,-0.278567
conforming,0.0,medium,0.65,upper,0.12669,-0.278286
conforming,0.0,medium,0.65,upper,0.12707,-0.278006
conforming,0.0,medium,0.65,upper,0.12744,-0.277725
conforming,0.0,medium,0.65,upper,0.12782,-0.277444
conforming,0.0,medium,0.65,upper,0.12820,-0.277164
conforming,0.0,medium,0.65,upper,0.12857,-0.276883
conforming,0.0,medium,0.65,upper,0.12895,-0.276603
conforming,0.0,medium,0.65,upper,0.12932,-0.276322
conforming,0.0,medium,0.65,upper,0.12970,-0.276041
conforming,0.0,medium,0.65,upper,0.13008,-0.275761
conforming,0.0,medium,0.65,upper,0.13045,-0.275480
conforming,0.0,medium,0.65,upper,0.13083,-0.275199
conforming,0.0,medium,0.65,upper,0.13120,-0.274919
conforming,0.0,medium,0.65,upper,0.13158,-0.274638
conforming,0.0,medium,0.65,upper,0.13195,-0.274357
conforming,0.0,medium,0.65,upper,0.13233,-0.274077
conforming,0.0,medium,0.65,upper,0.13271,-0.273796
conforming,0.0,medium,0.65,upper,0.13308,-0.273515
conforming,0.0,medium,0.65,upper,0.13346,-0.273235
conforming,0.0,medium,0.65,upper,0.13383,-0.272954
conforming,0.0,medium,0.65,upper,0.13421,-0.272673
conforming,0.0,medium,0.65,upper,0.13459,-0.272393
conforming,0.0,medium,0.65,upper,0.13496,-0.272112
conforming,0.0,medium,0.65,upper,0.13534,-0.271831
conforming,0.0,medium,0.65,upper,0.13571,-0.271551
conforming,0.0,medium,0.65,upper,0.13609,-0.271270
conforming,0.0,medium,0.65,upper,0.13647,-0.270989
conforming,0.0,medium,0.65,upper,0.13684,-0.270709
conforming,0.0,medium,0.65,upper,0.13722,-0.270428
conforming,0.0,medium,0.65,upper,0.13759,-0.270147
conforming,0.0,medium,0.65,upper,0.13797,-0.269867
conforming,0.0,medium,0.65,upper,0.13835,-0.269586
conforming,0.0,medium,0.65,upper,0.13872,-0.269238
conforming,0.0,medium,0.65,upper,0.13910,-0.268455
conforming,0.0,medium,0.65,upper,0.13947,-0.267672
conforming,0.0,medium,0.65,upper,0.13985,-0.266890
conforming,0.0,medium,0.65,upper,0.14023,-0.266107
conforming,0.0,medium,0.65,upper,0.14060,-0.265324
conforming,0.0,medium,0.65,upper,0.14098,-0.264542
