station,side,x_over_c,cp
0.20,upper,0.0,0.6024103328541277
0.20,upper,0.0011550290719537844,0.6070076336243615
0.20,upper,0.004440478273460599,0.02473248439187058
0.20,upper,0.007578603723326242,0.0323133670770753
0.20,upper,0.00938014170107791,-0.4048678253831937
0.20,upper,0.012715287817327265,-0.511460691943772
0.20,upper,0.017965152401188973,-0.7271443910456338
0.20,upper,0.023427084746697975,-0.8035869958687841
0.20,upper,0.027091683354493353,-0.5433007205929308
0.20,upper,0.036710985636622076,-0.6452733737704077
0.20,upper,0.04661394395063785,-0.5809457839335647
0.20,upper,0.05700361282436107,-0.4627380849622538
0.20,upper,0.06688710836823693,-0.5196217697507234
0.20,upper,0.07727633255653192,-0.41558513824841586
0.20,upper,0.08719680029663593,-0.4081333206960819
0.20,upper,0.09760049301259073,-0.3770063266580092
0.20,upper,0.10754801685959166,-0.4004787059906376
0.20,upper,0.11060337630828362,-0.36261410258903065
0.20,upper,0.12057631498695914,-0.3620348344384605
0.20,upper,0.1279311027967253,-0.3411965021888881
0.20,upper,0.13790767460662978,-0.3407048981463454
0.20,upper,0.148331201949287,-0.3303115159825707
0.20,upper,0.15832426147265238,-0.3441469728208819
0.20,upper,0.16874937606724305,-0.32104814386640945
0.20,upper,0.17875074740415917,-0.3324798026876908
0.20,upper,0.1891793793595635,-0.32705577958845666
0.20,upper,0.19918658695167796,-0.3288022314375112
0.20,upper,0.20961817694544632,-0.31046901009294825
0.20,upper,0.21963378948641812,-0.3162184231209405
0.20,upper,0.23006608084935495,-0.3210860326256011
0.20,upper,0.24008477994367491,-0.32460904619059205
0.20,upper,0.2505200418393625,-0.3084679976092923
0.20,upper,0.26053717435582385,-0.3139411607185959
0.20,upper,0.27097302081316854,-0.3173849986467675
0.20,upper,0.2809990157640068,-0.32556946289025485
0.20,upper,0.29143222122941803,-0.3220277110553207
0.20,upper,0.30145668012322013,-0.32335894080721955
0.20,upper,0.3118936127993628,-0.3149036286602341
0.20,upper,0.32192179571319657,-0.32275738588742303
0.20,upper,0.33236147493179957,-0.3237550764497783
0.20,upper,0.34239158616327514,-0.3245439085386156
0.20,upper,0.35282912123402127,-0.32673913364162677
0.20,upper,0.36286053001259394,-0.3305029319989579
0.20,upper,0.3732995534635582,-0.32718707483400084
0.20,upper,0.3833314268154046,-0.3348849032066728
0.20,upper,0.3937665070404165,-0.3279590698100091
0.20,upper,0.40379822878639215,-0.32750874662732904
0.20,upper,0.41423519483314214,-0.31890008307158935
0.20,upper,0.424267034033113,-0.3315658741531071
0.20,upper,0.4347011093052789,-0.32721893764656285
0.20,upper,0.44473302066326065,-0.31966853134160816
0.20,upper,0.45516399312339,-0.323639079203845
0.20,upper,0.46519292309136867,-0.3289784128793688
0.20,upper,0.4756228171845864,-0.31496605221921425
0.20,upper,0.4856502059090668,-0.3151448767280441
0.20,upper,0.4960785013376109,-0.31066938558999496
0.20,upper,0.5061028290895784,-0.31459868937152197
0.20,upper,0.5165243396560874,-0.3004802570922725
0.20,upper,0.5265544525332906,-0.3021276586742059
0.20,upper,0.536974461472369,-0.2906892543782993
0.20,upper,0.5469922048085548,-0.28784774053804185
0.20,upper,0.55741207568637,-0.27626283482164665
0.20,upper,0.5674212628970526,-0.2794637174238033
0.20,upper,0.577842300399018,-0.26975525661033717
0.20,upper,0.5878518696329181,-0.2669659093292632
0.20,upper,0.5982586303015592,-0.25312872198786873
0.20,upper,0.6082682764446368,-0.2511172522174309
0.20,upper,0.6148733740755634,-0.237227372292913
0.20,upper,0.6248765259057368,-0.2367734384803345
0.20,upper,0.6286881697397101,-0.2310948795160453
0.20,upper,0.6387046105808354,-0.22227765478924724
0.20,upper,0.6491228883711194,-0.21182263744768004
0.20,upper,0.659124568299542,-0.21411336341304094
0.20,upper,0.6695539267260193,-0.20368186741255626
0.20,upper,0.6795130315835982,-0.20037922812551737
0.20,upper,0.6899230558273698,-0.18473943533030263
0.20,upper,0.6999101338209831,-0.17894035897907906
0.20,upper,0.7102919687802287,-0.1759281371955251
0.20,upper,0.7203105642979375,-0.17322915221390273
0.20,upper,0.7306893285817334,-0.1632045016085795
0.20,upper,0.7406790096342803,-0.16132460012355676
0.20,upper,0.7510767891474084,-0.14949708674562504
0.20,upper,0.7610713743784076,-0.1466470456991757
0.20,upper,0.7714428955135134,-0.1391373674486482
0.20,upper,0.7814278776860506,-0.13399109291778394
0.20,upper,0.7918384868631493,-0.12737610948340786
0.20,upper,0.8018125086719842,-0.1219990844105938
0.20,upper,0.8122221103964008,-0.11430686329434424
0.20,upper,0.8221997615393902,-0.10815618895112138
0.20,upper,0.8325861455104921,-0.09350347180899031
0.20,upper,0.8425607139971382,-0.09017171669515943
0.20,upper,0.852930389288816,-0.0826573020241727
0.20,upper,0.8628970105552815,-0.07295357647829886
0.20,upper,0.8732785124971234,-0.06083244011249826
0.20,upper,0.883240390044117,-0.04940083762915221
0.20,upper,0.8936190430755252,-0.035536266342009605
0.20,upper,0.9035832980159526,-0.027053268791555504
0.20,upper,0.9142002964387891,0.007244687806605031
0.20,upper,0.924234652072309,0.0159699810155704
0.20,upper,0.9349232232207381,0.05249610129508283
0.20,upper,0.9446725637842828,0.0704769956121045
0.20,upper,0.9543270193512825,0.10814050074994301
0.20,upper,0.9633028365131887,0.1274406454964934
0.20,upper,0.9699649561818416,0.14309494231586053
0.20,upper,0.9790695184685256,0.18810825915127816
0.20,upper,0.983858161781776,0.18757253768233953
0.20,upper,0.9839295925801714,0.2628622892695425
0.20,upper,0.9886985684926212,0.2521297475337962
0.20,upper,0.9952488592126886,0.3132084062965396
0.20,upper,0.9996789683064053,0.3204551636945596
0.20,lower,2.8904787833714302e-05,0.8166412005393509
0.20,lower,0.001190225248775255,0.8189309836246407
0.20,lower,0.004046669557718107,0.5799318960467429
0.20,lower,0.007125222373914101,0.6635111704055582
0.20,lower,0.010756715254778228,0.18961253634398498
0.20,lower,0.014440254691692802,0.16348960609005733
0.20,lower,0.01685539930136406,0.12652601556294582
0.20,lower,0.021760356645754916,0.12492768588515415
0.20,lower,0.02635554982409223,0.1447821181264425
0.20,lower,0.028873501723523366,-0.04131863547326159
0.20,lower,0.038874855440730556,-0.0543476401855168
0.20,lower,0.050876040189115165,-0.02346167703968053
0.20,lower,0.06041222347162502,-0.035229590562966616
0.20,lower,0.07157932953226469,-0.03475461969390356
0.20,lower,0.08114613640645703,-0.027805619488646283
0.20,lower,0.09227552916325499,-0.046457070759305046
0.20,lower,0.10177649927512993,-0.05911021423369078
0.20,lower,0.11295103853643697,-0.06518700210937238
0.20,lower,0.12245350314614158,-0.06043046682340199
0.20,lower,0.13045038705634596,-0.07628808465593646
0.20,lower,0.13997578323618926,-0.07614744806570523
0.20,lower,0.14315372905349574,-0.0745771172047063
0.20,lower,0.1526787466906784,-0.08093937664276299
0.20,lower,0.16388171671579885,-0.08490259467513366
0.20,lower,0.173423403271522,-0.08812488189626166
0.20,lower,0.18465019425339688,-0.09849635728184382
0.20,lower,0.1941739457692854,-0.09625857092602548
0.20,lower,0.20537718127313348,-0.10019260256286382
0.20,lower,0.21491376317645913,-0.10551294801836665
0.20,lower,0.22614301577789123,-0.11718163039607361
0.20,lower,0.23568044494803006,-0.11365675921513366
0.20,lower,0.2469106408676034,-0.11461424092120519
0.20,lower,0.2564540363516384,-0.12425779363063628
0.20,lower,0.2607116099605125,-0.1271764058650217
0.20,lower,0.27024769931821263,-0.12761312845561582
