x_c,y_c,cp,mach_local,surface
0.000000,0.000000,1.171597,0.000000,upper
0.000003,0.000311,1.171677,0.000000,upper
0.000013,0.000632,1.170635,0.000000,upper
0.000029,0.000963,1.168312,0.000000,upper
0.000054,0.001304,1.164703,0.000000,upper
0.000087,0.001656,1.159683,0.000000,upper
0.000130,0.002018,1.153164,0.000000,upper
0.000182,0.002391,1.145046,0.000000,upper
0.000246,0.002775,1.135243,0.000000,upper
0.000321,0.003170,1.123679,0.000000,upper
0.000410,0.003575,1.110290,0.000000,upper
0.000512,0.003990,1.095031,0.000000,upper
0.000628,0.004417,1.077874,0.000000,upper
0.000760,0.004853,1.058814,0.000000,upper
0.000908,0.005300,1.037868,0.000000,upper
0.001074,0.005757,1.015074,0.000000,upper
0.001258,0.006224,0.990497,0.000000,upper
0.001462,0.006700,0.964223,0.000000,upper
0.001686,0.007186,0.936357,0.000000,upper
0.001931,0.007681,0.907027,0.000000,upper
0.002198,0.008184,0.876373,0.000000,upper
0.002488,0.008695,0.844551,0.000000,upper
0.002801,0.009215,0.811723,0.000000,upper
0.003139,0.009742,0.778058,0.000000,upper
0.003503,0.010276,0.743725,0.000000,upper
0.003893,0.010817,0.708892,0.000000,upper
0.004310,0.011365,0.673721,0.000000,upper
0.004755,0.011919,0.638366,0.000000,upper
0.005228,0.012479,0.602970,0.000000,upper
0.005730,0.013044,0.567665,0.000000,upper
0.006262,0.013615,0.532571,0.000000,upper
0.006825,0.014191,0.497785,0.000000,upper
0.007419,0.014771,0.463371,0.000000,upper
0.008045,0.015356,0.429360,0.000000,upper
0.008704,0.015946,0.395863,0.000000,upper
0.009396,0.016539,0.363156,0.000000,upper
0.010123,0.017137,0.331507,0.000000,upper
0.010885,0.017738,0.300967,0.000000,upper
0.011682,0.018342,0.271308,0.000000,upper
0.012516,0.018951,0.242148,0.000000,upper
0.013387,0.019562,0.213352,0.000000,upper
0.014297,0.020177,0.185062,0.000000,upper
0.015245,0.020794,0.157405,0.000000,upper
0.016234,0.021415,0.130440,0.000000,upper
0.017263,0.022039,0.104186,0.000000,upper
0.018334,0.022665,0.078641,0.000000,upper
0.019448,0.023294,0.053794,0.000000,upper
0.020605,0.023925,0.029633,0.000000,upper
0.021808,0.024559,0.006138,0.000000,upper
0.023056,0.025196,-0.016710,0.000000,upper
0.024350,0.025835,-0.038933,0.000000,upper
0.025693,0.026475,-0.060551,0.000000,upper
0.027085,0.027118,-0.081588,0.000000,upper
0.028527,0.027763,-0.102064,0.000000,upper
0.030021,0.028410,-0.122002,0.000000,upper
0.031567,0.029059,-0.141422,0.000000,upper
0.033167,0.029709,-0.160346,0.000000,upper
0.034823,0.030361,-0.178795,0.000000,upper
0.036535,0.031014,-0.196788,0.000000,upper
0.038305,0.031669,-0.214344,0.000000,upper
0.040134,0.032325,-0.231481,0.000000,upper
0.042024,0.032981,-0.248219,0.000000,upper
0.043976,0.033638,-0.264573,0.000000,upper
0.045992,0.034296,-0.280561,0.000000,upper
0.048072,0.034955,-0.296197,0.000000,upper
0.050219,0.035613,-0.311498,0.000000,upper
0.052435,0.036272,-0.326477,0.000000,upper
0.054720,0.036930,-0.341148,0.000000,upper
0.057076,0.037588,-0.355524,0.000000,upper
0.059505,0.038245,-0.369617,0.000000,upper
0.062009,0.038900,-0.383439,0.000000,upper
0.064589,0.039555,-0.397000,0.000000,upper
0.067247,0.040208,-0.410312,0.000000,upper
0.069984,0.040859,-0.423384,0.000000,upper
0.072802,0.041508,-0.436226,0.000000,upper
0.075704,0.042154,-0.448846,0.000000,upper
0.078690,0.042797,-0.461252,0.000000,upper
0.081762,0.043436,-0.473453,0.000000,upper
0.084922,0.044072,-0.485455,0.000000,upper
0.088172,0.044704,-0.497265,0.000000,upper
0.091514,0.045331,-0.508888,0.000000,upper
0.094949,0.045953,-0.520332,0.000000,upper
0.098479,0.046569,-0.531601,0.000000,upper
0.102106,0.047179,-0.542701,0.000000,upper
0.105831,0.047783,-0.553636,0.000000,upper
0.109656,0.048379,-0.564409,0.000000,upper
0.113584,0.048968,-0.575025,0.000000,upper
0.117614,0.049549,-0.585486,0.000000,upper
0.121750,0.050121,-0.595794,0.000000,upper
0.125993,0.050683,-0.605954,0.000000,upper
0.130344,0.051236,-0.615965,0.000000,upper
0.134805,0.051778,-0.625830,0.000000,upper
0.139377,0.052309,-0.635551,0.000000,upper
0.144062,0.052828,-0.645128,0.000000,upper
0.148862,0.053334,-0.654562,0.000000,upper
0.153777,0.053828,-0.663853,0.000000,upper
0.158809,0.054308,-0.673001,0.000000,upper
0.163959,0.054773,-0.682007,0.000000,upper
0.169228,0.055223,-0.690869,0.000000,upper
0.174618,0.055657,-0.699587,0.000000,upper
0.180129,0.056074,-0.708161,0.000000,upper
0.185763,0.056475,-0.716588,0.000000,upper
0.191520,0.056857,-0.724868,0.000000,upper
0.197400,0.057221,-0.732999,0.000000,upper
0.203405,0.057565,-0.740979,0.000000,upper
0.209535,0.057890,-0.748806,0.000000,upper
0.215791,0.058194,-0.756479,0.000000,upper
0.222172,0.058476,-0.763995,0.000000,upper
0.228680,0.058737,-0.771351,0.000000,upper
0.235313,0.058975,-0.778546,0.000000,upper
0.242073,0.059190,-0.785577,0.000000,upper
0.248958,0.059381,-0.792441,0.000000,upper
0.255968,0.059548,-0.799135,0.000000,upper
0.263103,0.059689,-0.805657,0.000000,upper
0.270363,0.059806,-0.812003,0.000000,upper
0.277746,0.059896,-0.818172,0.000000,upper
0.285251,0.059960,-0.824159,0.000000,upper
0.292878,0.059997,-0.829962,0.000000,upper
0.300625,0.060007,-0.835578,0.000000,upper
0.308490,0.059989,-0.841003,0.000000,upper
0.316472,0.059943,-0.846236,0.000000,upper
0.324570,0.059870,-0.851272,0.000000,upper
0.332780,0.059767,-0.856109,0.000000,upper
0.341102,0.059637,-0.860743,0.000000,upper
0.349533,0.059477,-0.865171,0.000000,upper
0.358070,0.059288,-0.869391,0.000000,upper
0.366710,0.059071,-0.873397,0.000000,upper
0.375451,0.058825,-0.877188,0.000000,upper
0.384290,0.058549,-0.880759,0.000000,upper
0.393224,0.058245,-0.884107,0.000000,upper
0.402248,0.057913,-0.887228,0.000000,upper
0.411361,0.057551,-0.890117,0.000000,upper
0.420558,0.057162,-0.892774,0.000000,upper
0.429835,0.056745,-0.895192,0.000000,upper
0.439188,0.056299,-0.897291,0.000000,upper
0.448614,0.055827,-0.898687,0.000000,upper
0.458108,0.055328,-0.897450,0.000000,upper
0.467665,0.054802,-0.887001,0.000000,upper
0.477282,0.054251,-0.819929,0.000000,upper
0.486953,0.053674,-0.667944,0.000000,upper
0.496674,0.053072,-0.480051,0.000000,upper
0.506439,0.052446,-0.339456,0.000000,upper
0.516245,0.051797,-0.269562,0.000000,upper
0.526086,0.051125,-0.233720,0.000000,upper
0.535957,0.050430,-0.213412,0.000000,upper
0.545853,0.049715,-0.200106,0.000000,upper
0.555769,0.048978,-0.190988,0.000000,upper
0.565699,0.048222,-0.184243,0.000000,upper
0.575639,0.047446,-0.178747,0.000000,upper
0.585582,0.046652,-0.173825,0.000000,upper
0.595525,0.045841,-0.169073,0.000000,upper
0.605460,0.045013,-0.164255,0.000000,upper
0.615384,0.044170,-0.159242,0.000000,upper
0.625291,0.043311,-0.153970,0.000000,upper
0.635175,0.042438,-0.148415,0.000000,upper
0.645033,0.041552,-0.142576,0.000000,upper
0.654857,0.040654,-0.136464,0.000000,upper
0.664645,0.039744,-0.130097,0.000000,upper
0.674389,0.038824,-0.123495,0.000000,upper
0.684087,0.037893,-0.116678,0.000000,upper
0.693732,0.036954,-0.109667,0.000000,upper
0.703321,0.036007,-0.102479,0.000000,upper
0.712848,0.035052,-0.095129,0.000000,upper
