x_c,y_c,cp,mach_local,surface
0.000000,0.000000,-4.397949,0.000000,upper
0.000013,0.000632,-4.659963,0.000000,upper
0.000054,0.001304,-4.937137,0.000000,upper
0.000130,0.002018,-5.232447,0.000000,upper
0.000246,0.002775,-5.538861,0.000000,upper
0.000410,0.003575,-5.852388,0.000000,upper
0.000628,0.004417,-6.167825,0.000000,upper
0.000908,0.005300,-6.479640,0.000000,upper
0.001258,0.006224,-6.782191,0.000000,upper
0.001686,0.007186,-7.070113,0.000000,upper
0.002198,0.008184,-7.338867,0.000000,upper
0.002801,0.009215,-7.585059,0.000000,upper
0.003503,0.010276,-7.806146,0.000000,upper
0.004310,0.011365,-8.000615,0.000000,upper
0.005228,0.012479,-8.167297,0.000000,upper
0.006262,0.013615,-8.305509,0.000000,upper
0.007419,0.014771,-8.415129,0.000000,upper
0.008704,0.015946,-8.502357,0.000000,upper
0.010123,0.017137,-8.551494,0.000000,upper
0.011682,0.018342,-8.507002,0.000000,upper
0.013387,0.019562,-8.249882,0.000000,upper
0.015245,0.020794,-7.608311,0.000000,upper
0.017263,0.022039,-6.836721,0.000000,upper
0.019448,0.023294,-5.829522,0.000000,upper
0.021808,0.024559,-4.951409,0.000000,upper
0.024350,0.025835,-4.578426,0.000000,upper
0.027085,0.027118,-4.294889,0.000000,upper
0.030021,0.028410,-4.091353,0.000000,upper
0.033167,0.029709,-3.929761,0.000000,upper
0.036535,0.031014,-3.787586,0.000000,upper
0.040134,0.032325,-3.645509,0.000000,upper
0.043976,0.033638,-3.501775,0.000000,upper
0.048072,0.034955,-3.362778,0.000000,upper
0.052435,0.036272,-3.231764,0.000000,upper
0.057076,0.037588,-3.107383,0.000000,upper
0.062009,0.038900,-2.984727,0.000000,upper
0.067247,0.040208,-2.864826,0.000000,upper
0.072802,0.041508,-2.754464,0.000000,upper
0.078690,0.042797,-2.652347,0.000000,upper
0.084922,0.044072,-2.550787,0.000000,upper
0.091514,0.045331,-2.448178,0.000000,upper
0.098479,0.046569,-2.348313,0.000000,upper
0.105831,0.047783,-2.255765,0.000000,upper
0.113584,0.048968,-2.169989,0.000000,upper
0.121750,0.050121,-2.085162,0.000000,upper
0.130344,0.051236,-1.999957,0.000000,upper
0.139377,0.052309,-1.916932,0.000000,upper
0.148862,0.053334,-1.838204,0.000000,upper
0.158809,0.054308,-1.765572,0.000000,upper
0.169228,0.055223,-1.696049,0.000000,upper
0.180129,0.056074,-1.626435,0.000000,upper
0.191520,0.056857,-1.557119,0.000000,upper
0.203405,0.057565,-1.487499,0.000000,upper
0.215791,0.058194,-1.420098,0.000000,upper
0.228680,0.058737,-1.358307,0.000000,upper
0.242073,0.059190,-1.299624,0.000000,upper
0.255968,0.059548,-1.242360,0.000000,upper
0.270363,0.059806,-1.186180,0.000000,upper
0.285251,0.059960,-1.128770,0.000000,upper
0.300625,0.060007,-1.072643,0.000000,upper
0.316472,0.059943,-1.021497,0.000000,upper
0.332780,0.059767,-0.972927,0.000000,upper
0.349533,0.059477,-0.925634,0.000000,upper
0.366710,0.059071,-0.878574,0.000000,upper
0.384290,0.058549,-0.828769,0.000000,upper
0.402248,0.057913,-0.779795,0.000000,upper
0.420558,0.057162,-0.735058,0.000000,upper
0.439188,0.056299,-0.693396,0.000000,upper
0.458108,0.055328,-0.655505,0.000000,upper
0.477282,0.054251,-0.618049,0.000000,upper
0.496674,0.053072,-0.577344,0.000000,upper
0.516245,0.051797,-0.535859,0.000000,upper
0.535957,0.050430,-0.494676,0.000000,upper
0.555769,0.048978,-0.456598,0.000000,upper
0.575639,0.047446,-0.424942,0.000000,upper
0.595525,0.045841,-0.396726,0.000000,upper
0.615384,0.044170,-0.369904,0.000000,upper
0.635175,0.042438,-0.342380,0.000000,upper
0.654857,0.040654,-0.311479,0.000000,upper
0.674389,0.038824,-0.280214,0.000000,upper
0.693732,0.036954,-0.251016,0.000000,upper
0.712848,0.035052,-0.225048,0.000000,upper
0.731701,0.033124,-0.204102,0.000000,upper
0.750258,0.031177,-0.185529,0.000000,upper
0.768486,0.029216,-0.166918,0.000000,upper
0.786357,0.027248,-0.148071,0.000000,upper
0.803844,0.025278,-0.128228,0.000000,upper
0.820924,0.023312,-0.109284,0.000000,upper
0.837576,0.021355,-0.093113,0.000000,upper
0.853780,0.019411,-0.079275,0.000000,upper
0.869523,0.017485,-0.067695,0.000000,upper
0.884790,0.015582,-0.057169,0.000000,upper
0.899573,0.013705,-0.046450,0.000000,upper
0.913864,0.011858,-0.036048,0.000000,upper
0.927658,0.010044,-0.026202,0.000000,upper
0.940953,0.008266,-0.017505,0.000000,upper
0.953748,0.006527,-0.010299,0.000000,upper
0.966046,0.004829,-0.003781,0.000000,upper
0.977850,0.003174,0.003667,0.000000,upper
0.989166,0.001564,0.001518,0.000000,upper
1.000000,0.000000,0.033727,0.110582,upper
0.000000,0.000000,-4.397949,0.000000,lower
0.000013,-0.000632,-4.131150,0.000000,lower
0.000054,-0.001304,-3.849242,0.000000,lower
0.000130,-0.002018,-3.551180,0.000000,lower
0.000246,-0.002775,-3.236016,0.000000,lower
0.000410,-0.003575,-2.906186,0.000000,lower
0.000628,-0.004417,-2.565147,0.000000,lower
0.000908,-0.005300,-2.217737,0.000000,lower
0.001258,-0.006224,-1.869668,0.000000,lower
0.001686,-0.007186,-1.527154,0.000000,lower
0.002198,-0.008184,-1.196393,0.000000,lower
0.002801,-0.009215,-0.883047,0.000000,lower
0.003503,-0.010276,-0.591759,0.000000,lower
0.004310,-0.011365,-0.325887,0.000000,lower
0.005228,-0.012479,-0.087396,0.000000,lower
0.006262,-0.013615,0.123056,0.000000,lower
0.007419,-0.014771,0.305887,0.000000,lower
0.008704,-0.015946,0.462332,0.000000,lower
0.010123,-0.017137,0.594204,0.000000,lower
0.011682,-0.018342,0.703661,0.000000,lower
0.013387,-0.019562,0.793001,0.000000,lower
0.015245,-0.020794,0.864534,0.000000,lower
0.017263,-0.022039,0.920475,0.000000,lower
0.019448,-0.023294,0.962882,0.000000,lower
0.021808,-0.024559,0.993624,0.000000,lower
0.024350,-0.025835,1.014373,0.000000,lower
0.027085,-0.027118,1.026606,0.000000,lower
0.030021,-0.028410,1.031610,0.000000,lower
0.033167,-0.029709,1.030508,0.000000,lower
0.036535,-0.031014,1.024266,0.000000,lower
0.040134,-0.032325,1.013718,0.000000,lower
0.043976,-0.033638,0.999578,0.000000,lower
0.048072,-0.034955,0.982458,0.000000,lower
0.052435,-0.036272,0.962889,0.000000,lower
0.057076,-0.037588,0.941329,0.000000,lower
0.062009,-0.038900,0.918168,0.000000,lower
0.067247,-0.040208,0.893741,0.000000,lower
0.072802,-0.041508,0.868322,0.000000,lower
0.078690,-0.042797,0.842149,0.000000,lower
0.084922,-0.044072,0.815431,0.000000,lower
0.091514,-0.045331,0.788346,0.000000,lower
0.098479,-0.046569,0.761065,0.000000,lower
0.105831,-0.047783,0.733726,0.000000,lower
0.113584,-0.048968,0.706452,0.000000,lower
0.121750,-0.050121,0.679360,0.000000,lower
0.130344,-0.051236,0.652551,0.000000,lower
0.139377,-0.052309,0.626122,0.000000,lower
0.148862,-0.053334,0.600141,0.000000,lower
0.158809,-0.054308,0.574676,0.000000,lower
0.169228,-0.055223,0.549763,0.000000,lower
0.180129,-0.056074,0.525436,0.000000,lower
0.191520,-0.056857,0.501758,0.000000,lower
0.203405,-0.057565,0.478757,0.000000,lower
0.215791,-0.058194,0.456475,0.000000,lower
0.228680,-0.058737,0.434948,0.000000,lower
0.242073,-0.059190,0.414187,0.000000,lower
0.255968,-0.059548,0.394220,0.000000,lower
0.270363,-0.059806,0.375070,0.000000,lower
0.285251,-0.059960,0.356733,0.000000,lower
0.300625,-0.060007,0.339195,0.000000,lower
0.316472,-0.059943,0.322451,0.000000,lower
0.332780,-0.059767,0.306477,0.000000,lower
0.349533,-0.059477,0.291286,0.000000,lower
0.366710,-0.059071,0.276887,0.000000,lower
0.384290,-0.058549,0.263231,0.000000,lower
0.402248,-0.057913,0.250292,0.000000,lower
0.420558,-0.057162,0.238020,0.000000,lower
0.439188,-0.056299,0.226372,0.000000,lower
0.458108,-0.055328,0.215329,0.000000,lower
0.477282,-0.054251,0.204861,0.000000,lower
0.496674,-0.053072,0.194942,0.000000,lower
0.516245,-0.051797,0.185526,0.000000,lower
0.535957,-0.050430,0.176595,0.000000,lower
0.555769,-0.048978,0.168133,0.000000,lower
0.575639,-0.047446,0.160100,0.000000,lower
0.595525,-0.045841,0.152465,0.000000,lower
0.615384,-0.044170,0.145191,0.000000,lower
0.635175,-0.042438,0.138256,0.000000,lower
0.654857,-0.040654,0.131644,0.000000,lower
0.674389,-0.038824,0.125343,0.000000,lower
0.693732,-0.036954,0.119330,0.000000,lower
0.712848,-0.035052,0.113575,0.000000,lower
0.731701,-0.033124,0.108083,0.000000,lower
0.750258,-0.031177,0.102851,0.000000,lower
0.768486,-0.029216,0.097856,0.000000,lower
0.786357,-0.027248,0.093097,0.000000,lower
0.803844,-0.025278,0.088587,0.000000,lower
0.820924,-0.023312,0.084322,0.000000,lower
0.837576,-0.021355,0.080304,0.000000,lower
0.853780,-0.019411,0.076508,0.000000,lower
0.869523,-0.017485,0.072888,0.000000,lower
0.884790,-0.015582,0.069451,0.000000,lower
0.899573,-0.013705,0.066243,0.000000,lower
0.913864,-0.011858,0.063247,0.000000,lower
0.927658,-0.010044,0.060384,0.000000,lower
0.940953,-0.008266,0.057447,0.000000,lower
0.953748,-0.006527,0.054189,0.000000,lower
0.966046,-0.004829,0.050554,0.000000,lower
0.977850,-0.003174,0.046234,0.000000,lower
0.989166,-0.001564,0.041660,0.000000,lower
1.000000,-0.000000,0.055928,0.110648,lower
