x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.884991,0.000000,upper
0.000003,0.000311,0.863322,0.000000,upper
0.000013,0.000632,0.839815,0.000000,upper
0.000029,0.000963,0.814143,0.000000,upper
0.000054,0.001304,0.786423,0.000000,upper
0.000087,0.001656,0.756543,0.000000,upper
0.000130,0.002018,0.724485,0.000000,upper
0.000182,0.002391,0.690215,0.000000,upper
0.000246,0.002775,0.653733,0.000000,upper
0.000321,0.003170,0.615062,0.000000,upper
0.000410,0.003575,0.574250,0.000000,upper
0.000512,0.003990,0.531379,0.000000,upper
0.000628,0.004417,0.486560,0.000000,upper
0.000760,0.004853,0.439933,0.000000,upper
0.000908,0.005300,0.391674,0.000000,upper
0.001074,0.005757,0.341982,0.000000,upper
0.001258,0.006224,0.291085,0.000000,upper
0.001462,0.006700,0.239230,0.000000,upper
0.001686,0.007186,0.186682,0.000000,upper
0.001931,0.007681,0.133717,0.000000,upper
0.002198,0.008184,0.080616,0.000000,upper
0.002488,0.008695,0.027658,0.000000,upper
0.002801,0.009215,-0.024883,0.000000,upper
0.003139,0.009742,-0.076747,0.000000,upper
0.003503,0.010276,-0.127692,0.000000,upper
0.003893,0.010817,-0.177492,0.000000,upper
0.004310,0.011365,-0.225950,0.000000,upper
0.004755,0.011919,-0.272889,0.000000,upper
0.005228,0.012479,-0.318162,0.000000,upper
0.005730,0.013044,-0.361648,0.000000,upper
0.006262,0.013615,-0.403252,0.000000,upper
0.006825,0.014191,-0.442905,0.000000,upper
0.007419,0.014771,-0.480563,0.000000,upper
0.008045,0.015356,-0.516202,0.000000,upper
0.008704,0.015946,-0.549817,0.000000,upper
0.009396,0.016539,-0.581423,0.000000,upper
0.010123,0.017137,-0.611046,0.000000,upper
0.010885,0.017738,-0.638726,0.000000,upper
0.011682,0.018342,-0.664512,0.000000,upper
0.012516,0.018951,-0.688464,0.000000,upper
0.013387,0.019562,-0.710645,0.000000,upper
0.014297,0.020177,-0.731124,0.000000,upper
0.015245,0.020794,-0.749974,0.000000,upper
0.016234,0.021415,-0.767269,0.000000,upper
0.017263,0.022039,-0.783084,0.000000,upper
0.018334,0.022665,-0.797495,0.000000,upper
0.019448,0.023294,-0.810576,0.000000,upper
0.020605,0.023925,-0.822399,0.000000,upper
0.021808,0.024559,-0.833037,0.000000,upper
0.023056,0.025196,-0.842558,0.000000,upper
0.024350,0.025835,-0.851029,0.000000,upper
0.025693,0.026475,-0.858513,0.000000,upper
0.027085,0.027118,-0.865071,0.000000,upper
0.028527,0.027763,-0.870761,0.000000,upper
0.030021,0.028410,-0.875637,0.000000,upper
0.031567,0.029059,-0.879753,0.000000,upper
0.033167,0.029709,-0.883157,0.000000,upper
0.034823,0.030361,-0.885894,0.000000,upper
0.036535,0.031014,-0.888008,0.000000,upper
0.038305,0.031669,-0.889539,0.000000,upper
0.040134,0.032325,-0.890526,0.000000,upper
0.042024,0.032981,-0.891003,0.000000,upper
0.043976,0.033638,-0.891003,0.000000,upper
0.045992,0.034296,-0.890558,0.000000,upper
0.048072,0.034955,-0.889695,0.000000,upper
0.050219,0.035613,-0.888441,0.000000,upper
0.052435,0.036272,-0.886821,0.000000,upper
0.054720,0.036930,-0.884857,0.000000,upper
0.057076,0.037588,-0.882570,0.000000,upper
0.059505,0.038245,-0.879979,0.000000,upper
0.062009,0.038900,-0.877104,0.000000,upper
0.064589,0.039555,-0.873958,0.000000,upper
0.067247,0.040208,-0.870559,0.000000,upper
0.069984,0.040859,-0.866920,0.000000,upper
0.072802,0.041508,-0.863053,0.000000,upper
0.075704,0.042154,-0.858971,0.000000,upper
0.078690,0.042797,-0.854683,0.000000,upper
0.081762,0.043436,-0.850201,0.000000,upper
0.084922,0.044072,-0.845531,0.000000,upper
0.088172,0.044704,-0.840684,0.000000,upper
0.091514,0.045331,-0.835667,0.000000,upper
0.094949,0.045953,-0.830485,0.000000,upper
0.098479,0.046569,-0.825146,0.000000,upper
0.102106,0.047179,-0.819654,0.000000,upper
0.105831,0.047783,-0.814016,0.000000,upper
0.109656,0.048379,-0.808236,0.000000,upper
0.113584,0.048968,-0.802318,0.000000,upper
0.117614,0.049549,-0.796267,0.000000,upper
0.121750,0.050121,-0.790087,0.000000,upper
0.125993,0.050683,-0.783780,0.000000,upper
0.130344,0.051236,-0.777351,0.000000,upper
0.134805,0.051778,-0.770803,0.000000,upper
0.139377,0.052309,-0.764140,0.000000,upper
0.144062,0.052828,-0.757364,0.000000,upper
0.148862,0.053334,-0.750480,0.000000,upper
0.153777,0.053828,-0.743491,0.000000,upper
0.158809,0.054308,-0.736400,0.000000,upper
0.163959,0.054773,-0.729214,0.000000,upper
0.169228,0.055223,-0.721935,0.000000,upper
0.174618,0.055657,-0.714570,0.000000,upper
0.180129,0.056074,-0.707126,0.000000,upper
0.185763,0.056475,-0.699609,0.000000,upper
0.191520,0.056857,-0.692028,0.000000,upper
0.197400,0.057221,-0.684392,0.000000,upper
0.203405,0.057565,-0.676715,0.000000,upper
0.209535,0.057890,-0.669014,0.000000,upper
0.215791,0.058194,-0.661315,0.000000,upper
0.222172,0.058476,-0.653641,0.000000,upper
0.228680,0.058737,-0.645995,0.000000,upper
0.235313,0.058975,-0.638425,0.000000,upper
0.242073,0.059190,-0.631126,0.000000,upper
0.248958,0.059381,-0.624332,0.000000,upper
0.255968,0.059548,-0.617832,0.000000,upper
0.263103,0.059689,-0.611001,0.000000,upper
0.270363,0.059806,-0.603724,0.000000,upper
0.277746,0.059896,-0.595898,0.000000,upper
0.285251,0.059960,-0.585744,0.000000,upper
0.292878,0.059997,-0.565612,0.000000,upper
0.300625,0.060007,-0.525951,0.000000,upper
0.308490,0.059989,-0.500425,0.000000,upper
0.316472,0.059943,-0.503023,0.000000,upper
