x_c,y_c,cp,mach_local,surface
0.000000,0.000000,1.093597,0.000000,upper
0.000013,0.000632,1.067700,0.000000,upper
0.000054,0.001304,1.035759,0.000000,upper
0.000130,0.002018,0.996589,0.000000,upper
0.000246,0.002775,0.950258,0.000000,upper
0.000410,0.003575,0.896393,0.000000,upper
0.000628,0.004417,0.835142,0.000000,upper
0.000908,0.005300,0.766910,0.000000,upper
0.001258,0.006224,0.692507,0.000000,upper
0.001686,0.007186,0.613046,0.000000,upper
0.002198,0.008184,0.529866,0.000000,upper
0.002801,0.009215,0.444427,0.000000,upper
0.003503,0.010276,0.358366,0.000000,upper
0.004310,0.011365,0.273462,0.000000,upper
0.005228,0.012479,0.191051,0.000000,upper
0.006262,0.013615,0.111654,0.000000,upper
0.007419,0.014771,0.035498,0.000000,upper
0.008704,0.015946,-0.036993,0.000000,upper
0.010123,0.017137,-0.105390,0.000000,upper
0.011682,0.018342,-0.169509,0.000000,upper
0.013387,0.019562,-0.229380,0.000000,upper
0.015245,0.020794,-0.285163,0.000000,upper
0.017263,0.022039,-0.337087,0.000000,upper
0.019448,0.023294,-0.385413,0.000000,upper
0.021808,0.024559,-0.430416,0.000000,upper
0.024350,0.025835,-0.472373,0.000000,upper
0.027085,0.027118,-0.511553,0.000000,upper
0.030021,0.028410,-0.548211,0.000000,upper
0.033167,0.029709,-0.582586,0.000000,upper
0.036535,0.031014,-0.614899,0.000000,upper
0.040134,0.032325,-0.645351,0.000000,upper
0.043976,0.033638,-0.674122,0.000000,upper
0.048072,0.034955,-0.701375,0.000000,upper
0.052435,0.036272,-0.727258,0.000000,upper
0.057076,0.037588,-0.751903,0.000000,upper
0.062009,0.038900,-0.775432,0.000000,upper
0.067247,0.040208,-0.797954,0.000000,upper
0.072802,0.041508,-0.819564,0.000000,upper
0.078690,0.042797,-0.840349,0.000000,upper
0.084922,0.044072,-0.860384,0.000000,upper
0.091514,0.045331,-0.879735,0.000000,upper
0.098479,0.046569,-0.898458,0.000000,upper
0.105831,0.047783,-0.916601,0.000000,upper
0.113584,0.048968,-0.934202,0.000000,upper
0.121750,0.050121,-0.951293,0.000000,upper
0.130344,0.051236,-0.967900,0.000000,upper
0.139377,0.052309,-0.984042,0.000000,upper
0.148862,0.053334,-0.999732,0.000000,upper
0.158809,0.054308,-1.014978,0.000000,upper
0.169228,0.055223,-1.029785,0.000000,upper
0.180129,0.056074,-1.044151,0.000000,upper
0.191520,0.056857,-1.058074,0.000000,upper
0.203405,0.057565,-1.071546,0.000000,upper
0.215791,0.058194,-1.084558,0.000000,upper
0.228680,0.058737,-1.097099,0.000000,upper
0.242073,0.059190,-1.109156,0.000000,upper
0.255968,0.059548,-1.120713,0.000000,upper
0.270363,0.059806,-1.131758,0.000000,upper
0.285251,0.059960,-1.142274,0.000000,upper
0.300625,0.060007,-1.152248,0.000000,upper
0.316472,0.059943,-1.161666,0.000000,upper
0.332780,0.059767,-1.170518,0.000000,upper
0.349533,0.059477,-1.178793,0.000000,upper
0.366710,0.059071,-1.186484,0.000000,upper
0.384290,0.058549,-1.193585,0.000000,upper
0.402248,0.057913,-1.200097,0.000000,upper
0.420558,0.057162,-1.206018,0.000000,upper
0.439188,0.056299,-1.211380,0.000000,upper
0.458108,0.055328,-1.216018,0.000000,upper
0.477282,0.054251,-1.219341,0.000000,upper
0.496674,0.053072,-1.213014,0.000000,upper
0.516245,0.051797,-1.103681,0.000000,upper
0.535957,0.050430,-0.850765,0.000000,upper
0.555769,0.048978,-0.593067,0.000000,upper
0.575639,0.047446,-0.406697,0.000000,upper
0.595525,0.045841,-0.287689,0.000000,upper
