x_c,y_c,cp,mach_local,surface
0.000000,0.000000,1.102696,0.000000,upper
0.000002,0.000221,1.094604,0.000000,upper
0.000006,0.000447,1.085806,0.000000,upper
0.000015,0.000678,1.076199,0.000000,upper
0.000026,0.000915,1.065811,0.000000,upper
0.000042,0.001157,1.054597,0.000000,upper
0.000063,0.001404,1.042536,0.000000,upper
0.000087,0.001656,1.029598,0.000000,upper
0.000116,0.001914,1.015761,0.000000,upper
0.000151,0.002177,1.001002,0.000000,upper
0.000191,0.002446,0.985305,0.000000,upper
0.000236,0.002720,0.968655,0.000000,upper
0.000288,0.002999,0.951043,0.000000,upper
0.000345,0.003284,0.932464,0.000000,upper
0.000410,0.003575,0.912920,0.000000,upper
0.000481,0.003871,0.892416,0.000000,upper
0.000560,0.004172,0.870965,0.000000,upper
0.000646,0.004478,0.848586,0.000000,upper
0.000740,0.004790,0.825302,0.000000,upper
0.000843,0.005107,0.801145,0.000000,upper
0.000954,0.005430,0.776152,0.000000,upper
0.001074,0.005757,0.750364,0.000000,upper
0.001204,0.006090,0.723831,0.000000,upper
0.001343,0.006427,0.696606,0.000000,upper
0.001493,0.006769,0.668746,0.000000,upper
0.001653,0.007116,0.640313,0.000000,upper
0.001823,0.007468,0.611372,0.000000,upper
0.002005,0.007824,0.581992,0.000000,upper
0.002198,0.008184,0.552241,0.000000,upper
0.002402,0.008548,0.522190,0.000000,upper
0.002619,0.008917,0.491908,0.000000,upper
0.002848,0.009290,0.461467,0.000000,upper
0.003090,0.009666,0.430936,0.000000,upper
0.003344,0.010046,0.400380,0.000000,upper
0.003612,0.010430,0.369864,0.000000,upper
0.003893,0.010817,0.339450,0.000000,upper
0.004188,0.011208,0.309194,0.000000,upper
0.004497,0.011602,0.279152,0.000000,upper
0.004820,0.011999,0.249371,0.000000,upper
0.005158,0.012399,0.219898,0.000000,upper
0.005511,0.012801,0.190774,0.000000,upper
0.005879,0.013207,0.162035,0.000000,upper
0.006262,0.013615,0.133712,0.000000,upper
0.006661,0.014026,0.105835,0.000000,upper
0.007076,0.014439,0.078426,0.000000,upper
0.007506,0.014855,0.051504,0.000000,upper
0.007954,0.015273,0.025083,0.000000,upper
0.008418,0.015693,-0.000827,0.000000,upper
0.008898,0.016115,-0.026222,0.000000,upper
0.009396,0.016539,-0.051103,0.000000,upper
0.009912,0.016965,-0.075480,0.000000,upper
0.010445,0.017394,-0.099377,0.000000,upper
0.010996,0.017824,-0.122844,0.000000,upper
0.011566,0.018256,-0.145920,0.000000,upper
0.012154,0.018689,-0.168494,0.000000,upper
0.012761,0.019125,-0.190227,0.000000,upper
0.013387,0.019562,-0.210654,0.000000,upper
0.014033,0.020001,-0.229437,0.000000,upper
0.014699,0.020441,-0.246780,0.000000,upper
0.015384,0.020883,-0.263845,0.000000,upper
0.016090,0.021326,-0.281658,0.000000,upper
0.016817,0.021771,-0.299987,0.000000,upper
0.017565,0.022217,-0.318226,0.000000,upper
0.018334,0.022665,-0.336103,0.000000,upper
0.019125,0.023114,-0.353533,0.000000,upper
