x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.884388,0.000000,upper
0.000006,0.000447,0.852867,0.000000,upper
0.000026,0.000915,0.817516,0.000000,upper
0.000063,0.001404,0.777607,0.000000,upper
0.000116,0.001914,0.733376,0.000000,upper
0.000191,0.002446,0.684617,0.000000,upper
0.000288,0.002999,0.631370,0.000000,upper
0.000410,0.003575,0.573716,0.000000,upper
0.000560,0.004172,0.511877,0.000000,upper
0.000740,0.004790,0.446194,0.000000,upper
0.000954,0.005430,0.377141,0.000000,upper
0.001204,0.006090,0.305305,0.000000,upper
0.001493,0.006769,0.231376,0.000000,upper
0.001823,0.007468,0.156117,0.000000,upper
0.002198,0.008184,0.080334,0.000000,upper
0.002619,0.008917,0.004838,0.000000,upper
0.003090,0.009666,-0.069587,0.000000,upper
0.003612,0.010430,-0.142216,0.000000,upper
0.004188,0.011208,-0.212404,0.000000,upper
0.004820,0.011999,-0.279604,0.000000,upper
0.005511,0.012801,-0.343377,0.000000,upper
0.006262,0.013615,-0.403395,0.000000,upper
0.007076,0.014439,-0.459440,0.000000,upper
0.007954,0.015273,-0.511393,0.000000,upper
0.008898,0.016115,-0.559221,0.000000,upper
0.009912,0.016965,-0.602965,0.000000,upper
0.010996,0.017824,-0.642721,0.000000,upper
0.012154,0.018689,-0.678631,0.000000,upper
0.013387,0.019562,-0.710871,0.000000,upper
0.014699,0.020441,-0.739640,0.000000,upper
0.016090,0.021326,-0.765148,0.000000,upper
0.017565,0.022217,-0.787614,0.000000,upper
0.019125,0.023114,-0.807256,0.000000,upper
0.020774,0.024016,-0.824290,0.000000,upper
0.022515,0.024923,-0.838923,0.000000,upper
0.024350,0.025835,-0.851354,0.000000,upper
0.026284,0.026751,-0.861770,0.000000,upper
0.028318,0.027671,-0.870346,0.000000,upper
0.030457,0.028595,-0.877246,0.000000,upper
0.032705,0.029523,-0.882620,0.000000,upper
0.035064,0.030454,-0.886606,0.000000,upper
0.037539,0.031388,-0.889331,0.000000,upper
0.040134,0.032325,-0.890910,0.000000,upper
0.042853,0.033263,-0.891447,0.000000,upper
0.045700,0.034202,-0.891038,0.000000,upper
0.048679,0.035143,-0.889768,0.000000,upper
0.051795,0.036084,-0.887713,0.000000,upper
0.055052,0.037024,-0.884942,0.000000,upper
0.058455,0.037963,-0.881518,0.000000,upper
0.062009,0.038900,-0.877494,0.000000,upper
0.065718,0.039835,-0.872921,0.000000,upper
0.069588,0.040766,-0.867841,0.000000,upper
0.073623,0.041693,-0.862292,0.000000,upper
0.077828,0.042613,-0.856310,0.000000,upper
0.082208,0.043527,-0.849923,0.000000,upper
0.086768,0.044434,-0.843158,0.000000,upper
0.091514,0.045331,-0.836037,0.000000,upper
0.096450,0.046217,-0.828583,0.000000,upper
0.101582,0.047092,-0.820811,0.000000,upper
0.106914,0.047954,-0.812738,0.000000,upper
0.112451,0.048801,-0.804378,0.000000,upper
0.118199,0.049631,-0.795744,0.000000,upper
0.124161,0.050443,-0.786846,0.000000,upper
0.130344,0.051236,-0.777695,0.000000,upper
0.136751,0.052007,-0.768301,0.000000,upper
0.143386,0.052754,-0.758674,0.000000,upper
