x_c,y_c,cp,mach_local,surface
0.000000,0.000000,-4.545094,0.000000,upper
0.000003,0.000311,-4.675637,0.000000,upper
0.000013,0.000632,-4.810171,0.000000,upper
0.000029,0.000963,-4.949702,0.000000,upper
0.000054,0.001304,-5.093322,0.000000,upper
0.000087,0.001656,-5.240747,0.000000,upper
0.000130,0.002018,-5.391450,0.000000,upper
0.000182,0.002391,-5.544938,0.000000,upper
0.000246,0.002775,-5.700662,0.000000,upper
0.000321,0.003170,-5.858040,0.000000,upper
0.000410,0.003575,-6.016459,0.000000,upper
0.000512,0.003990,-6.175269,0.000000,upper
0.000628,0.004417,-6.333799,0.000000,upper
0.000760,0.004853,-6.491358,0.000000,upper
0.000908,0.005300,-6.647252,0.000000,upper
0.001074,0.005757,-6.800791,0.000000,upper
0.001258,0.006224,-6.951310,0.000000,upper
0.001462,0.006700,-7.098172,0.000000,upper
0.001686,0.007186,-7.240785,0.000000,upper
0.001931,0.007681,-7.378611,0.000000,upper
0.002198,0.008184,-7.511176,0.000000,upper
0.002488,0.008695,-7.638074,0.000000,upper
0.002801,0.009215,-7.758959,0.000000,upper
0.003139,0.009742,-7.873549,0.000000,upper
0.003503,0.010276,-7.981626,0.000000,upper
0.003893,0.010817,-8.083041,0.000000,upper
0.004310,0.011365,-8.177697,0.000000,upper
0.004755,0.011919,-8.265536,0.000000,upper
0.005228,0.012479,-8.346552,0.000000,upper
0.005730,0.013044,-8.420799,0.000000,upper
0.006262,0.013615,-8.488367,0.000000,upper
0.006825,0.014191,-8.549312,0.000000,upper
0.007419,0.014771,-8.603739,0.000000,upper
0.008045,0.015356,-8.651593,0.000000,upper
0.008704,0.015946,-8.692919,0.000000,upper
0.009396,0.016539,-8.726785,0.000000,upper
0.010123,0.017137,-8.752540,0.000000,upper
0.010885,0.017738,-8.757673,0.000000,upper
0.011682,0.018342,-8.718376,0.000000,upper
0.012516,0.018951,-8.564017,0.000000,upper
0.013387,0.019562,-8.237942,0.000000,upper
0.014297,0.020177,-7.837032,0.000000,upper
0.015245,0.020794,-7.475288,0.000000,upper
0.016234,0.021415,-7.178836,0.000000,upper
0.017263,0.022039,-6.909175,0.000000,upper
0.018334,0.022665,-6.694116,0.000000,upper
0.019448,0.023294,-6.493437,0.000000,upper
0.020605,0.023925,-6.215895,0.000000,upper
0.021808,0.024559,-5.923285,0.000000,upper
0.023056,0.025196,-5.643315,0.000000,upper
0.024350,0.025835,-5.364120,0.000000,upper
0.025693,0.026475,-5.084881,0.000000,upper
0.027085,0.027118,-4.822859,0.000000,upper
0.028527,0.027763,-4.628462,0.000000,upper
0.030021,0.028410,-4.520062,0.000000,upper
0.031567,0.029059,-4.443192,0.000000,upper
0.033167,0.029709,-4.367414,0.000000,upper
0.034823,0.030361,-4.280405,0.000000,upper
0.036535,0.031014,-4.146637,0.000000,upper
0.038305,0.031669,-3.990809,0.000000,upper
0.040134,0.032325,-3.849882,0.000000,upper
0.042024,0.032981,-3.733855,0.000000,upper
0.043976,0.033638,-3.657847,0.000000,upper
0.045992,0.034296,-3.605980,0.000000,upper
0.048072,0.034955,-3.554729,0.000000,upper
0.050219,0.035613,-3.501166,0.000000,upper
0.052435,0.036272,-3.442202,0.000000,upper
0.054720,0.036930,-3.379504,0.000000,upper
0.057076,0.037588,-3.319557,0.000000,upper
0.059505,0.038245,-3.259481,0.000000,upper
0.062009,0.038900,-3.194350,0.000000,upper
0.064589,0.039555,-3.124248,0.000000,upper
0.067247,0.040208,-3.047383,0.000000,upper
0.069984,0.040859,-2.968643,0.000000,upper
0.072802,0.041508,-2.894409,0.000000,upper
0.075704,0.042154,-2.825763,0.000000,upper
0.078690,0.042797,-2.764749,0.000000,upper
0.081762,0.043436,-2.708578,0.000000,upper
0.084922,0.044072,-2.653519,0.000000,upper
0.088172,0.044704,-2.600395,0.000000,upper
0.091514,0.045331,-2.549541,0.000000,upper
0.094949,0.045953,-2.500957,0.000000,upper
0.098479,0.046569,-2.455356,0.000000,upper
0.102106,0.047179,-2.411899,0.000000,upper
0.105831,0.047783,-2.369749,0.000000,upper
0.109656,0.048379,-2.328086,0.000000,upper
0.113584,0.048968,-2.285999,0.000000,upper
0.117614,0.049549,-2.243336,0.000000,upper
0.121750,0.050121,-2.199692,0.000000,upper
0.125993,0.050683,-2.155760,0.000000,upper
0.130344,0.051236,-2.112550,0.000000,upper
0.134805,0.051778,-2.069758,0.000000,upper
0.139377,0.052309,-2.026979,0.000000,upper
0.144062,0.052828,-1.984467,0.000000,upper
0.148862,0.053334,-1.942474,0.000000,upper
0.153777,0.053828,-1.901232,0.000000,upper
0.158809,0.054308,-1.860949,0.000000,upper
0.163959,0.054773,-1.821630,0.000000,upper
0.169228,0.055223,-1.783249,0.000000,upper
0.174618,0.055657,-1.745946,0.000000,upper
0.180129,0.056074,-1.709956,0.000000,upper
0.185763,0.056475,-1.674888,0.000000,upper
0.191520,0.056857,-1.640248,0.000000,upper
0.197400,0.057221,-1.606044,0.000000,upper
