x_c,y_c,cp,mach_local,surface
0.000000,0.000000,1.103085,0.000000,upper
0.000006,0.000447,1.086324,0.000000,upper
0.000026,0.000915,1.066601,0.000000,upper
0.000063,0.001404,1.043388,0.000000,upper
0.000116,0.001914,1.016724,0.000000,upper
0.000191,0.002446,0.986361,0.000000,upper
0.000288,0.002999,0.952209,0.000000,upper
0.000410,0.003575,0.914202,0.000000,upper
0.000560,0.004172,0.872375,0.000000,upper
0.000740,0.004790,0.826849,0.000000,upper
0.000954,0.005430,0.777845,0.000000,upper
0.001204,0.006090,0.725678,0.000000,upper
0.001493,0.006769,0.670752,0.000000,upper
0.001823,0.007468,0.613539,0.000000,upper
0.002198,0.008184,0.554568,0.000000,upper
0.002619,0.008917,0.494390,0.000000,upper
0.003090,0.009666,0.433565,0.000000,upper
0.003612,0.010430,0.372631,0.000000,upper
0.004188,0.011208,0.312083,0.000000,upper
0.004820,0.011999,0.252364,0.000000,upper
0.005511,0.012801,0.193843,0.000000,upper
0.006262,0.013615,0.136753,0.000000,upper
0.007076,0.014439,0.081168,0.000000,upper
0.007954,0.015273,0.027472,0.000000,upper
0.008898,0.016115,-0.023352,0.000000,upper
0.009912,0.016965,-0.070726,0.000000,upper
0.010996,0.017824,-0.115486,0.000000,upper
0.012154,0.018689,-0.159075,0.000000,upper
0.013387,0.019562,-0.201617,0.000000,upper
0.014699,0.020441,-0.242379,0.000000,upper
0.016090,0.021326,-0.281121,0.000000,upper
0.017565,0.022217,-0.317877,0.000000,upper
0.019125,0.023114,-0.352772,0.000000,upper
0.020774,0.024016,-0.385937,0.000000,upper
0.022515,0.024923,-0.417481,0.000000,upper
0.024350,0.025835,-0.447497,0.000000,upper
0.026284,0.026751,-0.476080,0.000000,upper
0.028318,0.027671,-0.503324,0.000000,upper
0.030457,0.028595,-0.529321,0.000000,upper
0.032705,0.029523,-0.554156,0.000000,upper
0.035064,0.030454,-0.577911,0.000000,upper
0.037539,0.031388,-0.600664,0.000000,upper
0.040134,0.032325,-0.622485,0.000000,upper
0.042853,0.033263,-0.643441,0.000000,upper
0.045700,0.034202,-0.663592,0.000000,upper
0.048679,0.035143,-0.682996,0.000000,upper
0.051795,0.036084,-0.701707,0.000000,upper
0.055052,0.037024,-0.719774,0.000000,upper
0.058455,0.037963,-0.737244,0.000000,upper
0.062009,0.038900,-0.754158,0.000000,upper
0.065718,0.039835,-0.770555,0.000000,upper
0.069588,0.040766,-0.786471,0.000000,upper
0.073623,0.041693,-0.801938,0.000000,upper
0.077828,0.042613,-0.816986,0.000000,upper
0.082208,0.043527,-0.831645,0.000000,upper
0.086768,0.044434,-0.845939,0.000000,upper
0.091514,0.045331,-0.859887,0.000000,upper
0.096450,0.046217,-0.873509,0.000000,upper
0.101582,0.047092,-0.886820,0.000000,upper
0.106914,0.047954,-0.899837,0.000000,upper
0.112451,0.048801,-0.912572,0.000000,upper
0.118199,0.049631,-0.925039,0.000000,upper
0.124161,0.050443,-0.937246,0.000000,upper
0.130344,0.051236,-0.949203,0.000000,upper
0.136751,0.052007,-0.960914,0.000000,upper
0.143386,0.052754,-0.972385,0.000000,upper
0.150254,0.053477,-0.983619,0.000000,upper
0.157359,0.054172,-0.994619,0.000000,upper
0.164704,0.054838,-1.005384,0.000000,upper
0.172293,0.055473,-1.015918,0.000000,upper
0.180129,0.056074,-1.026217,0.000000,upper
0.188215,0.056641,-1.036280,0.000000,upper
0.196552,0.057170,-1.046105,0.000000,upper
0.205144,0.057660,-1.055688,0.000000,upper
0.213991,0.058109,-1.065025,0.000000,upper
0.223094,0.058515,-1.074113,0.000000,upper
0.232455,0.058876,-1.082944,0.000000,upper
0.242073,0.059190,-1.091514,0.000000,upper
0.251947,0.059455,-1.099819,0.000000,upper
0.262076,0.059671,-1.107851,0.000000,upper
0.272460,0.059834,-1.115605,0.000000,upper
0.283094,0.059944,-1.123076,0.000000,upper
0.293977,0.060000,-1.130258,0.000000,upper
0.305105,0.060000,-1.137145,0.000000,upper
0.316472,0.059943,-1.143731,0.000000,upper
0.328075,0.059829,-1.150012,0.000000,upper
0.339907,0.059657,-1.155981,0.000000,upper
0.351961,0.059426,-1.161637,0.000000,upper
0.364231,0.059136,-1.166975,0.000000,upper
0.376708,0.058787,-1.171993,0.000000,upper
