x_c,y_c,cp,mach_local,surface
0.000000,0.000000,1.171615,0.000000,upper
0.000002,0.000221,1.171771,0.000000,upper
0.000006,0.000447,1.171371,0.000000,upper
0.000015,0.000678,1.170349,0.000000,upper
0.000026,0.000915,1.168715,0.000000,upper
0.000042,0.001157,1.166420,0.000000,upper
0.000063,0.001404,1.163434,0.000000,upper
0.000087,0.001656,1.159716,0.000000,upper
0.000116,0.001914,1.155231,0.000000,upper
0.000151,0.002177,1.149942,0.000000,upper
0.000191,0.002446,1.143818,0.000000,upper
0.000236,0.002720,1.136825,0.000000,upper
0.000288,0.002999,1.128938,0.000000,upper
0.000345,0.003284,1.120131,0.000000,upper
0.000410,0.003575,1.110384,0.000000,upper
0.000481,0.003871,1.099682,0.000000,upper
0.000560,0.004172,1.088013,0.000000,upper
0.000646,0.004478,1.075372,0.000000,upper
0.000740,0.004790,1.061758,0.000000,upper
0.000843,0.005107,1.047180,0.000000,upper
0.000954,0.005430,1.031646,0.000000,upper
0.001074,0.005757,1.015177,0.000000,upper
0.001204,0.006090,0.997797,0.000000,upper
0.001343,0.006427,0.979535,0.000000,upper
0.001493,0.006769,0.960427,0.000000,upper
0.001653,0.007116,0.940516,0.000000,upper
0.001823,0.007468,0.919845,0.000000,upper
0.002005,0.007824,0.898467,0.000000,upper
0.002198,0.008184,0.876434,0.000000,upper
0.002402,0.008548,0.853804,0.000000,upper
0.002619,0.008917,0.830635,0.000000,upper
0.002848,0.009290,0.806990,0.000000,upper
0.003090,0.009666,0.782929,0.000000,upper
0.003344,0.010046,0.758515,0.000000,upper
0.003612,0.010430,0.733809,0.000000,upper
0.003893,0.010817,0.708872,0.000000,upper
0.004188,0.011208,0.683763,0.000000,upper
0.004497,0.011602,0.658538,0.000000,upper
0.004820,0.011999,0.633252,0.000000,upper
0.005158,0.012399,0.607957,0.000000,upper
0.005511,0.012801,0.582700,0.000000,upper
0.005879,0.013207,0.557526,0.000000,upper
0.006262,0.013615,0.532477,0.000000,upper
0.006661,0.014026,0.507590,0.000000,upper
0.007076,0.014439,0.482898,0.000000,upper
0.007506,0.014855,0.458432,0.000000,upper
0.007954,0.015273,0.434216,0.000000,upper
0.008418,0.015693,0.410270,0.000000,upper
0.008898,0.016115,0.386606,0.000000,upper
0.009396,0.016539,0.363222,0.000000,upper
0.009912,0.016965,0.340124,0.000000,upper
0.010445,0.017394,0.317371,0.000000,upper
0.010996,0.017824,0.295094,0.000000,upper
0.011566,0.018256,0.273435,0.000000,upper
0.012154,0.018689,0.252465,0.000000,upper
0.012761,0.019125,0.232137,0.000000,upper
0.013387,0.019562,0.212248,0.000000,upper
0.014033,0.020001,0.192554,0.000000,upper
0.014699,0.020441,0.172970,0.000000,upper
0.015384,0.020883,0.153559,0.000000,upper
0.016090,0.021326,0.134401,0.000000,upper
0.016817,0.021771,0.115548,0.000000,upper
