x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.891327,0.000000,upper
0.000003,0.000311,0.870055,0.000000,upper
0.000013,0.000632,0.846958,0.000000,upper
0.000029,0.000963,0.821708,0.000000,upper
0.000054,0.001304,0.794421,0.000000,upper
0.000087,0.001656,0.764986,0.000000,upper
0.000130,0.002018,0.733380,0.000000,upper
0.000182,0.002391,0.699571,0.000000,upper
0.000246,0.002775,0.663556,0.000000,upper
0.000321,0.003170,0.625355,0.000000,upper
0.000410,0.003575,0.585016,0.000000,upper
0.000512,0.003990,0.542617,0.000000,upper
0.000628,0.004417,0.498268,0.000000,upper
0.000760,0.004853,0.452108,0.000000,upper
0.000908,0.005300,0.404306,0.000000,upper
0.001074,0.005757,0.355063,0.000000,upper
0.001258,0.006224,0.304602,0.000000,upper
0.001462,0.006700,0.253168,0.000000,upper
0.001686,0.007186,0.201025,0.000000,upper
0.001931,0.007681,0.148446,0.000000,upper
0.002198,0.008184,0.095709,0.000000,upper
0.002488,0.008695,0.043094,0.000000,upper
0.002801,0.009215,-0.009129,0.000000,upper
0.003139,0.009742,-0.060700,0.000000,upper
0.003503,0.010276,-0.111376,0.000000,upper
0.003893,0.010817,-0.160935,0.000000,upper
0.004310,0.011365,-0.209177,0.000000,upper
0.004755,0.011919,-0.255927,0.000000,upper
0.005228,0.012479,-0.301037,0.000000,upper
0.005730,0.013044,-0.344386,0.000000,upper
0.006262,0.013615,-0.385878,0.000000,upper
0.006825,0.014191,-0.425444,0.000000,upper
0.007419,0.014771,-0.463038,0.000000,upper
0.008045,0.015356,-0.498636,0.000000,upper
0.008704,0.015946,-0.532233,0.000000,upper
0.009396,0.016539,-0.563841,0.000000,upper
0.010123,0.017137,-0.593486,0.000000,upper
0.010885,0.017738,-0.621208,0.000000,upper
0.011682,0.018342,-0.647054,0.000000,upper
0.012516,0.018951,-0.671083,0.000000,upper
0.013387,0.019562,-0.693358,0.000000,upper
0.014297,0.020177,-0.713948,0.000000,upper
0.015245,0.020794,-0.732924,0.000000,upper
0.016234,0.021415,-0.750360,0.000000,upper
0.017263,0.022039,-0.766332,0.000000,upper
0.018334,0.022665,-0.780916,0.000000,upper
0.019448,0.023294,-0.794185,0.000000,upper
0.020605,0.023925,-0.806215,0.000000,upper
0.021808,0.024559,-0.817077,0.000000,upper
0.023056,0.025196,-0.826844,0.000000,upper
0.024350,0.025835,-0.835585,0.000000,upper
0.025693,0.026475,-0.843369,0.000000,upper
0.027085,0.027118,-0.850263,0.000000,upper
