x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.895707,0.000000,upper
0.000003,0.000311,0.874702,0.000000,upper
0.000013,0.000632,0.851876,0.000000,upper
0.000029,0.000963,0.826904,0.000000,upper
0.000054,0.001304,0.799901,0.000000,upper
0.000087,0.001656,0.770753,0.000000,upper
0.000130,0.002018,0.739440,0.000000,upper
0.000182,0.002391,0.705924,0.000000,upper
0.000246,0.002775,0.670205,0.000000,upper
0.000321,0.003170,0.632299,0.000000,upper
0.000410,0.003575,0.592254,0.000000,upper
0.000512,0.003990,0.550146,0.000000,upper
0.000628,0.004417,0.506083,0.000000,upper
0.000760,0.004853,0.460201,0.000000,upper
0.000908,0.005300,0.412672,0.000000,upper
0.001074,0.005757,0.363690,0.000000,upper
0.001258,0.006224,0.313479,0.000000,upper
0.001462,0.006700,0.262283,0.000000,upper
0.001686,0.007186,0.210362,0.000000,upper
0.001931,0.007681,0.157990,0.000000,upper
0.002198,0.008184,0.105445,0.000000,upper
0.002488,0.008695,0.053003,0.000000,upper
0.002801,0.009215,0.000936,0.000000,upper
0.003139,0.009742,-0.050498,0.000000,upper
0.003503,0.010276,-0.101055,0.000000,upper
0.003893,0.010817,-0.150514,0.000000,upper
0.004310,0.011365,-0.198674,0.000000,upper
0.004755,0.011919,-0.245360,0.000000,upper
0.005228,0.012479,-0.290424,0.000000,upper
0.005730,0.013044,-0.333743,0.000000,upper
0.006262,0.013615,-0.375223,0.000000,upper
0.006825,0.014191,-0.414791,0.000000,upper
0.007419,0.014771,-0.452402,0.000000,upper
0.008045,0.015356,-0.488031,0.000000,upper
0.008704,0.015946,-0.521672,0.000000,upper
0.009396,0.016539,-0.553335,0.000000,upper
0.010123,0.017137,-0.583045,0.000000,upper
0.010885,0.017738,-0.610842,0.000000,upper
0.011682,0.018342,-0.636772,0.000000,upper
0.012516,0.018951,-0.660891,0.000000,upper
0.013387,0.019562,-0.683263,0.000000,upper
0.014297,0.020177,-0.703955,0.000000,upper
0.015245,0.020794,-0.723038,0.000000,upper
0.016234,0.021415,-0.740583,0.000000,upper
0.017263,0.022039,-0.756667,0.000000,upper
0.018334,0.022665,-0.771361,0.000000,upper
0.019448,0.023294,-0.784741,0.000000,upper
0.020605,0.023925,-0.796878,0.000000,upper
0.021808,0.024559,-0.807845,0.000000,upper
0.023056,0.025196,-0.817708,0.000000,upper
0.024350,0.025835,-0.826537,0.000000,upper
0.025693,0.026475,-0.834395,0.000000,upper
0.027085,0.027118,-0.841347,0.000000,upper
0.028527,0.027763,-0.847452,0.000000,upper
0.030021,0.028410,-0.852771,0.000000,upper
0.031567,0.029059,-0.857361,0.000000,upper
0.033167,0.029709,-0.861284,0.000000,upper
0.034823,0.030361,-0.864599,0.000000,upper
0.036535,0.031014,-0.867368,0.000000,upper
0.038305,0.031669,-0.869653,0.000000,upper
0.040134,0.032325,-0.871587,0.000000,upper
0.042024,0.032981,-0.873513,0.000000,upper
0.043976,0.033638,-0.875810,0.000000,upper
0.045992,0.034296,-0.877816,0.000000,upper
0.048072,0.034955,-0.877421,0.000000,upper
0.050219,0.035613,-0.873523,0.000000,upper
0.052435,0.036272,-0.864414,0.000000,upper
0.054720,0.036930,-0.853688,0.000000,upper
0.057076,0.037588,-0.847833,0.000000,upper
0.059505,0.038245,-0.845725,0.000000,upper
0.062009,0.038900,-0.844468,0.000000,upper
0.064589,0.039555,-0.843064,0.000000,upper
0.067247,0.040208,-0.841267,0.000000,upper
0.069984,0.040859,-0.839054,0.000000,upper
0.072802,0.041508,-0.836447,0.000000,upper
0.075704,0.042154,-0.833478,0.000000,upper
0.078690,0.042797,-0.830174,0.000000,upper
0.081762,0.043436,-0.826564,0.000000,upper
0.084922,0.044072,-0.822674,0.000000,upper
0.088172,0.044704,-0.818530,0.000000,upper
0.091514,0.045331,-0.814152,0.000000,upper
0.094949,0.045953,-0.809556,0.000000,upper
0.098479,0.046569,-0.804758,0.000000,upper
0.102106,0.047179,-0.799769,0.000000,upper
0.105831,0.047783,-0.794601,0.000000,upper
0.109656,0.048379,-0.789260,0.000000,upper
0.113584,0.048968,-0.783755,0.000000,upper
0.117614,0.049549,-0.778092,0.000000,upper
0.121750,0.050121,-0.772276,0.000000,upper
0.125993,0.050683,-0.766313,0.000000,upper
0.130344,0.051236,-0.760207,0.000000,upper
0.134805,0.051778,-0.753962,0.000000,upper
0.139377,0.052309,-0.747580,0.000000,upper
0.144062,0.052828,-0.741067,0.000000,upper
0.148862,0.053334,-0.734424,0.000000,upper
0.153777,0.053828,-0.727653,0.000000,upper
0.158809,0.054308,-0.720758,0.000000,upper
0.163959,0.054773,-0.713741,0.000000,upper
0.169228,0.055223,-0.706604,0.000000,upper
0.174618,0.055657,-0.699351,0.000000,upper
0.180129,0.056074,-0.691982,0.000000,upper
0.185763,0.056475,-0.684499,0.000000,upper
0.191520,0.056857,-0.676905,0.000000,upper
0.197400,0.057221,-0.669204,0.000000,upper
0.203405,0.057565,-0.661397,0.000000,upper
0.209535,0.057890,-0.653486,0.000000,upper
0.215791,0.058194,-0.645475,0.000000,upper
0.222172,0.058476,-0.637367,0.000000,upper
0.228680,0.058737,-0.629164,0.000000,upper
0.235313,0.058975,-0.620869,0.000000,upper
0.242073,0.059190,-0.612488,0.000000,upper
0.248958,0.059381,-0.604021,0.000000,upper
0.255968,0.059548,-0.595474,0.000000,upper
0.263103,0.059689,-0.586850,0.000000,upper
0.270363,0.059806,-0.578153,0.000000,upper
0.277746,0.059896,-0.569386,0.000000,upper
0.285251,0.059960,-0.560555,0.000000,upper
0.292878,0.059997,-0.551663,0.000000,upper
0.300625,0.060007,-0.542716,0.000000,upper
0.308490,0.059989,-0.533717,0.000000,upper
0.316472,0.059943,-0.524671,0.000000,upper
0.324570,0.059870,-0.515584,0.000000,upper
0.332780,0.059767,-0.506460,0.000000,upper
0.341102,0.059637,-0.497302,0.000000,upper
0.349533,0.059477,-0.488119,0.000000,upper
0.358070,0.059288,-0.478913,0.000000,upper
0.366710,0.059071,-0.469690,0.000000,upper
0.375451,0.058825,-0.460454,0.000000,upper
0.384290,0.058549,-0.451211,0.000000,upper
0.393224,0.058245,-0.441965,0.000000,upper
0.402248,0.057913,-0.432720,0.000000,upper
0.411361,0.057551,-0.423483,0.000000,upper
0.420558,0.057162,-0.414256,0.000000,upper
0.429835,0.056745,-0.405044,0.000000,upper
0.439188,0.056299,-0.395851,0.000000,upper
0.448614,0.055827,-0.386683,0.000000,upper
0.458108,0.055328,-0.377540,0.000000,upper
0.467665,0.054802,-0.368426,0.000000,upper
0.477282,0.054251,-0.359346,0.000000,upper
0.486953,0.053674,-0.350302,0.000000,upper
0.496674,0.053072,-0.341296,0.000000,upper
0.506439,0.052446,-0.332330,0.000000,upper
0.516245,0.051797,-0.323407,0.000000,upper
0.526086,0.051125,-0.314529,0.000000,upper
0.535957,0.050430,-0.305695,0.000000,upper
0.545853,0.049715,-0.296907,0.000000,upper
0.555769,0.048978,-0.288166,0.000000,upper
0.565699,0.048222,-0.279472,0.000000,upper
0.575639,0.047446,-0.270824,0.000000,upper
0.585582,0.046652,-0.262222,0.000000,upper
0.595525,0.045841,-0.253665,0.000000,upper
0.605460,0.045013,-0.245152,0.000000,upper
0.615384,0.044170,-0.236681,0.000000,upper
0.625291,0.043311,-0.228249,0.000000,upper
0.635175,0.042438,-0.219854,0.000000,upper
0.645033,0.041552,-0.211493,0.000000,upper
0.654857,0.040654,-0.203164,0.000000,upper
0.664645,0.039744,-0.194863,0.000000,upper
0.674389,0.038824,-0.186585,0.000000,upper
0.684087,0.037893,-0.178326,0.000000,upper
0.693732,0.036954,-0.170083,0.000000,upper
0.703321,0.036007,-0.161850,0.000000,upper
0.712848,0.035052,-0.153622,0.000000,upper
0.722310,0.034091,-0.145392,0.000000,upper
0.731701,0.033124,-0.137156,0.000000,upper
0.741018,0.032153,-0.128908,0.000000,upper
0.750258,0.031177,-0.120640,0.000000,upper
0.759415,0.030198,-0.112346,0.000000,upper
0.768486,0.029216,-0.104018,0.000000,upper
0.777468,0.028233,-0.095650,0.000000,upper
0.786357,0.027248,-0.087232,0.000000,upper
0.795150,0.026263,-0.078758,0.000000,upper
0.803844,0.025278,-0.070220,0.000000,upper
0.812437,0.024294,-0.061607,0.000000,upper
0.820924,0.023312,-0.052912,0.000000,upper
0.829305,0.022332,-0.044125,0.000000,upper
0.837576,0.021355,-0.035235,0.000000,upper
0.845735,0.020381,-0.026233,0.000000,upper
0.853780,0.019411,-0.017108,0.000000,upper
0.861710,0.018446,-0.007849,0.000000,upper
0.869523,0.017485,0.001556,0.000000,upper
0.877216,0.016531,0.011117,0.000000,upper
0.884790,0.015582,0.020848,0.000000,upper
0.892243,0.014640,0.030760,0.000000,upper
0.899573,0.013705,0.040865,0.000000,upper
0.906780,0.012778,0.051177,0.000000,upper
0.913864,0.011858,0.061709,0.000000,upper
0.920823,0.010947,0.072472,0.000000,upper
0.927658,0.010044,0.083480,0.000000,upper
0.934368,0.009150,0.094746,0.000000,upper
0.940953,0.008266,0.106282,0.000000,upper
0.947413,0.007392,0.118102,0.000000,upper
0.953748,0.006527,0.130220,0.000000,upper
0.959959,0.005673,0.142646,0.000000,upper
0.966046,0.004829,0.155389,0.000000,upper
0.972010,0.003996,0.168435,0.000000,upper
0.977850,0.003174,0.181900,0.000000,upper
0.983569,0.002363,0.195599,0.000000,upper
0.989166,0.001564,0.208185,0.000000,upper
0.994643,0.000776,0.209036,0.000000,upper
1.000000,0.000000,0.242124,0.044284,upper
0.000000,0.000000,0.895707,0.000000,lower
0.000003,-0.000311,0.915832,0.000000,lower
0.000013,-0.000632,0.935173,0.000000,lower
0.000029,-0.000963,0.953620,0.000000,lower
0.000054,-0.001304,0.971201,0.000000,lower
0.000087,-0.001656,0.987728,0.000000,lower
0.000130,-0.002018,1.003062,0.000000,lower
0.000182,-0.002391,1.017035,0.000000,lower
0.000246,-0.002775,1.029486,0.000000,lower
0.000321,-0.003170,1.040252,0.000000,lower
0.000410,-0.003575,1.049178,0.000000,lower
0.000512,-0.003990,1.056118,0.000000,lower
0.000628,-0.004417,1.060938,0.000000,lower
0.000760,-0.004853,1.063527,0.000000,lower
0.000908,-0.005300,1.063791,0.000000,lower
0.001074,-0.005757,1.061658,0.000000,lower
0.001258,-0.006224,1.057085,0.000000,lower
0.001462,-0.006700,1.050065,0.000000,lower
0.001686,-0.007186,1.040621,0.000000,lower
0.001931,-0.007681,1.028806,0.000000,lower
0.002198,-0.008184,1.014702,0.000000,lower
0.002488,-0.008695,0.998418,0.000000,lower
0.002801,-0.009215,0.980087,0.000000,lower
0.003139,-0.009742,0.959860,0.000000,lower
0.003503,-0.010276,0.937906,0.000000,lower
0.003893,-0.010817,0.914404,0.000000,lower
0.004310,-0.011365,0.889539,0.000000,lower
0.004755,-0.011919,0.863500,0.000000,lower
0.005228,-0.012479,0.836474,0.000000,lower
0.005730,-0.013044,0.808644,0.000000,lower
0.006262,-0.013615,0.780184,0.000000,lower
0.006825,-0.014191,0.751261,0.000000,lower
0.007419,-0.014771,0.722027,0.000000,lower
0.008045,-0.015356,0.692626,0.000000,lower
0.008704,-0.015946,0.663186,0.000000,lower
0.009396,-0.016539,0.633822,0.000000,lower
0.010123,-0.017137,0.604636,0.000000,lower
0.010885,-0.017738,0.575719,0.000000,lower
0.011682,-0.018342,0.547147,0.000000,lower
0.012516,-0.018951,0.518988,0.000000,lower
0.013387,-0.019562,0.491295,0.000000,lower
0.014297,-0.020177,0.464117,0.000000,lower
0.015245,-0.020794,0.437488,0.000000,lower
0.016234,-0.021415,0.411441,0.000000,lower
0.017263,-0.022039,0.385996,0.000000,lower
0.018334,-0.022665,0.361170,0.000000,lower
0.019448,-0.023294,0.336975,0.000000,lower
0.020605,-0.023925,0.313417,0.000000,lower
0.021808,-0.024559,0.290499,0.000000,lower
0.023056,-0.025196,0.268220,0.000000,lower
0.024350,-0.025835,0.246576,0.000000,lower
0.025693,-0.026475,0.225561,0.000000,lower
0.027085,-0.027118,0.205167,0.000000,lower
0.028527,-0.027763,0.185384,0.000000,lower
0.030021,-0.028410,0.166200,0.000000,lower
0.031567,-0.029059,0.147600,0.000000,lower
0.033167,-0.029709,0.129572,0.000000,lower
0.034823,-0.030361,0.112099,0.000000,lower
0.036535,-0.031014,0.095170,0.000000,lower
0.038305,-0.031669,0.078741,0.000000,lower
0.040134,-0.032325,0.062701,0.000000,lower
0.042024,-0.032981,0.046892,0.000000,lower
0.043976,-0.033638,0.031434,0.000000,lower
0.045992,-0.034296,0.017081,0.000000,lower
0.048072,-0.034955,0.004194,0.000000,lower
0.050219,-0.035613,-0.007113,0.000000,lower
0.052435,-0.036272,-0.017724,0.000000,lower
0.054720,-0.036930,-0.029155,0.000000,lower
0.057076,-0.037588,-0.041184,0.000000,lower
0.059505,-0.038245,-0.053104,0.000000,lower
0.062009,-0.038900,-0.064699,0.000000,lower
0.064589,-0.039555,-0.075899,0.000000,lower
0.067247,-0.040208,-0.086688,0.000000,lower
0.069984,-0.040859,-0.097062,0.000000,lower
0.072802,-0.041508,-0.107028,0.000000,lower
0.075704,-0.042154,-0.116597,0.000000,lower
0.078690,-0.042797,-0.125780,0.000000,lower
0.081762,-0.043436,-0.134590,0.000000,lower
0.084922,-0.044072,-0.143038,0.000000,lower
0.088172,-0.044704,-0.151137,0.000000,lower
0.091514,-0.045331,-0.158895,0.000000,lower
0.094949,-0.045953,-0.166321,0.000000,lower
0.098479,-0.046569,-0.173424,0.000000,lower
0.102106,-0.047179,-0.180209,0.000000,lower
0.105831,-0.047783,-0.186684,0.000000,lower
0.109656,-0.048379,-0.192854,0.000000,lower
0.113584,-0.048968,-0.198725,0.000000,lower
0.117614,-0.049549,-0.204301,0.000000,lower
0.121750,-0.050121,-0.209587,0.000000,lower
0.125993,-0.050683,-0.214587,0.000000,lower
0.130344,-0.051236,-0.219306,0.000000,lower
0.134805,-0.051778,-0.223746,0.000000,lower
0.139377,-0.052309,-0.227912,0.000000,lower
0.144062,-0.052828,-0.231807,0.000000,lower
0.148862,-0.053334,-0.235433,0.000000,lower
0.153777,-0.053828,-0.238794,0.000000,lower
0.158809,-0.054308,-0.241894,0.000000,lower
