x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.894563,0.000000,upper
0.000013,0.000632,0.850768,0.000000,upper
0.000054,0.001304,0.799361,0.000000,upper
0.000130,0.002018,0.738818,0.000000,upper
0.000246,0.002775,0.669674,0.000000,upper
0.000410,0.003575,0.591787,0.000000,upper
0.000628,0.004417,0.505759,0.000000,upper
0.000908,0.005300,0.412536,0.000000,upper
0.001258,0.006224,0.313575,0.000000,upper
0.001686,0.007186,0.210709,0.000000,upper
0.002198,0.008184,0.106033,0.000000,upper
0.002801,0.009215,0.001730,0.000000,upper
0.003503,0.010276,-0.100108,0.000000,upper
0.004310,0.011365,-0.197626,0.000000,upper
0.005228,0.012479,-0.289321,0.000000,upper
0.006262,0.013615,-0.374103,0.000000,upper
0.007419,0.014771,-0.451300,0.000000,upper
0.008704,0.015946,-0.520613,0.000000,upper
0.010123,0.017137,-0.582049,0.000000,upper
0.011682,0.018342,-0.635851,0.000000,upper
0.013387,0.019562,-0.682428,0.000000,upper
0.015245,0.020794,-0.722292,0.000000,upper
0.017263,0.022039,-0.756014,0.000000,upper
0.019448,0.023294,-0.784181,0.000000,upper
0.021808,0.024559,-0.807379,0.000000,upper
0.024350,0.025835,-0.826162,0.000000,upper
0.027085,0.027118,-0.841040,0.000000,upper
0.030021,0.028410,-0.852486,0.000000,upper
0.033167,0.029709,-0.861062,0.000000,upper
0.036535,0.031014,-0.867633,0.000000,upper
0.040134,0.032325,-0.873021,0.000000,upper
0.043976,0.033638,-0.876171,0.000000,upper
0.048072,0.034955,-0.873762,0.000000,upper
0.052435,0.036272,-0.864575,0.000000,upper
0.057076,0.037588,-0.851737,0.000000,upper
0.062009,0.038900,-0.844151,0.000000,upper
0.067247,0.040208,-0.841189,0.000000,upper
0.072802,0.041508,-0.836314,0.000000,upper
0.078690,0.042797,-0.830128,0.000000,upper
0.084922,0.044072,-0.822728,0.000000,upper
0.091514,0.045331,-0.814294,0.000000,upper
0.098479,0.046569,-0.804952,0.000000,upper
0.105831,0.047783,-0.794829,0.000000,upper
0.113584,0.048968,-0.784005,0.000000,upper
0.121750,0.050121,-0.772540,0.000000,upper
0.130344,0.051236,-0.760477,0.000000,upper
0.139377,0.052309,-0.747851,0.000000,upper
0.148862,0.053334,-0.734691,0.000000,upper
0.158809,0.054308,-0.721019,0.000000,upper
0.169228,0.055223,-0.706858,0.000000,upper
0.180129,0.056074,-0.692224,0.000000,upper
0.191520,0.056857,-0.677140,0.000000,upper
0.203405,0.057565,-0.661623,0.000000,upper
0.215791,0.058194,-0.645696,0.000000,upper
0.228680,0.058737,-0.629379,0.000000,upper
0.242073,0.059190,-0.612697,0.000000,upper
0.255968,0.059548,-0.595680,0.000000,upper
0.270363,0.059806,-0.578354,0.000000,upper
0.285251,0.059960,-0.560753,0.000000,upper
