x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.888025,0.000000,upper
0.000003,0.000311,0.866537,0.000000,upper
0.000013,0.000632,0.843215,0.000000,upper
0.000029,0.000963,0.817732,0.000000,upper
0.000054,0.001304,0.790205,0.000000,upper
0.000087,0.001656,0.760523,0.000000,upper
0.000130,0.002018,0.728663,0.000000,upper
0.000182,0.002391,0.694594,0.000000,upper
0.000246,0.002775,0.658314,0.000000,upper
0.000321,0.003170,0.619844,0.000000,upper
0.000410,0.003575,0.579234,0.000000,upper
0.000512,0.003990,0.536561,0.000000,upper
0.000628,0.004417,0.491936,0.000000,upper
0.000760,0.004853,0.445501,0.000000,upper
0.000908,0.005300,0.397428,0.000000,upper
0.001074,0.005757,0.347915,0.000000,upper
0.001258,0.006224,0.297189,0.000000,upper
0.001462,0.006700,0.245496,0.000000,upper
0.001686,0.007186,0.193102,0.000000,upper
0.001931,0.007681,0.140279,0.000000,upper
0.002198,0.008184,0.087309,0.000000,upper
0.002488,0.008695,0.034471,0.000000,upper
0.002801,0.009215,-0.017963,0.000000,upper
0.003139,0.009742,-0.069733,0.000000,upper
0.003503,0.010276,-0.120595,0.000000,upper
0.003893,0.010817,-0.170326,0.000000,upper
0.004310,0.011365,-0.218726,0.000000,upper
0.004755,0.011919,-0.265622,0.000000,upper
0.005228,0.012479,-0.310863,0.000000,upper
0.005730,0.013044,-0.354328,0.000000,upper
0.006262,0.013615,-0.395923,0.000000,upper
0.006825,0.014191,-0.435578,0.000000,upper
0.007419,0.014771,-0.473247,0.000000,upper
0.008045,0.015356,-0.508907,0.000000,upper
0.008704,0.015946,-0.542553,0.000000,upper
0.009396,0.016539,-0.574197,0.000000,upper
0.010123,0.017137,-0.603866,0.000000,upper
0.010885,0.017738,-0.631600,0.000000,upper
0.011682,0.018342,-0.657446,0.000000,upper
0.012516,0.018951,-0.681464,0.000000,upper
0.013387,0.019562,-0.703716,0.000000,upper
0.014297,0.020177,-0.724271,0.000000,upper
0.015245,0.020794,-0.743201,0.000000,upper
0.016234,0.021415,-0.760579,0.000000,upper
0.017263,0.022039,-0.776481,0.000000,upper
0.018334,0.022665,-0.790982,0.000000,upper
0.019448,0.023294,-0.804154,0.000000,upper
0.020605,0.023925,-0.816071,0.000000,upper
0.021808,0.024559,-0.826804,0.000000,upper
0.023056,0.025196,-0.836421,0.000000,upper
0.024350,0.025835,-0.844989,0.000000,upper
0.025693,0.026475,-0.852570,0.000000,upper
0.027085,0.027118,-0.859226,0.000000,upper
0.028527,0.027763,-0.865014,0.000000,upper
0.030021,0.028410,-0.869988,0.000000,upper
0.031567,0.029059,-0.874202,0.000000,upper
0.033167,0.029709,-0.877702,0.000000,upper
0.034823,0.030361,-0.880535,0.000000,upper
0.036535,0.031014,-0.882744,0.000000,upper
0.038305,0.031669,-0.884370,0.000000,upper
0.040134,0.032325,-0.885449,0.000000,upper
0.042024,0.032981,-0.886018,0.000000,upper
0.043976,0.033638,-0.886109,0.000000,upper
0.045992,0.034296,-0.885753,0.000000,upper
0.048072,0.034955,-0.884979,0.000000,upper
0.050219,0.035613,-0.883811,0.000000,upper
0.052435,0.036272,-0.882276,0.000000,upper
0.054720,0.036930,-0.880395,0.000000,upper
0.057076,0.037588,-0.878190,0.000000,upper
0.059505,0.038245,-0.875680,0.000000,upper
0.062009,0.038900,-0.872882,0.000000,upper
0.064589,0.039555,-0.869814,0.000000,upper
0.067247,0.040208,-0.866490,0.000000,upper
0.069984,0.040859,-0.862924,0.000000,upper
0.072802,0.041508,-0.859130,0.000000,upper
0.075704,0.042154,-0.855118,0.000000,upper
0.078690,0.042797,-0.850899,0.000000,upper
0.081762,0.043436,-0.846483,0.000000,upper
0.084922,0.044072,-0.841879,0.000000,upper
0.088172,0.044704,-0.837095,0.000000,upper
0.091514,0.045331,-0.832138,0.000000,upper
0.094949,0.045953,-0.827016,0.000000,upper
0.098479,0.046569,-0.821735,0.000000,upper
0.102106,0.047179,-0.816299,0.000000,upper
0.105831,0.047783,-0.810715,0.000000,upper
0.109656,0.048379,-0.804987,0.000000,upper
0.113584,0.048968,-0.799119,0.000000,upper
0.117614,0.049549,-0.793115,0.000000,upper
0.121750,0.050121,-0.786980,0.000000,upper
0.125993,0.050683,-0.780717,0.000000,upper
