x_c,y_c,cp,mach_local,surface
0.000000,0.000000,1.171289,0.000000,upper
0.000013,0.000632,1.170347,0.000000,upper
0.000054,0.001304,1.164474,0.000000,upper
0.000130,0.002018,1.152656,0.000000,upper
0.000246,0.002775,1.134534,0.000000,upper
0.000410,0.003575,1.109379,0.000000,upper
0.000628,0.004417,1.076809,0.000000,upper
0.000908,0.005300,1.036682,0.000000,upper
0.001258,0.006224,0.989235,0.000000,upper
0.001686,0.007186,0.935060,0.000000,upper
0.002198,0.008184,0.875080,0.000000,upper
0.002801,0.009215,0.810466,0.000000,upper
0.003503,0.010276,0.742528,0.000000,upper
0.004310,0.011365,0.672599,0.000000,upper
0.005228,0.012479,0.601896,0.000000,upper
0.006262,0.013615,0.531433,0.000000,upper
0.007419,0.014771,0.462234,0.000000,upper
0.008704,0.015946,0.395450,0.000000,upper
0.010123,0.017137,0.331686,0.000000,upper
0.011682,0.018342,0.270618,0.000000,upper
0.013387,0.019562,0.211904,0.000000,upper
0.015245,0.020794,0.155816,0.000000,upper
0.017263,0.022039,0.102655,0.000000,upper
0.019448,0.023294,0.052388,0.000000,upper
0.021808,0.024559,0.004861,0.000000,upper
0.024350,0.025835,-0.040101,0.000000,upper
0.027085,0.027118,-0.082670,0.000000,upper
0.030021,0.028410,-0.123015,0.000000,upper
0.033167,0.029709,-0.161306,0.000000,upper
0.036535,0.031014,-0.197704,0.000000,upper
0.040134,0.032325,-0.232365,0.000000,upper
0.043976,0.033638,-0.265435,0.000000,upper
0.048072,0.034955,-0.297040,0.000000,upper
0.052435,0.036272,-0.327301,0.000000,upper
0.057076,0.037588,-0.356330,0.000000,upper
0.062009,0.038900,-0.384229,0.000000,upper
0.067247,0.040208,-0.411090,0.000000,upper
0.072802,0.041508,-0.436994,0.000000,upper
0.078690,0.042797,-0.462015,0.000000,upper
0.084922,0.044072,-0.486215,0.000000,upper
0.091514,0.045331,-0.509651,0.000000,upper
0.098479,0.046569,-0.532369,0.000000,upper
0.105831,0.047783,-0.554410,0.000000,upper
0.113584,0.048968,-0.575808,0.000000,upper
0.121750,0.050121,-0.596590,0.000000,upper
0.130344,0.051236,-0.616780,0.000000,upper
0.139377,0.052309,-0.636388,0.000000,upper
0.148862,0.053334,-0.655422,0.000000,upper
0.158809,0.054308,-0.673887,0.000000,upper
0.169228,0.055223,-0.691781,0.000000,upper
0.180129,0.056074,-0.709100,0.000000,upper
0.191520,0.056857,-0.725834,0.000000,upper
0.203405,0.057565,-0.741973,0.000000,upper
0.215791,0.058194,-0.757503,0.000000,upper
0.228680,0.058737,-0.772405,0.000000,upper
0.242073,0.059190,-0.786665,0.000000,upper
0.255968,0.059548,-0.800261,0.000000,upper
0.270363,0.059806,-0.813168,0.000000,upper
0.285251,0.059960,-0.825363,0.000000,upper
0.300625,0.060007,-0.836825,0.000000,upper
0.316472,0.059943,-0.847529,0.000000,upper
0.332780,0.059767,-0.857449,0.000000,upper
0.349533,0.059477,-0.866566,0.000000,upper
0.366710,0.059071,-0.874856,0.000000,upper
0.384290,0.058549,-0.882301,0.000000,upper
0.402248,0.057913,-0.888813,0.000000,upper
0.420558,0.057162,-0.893972,0.000000,upper
0.439188,0.056299,-0.893491,0.000000,upper
0.458108,0.055328,-0.869090,0.000000,upper
0.477282,0.054251,-0.744829,0.000000,upper
0.496674,0.053072,-0.516779,0.000000,upper
0.516245,0.051797,-0.327762,0.000000,upper
0.535957,0.050430,-0.244393,0.000000,upper
0.555769,0.048978,-0.213872,0.000000,upper
0.575639,0.047446,-0.194231,0.000000,upper
0.595525,0.045841,-0.178175,0.000000,upper
0.615384,0.044170,-0.164553,0.000000,upper
0.635175,0.042438,-0.151409,0.000000,upper
0.654857,0.040654,-0.138120,0.000000,upper
0.674389,0.038824,-0.124368,0.000000,upper
0.693732,0.036954,-0.110078,0.000000,upper
0.712848,0.035052,-0.095271,0.000000,upper
0.731701,0.033124,-0.079989,0.000000,upper
0.750258,0.031177,-0.064263,0.000000,upper
0.768486,0.029216,-0.048114,0.000000,upper
0.786357,0.027248,-0.031563,0.000000,upper
0.803844,0.025278,-0.014617,0.000000,upper
0.820924,0.023312,0.002738,0.000000,upper
0.837576,0.021355,0.020525,0.000000,upper
0.853780,0.019411,0.038766,0.000000,upper
0.869523,0.017485,0.057485,0.000000,upper
0.884790,0.015582,0.076709,0.000000,upper
0.899573,0.013705,0.096468,0.000000,upper
0.913864,0.011858,0.116784,0.000000,upper
0.927658,0.010044,0.137668,0.000000,upper
0.940953,0.008266,0.159108,0.000000,upper
0.953748,0.006527,0.181074,0.000000,upper
0.966046,0.004829,0.203336,0.000000,upper
0.977850,0.003174,0.224748,0.000000,upper
0.989166,0.001564,0.237080,0.000000,upper
1.000000,0.000000,0.272337,0.067848,upper
0.000000,0.000000,1.171289,0.000000,lower
0.000013,-0.000632,1.168443,0.000000,lower
0.000054,-0.001304,1.160554,0.000000,lower
0.000130,-0.002018,1.146587,0.000000,lower
0.000246,-0.002775,1.126225,0.000000,lower
0.000410,-0.003575,1.098768,0.000000,lower
0.000628,-0.004417,1.063881,0.000000,lower
0.000908,-0.005300,1.021469,0.000000,lower
0.001258,-0.006224,0.971814,0.000000,lower
0.001686,-0.007186,0.915555,0.000000,lower
0.002198,-0.008184,0.853650,0.000000,lower
0.002801,-0.009215,0.787300,0.000000,lower
0.003503,-0.010276,0.717835,0.000000,lower
0.004310,-0.011365,0.646589,0.000000,lower
0.005228,-0.012479,0.574764,0.000000,lower
0.006262,-0.013615,0.503384,0.000000,lower
0.007419,-0.014771,0.433550,0.000000,lower
0.008704,-0.015946,0.366383,0.000000,lower
0.010123,-0.017137,0.302295,0.000000,lower
0.011682,-0.018342,0.240864,0.000000,lower
0.013387,-0.019562,0.181890,0.000000,lower
0.015245,-0.020794,0.125734,0.000000,lower
0.017263,-0.022039,0.072609,0.000000,lower
