tag,h_junction,n_tets,converged,n_outer,wall_s,mmax,m2_max,argmax_elem,argmax_x,argmax_y,argmax_z,argmax_dist_fus,argmax_z_minus_zjunc,argmax_dist_te_junc,n_sup,sup_x_min,sup_x_max,sup_y_min,sup_y_max,sup_z_min,sup_z_max,cl_p,cl_fus,cl_fus_over_wing
j100,0.015,525901,True,75,1375.7596671506763,4.705405242666941,22.14083849771753,146589,1.1348387693007749,0.000116586313477117,1.1970808019341694,1.0470808076114673,1.0470808019341695,1.0855429846248679,121,1.1307909718796902,2.451779197160521,-0.0014942304500871438,0.08686585492965261,0.12863681168610516,1.2027311827656328,0.21188562632486127,0.03106215673119773,0.14659869699501699
j050,0.0075,533129,True,59,834.3410833887756,14.662489237919898,214.98859065211684,458116,2.131130988812329,0.07215538633743238,0.1562324183620544,0.09065237650057709,0.006232418362054404,1.2847358984957529,104,1.1316297550234462,2.372057727170147,-0.0011053152111545833,0.09293840282086237,0.12047816311055418,1.1994397149477103,0.21173079701472794,0.035711107154009054,0.1686627909473415
j025,0.00375,574429,True,62,1034.3407655768096,23.730537639240424,563.1384166474064,146438,1.135736716861002,0.0004700256138247277,1.1983033895577666,1.048303481739793,1.0483033895577667,1.0869593927469554,127,1.1303908627104833,2.3683034473094398,-0.0017086211183446683,0.08672275129048636,0.12797702498753158,1.2009558020813391,0.21191734654665004,0.03304977568247965,0.15595597161369845
