elem,m2,mach,x,y,z,dist_fus_surface,z_minus_zjunc,dist_te_junc
334179,2.9263679320968032,1.7106630095073674,1.5662428297398872,0.03795045614576327,0.1506541525597356,0.005360583177212608,0.0006541525597356102,0.7188075659947202
445096,2.736537712531009,1.6542483829615822,2.2954170912374177,0.05240100515715909,0.14713426747910427,0.10760652923059244,-0.002865732520895725,1.4479303584451615
354849,2.7078220641232407,1.6455461294425144,2.1678216343414656,0.044294403446307876,0.1516151807416987,0.08385352710870392,0.0016151807416986963,1.3201278551155273
508345,2.0729558108958166,1.4397763058530366,2.1720596732480035,0.05107070856285218,0.14873963303201887,0.08401125434011728,-0.0012603669679811247,1.3246070795785543
380658,1.86114201688469,1.3642367891552734,2.195471703123136,0.05731860505318985,0.14432354571647707,0.08671963079880307,-0.005676454283522925,1.3482645191424303
441528,1.7953570193334003,1.3399093325047782,2.2009778115017467,0.05379434116762937,0.1480183631115012,0.09002227013203885,-0.0019816368884987834,1.3536105312830198
515711,1.6771932727910863,1.2950649685599123,2.3230185433431423,0.04358388793015543,0.13812729795859024,0.10178016336366826,-0.01187270204140975,1.4752721935736837
109440,1.6424160721342413,1.2815678180003747,2.218086417686121,0.04362377137130279,0.13117808361557307,0.07419500042200836,-0.01882191638442693,1.3704721280679397
