x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.582806,0.000000,upper
0.000034,0.000218,0.495307,0.000000,upper
0.000069,0.000440,0.579759,0.000000,upper
0.000105,0.000668,0.594182,0.000000,upper
0.000142,0.000902,0.584285,0.000000,upper
0.000180,0.001140,0.562609,0.000000,upper
0.000219,0.001384,0.534084,0.000000,upper
0.000260,0.001634,0.497192,0.000000,upper
0.000303,0.001889,0.451557,0.000000,upper
0.000350,0.002149,0.394809,0.000000,upper
0.000400,0.002415,0.324515,0.000000,upper
0.000456,0.002686,0.242101,0.000000,upper
0.000521,0.002962,0.135173,0.000000,upper
0.000604,0.003240,0.040401,0.000000,upper
0.000703,0.003519,-0.007210,0.000000,upper
0.000812,0.003803,-0.058034,0.000000,upper
0.000932,0.004089,-0.130101,0.000000,upper
0.001063,0.004378,-0.209758,0.000000,upper
0.001208,0.004669,-0.290664,0.000000,upper
0.001369,0.004960,-0.361961,0.000000,upper
0.001547,0.005250,-0.412396,0.000000,upper
0.001741,0.005538,-0.438041,0.000000,upper
0.001951,0.005825,-0.437333,0.000000,upper
0.002173,0.006113,-0.409215,0.000000,upper
0.002401,0.006408,-0.405661,0.000000,upper
0.002635,0.006708,-0.464132,0.000000,upper
0.002883,0.007008,-0.536652,0.000000,upper
0.003146,0.007308,-0.587940,0.000000,upper
0.003423,0.007607,-0.620655,0.000000,upper
0.003714,0.007905,-0.633902,0.000000,upper
0.004020,0.008202,-0.630522,0.000000,upper
0.004339,0.008500,-0.621065,0.000000,upper
0.004670,0.008798,-0.608905,0.000000,upper
0.005012,0.009100,-0.583677,0.000000,upper
0.005362,0.009408,-0.564527,0.000000,upper
0.005722,0.009722,-0.579085,0.000000,upper
0.006093,0.010039,-0.608982,0.000000,upper
0.006476,0.010359,-0.638935,0.000000,upper
0.006872,0.010681,-0.672945,0.000000,upper
0.007281,0.011006,-0.710218,0.000000,upper
0.007703,0.011332,-0.750119,0.000000,upper
0.008140,0.011659,-0.791931,0.000000,upper
0.008591,0.011987,-0.834723,0.000000,upper
0.009058,0.012316,-0.877292,0.000000,upper
0.009541,0.012644,-0.917021,0.000000,upper
0.010040,0.012972,-0.950045,0.000000,upper
0.010554,0.013300,-0.978101,0.000000,upper
0.011085,0.013629,-1.004383,0.000000,upper
0.011631,0.013958,-1.028530,0.000000,upper
0.012195,0.014287,-1.050624,0.000000,upper
0.012775,0.014616,-1.070695,0.000000,upper
0.013372,0.014945,-1.088799,0.000000,upper
0.013986,0.015274,-1.105268,0.000000,upper
0.014618,0.015604,-1.120341,0.000000,upper
0.015267,0.015935,-1.135770,0.000000,upper
0.015934,0.016266,-1.151882,0.000000,upper
0.016620,0.016597,-1.166820,0.000000,upper
0.017325,0.016927,-1.180019,0.000000,upper
0.018048,0.017258,-1.191131,0.000000,upper
0.018791,0.017589,-1.199933,0.000000,upper
0.019553,0.017921,-1.206506,0.000000,upper
0.020335,0.018253,-1.211459,0.000000,upper
0.021136,0.018588,-1.215172,0.000000,upper
0.021957,0.018924,-1.219604,0.000000,upper
0.022799,0.019262,-1.225415,0.000000,upper
0.023662,0.019600,-1.231128,0.000000,upper
0.024546,0.019940,-1.236824,0.000000,upper
0.025453,0.020280,-1.242884,0.000000,upper
0.026381,0.020621,-1.249152,0.000000,upper
0.027332,0.020964,-1.256369,0.000000,upper
0.028305,0.021308,-1.268453,0.000000,upper
0.029302,0.021655,-1.288505,0.000000,upper
0.030322,0.022003,-1.295174,0.000000,upper
0.031366,0.022351,-1.273985,0.000000,upper
0.032436,0.022702,-1.254093,0.000000,upper
0.033530,0.023053,-1.249184,0.000000,upper
0.034649,0.023406,-1.246912,0.000000,upper
0.035795,0.023762,-1.243572,0.000000,upper
0.036966,0.024120,-1.239361,0.000000,upper
0.038164,0.024481,-1.235275,0.000000,upper
0.039389,0.024845,-1.232593,0.000000,upper
0.040641,0.025212,-1.230505,0.000000,upper
0.041922,0.025581,-1.228177,0.000000,upper
0.043231,0.025952,-1.225708,0.000000,upper
0.044569,0.026325,-1.223150,0.000000,upper
0.045938,0.026701,-1.220564,0.000000,upper
0.047336,0.027080,-1.218046,0.000000,upper
0.048765,0.027460,-1.215943,0.000000,upper
0.050226,0.027843,-1.214060,0.000000,upper
0.051718,0.028229,-1.211924,0.000000,upper
0.053243,0.028616,-1.209571,0.000000,upper
0.054801,0.029006,-1.207060,0.000000,upper
0.056393,0.029399,-1.204407,0.000000,upper
0.058018,0.029794,-1.201634,0.000000,upper
0.059678,0.030193,-1.199120,0.000000,upper
0.061374,0.030594,-1.196988,0.000000,upper
0.063105,0.030998,-1.194934,0.000000,upper
0.064873,0.031404,-1.192917,0.000000,upper
0.066677,0.031813,-1.190956,0.000000,upper
0.068520,0.032225,-1.188968,0.000000,upper
0.070401,0.032639,-1.186716,0.000000,upper
0.072321,0.033055,-1.183929,0.000000,upper
0.074280,0.033475,-1.180910,0.000000,upper
0.076279,0.033896,-1.178065,0.000000,upper
0.078320,0.034320,-1.175417,0.000000,upper
0.080401,0.034746,-1.172987,0.000000,upper
0.082526,0.035174,-1.170680,0.000000,upper
0.084693,0.035603,-1.167963,0.000000,upper
0.086903,0.036034,-1.164787,0.000000,upper
0.089158,0.036467,-1.161786,0.000000,upper
0.091457,0.036901,-1.159189,0.000000,upper
0.093802,0.037337,-1.157009,0.000000,upper
0.096193,0.037773,-1.155230,0.000000,upper
0.098630,0.038211,-1.153647,0.000000,upper
0.101115,0.038649,-1.152014,0.000000,upper
0.103649,0.039089,-1.150311,0.000000,upper
0.106230,0.039529,-1.148551,0.000000,upper
0.108861,0.039970,-1.146658,0.000000,upper
0.111542,0.040413,-1.144570,0.000000,upper
0.114274,0.040857,-1.142282,0.000000,upper
0.117056,0.041302,-1.140293,0.000000,upper
0.119890,0.041749,-1.139123,0.000000,upper
0.122777,0.042196,-1.138760,0.000000,upper
0.125716,0.042643,-1.138994,0.000000,upper
0.128710,0.043090,-1.139087,0.000000,upper
0.131757,0.043537,-1.138299,0.000000,upper
0.134859,0.043985,-1.138003,0.000000,upper
0.138017,0.044432,-1.139570,0.000000,upper
0.141231,0.044878,-1.142797,0.000000,upper
0.144501,0.045322,-1.147298,0.000000,upper
0.147829,0.045760,-1.151650,0.000000,upper
0.151216,0.046195,-1.154615,0.000000,upper
0.154660,0.046627,-1.156090,0.000000,upper
0.158163,0.047056,-1.156148,0.000000,upper
0.161726,0.047484,-1.155095,0.000000,upper
0.165347,0.047913,-1.154142,0.000000,upper
0.169029,0.048340,-1.153612,0.000000,upper
0.172771,0.048765,-1.152679,0.000000,upper
0.176574,0.049190,-1.151163,0.000000,upper
0.180438,0.049614,-1.149169,0.000000,upper
0.184364,0.050038,-1.147017,0.000000,upper
0.188351,0.050461,-1.145089,0.000000,upper
0.192400,0.050884,-1.143466,0.000000,upper
0.196512,0.051305,-1.142065,0.000000,upper
0.200687,0.051725,-1.140672,0.000000,upper
0.204925,0.052143,-1.138969,0.000000,upper
0.209226,0.052560,-1.137315,0.000000,upper
0.213591,0.052975,-1.136053,0.000000,upper
0.218019,0.053387,-1.134800,0.000000,upper
0.222512,0.053797,-1.132470,0.000000,upper
0.227068,0.054207,-1.130151,0.000000,upper
0.231688,0.054615,-1.131045,0.000000,upper
0.236372,0.055019,-1.135676,0.000000,upper
0.241121,0.055413,-1.142080,0.000000,upper
0.245934,0.055795,-1.146756,0.000000,upper
0.250813,0.056169,-1.150193,0.000000,upper
0.255755,0.056534,-1.154825,0.000000,upper
0.260762,0.056889,-1.160086,0.000000,upper
0.265832,0.057232,-1.164888,0.000000,upper
0.270967,0.057565,-1.168346,0.000000,upper
0.276165,0.057888,-1.170553,0.000000,upper
0.281426,0.058203,-1.171639,0.000000,upper
0.286750,0.058510,-1.171851,0.000000,upper
0.292137,0.058812,-1.172038,0.000000,upper
0.297585,0.059106,-1.172803,0.000000,upper
0.303094,0.059393,-1.173962,0.000000,upper
0.308664,0.059670,-1.174541,0.000000,upper
0.314295,0.059940,-1.174506,0.000000,upper
0.319986,0.060203,-1.175449,0.000000,upper
0.325735,0.060457,-1.177715,0.000000,upper
0.331543,0.060699,-1.179437,0.000000,upper
0.337409,0.060932,-1.180131,0.000000,upper
0.343332,0.061156,-1.182019,0.000000,upper
0.349311,0.061368,-1.185649,0.000000,upper
0.355346,0.061565,-1.188185,0.000000,upper
0.361435,0.061752,-1.189458,0.000000,upper
0.367577,0.061928,-1.192755,0.000000,upper
0.373772,0.062090,-1.198250,0.000000,upper
0.380018,0.062233,-1.201554,0.000000,upper
0.386314,0.062364,-1.203120,0.000000,upper
0.392660,0.062483,-1.207132,0.000000,upper
0.399053,0.062585,-1.211983,0.000000,upper
0.405493,0.062667,-1.212381,0.000000,upper
0.411979,0.062746,-1.213569,0.000000,upper
0.418508,0.062811,-1.222354,0.000000,upper
0.425080,0.062847,-1.232083,0.000000,upper
0.431694,0.062854,-1.231989,0.000000,upper
0.438347,0.062857,-1.225716,0.000000,upper
0.445038,0.062859,-1.222691,0.000000,upper
0.451767,0.062860,-1.230628,0.000000,upper
0.458530,0.062825,-1.246260,0.000000,upper
0.465327,0.062750,-1.253318,0.000000,upper
0.472155,0.062656,-1.251658,0.000000,upper
0.479014,0.062558,-1.254014,0.000000,upper
0.485902,0.062435,-1.260189,0.000000,upper
0.492816,0.062289,-1.263171,0.000000,upper
0.499755,0.062126,-1.266887,0.000000,upper
0.506717,0.061940,-1.273439,0.000000,upper
0.513700,0.061725,-1.277765,0.000000,upper
0.520703,0.061487,-1.276735,0.000000,upper
0.527723,0.061231,-1.269920,0.000000,upper
0.534758,0.060948,-1.228240,0.000000,upper
0.541807,0.060639,-1.097430,0.000000,upper
0.548867,0.060307,-0.911471,0.000000,upper
0.555937,0.059948,-0.762343,0.000000,upper
0.563015,0.059559,-0.657090,0.000000,upper
0.570098,0.059146,-0.585479,0.000000,upper
0.577184,0.058713,-0.547412,0.000000,upper
0.584273,0.058253,-0.523006,0.000000,upper
0.591360,0.057768,-0.505269,0.000000,upper
0.598446,0.057265,-0.492246,0.000000,upper
0.605528,0.056739,-0.482413,0.000000,upper
0.612603,0.056189,-0.473987,0.000000,upper
0.619670,0.055620,-0.466347,0.000000,upper
0.626727,0.055031,-0.459429,0.000000,upper
0.633772,0.054419,-0.452472,0.000000,upper
0.640803,0.053788,-0.445153,0.000000,upper
0.647819,0.053141,-0.438013,0.000000,upper
0.654817,0.052479,-0.431168,0.000000,upper
0.661795,0.051797,-0.423949,0.000000,upper
0.668751,0.051089,-0.415946,0.000000,upper
0.675681,0.050338,-0.403821,0.000000,upper
0.682585,0.049557,-0.388242,0.000000,upper
0.689464,0.048778,-0.373506,0.000000,upper
0.696319,0.048029,-0.363582,0.000000,upper
0.703148,0.047300,-0.359733,0.000000,upper
0.709945,0.046558,-0.357606,0.000000,upper
0.716706,0.045772,-0.350776,0.000000,upper
0.723427,0.044937,-0.336519,0.000000,upper
0.730111,0.044085,-0.320595,0.000000,upper
0.736760,0.043249,-0.307267,0.000000,upper
0.743375,0.042442,-0.298962,0.000000,upper
0.749950,0.041641,-0.294519,0.000000,upper
0.756483,0.040823,-0.289037,0.000000,upper
0.762969,0.039972,-0.279400,0.000000,upper
0.769408,0.039101,-0.267023,0.000000,upper
0.775801,0.038222,-0.254871,0.000000,upper
0.782148,0.037347,-0.244015,0.000000,upper
0.788447,0.036471,-0.234135,0.000000,upper
0.794696,0.035590,-0.224146,0.000000,upper
0.800894,0.034703,-0.213988,0.000000,upper
0.807041,0.033811,-0.203567,0.000000,upper
0.813134,0.032914,-0.193015,0.000000,upper
0.819174,0.032015,-0.182464,0.000000,upper
0.825158,0.031110,-0.171667,0.000000,upper
0.831087,0.030203,-0.160623,0.000000,upper
0.836960,0.029298,-0.149888,0.000000,upper
0.842776,0.028395,-0.139587,0.000000,upper
0.848535,0.027493,-0.129446,0.000000,upper
0.854235,0.026591,-0.119274,0.000000,upper
0.859876,0.025689,-0.109018,0.000000,upper
0.865457,0.024788,-0.098698,0.000000,upper
0.870978,0.023888,-0.088396,0.000000,upper
0.876438,0.022990,-0.078080,0.000000,upper
0.881837,0.022093,-0.067695,0.000000,upper
0.887173,0.021198,-0.057322,0.000000,upper
