x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.570321,0.000000,upper
0.000098,0.000622,0.433691,0.000000,upper
0.000203,0.001286,0.449053,0.000000,upper
0.000322,0.001992,0.337383,0.000000,upper
0.000469,0.002741,0.119587,0.000000,upper
0.000703,0.003519,-0.120698,0.000000,upper
0.001036,0.004320,-0.317143,0.000000,upper
0.001474,0.005134,-0.484078,0.000000,upper
0.002039,0.005940,-0.561158,0.000000,upper
0.002684,0.006768,-0.616452,0.000000,upper
0.003423,0.007607,-0.722160,0.000000,upper
0.004274,0.008440,-0.756332,0.000000,upper
0.005221,0.009284,-0.679863,0.000000,upper
0.006244,0.010167,-0.689200,0.000000,upper
0.007364,0.011071,-0.805096,0.000000,upper
0.008591,0.011987,-0.911780,0.000000,upper
0.009939,0.012906,-1.012916,0.000000,upper
0.011411,0.013826,-1.092303,0.000000,upper
0.013012,0.014747,-1.154380,0.000000,upper
0.014746,0.015671,-1.203623,0.000000,upper
0.016620,0.016597,-1.245410,0.000000,upper
0.018641,0.017523,-1.278261,0.000000,upper
0.020813,0.018454,-1.297094,0.000000,upper
0.023142,0.019397,-1.312719,0.000000,upper
0.025636,0.020348,-1.330311,0.000000,upper
0.028305,0.021308,-1.348553,0.000000,upper
0.031156,0.022282,-1.355580,0.000000,upper
0.034198,0.023265,-1.344165,0.000000,upper
0.037442,0.024264,-1.329954,0.000000,upper
0.040895,0.025285,-1.321229,0.000000,upper
0.044569,0.026325,-1.316194,0.000000,upper
0.048477,0.027384,-1.312646,0.000000,upper
0.052629,0.028461,-1.309883,0.000000,upper
0.057039,0.029557,-1.305203,0.000000,upper
0.061717,0.030674,-1.298642,0.000000,upper
0.066677,0.031813,-1.291739,0.000000,upper
0.071933,0.032972,-1.284221,0.000000,upper
0.077499,0.034150,-1.277372,0.000000,upper
0.083387,0.035345,-1.272575,0.000000,upper
0.089614,0.036553,-1.268757,0.000000,upper
0.096193,0.037773,-1.266059,0.000000,upper
0.103138,0.039001,-1.264036,0.000000,upper
0.110464,0.040236,-1.260782,0.000000,upper
0.118184,0.041480,-1.257065,0.000000,upper
0.126311,0.042733,-1.255292,0.000000,upper
0.134859,0.043985,-1.255554,0.000000,upper
0.143843,0.045233,-1.260430,0.000000,upper
0.153275,0.046454,-1.266616,0.000000,upper
0.163167,0.047656,-1.266934,0.000000,upper
0.173527,0.048850,-1.264086,0.000000,upper
0.184364,0.050038,-1.260212,0.000000,upper
0.195685,0.051221,-1.256179,0.000000,upper
0.207498,0.052393,-1.252808,0.000000,upper
0.219809,0.053552,-1.249322,0.000000,upper
0.232619,0.054697,-1.250665,0.000000,upper
0.245934,0.055795,-1.259702,0.000000,upper
0.259755,0.056819,-1.271410,0.000000,upper
0.274078,0.057760,-1.280241,0.000000,upper
0.288897,0.058631,-1.283948,0.000000,upper
0.304203,0.059449,-1.286010,0.000000,upper
0.319986,0.060203,-1.289406,0.000000,upper
0.336232,0.060886,-1.293805,0.000000,upper
0.352925,0.061488,-1.300065,0.000000,upper
0.370049,0.061995,-1.308991,0.000000,upper
0.387579,0.062389,-1.318701,0.000000,upper
0.405493,0.062667,-1.326685,0.000000,upper
0.423762,0.062843,-1.338253,0.000000,upper
0.442357,0.062859,-1.346500,0.000000,upper
0.461245,0.062799,-1.358394,0.000000,upper
0.480390,0.062536,-1.376110,0.000000,upper
0.499755,0.062126,-1.390944,0.000000,upper
0.519301,0.061536,-1.408774,0.000000,upper
0.538986,0.060765,-1.419355,0.000000,upper
0.558768,0.059796,-1.369869,0.000000,upper
0.578602,0.058624,-1.146357,0.000000,upper
0.598446,0.057265,-0.830818,0.000000,upper
0.618257,0.055735,-0.596286,0.000000,upper
0.637993,0.054042,-0.468635,0.000000,upper
0.657611,0.052209,-0.405401,0.000000,upper
0.677064,0.050183,-0.358484,0.000000,upper
0.696319,0.048029,-0.316987,0.000000,upper
0.715357,0.045934,-0.287720,0.000000,upper
0.734104,0.043579,-0.259882,0.000000,upper
0.752569,0.041317,-0.232301,0.000000,upper
0.770690,0.038925,-0.210800,0.000000,upper
0.788447,0.036471,-0.184298,0.000000,upper
0.805816,0.033989,-0.159382,0.000000,upper
0.822771,0.031472,-0.134227,0.000000,upper
0.839294,0.028936,-0.108538,0.000000,upper
0.855368,0.026411,-0.083489,0.000000,upper
0.870978,0.023888,-0.058895,0.000000,upper
0.886111,0.021377,-0.034107,0.000000,upper
0.900758,0.018885,-0.009597,0.000000,upper
0.914911,0.016416,0.014925,0.000000,upper
0.928567,0.013983,0.038828,0.000000,upper
0.941719,0.011559,0.063069,0.000000,upper
0.954373,0.009191,0.087279,0.000000,upper
0.966532,0.006874,0.109987,0.000000,upper
0.978197,0.004604,0.131438,0.000000,upper
0.989374,0.002386,0.142406,0.000000,upper
1.000000,-0.000000,0.180321,0.071178,upper
0.000000,0.000000,0.570321,0.000000,lower
0.000100,-0.000621,0.785174,0.000000,lower
0.000208,-0.001284,0.857430,0.000000,lower
0.000331,-0.001989,0.923611,0.000000,lower
0.000482,-0.002736,0.983709,0.000000,lower
0.000718,-0.003514,1.044248,0.000000,lower
0.001036,-0.004320,1.089823,0.000000,lower
0.001444,-0.005148,1.122364,0.000000,lower
0.001969,-0.005979,1.137145,0.000000,lower
0.002595,-0.006821,1.136505,0.000000,lower
0.003324,-0.007667,1.123860,0.000000,lower
0.004175,-0.008498,1.101032,0.000000,lower
0.005131,-0.009331,1.076384,0.000000,lower
0.006162,-0.010203,1.046881,0.000000,lower
0.007290,-0.011094,1.010303,0.000000,lower
0.008526,-0.011997,0.971703,0.000000,lower
0.009879,-0.012904,0.931949,0.000000,lower
0.011354,-0.013816,0.892677,0.000000,lower
0.012957,-0.014730,0.854563,0.000000,lower
0.014691,-0.015652,0.817768,0.000000,lower
0.016560,-0.016582,0.781507,0.000000,lower
0.018575,-0.017517,0.747205,0.000000,lower
0.020738,-0.018464,0.715217,0.000000,lower
0.023053,-0.019433,0.681848,0.000000,lower
0.025531,-0.020420,0.648249,0.000000,lower
0.028182,-0.021420,0.616437,0.000000,lower
0.031018,-0.022429,0.585292,0.000000,lower
0.034046,-0.023445,0.555990,0.000000,lower
0.037277,-0.024476,0.528406,0.000000,lower
0.040717,-0.025529,0.499940,0.000000,lower
0.044379,-0.026599,0.470855,0.000000,lower
0.048276,-0.027682,0.443146,0.000000,lower
0.052420,-0.028776,0.417121,0.000000,lower
0.056822,-0.029883,0.392395,0.000000,lower
0.061496,-0.031000,0.368703,0.000000,lower
0.066454,-0.032127,0.346704,0.000000,lower
0.071708,-0.033272,0.325036,0.000000,lower
0.077270,-0.034440,0.301192,0.000000,lower
0.083156,-0.035623,0.276601,0.000000,lower
0.089380,-0.036812,0.253692,0.000000,lower
0.095957,-0.038010,0.231796,0.000000,lower
0.102900,-0.039213,0.210219,0.000000,lower
0.110223,-0.040421,0.189013,0.000000,lower
0.117941,-0.041629,0.168423,0.000000,lower
0.126068,-0.042836,0.148477,0.000000,lower
0.134615,-0.044041,0.128478,0.000000,lower
0.143596,-0.045243,0.108151,0.000000,lower
0.153025,-0.046429,0.089009,0.000000,lower
0.162911,-0.047600,0.071205,0.000000,lower
0.173265,-0.048759,0.052741,0.000000,lower
