x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.518475,0.000000,upper
0.000034,0.000218,0.426246,0.000000,upper
0.000069,0.000440,0.520264,0.000000,upper
0.000105,0.000668,0.538775,0.000000,upper
0.000142,0.000902,0.531556,0.000000,upper
0.000180,0.001140,0.510819,0.000000,upper
0.000219,0.001384,0.482288,0.000000,upper
0.000260,0.001634,0.444810,0.000000,upper
0.000303,0.001889,0.397974,0.000000,upper
0.000350,0.002149,0.339274,0.000000,upper
0.000400,0.002415,0.266153,0.000000,upper
0.000456,0.002686,0.180018,0.000000,upper
0.000521,0.002962,0.067473,0.000000,upper
0.000604,0.003240,-0.031684,0.000000,upper
0.000703,0.003519,-0.080007,0.000000,upper
0.000812,0.003803,-0.131207,0.000000,upper
0.000932,0.004089,-0.205078,0.000000,upper
0.001063,0.004378,-0.287817,0.000000,upper
0.001208,0.004669,-0.372683,0.000000,upper
0.001369,0.004960,-0.447696,0.000000,upper
0.001547,0.005250,-0.499564,0.000000,upper
0.001741,0.005538,-0.524682,0.000000,upper
0.001951,0.005825,-0.522970,0.000000,upper
0.002173,0.006113,-0.489217,0.000000,upper
0.002401,0.006408,-0.478608,0.000000,upper
0.002635,0.006708,-0.535135,0.000000,upper
0.002883,0.007008,-0.610982,0.000000,upper
0.003146,0.007308,-0.667151,0.000000,upper
0.003423,0.007607,-0.702576,0.000000,upper
0.003714,0.007905,-0.715645,0.000000,upper
0.004020,0.008202,-0.709137,0.000000,upper
0.004339,0.008500,-0.695514,0.000000,upper
0.004670,0.008798,-0.679915,0.000000,upper
0.005012,0.009100,-0.651858,0.000000,upper
0.005362,0.009408,-0.627198,0.000000,upper
0.005722,0.009722,-0.634587,0.000000,upper
0.006093,0.010039,-0.658687,0.000000,upper
0.006476,0.010359,-0.684573,0.000000,upper
0.006872,0.010681,-0.715697,0.000000,upper
0.007281,0.011006,-0.750924,0.000000,upper
0.007703,0.011332,-0.789395,0.000000,upper
0.008140,0.011659,-0.830199,0.000000,upper
0.008591,0.011987,-0.872369,0.000000,upper
0.009058,0.012316,-0.914665,0.000000,upper
0.009541,0.012644,-0.954622,0.000000,upper
0.010040,0.012972,-0.988626,0.000000,upper
0.010554,0.013300,-1.018186,0.000000,upper
0.011085,0.013629,-1.046199,0.000000,upper
0.011631,0.013958,-1.072145,0.000000,upper
0.012195,0.014287,-1.095847,0.000000,upper
0.012775,0.014616,-1.117185,0.000000,upper
0.013372,0.014945,-1.136205,0.000000,upper
