x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.620009,0.000000,upper
0.000034,0.000218,0.535525,0.000000,upper
0.000069,0.000440,0.614404,0.000000,upper
0.000105,0.000668,0.626445,0.000000,upper
0.000142,0.000902,0.615367,0.000000,upper
0.000180,0.001140,0.593447,0.000000,upper
0.000219,0.001384,0.565067,0.000000,upper
0.000260,0.001634,0.528719,0.000000,upper
0.000303,0.001889,0.483946,0.000000,upper
0.000350,0.002149,0.428514,0.000000,upper
0.000400,0.002415,0.360026,0.000000,upper
0.000456,0.002686,0.279928,0.000000,upper
0.000521,0.002962,0.176342,0.000000,upper
0.000604,0.003240,0.084181,0.000000,upper
0.000703,0.003519,0.037093,0.000000,upper
0.000812,0.003803,-0.013327,0.000000,upper
0.000932,0.004089,-0.084189,0.000000,upper
0.001063,0.004378,-0.162023,0.000000,upper
0.001208,0.004669,-0.240836,0.000000,upper
0.001369,0.004960,-0.310340,0.000000,upper
0.001547,0.005250,-0.360085,0.000000,upper
0.001741,0.005538,-0.386067,0.000000,upper
0.001951,0.005825,-0.386098,0.000000,upper
0.002173,0.006113,-0.360827,0.000000,upper
0.002401,0.006408,-0.360402,0.000000,upper
0.002635,0.006708,-0.419354,0.000000,upper
0.002883,0.007008,-0.490295,0.000000,upper
0.003146,0.007308,-0.539678,0.000000,upper
0.003423,0.007607,-0.571598,0.000000,upper
0.003714,0.007905,-0.585344,0.000000,upper
0.004020,0.008202,-0.583650,0.000000,upper
0.004339,0.008500,-0.576009,0.000000,upper
0.004670,0.008798,-0.565285,0.000000,upper
0.005012,0.009100,-0.542099,0.000000,upper
0.005362,0.009408,-0.526174,0.000000,upper
0.005722,0.009722,-0.543490,0.000000,upper
0.006093,0.010039,-0.575198,0.000000,upper
0.006476,0.010359,-0.606548,0.000000,upper
0.006872,0.010681,-0.641510,0.000000,upper
0.007281,0.011006,-0.679378,0.000000,upper
0.007703,0.011332,-0.719638,0.000000,upper
0.008140,0.011659,-0.761604,0.000000,upper
0.008591,0.011987,-0.804346,0.000000,upper
0.009058,0.012316,-0.846702,0.000000,upper
0.009541,0.012644,-0.885884,0.000000,upper
0.010040,0.012972,-0.917869,0.000000,upper
0.010554,0.013300,-0.944676,0.000000,upper
0.011085,0.013629,-0.969825,0.000000,upper
0.011631,0.013958,-0.993122,0.000000,upper
0.012195,0.014287,-1.014702,0.000000,upper
0.012775,0.014616,-1.034507,0.000000,upper
0.013372,0.014945,-1.052479,0.000000,upper
0.013986,0.015274,-1.068877,0.000000,upper
0.014618,0.015604,-1.083899,0.000000,upper
0.015267,0.015935,-1.099316,0.000000,upper
0.015934,0.016266,-1.115442,0.000000,upper
0.016620,0.016597,-1.130355,0.000000,upper
0.017325,0.016927,-1.143476,0.000000,upper
0.018048,0.017258,-1.154448,0.000000,upper
0.018791,0.017589,-1.163057,0.000000,upper
0.019553,0.017921,-1.169424,0.000000,upper
0.020335,0.018253,-1.174199,0.000000,upper
0.021136,0.018588,-1.177761,0.000000,upper
0.021957,0.018924,-1.182105,0.000000,upper
0.022799,0.019262,-1.187852,0.000000,upper
0.023662,0.019600,-1.193331,0.000000,upper
0.024546,0.019940,-1.198321,0.000000,upper
0.025453,0.020280,-1.202806,0.000000,upper
0.026381,0.020621,-1.207030,0.000000,upper
0.027332,0.020964,-1.211504,0.000000,upper
0.028305,0.021308,-1.215862,0.000000,upper
0.029302,0.021655,-1.222142,0.000000,upper
0.030322,0.022003,-1.231025,0.000000,upper
0.031366,0.022351,-1.235847,0.000000,upper
0.032436,0.022702,-1.233993,0.000000,upper
0.033530,0.023053,-1.229251,0.000000,upper
0.034649,0.023406,-1.223669,0.000000,upper
0.035795,0.023762,-1.217534,0.000000,upper
0.036966,0.024120,-1.210801,0.000000,upper
0.038164,0.024481,-1.204452,0.000000,upper
