x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.608881,0.000000,upper
0.000048,0.000306,0.513975,0.000000,upper
0.000098,0.000622,0.585619,0.000000,upper
0.000149,0.000949,0.577805,0.000000,upper
0.000203,0.001286,0.543547,0.000000,upper
0.000260,0.001634,0.494501,0.000000,upper
0.000322,0.001992,0.427369,0.000000,upper
0.000390,0.002361,0.337679,0.000000,upper
0.000469,0.002741,0.224721,0.000000,upper
0.000568,0.003129,0.085240,0.000000,upper
0.000703,0.003519,-0.017232,0.000000,upper
0.000859,0.003917,-0.089553,0.000000,upper
0.001036,0.004320,-0.194160,0.000000,upper
0.001239,0.004727,-0.301457,0.000000,upper
0.001474,0.005134,-0.391644,0.000000,upper
0.001741,0.005538,-0.436194,0.000000,upper
0.002039,0.005940,-0.427352,0.000000,upper
0.002355,0.006348,-0.409272,0.000000,upper
0.002684,0.006768,-0.471900,0.000000,upper
0.003039,0.007188,-0.570695,0.000000,upper
0.003423,0.007607,-0.620072,0.000000,upper
0.003835,0.008024,-0.636713,0.000000,upper
0.004274,0.008440,-0.629384,0.000000,upper
0.004738,0.008858,-0.607993,0.000000,upper
0.005221,0.009284,-0.573350,0.000000,upper
0.005722,0.009722,-0.576872,0.000000,upper
0.006244,0.010167,-0.623204,0.000000,upper
0.006791,0.010617,-0.669649,0.000000,upper
0.007364,0.011071,-0.720973,0.000000,upper
0.007963,0.011528,-0.776978,0.000000,upper
0.008591,0.011987,-0.835316,0.000000,upper
0.009249,0.012447,-0.893935,0.000000,upper
0.009939,0.012906,-0.944289,0.000000,upper
0.010659,0.013366,-0.984040,0.000000,upper
0.011411,0.013826,-1.019344,0.000000,upper
0.012195,0.014287,-1.050957,0.000000,upper
0.013012,0.014747,-1.078774,0.000000,upper
0.013862,0.015208,-1.102965,0.000000,upper
0.014746,0.015671,-1.124353,0.000000,upper
0.015665,0.016134,-1.146036,0.000000,upper
0.016620,0.016597,-1.167431,0.000000,upper
0.017612,0.017059,-1.185260,0.000000,upper
0.018641,0.017523,-1.198855,0.000000,upper
0.019708,0.017987,-1.208451,0.000000,upper
0.020813,0.018454,-1.214498,0.000000,upper
0.021957,0.018924,-1.220338,0.000000,upper
0.023142,0.019397,-1.228192,0.000000,upper
0.024368,0.019872,-1.236274,0.000000,upper
0.025636,0.020348,-1.244592,0.000000,upper
0.026949,0.020827,-1.252685,0.000000,upper
0.028305,0.021308,-1.263201,0.000000,upper
0.029707,0.021794,-1.282457,0.000000,upper
0.031156,0.022282,-1.288189,0.000000,upper
0.032652,0.022772,-1.268306,0.000000,upper
0.034198,0.023265,-1.252446,0.000000,upper
0.035795,0.023762,-1.246215,0.000000,upper
0.037442,0.024264,-1.239040,0.000000,upper
