x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.581719,0.000000,upper
0.000069,0.000440,0.468764,0.000000,upper
0.000142,0.000902,0.523668,0.000000,upper
0.000219,0.001384,0.479692,0.000000,upper
0.000303,0.001889,0.394885,0.000000,upper
0.000400,0.002415,0.275553,0.000000,upper
0.000521,0.002962,0.083157,0.000000,upper
0.000703,0.003519,-0.085761,0.000000,upper
0.000932,0.004089,-0.204873,0.000000,upper
0.001208,0.004669,-0.352445,0.000000,upper
0.001547,0.005250,-0.476902,0.000000,upper
0.001951,0.005825,-0.510073,0.000000,upper
0.002401,0.006408,-0.494722,0.000000,upper
0.002883,0.007008,-0.579491,0.000000,upper
0.003423,0.007607,-0.694909,0.000000,upper
0.004020,0.008202,-0.713081,0.000000,upper
0.004670,0.008798,-0.682153,0.000000,upper
0.005362,0.009408,-0.631445,0.000000,upper
0.006093,0.010039,-0.644087,0.000000,upper
0.006872,0.010681,-0.721788,0.000000,upper
0.007703,0.011332,-0.795751,0.000000,upper
0.008591,0.011987,-0.874525,0.000000,upper
0.009541,0.012644,-0.952133,0.000000,upper
0.010554,0.013300,-1.016747,0.000000,upper
0.011631,0.013958,-1.068685,0.000000,upper
0.012775,0.014616,-1.113429,0.000000,upper
0.013986,0.015274,-1.149774,0.000000,upper
0.015267,0.015935,-1.181561,0.000000,upper
0.016620,0.016597,-1.211859,0.000000,upper
0.018048,0.017258,-1.236692,0.000000,upper
0.019553,0.017921,-1.253468,0.000000,upper
0.021136,0.018588,-1.263443,0.000000,upper
0.022799,0.019262,-1.273068,0.000000,upper
0.024546,0.019940,-1.284669,0.000000,upper
0.026381,0.020621,-1.295234,0.000000,upper
0.028305,0.021308,-1.304817,0.000000,upper
0.030322,0.022003,-1.315041,0.000000,upper
0.032436,0.022702,-1.317659,0.000000,upper
0.034649,0.023406,-1.311016,0.000000,upper
0.036966,0.024120,-1.302660,0.000000,upper
0.039389,0.024845,-1.294953,0.000000,upper
0.041922,0.025581,-1.289504,0.000000,upper
0.044569,0.026325,-1.284508,0.000000,upper
0.047336,0.027080,-1.279879,0.000000,upper
0.050226,0.027843,-1.276278,0.000000,upper
0.053243,0.028616,-1.272928,0.000000,upper
0.056393,0.029399,-1.268462,0.000000,upper
0.059678,0.030193,-1.263363,0.000000,upper
0.063105,0.030998,-1.258719,0.000000,upper
0.066677,0.031813,-1.254534,0.000000,upper
0.070401,0.032639,-1.250199,0.000000,upper
0.074280,0.033475,-1.245671,0.000000,upper
0.078320,0.034320,-1.241932,0.000000,upper
0.082526,0.035174,-1.239366,0.000000,upper
0.086903,0.036034,-1.236727,0.000000,upper
0.091457,0.036901,-1.234180,0.000000,upper
0.096193,0.037773,-1.232649,0.000000,upper
0.101115,0.038649,-1.231308,0.000000,upper
0.106230,0.039529,-1.229253,0.000000,upper
0.111542,0.040413,-1.226242,0.000000,upper
0.117056,0.041302,-1.222928,0.000000,upper
0.122777,0.042196,-1.221054,0.000000,upper
0.128710,0.043090,-1.220379,0.000000,upper
0.134859,0.043985,-1.220125,0.000000,upper
0.141231,0.044878,-1.223274,0.000000,upper
0.147829,0.045760,-1.229452,0.000000,upper
0.154660,0.046627,-1.233096,0.000000,upper
0.161726,0.047484,-1.232419,0.000000,upper
0.169029,0.048340,-1.230453,0.000000,upper
0.176574,0.049190,-1.228042,0.000000,upper
0.184364,0.050038,-1.224495,0.000000,upper
0.192400,0.050884,-1.221194,0.000000,upper
0.200687,0.051725,-1.218509,0.000000,upper
0.209226,0.052560,-1.215818,0.000000,upper
0.218019,0.053387,-1.213222,0.000000,upper
0.227068,0.054207,-1.211088,0.000000,upper
0.236372,0.055019,-1.215053,0.000000,upper
0.245934,0.055795,-1.223913,0.000000,upper
0.255755,0.056534,-1.232106,0.000000,upper
0.265832,0.057232,-1.240249,0.000000,upper
0.276165,0.057888,-1.245776,0.000000,upper
0.286750,0.058510,-1.247644,0.000000,upper
0.297585,0.059106,-1.248865,0.000000,upper
0.308664,0.059670,-1.250412,0.000000,upper
0.319986,0.060203,-1.252419,0.000000,upper
0.331543,0.060699,-1.255396,0.000000,upper
0.343332,0.061156,-1.259299,0.000000,upper
0.355346,0.061565,-1.263846,0.000000,upper
0.367577,0.061928,-1.269741,0.000000,upper
0.380018,0.062233,-1.276079,0.000000,upper
0.392660,0.062483,-1.282786,0.000000,upper
0.405493,0.062667,-1.287669,0.000000,upper
0.418508,0.062811,-1.296769,0.000000,upper
0.431694,0.062854,-1.303616,0.000000,upper
0.445038,0.062859,-1.303691,0.000000,upper
0.458530,0.062825,-1.317225,0.000000,upper
0.472155,0.062656,-1.329411,0.000000,upper
0.485902,0.062435,-1.335386,0.000000,upper
0.499755,0.062126,-1.338824,0.000000,upper
0.513700,0.061725,-1.298131,0.000000,upper
0.527723,0.061231,-1.127494,0.000000,upper
0.541807,0.060639,-0.901214,0.000000,upper
0.555937,0.059948,-0.763876,0.000000,upper
0.570098,0.059146,-0.670600,0.000000,upper
0.584273,0.058253,-0.595872,0.000000,upper
0.598446,0.057265,-0.549078,0.000000,upper
0.612603,0.056189,-0.507134,0.000000,upper
0.626727,0.055031,-0.469449,0.000000,upper
0.640803,0.053788,-0.435191,0.000000,upper
0.654817,0.052479,-0.403143,0.000000,upper
0.668751,0.051089,-0.375271,0.000000,upper
0.682585,0.049557,-0.348663,0.000000,upper
0.696319,0.048029,-0.320483,0.000000,upper
0.709945,0.046558,-0.298668,0.000000,upper
0.723427,0.044937,-0.279508,0.000000,upper
0.736760,0.043249,-0.254796,0.000000,upper
0.749950,0.041641,-0.233753,0.000000,upper
0.762969,0.039972,-0.216404,0.000000,upper
0.775801,0.038222,-0.195381,0.000000,upper
0.788447,0.036471,-0.174614,0.000000,upper
0.800894,0.034703,-0.155386,0.000000,upper
0.813134,0.032914,-0.135993,0.000000,upper
0.825158,0.031110,-0.116848,0.000000,upper
0.836960,0.029298,-0.097908,0.000000,upper
