x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.689946,0.000000,upper
0.000098,0.000622,0.567053,0.000000,upper
0.000203,0.001286,0.564310,0.000000,upper
0.000322,0.001992,0.457100,0.000000,upper
0.000469,0.002741,0.259942,0.000000,upper
0.000703,0.003519,0.037981,0.000000,upper
0.001036,0.004320,-0.144990,0.000000,upper
0.001474,0.005134,-0.302868,0.000000,upper
0.002039,0.005940,-0.384326,0.000000,upper
0.002684,0.006768,-0.448528,0.000000,upper
0.003423,0.007607,-0.549596,0.000000,upper
0.004274,0.008440,-0.582756,0.000000,upper
0.005221,0.009284,-0.541098,0.000000,upper
0.006244,0.010167,-0.584127,0.000000,upper
0.007364,0.011071,-0.703748,0.000000,upper
0.008591,0.011987,-0.808999,0.000000,upper
0.009939,0.012906,-0.907678,0.000000,upper
0.011411,0.013826,-0.983035,0.000000,upper
0.013012,0.014747,-1.041584,0.000000,upper
0.014746,0.015671,-1.088049,0.000000,upper
0.016620,0.016597,-1.128000,0.000000,upper
0.018641,0.017523,-1.159603,0.000000,upper
0.020813,0.018454,-1.176858,0.000000,upper
0.023142,0.019397,-1.190800,0.000000,upper
0.025636,0.020348,-1.207007,0.000000,upper
0.028305,0.021308,-1.219204,0.000000,upper
0.031156,0.022282,-1.226386,0.000000,upper
0.034198,0.023265,-1.221008,0.000000,upper
0.037442,0.024264,-1.205444,0.000000,upper
0.040895,0.025285,-1.194459,0.000000,upper
0.044569,0.026325,-1.188917,0.000000,upper
0.048477,0.027384,-1.184447,0.000000,upper
0.052629,0.028461,-1.178072,0.000000,upper
0.057039,0.029557,-1.166901,0.000000,upper
0.061717,0.030674,-1.153307,0.000000,upper
0.066677,0.031813,-1.141083,0.000000,upper
0.071933,0.032972,-1.130299,0.000000,upper
0.077499,0.034150,-1.121550,0.000000,upper
0.083387,0.035345,-1.115536,0.000000,upper
0.089614,0.036553,-1.110650,0.000000,upper
0.096193,0.037773,-1.106869,0.000000,upper
0.103138,0.039001,-1.103530,0.000000,upper
0.110464,0.040236,-1.098622,0.000000,upper
0.118184,0.041480,-1.093482,0.000000,upper
0.126311,0.042733,-1.091287,0.000000,upper
0.134859,0.043985,-1.092435,0.000000,upper
0.143843,0.045233,-1.099572,0.000000,upper
0.153275,0.046454,-1.108248,0.000000,upper
0.163167,0.047656,-1.109883,0.000000,upper
0.173527,0.048850,-1.107495,0.000000,upper
0.184364,0.050038,-1.103651,0.000000,upper
0.195685,0.051221,-1.099484,0.000000,upper
0.207498,0.052393,-1.096090,0.000000,upper
0.219809,0.053552,-1.093039,0.000000,upper
0.232619,0.054697,-1.096251,0.000000,upper
0.245934,0.055795,-1.108492,0.000000,upper
0.259755,0.056819,-1.123498,0.000000,upper
