elem,m2,mach,x,y,z,dist_fus_surface,z_minus_zjunc,dist_te_junc
53017,0.411614497688158,0.6415718959619086,0.6895566245297261,-0.011767688416369845,1.181420620823468,1.0314792261388153,1.0314206208234682,1.0436523817633077
61875,0.40673444052331637,0.6377573523867179,0.6997033002896865,0.012725925195499038,1.192051252593705,1.0421191794373172,1.0420512525937051,1.0526893170922291
46157,0.4049637080828754,0.6363675888060889,0.6991102292419916,-0.01239699776061904,1.1919315315694607,1.0419959989458847,1.0419315315694608,1.0526508492706714
52271,0.39695129102250615,0.6300407058456668,0.6930783562003231,0.013564959286414095,1.1794135112018531,1.0294915169368222,1.0294135112018532,1.0411593684101335
26945,0.3955173464917327,0.6289016985918647,0.6976414313682924,-0.008807639491380529,1.201838762255111,1.0518710350833436,1.051838762255111,1.062629750653753
26839,0.39404068802371084,0.6277266029281464,0.6888025859479293,-0.01225472182991804,1.1780366082268288,1.0281003473939305,1.0280366082268289,1.0404292088111713
4015,0.39236080558572506,0.6263871052198673,0.6953739835677752,-0.009184614070556062,1.1973222764738727,1.0473575033699007,1.0473222764738728,1.058488038199977
18635,0.3912207758380686,0.6254764390751011,0.7023398283028842,-0.009096449553980748,1.207684473351019,1.0577187307347753,1.0576844733510191,1.0677658409532131
