elem,m2,mach,x,y,z,dist_fus_surface,z_minus_zjunc,dist_te_junc
458116,214.98859065211684,14.662489237919898,2.131130988812329,0.07215538633743238,0.1562324183620544,0.09065237650057709,0.006232418362054404,1.2847358984957529
265598,71.36936526497864,8.44803913727787,2.12538619316581,0.0640088911057278,0.15325448230740946,0.08349795690153891,0.003254482307409462,1.2785555135849092
169513,39.0277239378462,6.247217295552172,2.138259423920899,0.07217498460528943,0.15139748408974243,0.08770933937131173,0.00139748408974244,1.2918398771831217
192435,36.75077555866267,6.06224179315397,2.186072709326451,0.07443584832736488,0.1479466798388604,0.09516749323000187,-0.002053320161139599,1.339705676795699
530981,32.24143173316911,5.6781539018565805,1.3002643022595095,0.03795188000520444,0.15047990747029047,0.005191970630560067,0.00047990747029047487,0.45341758491859196
419450,20.725355707772103,4.552510923410519,1.1354808585834821,0.0003991466299752487,1.19708956367095,1.047089630214855,1.04708956367095,1.0857210818908705
427620,10.55756112589148,3.2492400843722646,1.1373361342752353,-8.632432228823958e-05,1.19708956367095,1.0470895667834526,1.04708956367095,1.0862129831692822
113016,10.549896189568074,3.248060373448756,2.181250268121746,0.06876506041723346,0.14745385580760528,0.0912861798554443,-0.0025461441923947115,1.33458736411738
