tag,h_wall,alpha,n_tets,qmax_lap,lap_x,lap_z,lap_dist_fus,lap_z_minus_zjunc,qmax_sub,mmax_sub,sub_x,sub_z,sub_dist_fus,sub_z_minus_zjunc,conv_sub
h04,0.04,0.0,46348,1.1722750993887072,0.7031133814624211,1.190515333140194,1.0406098148058247,1.0405153331401942,1.204631680618253,0.6092261501681339,0.7031133814624211,1.190515333140194,1.0406098148058247,1.0405153331401942,True
h04,0.04,3.06,46348,1.332722810155085,0.8480856220103652,0.16243531955481497,0.012507655741855611,0.012435319554814972,1.4247435637135908,0.7314536806822827,0.8480856220103652,0.16243531955481497,0.012507655741855611,0.012435319554814972,True
h02,0.02,0.0,326107,1.2538721967475728,0.6986657824955332,1.202494341184602,1.0525252161878869,1.0524943411846022,1.3066537970939467,0.6651958457676901,0.6986657824955332,1.202494341184602,1.0525252161878869,1.0524943411846022,True
h02,0.02,3.06,326107,1.5096683455370123,0.8435144152736997,0.15097116748632805,0.0010237585288120632,0.0009711674863280562,1.7024165685246655,0.8947263432559039,0.8435144152736997,0.15097116748632805,0.0010237585288120632,0.0009711674863280562,True
h01,0.01,0.0,2448107,1.329456883084913,1.304513371874961,0.06527017888489187,0.0031753369548486454,-0.08472982111510813,1.4076935475490766,0.7217821644650733,1.3001375936232054,0.08372213499149914,0.003939814716896972,-0.06627786500850086,True
h01,0.01,3.06,2448107,1.7818738382378083,0.8495921233930657,0.1572739644471224,0.0072820474316203365,0.007273964447122416,2.695090168500018,1.6259995866132835,0.8495921233930657,0.1572739644471224,0.0072820474316203365,0.007273964447122416,False
