arm,s,x,turbulent,ue,theta_x,theta_o,H_x,H_o,cf_x,cf_o,ctau_x,ctau_o,march
equil,0.06989999999999996,0.04916,0,1.33079,7.5e-05,7.522537222351759e-05,2.568,2.591282239540765,0.0014743066153901638,0.0014669875059054374,0.000500685376,nan,A_whole
equil,0.07463999999999993,0.0537,1,1.32629,8.1e-05,7.97132292230662e-05,2.303,2.6569717703262272,0.002024962219672436,0.0012196409731888426,0.001383691204,0.006029421326400345,A_whole
equil,0.07973999999999992,0.05862,1,1.31597,9e-05,9.118944607177977e-05,1.823,1.6445912297423069,0.003401708107262158,0.004181539736594774,0.002390818816,0.0022244198966659395,A_whole
equil,0.0852099999999999,0.06391,1,1.31258,0.000101,0.00010403816011942672,1.581,1.552307370311873,0.00434044138494278,0.004507159338820688,0.002227651204,0.001831269572270767,A_whole
equil,0.09104999999999996,0.06959,1,1.31063,0.000115,0.0001178493728872477,1.494,1.5228248234378372,0.004780087460183852,0.0045215695454991385,0.001958859081,0.0017188132738305887,A_whole
equil,0.0972599999999999,0.07564,1,1.309,0.000131,0.0001323169431559818,1.474,1.5089935409577209,0.0047213829625189895,0.004439967196124146,0.0017927602809999998,0.00167540335584173,A_whole
equil,0.10380999999999996,0.08205,1,1.30676,0.000147,0.00014753690107209422,1.472,1.4999707490477951,0.004554287410923796,0.004340421326285079,0.0017039558410000002,0.0016508989576900785,A_whole
equil,0.11068999999999996,0.0888,1,1.30333,0.000163,0.00016371931855036292,1.473,1.4932777670268649,0.0043846091323313996,0.004238108360241977,0.0016573041000000003,0.0016345287071412725,A_whole
equil,0.11785999999999996,0.09586,1,1.3001,0.00018,0.0001802456577772372,1.472,1.486440200046866,0.004252008541573435,0.004152522835593804,0.0016285260250000003,0.001614827054037131,A_whole
equil,0.12529999999999997,0.10319,1,1.29646,0.000198,0.00019738295619647924,1.47,1.4807048527620634,0.004140269322274066,0.004070924376025194,0.0016088121,0.001598425919675607,A_whole
equil,0.13296999999999992,0.11076,1,1.29272,0.000215,0.00021492201365848636,1.467,1.4754091723834837,0.004048171146070505,0.00399728160172959,0.001592728281,0.0015824951274404824,A_whole
equil,0.1408299999999999,0.11855,1,1.28899,0.000234,0.00023274431145187176,1.464,1.4705151343080964,0.003970519999210679,0.003930718322978597,0.0015781550759999998,0.0015671453370946769,A_whole
equil,0.14886999999999995,0.12651,1,1.28518,0.000252,0.0002509025592113222,1.46,1.4661345620293689,0.003901464098654348,0.003868853534469225,0.001564518916,0.0015531827921049142,A_whole
equil,0.15705999999999998,0.13464,1,1.28123,0.00027,0.0002693991021091567,1.457,1.46226489858159,0.0038390538203283845,0.003810684775944474,0.0015518084489999997,0.0015407836261448883,A_whole
equil,0.1653699999999999,0.1429,1,1.27719,0.000289,0.000288164581910279,1.454,1.458764566164131,0.003781845227049074,0.0037564938631926424,0.001539856081,0.0015294119816284795,A_whole
equil,0.17379,0.15127,1,1.27326,0.000308,0.0003070445003825041,1.451,1.4553676610493447,0.0037305905948378073,0.003707552673037357,0.0015281844640000002,0.0015179121862172733,A_whole
equil,0.1822999999999999,0.15974,1,1.26951,0.000327,0.000325948267632889,1.448,1.4520754420526643,0.003684409902621356,0.0036632898481646675,0.001516790916,0.001506382713071562,A_whole
equil,0.19089999999999996,0.16831,1,1.26579,0.000346,0.000345007992795136,1.445,1.4491076819990647,0.00364118801109643,0.0036213452905193523,0.001505828025,0.001495963702414596,A_whole
equil,0.19955999999999996,0.17694,1,1.26155,0.000366,0.00036469514127145634,1.443,1.4470257913412656,0.003595331316511852,0.003576926951268345,0.001496838721,0.0014894081511063655,A_whole
equil,0.20828999999999998,0.18565,1,1.258,0.000386,0.00038386568691687733,1.441,1.4441390154037794,0.0035594137109146926,0.0035422618700455748,0.0014868735999999999,0.0014786832388246503,A_whole
equil,0.21707999999999994,0.19442,1,1.25402,0.000405,0.0004036464944468778,1.439,1.442135129114966,0.0035203606305453353,0.003504477349820992,0.001478556304,0.0014718939915093837,A_whole
equil,0.2259199999999999,0.20324,1,1.2503,0.000425,0.0004232885715124012,1.437,1.4399106510423327,0.0034863263625335857,0.0034713418195601808,0.0014701089640000002,0.0014638115857433902,A_whole
equil,0.2347999999999999,0.21211,1,1.24652,0.000445,0.0004431399310228171,1.435,1.4379812344751934,0.0034521548416939145,0.0034388687397642493,0.0014624505639999998,0.0014569215241059107,A_whole
equil,0.24373,0.22103,1,1.24266,0.000465,0.00046325389303951924,1.433,1.4362887334605214,0.0034198852129859263,0.00340711621938036,0.0014554988009999998,0.0014509771575704805,A_whole
equil,0.25268999999999997,0.22999,1,1.23889,0.000485,0.0004833908429513107,1.432,1.4345937793705648,0.0033892597413560594,0.0033776666324243317,0.0014487919689999999,0.0014448571705224296,A_whole
equil,0.26169,0.23898,1,1.23533,0.000506,0.0005034059016708304,1.43,1.4327804904483987,0.003361641436497801,0.0033511346384377774,0.001442024676,0.0014380307568383351,A_whole
equil,0.27071999999999996,0.24801,1,1.23147,0.000526,0.000523988433303371,1.429,1.431519631770146,0.0033326335706220065,0.0033226080791270156,0.0014364100000000002,0.0014336982032837247,A_whole
equil,0.27979,0.25707,1,1.22802,0.000546,0.0005441434258156222,1.428,1.429808584509689,0.003307619662011769,0.0032989347460235896,0.0014302011239999998,0.0014271174228865254,A_whole
equil,0.2888799999999999,0.26616,1,1.22394,0.000568,0.0005654016746234904,1.427,1.429064291778552,0.003278307425825002,0.0032701513080434313,0.0014258931210000003,0.0014250154432256879,A_whole
equil,0.29799999999999993,0.27528,1,1.22067,0.000588,0.0005855448350016977,1.425,1.4272756178514059,0.003257641054856525,0.0032500177144065374,0.0014200838560000002,0.0014178756014377274,A_whole
equil,0.30713999999999997,0.28442,1,1.21683,0.000609,0.0006067770277321351,1.425,1.426436845405222,0.0032316336776445726,0.0032247910341701535,0.0014158663840000002,0.0014151466263084165,A_whole
equil,0.31631,0.29359,1,1.21331,0.00063,0.0006276379278775724,1.423,1.4252030275849932,0.0032089750089014423,0.0032034637589220564,0.0014112043560000002,0.0014104753756221035,A_whole
equil,0.3254999999999999,0.30278,1,1.20979,0.000651,0.0006486595950240094,1.423,1.424095927638295,0.0031880472816307906,0.0031824835628492323,0.001406850064,0.0014063335938090044,A_whole
equil,0.33470999999999995,0.31199,1,1.20605,0.000673,0.0006702531297809773,1.422,1.4233608504610873,0.003164538246286638,0.003160084715165861,0.0014033265210000002,0.0014038872105024735,A_whole
equil,0.3439399999999999,0.32122,1,1.20265,0.000694,0.0006913716517855871,1.421,1.4222252589077746,0.0031451214866176887,0.003141372139808955,0.0013992836490000003,0.0013994926589794329,A_whole
equil,0.35319,0.33047,1,1.19908,0.000716,0.0007129977028856384,1.42,1.42142854576778,0.003124928609326262,0.003121376989113892,0.0013958443209999998,0.0013966447411920485,A_whole
equil,0.36246,0.33974,1,1.19547,0.000738,0.0007348858229867064,1.42,1.420734974891075,0.0031046458328948335,0.0031015719644420744,0.0013927077609999998,0.0013942358701366502,A_whole
equil,0.3717499999999999,0.34903,1,1.19213,0.000759,0.0007563879572632325,1.419,1.4197434306542704,0.0030868846424029865,0.00308455729047796,0.001389201984,0.0013903778358298083,A_whole
equil,0.38105,0.35833,1,1.18855,0.000781,0.0007785799118417251,1.418,1.419170637658209,0.0030672824962453887,0.003065622711877992,0.001386519696,0.0013884516600485446,A_whole
equil,0.39037,0.36764,1,1.18516,0.000803,0.0008005355755586424,1.418,1.418384360647195,0.003049969466075056,0.003048795323202811,0.001383542416,0.0013854825341513477,A_whole
equil,0.39969999999999994,0.37697,1,1.18182,0.000825,0.000822548719529705,1.417,1.4176180298669043,0.0030335823818695147,0.00303256360125125,0.0013806426490000003,0.001382571595744665,A_whole
equil,0.4090499999999999,0.38631,1,1.17834,0.000848,0.0008450887722016909,1.416,1.4171088517427406,0.003015516574385478,0.003015331263057389,0.001378265625,0.0013808388908852845,A_whole
equil,0.41840999999999995,0.39567,1,1.17487,0.000871,0.0008677901048042664,1.416,1.4166245318739439,0.002998581088888463,0.0029985591892992595,0.0013760390250000002,0.001379192911945931,A_whole
equil,0.42777999999999994,0.40503,1,1.17173,0.000893,0.000889840774958766,1.415,1.415756208523977,0.002984082770885803,0.0029848334048461866,0.0013732953640000001,0.0013757120968817807,A_whole
equil,0.43716999999999995,0.41441,1,1.16822,0.000916,0.0009130522028800996,1.415,1.4154711976085539,0.002966869900122286,0.0029679756004608064,0.0013715171559999999,0.001374947935322803,A_whole
equil,0.44655999999999996,0.4238,1,1.16499,0.000939,0.0009356937819310554,1.415,1.4148414613649438,0.0029531351159556365,0.0029538327867101345,0.001369222009,0.0013725382457733372,A_whole
equil,0.45597,0.4332,1,1.16156,0.000962,0.0009590930816523016,1.414,1.4145428407901186,0.002936507910437644,0.002938110337515425,0.001367594361,0.0013716618225616253,A_whole
equil,0.46538999999999997,0.44261,1,1.15834,0.000985,0.0009820978171023631,1.414,1.4139931481781625,0.002922299574489124,0.002924429851723668,0.001365598116,0.0013695843533173219,A_whole
equil,0.4748199999999999,0.45203,1,1.15512,0.001008,0.0010052976382854085,1.414,1.4135110508226494,0.002908636407940897,0.0029108002209239734,0.0013638249,0.001367803773829956,A_whole
equil,0.4842599999999999,0.46145,1,1.15177,0.001032,0.0010290857877334211,1.413,1.4132575375539635,0.002893920441225272,0.0028961968810756154,0.001362421921,0.0013670772864687506,A_whole
equil,0.49371999999999994,0.47089,1,1.14861,0.001056,0.001052513409891246,1.413,1.412774731161096,0.0028803045509360452,0.0028834000637174176,0.0013607245439999998,0.0013652570713092811,A_whole
equil,0.5031699999999999,0.48033,1,1.14539,0.001079,0.0010763035910192804,1.413,1.41244423973773,0.002866794477460568,0.0028701096568294632,0.001359323161,0.0013641335992232277,A_whole
equil,0.51264,0.48979,1,1.14213,0.001103,0.0011004466563849877,1.413,1.4122040643071163,0.002853285901259095,0.0028566307820525037,0.0013581436089999998,0.0013634183639848396,A_whole
equil,0.5221199999999999,0.49924,1,1.139,0.001127,0.0011243734747621778,1.412,1.4118224144408364,0.0028404689355988224,0.002844371949559116,0.001356817225,0.0013620244778901297,A_whole
equil,0.5316,0.50871,1,1.13587,0.001152,0.0011484960104117617,1.412,1.411498874970214,0.0028282422431620455,0.0028321309594515577,0.0013555651239999997,0.0013608883160366224,A_whole
equil,0.54109,0.51818,1,1.13266,0.001176,0.001173110689494912,1.412,1.411329417251769,0.0028146756834069742,0.0028192970465757577,0.0013546080249999999,0.0013604610489051506,A_whole
equil,0.5505899999999999,0.52766,1,1.12953,0.001201,0.0011976628410958435,1.412,1.4110808311093592,0.00280207984198349,0.002807252637749213,0.0013536512639999998,0.0013596501493660497,A_whole
equil,0.5600999999999999,0.53714,1,1.12642,0.001225,0.0012223627743461454,1.412,1.41084613449999,0.0027899894187239614,0.0027954334505214695,0.0013526948409999999,0.0013588921782244033,A_whole
equil,0.56961,0.54663,1,1.12327,0.00125,0.0012474210352254754,1.411,1.410710442617697,0.0027779197935884586,0.0027833343360623326,0.0013519593610000003,0.0013585862508869704,A_whole
equil,0.5791299999999999,0.55612,1,1.12021,0.001275,0.001272364264927836,1.411,1.410481694191298,0.0027660225932641365,0.0027720658676051967,0.0013511505639999999,0.0013578334658099615,A_whole
equil,0.58866,0.56562,1,1.11714,0.001301,0.0012975726669333919,1.411,1.4103092138795126,0.002754803764063479,0.0027607406706650303,0.0013504155040000001,0.001357333788020517,A_whole
equil,0.59819,0.57512,1,1.11397,0.001326,0.0013233981895119937,1.411,1.4103155054220664,0.0027422999694293035,0.0027486405746263705,0.0013500480489999998,0.001357661172061623,A_whole
equil,0.6077299999999999,0.58463,1,1.11094,0.001352,0.0013488937632487538,1.411,1.4101478281790334,0.002731351191390223,0.002737803213291887,0.0013494602249999998,0.0013571645696610344,A_whole
equil,0.61727,0.59414,1,1.10784,0.001378,0.0013749033864119404,1.411,1.410120998562849,0.002719770435705177,0.002726403349969463,0.001349166361,0.0013573181007813968,A_whole
equil,0.62681,0.60366,1,1.10479,0.001404,0.0014009301490728835,1.411,1.4100544646370716,0.0027077713865709466,0.002715476230689103,0.0013488725290000001,0.0013572769571064361,A_whole
equil,0.6363599999999999,0.61317,1,1.10174,0.00143,0.001427201157129569,1.411,1.4100192315539757,0.0026972452718344074,0.002704593818602539,0.001348652176,0.0013573741468619613,A_whole
equil,0.6459199999999999,0.6227,1,1.09863,0.001457,0.001453988695681911,1.411,1.4100975114737775,0.0026851968126839106,0.0026932763708191485,0.001348652176,0.0013579948170178977,A_whole
equil,0.65548,0.63222,1,1.09554,0.001484,0.0014809302808200127,1.412,1.4101717070542752,0.0026737034662570624,0.002682200263879214,0.0013487256250000002,0.0013585887221769038,A_whole
equil,0.66504,0.64175,1,1.09254,0.001511,0.0015076997102196317,1.412,1.4101446016944863,0.00266327391406871,0.00267191297886597,0.001348652176,0.0013587012334962132,A_whole
equil,0.6746099999999999,0.65127,1,1.08953,0.001538,0.0015347727931369895,1.412,1.4101648832345466,0.0026527374874504924,0.002661555694217578,0.0013487256250000002,0.0013590285617730254,A_whole
equil,0.68418,0.6608,1,1.0862,0.001567,0.0015636497609397577,1.412,1.41067467189811,0.002639362313791463,0.0026486348972472383,0.001349680644,0.0013616394169120609,A_whole
equil,0.69375,0.67034,1,1.08328,0.001594,0.001590780948576921,1.412,1.4105905882097178,0.0026297500471221215,0.0026392373562188036,0.001349680644,0.001361465653878189,A_whole
equil,0.70333,0.67987,1,1.0801,0.001623,0.001619490467134319,1.413,1.4109224275074257,0.002617827951803953,0.00262769567197701,0.0013504155040000001,0.001363231479116001,A_whole
equil,0.7129099999999999,0.68941,1,1.077,0.001651,0.0016480688082486517,1.413,1.4111503515137305,0.0026061939998051607,0.0026169122472812635,0.0013510770489999998,0.001364505373198487,A_whole
equil,0.72249,0.69894,1,1.07384,0.00168,0.0016772430913124714,1.414,1.4114886050854718,0.002594671818388025,0.002605694584993563,0.0013520328999999998,0.001366289666334056,A_whole
equil,0.73207,0.70848,1,1.07066,0.00171,0.0017068174106662352,1.414,1.411872123535241,0.0025830645073865563,0.0025943985736788843,0.0013530626559999997,0.0013682803085223244,A_whole
equil,0.7416499999999999,0.71802,1,1.06745,0.00174,0.001736857871044238,1.415,1.4123145605547571,0.0025705395399915937,0.0025829461970338337,0.001354313601,0.0013705414022387218,A_whole
equil,0.7512399999999999,0.72755,1,1.06422,0.00177,0.0017673351603990242,1.415,1.4127948221179765,0.0025587953234846375,0.00257144114695601,0.0013556387609999997,0.001372974705427384,A_whole
equil,0.7608299999999999,0.73709,1,1.06094,0.001801,0.0017984204980917907,1.416,1.4133617639109815,0.002546211871795191,0.002559624704773294,0.001357259281,0.001375808773859199,A_whole
equil,0.7704099999999999,0.74663,1,1.05765,0.001833,0.0018298874977167726,1.417,1.413957774779828,0.0025343647285943787,0.0025478171328861166,0.001358954496,0.0013787741725240134,A_whole
equil,0.7799999999999999,0.75617,1,1.05411,0.001866,0.0018632089596062511,1.418,1.4149349718252588,0.0025199165834785273,0.002534103163127092,0.001361462404,0.0013835188579173884,A_whole
equil,0.78959,0.76571,1,1.05094,0.001898,0.0018946611903545483,1.419,1.4153398326628834,0.002507979168318681,0.0025236050684790605,0.0013630864,0.001385582107380787,A_whole
equil,0.79918,0.77524,1,1.04726,0.001933,0.0019296393920163464,1.42,1.416551515899842,0.0024928117221003905,0.0025089621852154333,0.001366189444,0.001391416142129643,A_whole
equil,0.8087799999999999,0.78478,1,1.0438,0.001967,0.0019636642146211502,1.421,1.4174008884655034,0.002479994739694355,0.0024963791795378793,0.0013687780090000001,0.0013955519702372515,A_whole
equil,0.8183699999999999,0.79431,1,1.0402,0.002002,0.0019989990661531377,1.422,1.4184802823488771,0.0024648433123043165,0.002482743751216104,0.001371887521,0.0014007606157608395,A_whole
equil,0.8279599999999999,0.80384,1,1.03642,0.002039,0.0020359807505715426,1.424,1.4198392566051345,0.0024493411447526247,0.002467797469436178,0.0013755939209999998,0.0014072748839939354,A_whole
equil,0.83754,0.81337,1,1.03271,0.002076,0.0020729680129074764,1.426,1.421080981776488,0.0024341532842025414,0.0024536218748651226,0.001379231044,0.0014132376950358023,A_whole
equil,0.8471299999999999,0.8229,1,1.02864,0.002116,0.0021129750586013096,1.428,1.4228923792803112,0.0024156501248026926,0.0024366570744866504,0.001383914401,0.0014218653409037274,A_whole
equil,0.8567199999999999,0.83242,1,1.02465,0.002156,0.002153002020791532,1.43,1.4245526329370346,0.0023983062376518745,0.002420632385476277,0.001388680225,0.0014297838393363112,A_whole
equil,0.8663,0.84194,1,1.02047,0.002198,0.0021949978493554026,1.432,1.4265206639735737,0.0023795827858276736,0.002403220743472096,0.0013940515690000002,0.0014391420847086659,A_whole
equil,0.87588,0.85146,1,1.0161,0.002242,0.002239076947258855,1.435,1.4287888097512056,0.00235941524508266,0.0023844789505044314,0.001400181561,0.0014499053651261297,A_whole
equil,0.8854599999999999,0.86096,1,1.01162,0.002287,0.0022847345365222334,1.438,1.4312239488960576,0.0023383412169971658,0.0023650987394594736,0.0014067750489999999,0.0014614508270460616,A_whole
equil,0.8950199999999999,0.87046,1,1.00697,0.002335,0.002332501015687913,1.441,1.4339458005697798,0.0023156079311228072,0.0023445249916904704,0.001414060816,0.0014743397876629456,A_whole
equil,0.9045799999999999,0.87995,1,1.00191,0.002387,0.002384470819016948,1.445,1.4373650607298285,0.0022902429170217906,0.0023207788902678997,0.0014227983999999998,0.0014904990187358164,A_whole
equil,0.9141199999999999,0.88942,1,0.99688,0.00244,0.002437215070267504,1.449,1.4407240299796624,0.0022651122509371522,0.002297610844208491,0.0014317899209999997,0.0015063770766241796,A_whole
equil,0.92363,0.89886,1,0.99126,0.002499,0.002496086727910679,1.454,1.4451603676734457,0.0022338775388349493,0.002269626747506389,0.0014427842559999998,0.0015273098348971528,A_whole
equil,0.93311,0.90826,1,0.98563,0.002559,0.0025563834354103993,1.459,1.4496275971743133,0.0022038845465407633,0.00224189156528306,0.0014542782250000002,0.00154839011166407,A_whole
equil,0.94253,0.91761,1,0.97945,0.002626,0.0026231034313880376,1.466,1.4551867539122185,0.002168197272782574,0.0022095587587385025,0.001467885969,0.0015745958257962704,A_whole
equil,0.95187,0.92688,1,0.9729,0.002698,0.002695043365785042,1.473,1.461550338313095,0.0021288185392013374,0.002174160457935065,0.0014832511689999999,0.0016045781415001139,A_whole
equil,0.96109,0.93602,1,0.96592,0.002776,0.0027731929325070467,1.482,1.4689248121484424,0.002085741675437557,0.002134995750464628,0.001500555169,0.0016393035709066112,A_whole
equil,0.97014,0.94499,1,0.95857,0.00286,0.0028574436283236465,1.492,1.4773038477209997,0.002039491598934096,0.0020923776309399954,0.001519908196,0.001678736552306634,A_whole
equil,0.9789399999999999,0.95372,1,0.95066,0.002953,0.002950331760653648,1.504,1.487265226003253,0.0019861589932981126,0.0020442063650139616,0.0015421329,0.001725576473193766,A_whole
equil,0.98742,0.96213,1,0.94234,0.003055,0.0030510166321801595,1.517,1.4986965348578223,0.001927917776832931,0.001991464216696308,0.0015669722250000002,0.0017792736519755686,A_whole
equil,0.9954799999999999,0.97012,1,0.93378,0.003162,0.0031582232634296005,1.532,1.511469083348621,0.0018647963290712194,0.001935193489244408,0.001593925776,0.001839190633125948,A_whole
equil,1.00304,0.9776,1,0.92496,0.003277,0.003272793457928345,1.55,1.5259079371616349,0.0017976719063196994,0.0018746496364926725,0.001623364681,0.0019067993811602744,A_whole
equil,1.01002,0.98451,1,0.91581,0.003401,0.0033963723429436647,1.57,1.542549419787931,0.001724080461480196,0.0018085090587028818,0.0016556760999999998,0.001984525507066189,A_whole
equil,1.0163799999999998,0.99082,1,0.907,0.003527,0.0035207309674945278,1.59,1.5598596393449597,0.001650764785467435,0.0017429631588850867,0.0016885524639999997,0.0020651227570408597,A_whole
equil,1.02214,0.99652,1,0.89829,0.003656,0.0036491078925209542,1.613,1.5786467156035304,0.0015751155554125484,0.001675435908132484,0.001722665025,0.0021522578659090986,A_whole
equil,1.02565,1.0,1,0.89417,0.00372,0.0037126443163863904,1.624,1.5868047869286117,0.0015383845924857656,0.0016463994891069177,0.0017397240999999998,0.0021899874910292893,A_whole
lag,0.0022800000000000598,0.00044,0,0.14575,1.9e-05,1.801742960036807e-05,2.221,2.2526758359000034,0.08864070328842652,0.08914535438674481,0.0,nan,A_whole
lag,0.0033799999999999386,0.00022,0,0.23559,1.9e-05,1.84728561680525e-05,2.234,2.2405772784162785,0.05430371528525322,0.05472003905591498,0.0,nan,A_whole
lag,0.0044599999999999085,8e-05,0,0.32491,1.8e-05,1.842331070343707e-05,2.223,2.238106187463183,0.040268453286085346,0.039923479633018004,0.0,nan,A_whole
lag,0.00550000000000006,1e-05,0,0.41276,1.8e-05,1.830417537918682e-05,2.232,2.240834145752467,0.03139622193137846,0.03150876560314283,0.0,nan,A_whole
lag,0.006529999999999925,1e-05,0,0.49704,1.9e-05,1.8470133929884884e-05,2.234,2.246484242543551,0.02581271793754258,0.02572420542740706,0.0,nan,A_whole
lag,0.00757999999999992,8e-05,0,0.57885,1.9e-05,1.8750052594584424e-05,2.242,2.2446721010209867,0.021589691128414946,0.02181469116994523,0.0,nan,A_whole
lag,0.00865999999999989,0.00022,0,0.66635,1.9e-05,1.8716816534654742e-05,2.218,2.2482421545694873,0.019512532503363048,0.01888811235016455,0.0,nan,A_whole
lag,0.009759999999999991,0.00044,0,0.7425,1.9e-05,1.9382996450389258e-05,2.278,2.264162936694735,0.015490482830550168,0.01600449481795116,0.0,nan,A_whole
lag,0.01088,0.00074,0,0.81863,2e-05,1.9781399477422996e-05,2.236,2.2627974759286977,0.014641387252318226,0.01425117212663713,0.0,nan,A_whole
