cl_p,converged,le_0.20,le_0.44,le_0.65,le_0.80,le_0.90,n_floored,n_limited,ratio,res_final,rms_LE_upper,rms_MID_upper,rms_TE_upper,taper_rc,wall_s
0.2752613426205879,True,0.18172590091291493,0.20430773521652362,0.21217349980230543,0.206481270303687,0.33047023271537346,0,0,1.8185092551762252,7.180965555467843e-15,0.24214715632115894,0.0985208205515784,0.071326134432257,0.025,271.7
0.27299400807629404,True,0.18169109271795972,0.20433759148186886,0.2122290017294058,0.2066854198016175,0.330571804934464,0,0,1.8194166812988062,7.82164495912046e-15,0.24222058158810056,0.09831763037661224,0.0715625014932931,0.05,184.0
0.26665629829463816,True,0.1816285080802454,0.20442781318227532,0.21242457686094146,0.20709635965341452,0.3307911510237235,0,0,1.8212512700791248,6.544658253981553e-15,0.24239370573728947,0.09815883369960064,0.0760447343852413,0.1,193.9
