arm,cl_kj,cl_p,converged,error,frozen_in_transient,m1_max,m_final,m_last,n_floored,n_limited,probe_cl,res_final,rms_LE_lower,rms_LE_upper,rms_MID_lower,rms_MID_upper,rms_TE_lower,rms_TE_upper,seed,selection_churn,sigma_min,wall_s
A_ramp,0.25649053745409855,0.24933613596510484,False,,True,2.7329181936025515,,,1,0,,8.798778327156017e-07,0.10604346156620864,0.29532493408733945,0.04570665573744036,0.16158724767987165,0.035474614095404006,0.14857550797571945,0,False,0.41209030481184505,481.5
A_ramp,0.24622239660695294,0.23756093198446335,False,,True,2.481402069471484,,,0,0,,1.8706605486862076e-06,0.11339468698257636,0.33338465447148086,0.05605777228092373,0.17874400446729075,0.03101321980644301,0.14511367304340714,5,False,0.5064996816261611,223.8
A_ramp,0.25649053745409855,0.24933613596510587,False,,True,2.732918193602277,,,1,0,,8.798778327157808e-07,0.10604346156620793,0.29532493408734134,0.045706655737441,0.16158724767986937,0.03547461409536047,0.1485755079757319,12,False,0.4120903048119397,522.3
