x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.575358,0.470818,upper
0.000069,0.000440,0.472420,0.516492,upper
0.000142,0.000902,0.441566,0.529684,upper
0.000219,0.001384,0.395060,0.550788,upper
0.000303,0.001889,0.317232,0.583859,upper
0.000400,0.002415,0.205927,0.631512,upper
0.000521,0.002962,0.045362,0.696012,upper
0.000703,0.003519,-0.113470,0.758406,upper
0.000932,0.004089,-0.253952,0.811273,upper
0.001208,0.004669,-0.402195,0.871853,upper
0.001547,0.005250,-0.556942,0.924342,upper
0.001951,0.005825,-0.646809,0.950342,upper
0.002401,0.006408,-0.654256,0.950183,upper
0.002883,0.007008,-0.732814,0.984340,upper
0.003423,0.007607,-0.883981,1.044522,upper
0.004020,0.008202,-0.942636,1.065792,upper
0.004670,0.008798,-0.861390,1.032058,upper
0.005362,0.009408,-0.748321,0.973228,upper
0.006093,0.010039,-0.745367,0.969011,upper
0.006872,0.010681,-0.815931,1.001906,upper
0.007703,0.011332,-0.881179,1.031487,upper
0.008591,0.011987,-0.955931,1.065663,upper
0.009541,0.012644,-1.036186,1.102939,upper
0.010554,0.013300,-1.108119,1.136994,upper
0.011631,0.013958,-1.166837,1.165511,upper
0.012775,0.014616,-1.216982,1.190256,upper
0.013986,0.015274,-1.257741,1.210764,upper
0.015267,0.015935,-1.290822,1.227756,upper
0.016620,0.016597,-1.321490,1.243823,upper
0.018048,0.017258,-1.349419,1.258710,upper
0.019553,0.017921,-1.370191,1.270050,upper
0.021136,0.018588,-1.380510,1.275798,upper
0.022799,0.019262,-1.386669,1.279217,upper
0.024546,0.019940,-1.394904,1.283961,upper
0.026381,0.020621,-1.402590,1.288484,upper
0.028305,0.021308,-1.406764,1.291027,upper
0.030322,0.022003,-1.409995,1.293032,upper
0.032436,0.022702,-1.414413,1.295764,upper
0.034649,0.023406,-1.416122,1.296986,upper
0.036966,0.024120,-1.412019,1.294803,upper
0.039389,0.024845,-1.405710,1.291287,upper
0.041922,0.025581,-1.401555,1.289049,upper
0.044569,0.026325,-1.398449,1.287418,upper
0.047336,0.027080,-1.395113,1.285655,upper
0.050226,0.027843,-1.391895,1.283962,upper
0.053243,0.028616,-1.388445,1.282134,upper
0.056393,0.029399,-1.383592,1.279511,upper
0.059678,0.030193,-1.377884,1.276419,upper
0.063105,0.030998,-1.372731,1.273649,upper
0.066677,0.031813,-1.368289,1.271281,upper
0.070401,0.032639,-1.363812,1.268902,upper
0.074280,0.033475,-1.359118,1.266414,upper
0.078320,0.034320,-1.355312,1.264423,upper
0.082526,0.035174,-1.353059,1.263290,upper
0.086903,0.036034,-1.350950,1.262240,upper
0.091457,0.036901,-1.348754,1.261146,upper
0.096193,0.037773,-1.347542,1.260595,upper
0.101115,0.038649,-1.346719,1.260259,upper
0.106230,0.039529,-1.345285,1.259592,upper
0.111542,0.040413,-1.342809,1.258355,upper
0.117056,0.041302,-1.339699,1.256776,upper
0.122777,0.042196,-1.337811,1.255867,upper
0.128710,0.043090,-1.337165,1.255638,upper
0.134859,0.043985,-1.336445,1.255362,upper
0.141231,0.044878,-1.338596,1.256676,upper
0.147829,0.045760,-1.344358,1.260007,upper
0.154660,0.046627,-1.348390,1.262379,upper
0.161726,0.047484,-1.348052,1.262324,upper
0.169029,0.048340,-1.346150,1.261400,upper
0.176574,0.049190,-1.343958,1.260316,upper
0.184364,0.050038,-1.340626,1.258610,upper
0.192400,0.050884,-1.337325,1.256921,upper
