x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.688211,0.410949,upper
0.000098,0.000622,0.572398,0.468038,upper
0.000203,0.001286,0.506469,0.498774,upper
0.000322,0.001992,0.404109,0.544509,upper
0.000469,0.002741,0.242698,0.612037,upper
0.000703,0.003519,0.045218,0.689629,upper
0.001036,0.004320,-0.144797,0.764491,upper
0.001474,0.005134,-0.332066,0.830995,upper
0.002039,0.005940,-0.475031,0.878837,upper
0.002684,0.006768,-0.572079,0.916060,upper
0.003423,0.007607,-0.680428,0.952873,upper
0.004274,0.008440,-0.729370,0.968592,upper
0.005221,0.009284,-0.690663,0.948101,upper
0.006244,0.010167,-0.705127,0.950043,upper
0.007364,0.011071,-0.795325,0.990468,upper
0.008591,0.011987,-0.893872,1.033193,upper
0.009939,0.012906,-0.996671,1.078658,upper
0.011411,0.013826,-1.081690,1.116897,upper
0.013012,0.014747,-1.148502,1.147527,upper
0.014746,0.015671,-1.199379,1.171264,upper
0.016620,0.016597,-1.241129,1.191103,upper
0.018641,0.017523,-1.276568,1.208383,upper
0.020813,0.018454,-1.296618,1.218224,upper
0.023142,0.019397,-1.306662,1.223056,upper
0.025636,0.020348,-1.316323,1.227997,upper
0.028305,0.021308,-1.321845,1.230894,upper
0.031156,0.022282,-1.325002,1.232595,upper
0.034198,0.023265,-1.325974,1.233256,upper
0.037442,0.024264,-1.319036,1.229672,upper
0.040895,0.025285,-1.309443,1.224643,upper
0.044569,0.026325,-1.302767,1.221231,upper
0.048477,0.027384,-1.297270,1.218461,upper
0.052629,0.028461,-1.291443,1.215521,upper
0.057039,0.029557,-1.283272,1.211352,upper
0.061717,0.030674,-1.273852,1.206549,upper
0.066677,0.031813,-1.265662,1.202408,upper
0.071933,0.032972,-1.257981,1.198553,upper
0.077499,0.034150,-1.251281,1.195220,upper
0.083387,0.035345,-1.246912,1.193096,upper
0.089614,0.036553,-1.243545,1.191495,upper
0.096193,0.037773,-1.241118,1.190384,upper
0.103138,0.039001,-1.239294,1.189588,upper
0.110464,0.040236,-1.235836,1.187960,upper
0.118184,0.041480,-1.231359,1.185820,upper
0.126311,0.042733,-1.228812,1.184666,upper
0.134859,0.043985,-1.228337,1.184568,upper
0.143843,0.045233,-1.233138,1.187197,upper
0.153275,0.046454,-1.240333,1.191075,upper
0.163167,0.047656,-1.241364,1.191764,upper
0.173527,0.048850,-1.238543,1.190464,upper
0.184364,0.050038,-1.234445,1.188509,upper
0.195685,0.051221,-1.230037,1.186396,upper
0.207498,0.052393,-1.226292,1.184624,upper
0.219809,0.053552,-1.221988,1.182566,upper
0.232619,0.054697,-1.222276,1.182851,upper
0.245934,0.055795,-1.231212,1.187595,upper
0.259755,0.056819,-1.243891,1.194300,upper
0.274078,0.057760,-1.253885,1.199624,upper
0.288897,0.058631,-1.258194,1.201983,upper
0.304203,0.059449,-1.260364,1.203214,upper
0.319986,0.060203,-1.263891,1.205152,upper
0.336232,0.060886,-1.268466,1.207641,upper
0.352925,0.061488,-1.274845,1.211085,upper
0.370049,0.061995,-1.284075,1.216045,upper
0.387579,0.062389,-1.294260,1.221536,upper
0.405493,0.062667,-1.302107,1.225772,upper
0.423762,0.062843,-1.313759,1.232074,upper
0.442357,0.062859,-1.321632,1.236280,upper
0.461245,0.062799,-1.332701,1.242236,upper
0.480390,0.062536,-1.350385,1.252030,upper
0.499755,0.062126,-1.364962,1.260141,upper
0.519301,0.061536,-1.382175,1.269744,upper
0.538986,0.060765,-1.400752,1.280154,upper
0.558768,0.059796,-1.420144,1.291194,upper
0.578602,0.058624,-1.441744,1.303391,upper
0.598446,0.057265,-1.450668,1.308759,upper
0.618257,0.055735,-1.147411,1.110218,upper
0.637993,0.054042,-0.523642,0.804592,upper
0.657611,0.052209,-0.227568,0.693639,upper
0.677064,0.050183,-0.260693,0.705178,upper
0.696319,0.048029,-0.263836,0.707464,upper
0.715357,0.045934,-0.274118,0.711194,upper
0.734104,0.043579,-0.265113,0.706717,upper
0.752569,0.041317,-0.251551,0.701253,upper
0.770690,0.038925,-0.244861,0.696813,upper
0.788447,0.036471,-0.220247,0.685962,upper
0.805816,0.033989,-0.199779,0.676298,upper
0.822771,0.031472,-0.176761,0.665304,upper
0.839294,0.028936,-0.151318,0.653385,upper
0.855368,0.026411,-0.127032,0.641871,upper
0.870978,0.023888,-0.102716,0.630122,upper
0.886111,0.021377,-0.076693,0.617609,upper
0.900758,0.018885,-0.050033,0.604600,upper
0.914911,0.016416,-0.022173,0.591131,upper
0.928567,0.013983,0.006416,0.576774,upper
0.941719,0.011559,0.039401,0.560228,upper
0.954373,0.009191,0.075055,0.542463,upper
0.966532,0.006874,0.111934,0.523457,upper
0.978197,0.004604,0.153351,0.499395,upper
0.989374,0.002386,0.186486,0.463669,upper
1.000000,-0.000000,0.283427,0.462028,upper
0.000000,0.000000,0.688211,0.410949,lower
0.000100,-0.000621,0.809121,0.351462,lower
0.000208,-0.001284,0.882797,0.303428,lower
0.000331,-0.001989,0.949886,0.259824,lower
0.000482,-0.002736,1.008527,0.212442,lower
0.000718,-0.003514,1.060075,0.161127,lower
0.001036,-0.004320,1.097805,0.108562,lower
0.001444,-0.005148,1.123688,0.054918,lower
0.001969,-0.005979,1.133190,0.002965,lower
0.002595,-0.006821,1.129624,0.045598,lower
0.003324,-0.007667,1.115021,0.091040,lower
0.004175,-0.008498,1.090140,0.131635,lower
0.005131,-0.009331,1.062793,0.166829,lower
0.006162,-0.010203,1.031704,0.200439,lower
0.007290,-0.011094,0.993989,0.233639,lower
0.008526,-0.011997,0.953844,0.264978,lower
0.009879,-0.012904,0.912587,0.294014,lower
0.011354,-0.013816,0.871838,0.320477,lower
0.012957,-0.014730,0.832349,0.344501,lower
0.014691,-0.015652,0.794462,0.366600,lower
0.016560,-0.016582,0.757537,0.387010,lower
0.018575,-0.017517,0.722676,0.405337,lower
0.020738,-0.018464,0.690188,0.422343,lower
0.023053,-0.019433,0.656479,0.439539,lower
0.025531,-0.020420,0.621405,0.456757,lower
0.028182,-0.021420,0.587494,0.473020,lower
0.031018,-0.022429,0.556064,0.487708,lower
0.034046,-0.023445,0.527676,0.500764,lower
0.037277,-0.024476,0.500797,0.513161,lower
0.040717,-0.025529,0.472808,0.525901,lower
0.044379,-0.026599,0.444030,0.538673,lower
0.048276,-0.027682,0.416595,0.550710,lower
0.052420,-0.028776,0.390925,0.561894,lower
0.056822,-0.029883,0.366646,0.572438,lower
0.061496,-0.031000,0.343525,0.582287,lower
0.066454,-0.032127,0.322251,0.591273,lower
0.071708,-0.033272,0.301254,0.600295,lower
0.077270,-0.034440,0.277834,0.610230,lower
0.083156,-0.035623,0.253632,0.620259,lower
0.089380,-0.036812,0.231309,0.629521,lower
0.095957,-0.038010,0.210096,0.638323,lower
0.102900,-0.039213,0.189207,0.646947,lower
0.110223,-0.040421,0.168713,0.655363,lower
0.117941,-0.041629,0.148918,0.663437,lower
0.126068,-0.042836,0.129832,0.671221,lower
0.134615,-0.044041,0.110625,0.679091,lower
0.143596,-0.045243,0.091053,0.687013,lower
0.153025,-0.046429,0.072881,0.694296,lower
0.162911,-0.047600,0.056231,0.701055,lower
0.173265,-0.048759,0.038861,0.708034,lower
0.184097,-0.049903,0.020510,0.715479,lower
0.195413,-0.051034,0.000299,0.723619,lower
0.207222,-0.052128,-0.019508,0.731446,lower
0.219531,-0.053181,-0.037328,0.738615,lower
0.232340,-0.054199,-0.056764,0.746388,lower
0.245653,-0.055170,-0.078504,0.755151,lower
0.259469,-0.056088,-0.102672,0.764792,lower
0.273786,-0.056912,-0.125331,0.773663,lower
0.288599,-0.057638,-0.145899,0.781988,lower
0.303899,-0.058271,-0.171092,0.792158,lower
0.319678,-0.058756,-0.196063,0.801848,lower
0.335920,-0.059053,-0.213938,0.809121,lower
0.352609,-0.059187,-0.232840,0.816601,lower
0.369723,-0.059068,-0.246944,0.822216,lower
0.387239,-0.058723,-0.255039,0.825538,lower
