x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.614812,0.449118,upper
0.000098,0.000622,0.490894,0.507202,upper
0.000203,0.001286,0.426972,0.536009,upper
0.000322,0.001992,0.323723,0.581211,upper
0.000469,0.002741,0.154616,0.650617,upper
0.000703,0.003519,-0.048449,0.730040,upper
0.001036,0.004320,-0.243490,0.806761,upper
0.001474,0.005134,-0.441949,0.877010,upper
0.002039,0.005940,-0.591601,0.927400,upper
0.002684,0.006768,-0.687838,0.964890,upper
0.003423,0.007607,-0.813594,1.007346,upper
0.004274,0.008440,-0.873396,1.029039,upper
0.005221,0.009284,-0.789463,0.990240,upper
0.006244,0.010167,-0.773780,0.976589,upper
0.007364,0.011071,-0.871189,1.019922,upper
0.008591,0.011987,-0.964992,1.061977,upper
0.009939,0.012906,-1.063737,1.107301,upper
0.011411,0.013826,-1.149413,1.147557,upper
0.013012,0.014747,-1.218455,1.180813,upper
0.014746,0.015671,-1.271779,1.207128,upper
0.016620,0.016597,-1.315160,1.229051,upper
0.018641,0.017523,-1.351401,1.247868,upper
0.020813,0.018454,-1.372529,1.259020,upper
0.023142,0.019397,-1.383428,1.264780,upper
0.025636,0.020348,-1.393481,1.270379,upper
0.028305,0.021308,-1.399914,1.274104,upper
0.031156,0.022282,-1.404195,1.276673,upper
0.034198,0.023265,-1.406209,1.278076,upper
0.037442,0.024264,-1.400552,1.275053,upper
0.040895,0.025285,-1.391916,1.270274,upper
0.044569,0.026325,-1.385952,1.267079,upper
0.048477,0.027384,-1.381559,1.264790,upper
0.052629,0.028461,-1.377144,1.262485,upper
0.057039,0.029557,-1.370559,1.258959,upper
0.061717,0.030674,-1.362667,1.254721,upper
0.066677,0.031813,-1.355762,1.251053,upper
0.071933,0.032972,-1.349255,1.247623,upper
0.077499,0.034150,-1.343527,1.244639,upper
0.083387,0.035345,-1.339803,1.242762,upper
0.089614,0.036553,-1.336972,1.241383,upper
0.096193,0.037773,-1.334998,1.240477,upper
0.103138,0.039001,-1.333591,1.239888,upper
0.110464,0.040236,-1.330774,1.238535,upper
0.118184,0.041480,-1.327057,1.236700,upper
0.126311,0.042733,-1.325003,1.235772,upper
0.134859,0.043985,-1.324690,1.235788,upper
0.143843,0.045233,-1.328919,1.238317,upper
0.153275,0.046454,-1.335138,1.241958,upper
0.163167,0.047656,-1.335777,1.242507,upper
0.173527,0.048850,-1.332945,1.241146,upper
0.184364,0.050038,-1.329039,1.239198,upper
0.195685,0.051221,-1.324982,1.237166,upper
0.207498,0.052393,-1.321649,1.235530,upper
0.219809,0.053552,-1.317925,1.233679,upper
0.232619,0.054697,-1.318305,1.234064,upper
0.245934,0.055795,-1.326375,1.238691,upper
0.259755,0.056819,-1.337786,1.245196,upper
0.274078,0.057760,-1.346802,1.250377,upper
0.288897,0.058631,-1.350743,1.252716,upper
0.304203,0.059449,-1.352769,1.253969,upper
0.319986,0.060203,-1.356033,1.255912,upper
0.336232,0.060886,-1.360307,1.258426,upper
0.352925,0.061488,-1.366303,1.261918,upper
0.370049,0.061995,-1.375007,1.266957,upper
0.387579,0.062389,-1.384772,1.272627,upper
0.405493,0.062667,-1.392706,1.277241,upper
0.423762,0.062843,-1.404305,1.283995,upper
0.442357,0.062859,-1.412812,1.288897,upper
0.461245,0.062799,-1.424410,1.295643,upper
0.480390,0.062536,-1.442215,1.306289,upper
0.499755,0.062126,-1.457550,1.315509,upper
