x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.623384,0.447191,upper
0.000048,0.000306,0.544332,0.481488,upper
0.000098,0.000622,0.531155,0.486738,upper
0.000149,0.000949,0.515642,0.494954,upper
0.000203,0.001286,0.482307,0.509792,upper
0.000260,0.001634,0.436074,0.530455,upper
0.000322,0.001992,0.373266,0.557962,upper
0.000390,0.002361,0.289636,0.593817,upper
0.000469,0.002741,0.180836,0.640171,upper
0.000568,0.003129,0.054662,0.690673,upper
0.000703,0.003519,-0.053010,0.731824,upper
0.000859,0.003917,-0.141496,0.765806,upper
0.001036,0.004320,-0.245439,0.805222,upper
0.001239,0.004727,-0.354105,0.849578,upper
0.001474,0.005134,-0.461209,0.886831,upper
0.001741,0.005538,-0.531693,0.907817,upper
0.002039,0.005940,-0.536455,0.909976,upper
0.002355,0.006348,-0.527079,0.902514,upper
0.002684,0.006768,-0.588180,0.925757,upper
0.003039,0.007188,-0.686708,0.968095,upper
0.003423,0.007607,-0.756893,0.993642,upper
0.003835,0.008024,-0.778906,1.002245,upper
0.004274,0.008440,-0.741871,0.986093,upper
0.004738,0.008858,-0.677020,0.956546,upper
0.005221,0.009284,-0.627488,0.933696,upper
0.005722,0.009722,-0.637568,0.935632,upper
0.006244,0.010167,-0.681411,0.955738,upper
0.006791,0.010617,-0.727269,0.975675,upper
0.007364,0.011071,-0.777048,0.997292,upper
0.007963,0.011528,-0.831553,1.021127,upper
0.008591,0.011987,-0.891107,1.047513,upper
0.009249,0.012447,-0.955427,1.076231,upper
0.009939,0.012906,-1.014606,1.103008,upper
0.010659,0.013366,-1.061209,1.124560,upper
0.011411,0.013826,-1.100120,1.142771,upper
0.012195,0.014287,-1.134571,1.159043,upper
0.013012,0.014747,-1.165010,1.173569,upper
0.013862,0.015208,-1.190633,1.185943,upper
0.014746,0.015671,-1.211024,1.195894,upper
0.015665,0.016134,-1.230179,1.205355,upper
0.016620,0.016597,-1.250870,1.215740,upper
0.017612,0.017059,-1.270704,1.225826,upper
0.018641,0.017523,-1.287212,1.234271,upper
0.019708,0.017987,-1.298754,1.240310,upper
0.020813,0.018454,-1.303605,1.242900,upper
0.021957,0.018924,-1.305687,1.243948,upper
0.023142,0.019397,-1.310548,1.246552,upper
0.024368,0.019872,-1.317250,1.250175,upper
0.025636,0.020348,-1.323386,1.253510,upper
0.026949,0.020827,-1.327600,1.255849,upper
0.028305,0.021308,-1.329054,1.256716,upper
0.029707,0.021794,-1.330196,1.257401,upper
0.031156,0.022282,-1.333483,1.259259,upper
0.032652,0.022772,-1.337023,1.261262,upper
0.034198,0.023265,-1.338529,1.262192,upper
0.035795,0.023762,-1.336658,1.261291,upper
0.037442,0.024264,-1.331302,1.258488,upper
0.039142,0.024772,-1.325933,1.255675,upper
0.040895,0.025285,-1.322710,1.254016,upper
0.042704,0.025803,-1.320050,1.252669,upper
0.044569,0.026325,-1.317137,1.251191,upper
0.046493,0.026852,-1.313819,1.249497,upper
0.048477,0.027384,-1.310705,1.247913,upper
0.050522,0.027920,-1.308109,1.246607,upper
0.052629,0.028461,-1.305262,1.245167,upper
0.054801,0.029006,-1.301615,1.243304,upper
0.057039,0.029557,-1.297054,1.240962,upper
0.059343,0.030113,-1.292181,1.238463,upper
0.061717,0.030674,-1.287954,1.236308,upper
0.064161,0.031241,-1.284351,1.234481,upper
0.066677,0.031813,-1.280924,1.232749,upper
0.069268,0.032390,-1.277556,1.231051,upper
0.071933,0.032972,-1.273870,1.229194,upper
0.074676,0.033559,-1.270106,1.227300,upper
0.077499,0.034150,-1.267113,1.225808,upper
0.080401,0.034746,-1.265118,1.224832,upper
0.083387,0.035345,-1.263740,1.224175,upper
0.086457,0.035948,-1.261945,1.223306,upper
0.089614,0.036553,-1.259843,1.222280,upper
0.092858,0.037162,-1.258344,1.221565,upper
0.096193,0.037773,-1.257511,1.221194,upper
0.099619,0.038386,-1.256890,1.220932,upper
0.103138,0.039001,-1.255938,1.220501,upper
0.106753,0.039617,-1.254519,1.219832,upper
0.110464,0.040236,-1.252572,1.218893,upper
0.114274,0.040857,-1.249901,1.217585,upper
0.118184,0.041480,-1.247203,1.216265,upper
0.122195,0.042106,-1.245630,1.215522,upper
0.126311,0.042733,-1.245447,1.215489,upper
0.130532,0.043358,-1.244740,1.215190,upper
0.134859,0.043985,-1.243361,1.214546,upper
0.139296,0.044611,-1.244172,1.215023,upper
0.143843,0.045233,-1.248213,1.217172,upper
0.148502,0.045848,-1.253368,1.219905,upper
0.153275,0.046454,-1.256687,1.221688,upper
0.158163,0.047056,-1.257219,1.222026,upper
0.163167,0.047656,-1.255623,1.221269,upper
0.168288,0.048254,-1.253941,1.220465,upper
0.173527,0.048850,-1.252492,1.219782,upper
0.178885,0.049445,-1.250092,1.218612,upper
0.184364,0.050038,-1.246997,1.217088,upper
0.189963,0.050630,-1.244028,1.215629,upper
0.195685,0.051221,-1.241654,1.214477,upper
0.201530,0.051809,-1.239502,1.213438,upper
0.207498,0.052393,-1.237078,1.212262,upper
0.213591,0.052975,-1.234930,1.211228,upper
0.219809,0.053552,-1.232918,1.210262,upper
0.226151,0.054125,-1.229473,1.208577,upper
0.232619,0.054697,-1.228439,1.208099,upper
0.239213,0.055257,-1.234078,1.211025,upper
0.245934,0.055795,-1.240921,1.214614,upper
0.252782,0.056316,-1.245892,1.217238,upper
0.259755,0.056819,-1.251869,1.220380,upper
0.266854,0.057299,-1.258155,1.223688,upper
0.274078,0.057760,-1.262632,1.226059,upper
0.281426,0.058203,-1.264843,1.227252,upper
0.288897,0.058631,-1.265382,1.227574,upper
0.296490,0.059048,-1.265877,1.227871,upper
0.304203,0.059449,-1.267358,1.228678,upper
0.312036,0.059833,-1.268156,1.229129,upper
0.319986,0.060203,-1.268921,1.229562,upper
0.328052,0.060556,-1.271668,1.231030,upper
0.336232,0.060886,-1.273714,1.232130,upper
0.344524,0.061199,-1.275897,1.233303,upper
0.352925,0.061488,-1.280129,1.235560,upper
0.361435,0.061752,-1.283019,1.237094,upper
0.370049,0.061995,-1.287211,1.239314,upper
0.378765,0.062206,-1.292932,1.242383,upper
0.387579,0.062389,-1.296536,1.244305,upper
0.396490,0.062547,-1.302144,1.247299,upper
0.405493,0.062667,-1.304907,1.248757,upper
0.414585,0.062775,-1.307857,1.250303,upper
0.423762,0.062843,-1.320090,1.256843,upper
0.433021,0.062854,-1.324744,1.259480,upper
0.442357,0.062859,-1.318073,1.255794,upper
0.451767,0.062860,-1.323368,1.258579,upper
0.461245,0.062799,-1.340670,1.268043,upper
0.470787,0.062675,-1.347802,1.271822,upper
0.480390,0.062536,-1.351127,1.273689,upper
0.490047,0.062350,-1.359324,1.278262,upper
0.499755,0.062126,-1.367280,1.282651,upper
0.509508,0.061857,-1.377787,1.288428,upper
0.519301,0.061536,-1.386751,1.293363,upper
0.529129,0.061177,-1.395411,1.298197,upper
0.538986,0.060765,-1.405771,1.304019,upper
0.548867,0.060307,-1.416110,1.309849,upper
0.558768,0.059796,-1.427822,1.316461,upper
0.568681,0.059231,-1.437428,1.321907,upper
0.578602,0.058624,-1.446250,1.326968,upper
0.588525,0.057965,-1.455449,1.332263,upper
0.598446,0.057265,-1.462553,1.336389,upper
0.608359,0.056521,-1.470858,1.341064,upper
0.618257,0.055735,-1.467767,1.326938,upper
0.628137,0.054910,-0.855017,0.981262,upper
0.637993,0.054042,-0.228314,0.702445,upper
