x_c,y_c,cp,mach_local,surface
0.000000,0.000000,0.535609,0.489983,upper
0.000048,0.000306,0.447288,0.526494,upper
0.000098,0.000622,0.434391,0.530764,upper
0.000149,0.000949,0.423813,0.536682,upper
0.000203,0.001286,0.394967,0.549502,upper
0.000260,0.001634,0.349949,0.569100,upper
0.000322,0.001992,0.286441,0.596360,upper
0.000390,0.002361,0.199931,0.632966,upper
0.000469,0.002741,0.085018,0.681265,upper
0.000568,0.003129,-0.047033,0.734094,upper
0.000703,0.003519,-0.157706,0.776694,upper
0.000859,0.003917,-0.248635,0.811492,upper
0.001036,0.004320,-0.357682,0.852871,upper
0.001239,0.004727,-0.475777,0.902297,upper
0.001474,0.005134,-0.599259,0.945208,upper
0.001741,0.005538,-0.678667,0.971103,upper
0.002039,0.005940,-0.670107,0.969152,upper
0.002355,0.006348,-0.634174,0.946515,upper
0.002684,0.006768,-0.690225,0.968669,upper
0.003039,0.007188,-0.809393,1.022182,upper
0.003423,0.007607,-0.899683,1.059508,upper
0.003835,0.008024,-0.978434,1.091254,upper
0.004274,0.008440,-1.006314,1.102502,upper
0.004738,0.008858,-0.855136,1.033772,upper
0.005221,0.009284,-0.679204,0.951585,upper
0.005722,0.009722,-0.686055,0.951009,upper
0.006244,0.010167,-0.748089,0.979688,upper
0.006791,0.010617,-0.792210,1.000059,upper
0.007364,0.011071,-0.840209,1.021887,upper
0.007963,0.011528,-0.892387,1.045720,upper
0.008591,0.011987,-0.949154,1.071948,upper
0.009249,0.012447,-1.010817,1.100716,upper
0.009939,0.012906,-1.069299,1.128412,upper
0.010659,0.013366,-1.117464,1.151715,upper
0.011411,0.013826,-1.158560,1.171918,upper
0.012195,0.014287,-1.195320,1.190228,upper
0.013012,0.014747,-1.228153,1.206810,upper
0.013862,0.015208,-1.256265,1.221217,upper
0.014746,0.015671,-1.279043,1.233064,upper
0.015665,0.016134,-1.299891,1.244061,upper
0.016620,0.016597,-1.321455,1.255599,upper
0.017612,0.017059,-1.341845,1.266666,upper
0.018641,0.017523,-1.358978,1.276059,upper
0.019708,0.017987,-1.371492,1.283066,upper
0.020813,0.018454,-1.377744,1.286654,upper
0.021957,0.018924,-1.381158,1.288598,upper
0.023142,0.019397,-1.386871,1.291909,upper
0.024368,0.019872,-1.394174,1.296167,upper
0.025636,0.020348,-1.400930,1.300127,upper
0.026949,0.020827,-1.405845,1.303069,upper
0.028305,0.021308,-1.408066,1.304473,upper
0.029707,0.021794,-1.409657,1.305499,upper
0.031156,0.022282,-1.412871,1.307480,upper
