arm,s,x,turbulent,ue,theta_x,theta_o,H_x,H_o,cf_x,cf_o,ctau_x,ctau_o,march
equil,0.94253,0.91761,1,0.97945,0.002626,0.0026498869834603255,1.466,1.455612495088122,0.002168197272782574,0.0022024221844968543,0.001467885969,0.0015766854561753663,A_whole
equil,0.95187,0.92688,1,0.9729,0.002698,0.00272243008658026,1.473,1.4620120831828372,0.0021288185392013374,0.0021670332618234983,0.0014832511689999999,0.0016068338761538856,A_whole
equil,0.96109,0.93602,1,0.96592,0.002776,0.002801248000448973,1.482,1.4694270917801675,0.002085741675437557,0.0021278747540366834,0.001500555169,0.001641746354856765,A_whole
equil,0.97014,0.94499,1,0.95857,0.00286,0.002886231816861838,1.492,1.4778516346442232,0.002039491598934096,0.0020852584451231167,0.001519908196,0.0016813892039135086,A_whole
equil,0.9789399999999999,0.95372,1,0.95066,0.002953,0.002979945058500906,1.504,1.4878650573043264,0.0019861589932981126,0.0020370877828259594,0.0015421329,0.0017284686914967086,A_whole
equil,0.98742,0.96213,1,0.94234,0.003055,0.003081539627075849,1.517,1.4993554578154407,0.001927917776832931,0.0019843426466963155,0.0015669722250000002,0.001782437029332393,A_whole
equil,0.9954799999999999,0.97012,1,0.93378,0.003162,0.0031897292098156302,1.532,1.512194256662505,0.0018647963290712194,0.0019280643153915152,0.001593925776,0.0018426566535866434,A_whole
equil,1.00304,0.9776,1,0.92496,0.003277,0.0033053656793917796,1.55,1.526707679576116,0.0017976719063196994,0.0018675104563748714,0.001623364681,0.0019106038712353101,A_whole
equil,1.01002,0.98451,1,0.91581,0.003401,0.0034301126095768195,1.57,1.5434340846586672,0.001724080461480196,0.0018013603557165549,0.0016556760999999998,0.001988712042945263,A_whole
equil,1.0163799999999998,0.99082,1,0.907,0.003527,0.003555658300211454,1.59,1.5608358869241559,0.001650764785467435,0.0017357981384781818,0.0016885524639999997,0.0020697174150870407,A_whole
equil,1.02214,0.99652,1,0.89829,0.003656,0.0036852745612839972,1.613,1.5797239564540055,0.0015751155554125484,0.001668252830908341,0.001722665025,0.0021572972570769967,A_whole
equil,1.02565,1.0,1,0.89417,0.00372,0.003749417885857572,1.624,1.5879369230243778,0.0015383845924857656,0.0016391838894754891,0.0017397240999999998,0.002195268764151452,A_whole
lag,0.0022800000000000598,0.00044,0,0.14575,1.9e-05,1.801742960036807e-05,2.221,2.2526758359000034,0.08864070328842652,0.08914535438674481,0.0,nan,A_whole
lag,0.0033799999999999386,0.00022,0,0.23559,1.9e-05,1.84728561680525e-05,2.234,2.2405772784162785,0.05430371528525322,0.05472003905591498,0.0,nan,A_whole
lag,0.0044599999999999085,8e-05,0,0.32491,1.8e-05,1.842331070343707e-05,2.223,2.238106187463183,0.040268453286085346,0.039923479633018004,0.0,nan,A_whole
lag,0.00550000000000006,1e-05,0,0.41276,1.8e-05,1.830417537918682e-05,2.232,2.240834145752467,0.03139622193137846,0.03150876560314283,0.0,nan,A_whole
lag,0.006529999999999925,1e-05,0,0.49704,1.9e-05,1.8470133929884884e-05,2.234,2.246484242543551,0.02581271793754258,0.02572420542740706,0.0,nan,A_whole
lag,0.00757999999999992,8e-05,0,0.57885,1.9e-05,1.8750052594584424e-05,2.242,2.2446721010209867,0.021589691128414946,0.02181469116994523,0.0,nan,A_whole
lag,0.00865999999999989,0.00022,0,0.66635,1.9e-05,1.8716816534654742e-05,2.218,2.2482421545694873,0.019512532503363048,0.01888811235016455,0.0,nan,A_whole
lag,0.009759999999999991,0.00044,0,0.7425,1.9e-05,1.9382996450389258e-05,2.278,2.264162936694735,0.015490482830550168,0.01600449481795116,0.0,nan,A_whole
lag,0.01088,0.00074,0,0.81863,2e-05,1.9781399477422996e-05,2.236,2.2627974759286977,0.014641387252318226,0.01425117212663713,0.0,nan,A_whole
lag,0.012029999999999985,0.00112,0,0.88647,2.1e-05,2.053519123286572e-05,2.282,2.27677206334624,0.012168040704741517,0.01243054187928853,0.0,nan,A_whole
lag,0.01322000000000001,0.00158,0,0.95224,2.1e-05,2.1208915883926833e-05,2.26,2.2813837487821713,0.011371243138893405,0.011132044093386122,0.0,nan,A_whole
lag,0.014440000000000008,0.00213,0,1.0074,2.2e-05,2.22722442716279e-05,2.305,2.302906902686375,0.00959940316976983,0.00972259885874291,0.0,nan,A_whole
lag,0.015700000000000047,0.00276,0,1.05779,2.3e-05,2.331250954453154e-05,2.297,2.308795117699318,0.008841564001939433,0.008773815698476854,0.0,nan,A_whole
lag,0.01699000000000006,0.00347,0,1.10224,2.4e-05,2.445608278215586e-05,2.315,2.3219912072482978,0.007878623645366636,0.007879983469786266,0.0,nan,A_whole
lag,0.018329999999999957,0.00427,0,1.13865,2.6e-05,2.5863709019343314e-05,2.34,2.3423278110033303,0.006963234954365832,0.0070118779360342455,0.0,nan,A_whole
lag,0.01971999999999996,0.00514,0,1.17425,2.7e-05,2.7068487171953714e-05,2.327,2.341089684290479,0.006580058779404717,0.006507838766560642,0.0,nan,A_whole
lag,0.021159999999999846,0.00611,0,1.20034,2.9e-05,2.8757537965515823e-05,2.375,2.3749355179170406,0.005664150970855507,0.0057183182100766766,0.0,nan,A_whole
lag,0.022659999999999902,0.00716,0,1.22602,3e-05,3.0201831951941716e-05,2.362,2.373646234673278,0.005380124595521308,0.005340306784342978,0.0,nan,A_whole
lag,0.02421999999999991,0.0083,0,1.24464,3.2e-05,3.205461713099764e-05,2.401,2.40461998599935,0.004724591223538819,0.004749370071254185,0.0,nan,A_whole
lag,0.02584999999999993,0.00953,0,1.26243,3.4e-05,3.3742662798670016e-05,2.399,2.4074365407665734,0.0044392727738600335,0.004431009359702244,0.0,nan,A_whole
lag,0.027549999999999963,0.01086,0,1.27704,3.6e-05,3.559102668262291e-05,2.416,2.423394634986531,0.004062345726519137,0.004062844646846771,0.0,nan,A_whole
lag,0.02933999999999992,0.01229,0,1.28898,3.8e-05,3.7563635508705216e-05,2.433,2.4407074710748367,0.0037232102195696812,0.003724413502177701,0.0,nan,A_whole
lag,0.03120999999999996,0.01383,0,1.2989,4e-05,3.959463057740052e-05,2.447,2.455301765379756,0.0034342116508433817,0.0034370593731170114,0.0,nan,A_whole
lag,0.03318999999999994,0.01548,0,1.30693,4.2e-05,4.1741403801959005e-05,2.462,2.470733908389981,0.003169666699691523,0.003172636795923544,0.0,nan,A_whole
lag,0.03527999999999998,0.01726,0,1.31438,4.4e-05,4.386968605757606e-05,2.466,2.4781251809157365,0.0029787077655407624,0.002971467492190053,0.0,nan,A_whole
lag,0.03747999999999996,0.01917,0,1.319,4.6e-05,4.627973256971057e-05,2.492,2.502451360117904,0.0027089927869402754,0.0027152399358845525,0.0,nan,A_whole
lag,0.03981999999999997,0.02123,0,1.3233,4.9e-05,4.865498056002506e-05,2.5,2.511869621601682,0.002540655499055238,0.0025414572166211984,0.0,nan,A_whole
lag,0.04230999999999996,0.02344,0,1.32691,5.1e-05,5.11091655342167e-05,2.507,2.521468194553134,0.0023854282393368947,0.002381486112329861,0.0,nan,A_whole
lag,0.044969999999999954,0.02584,0,1.32883,5.4e-05,5.380577912028882e-05,2.527,2.540931385759227,0.0021978841349546124,0.00219976889452278,0.0,nan,A_whole
lag,0.04780999999999991,0.02842,0,1.33066,5.7e-05,5.649195738643879e-05,2.533,2.5492448200437634,0.002071548582137282,0.002068737515391483,0.0,nan,A_whole
lag,0.05084999999999995,0.03122,0,1.33143,5.9e-05,5.9374062766530794e-05,2.547,2.563922287126288,0.0019292540890747307,0.0019282575800140373,0.0,nan,A_whole
lag,0.05410999999999999,0.03424,0,1.33174,6.2e-05,6.235141591896916e-05,2.557,2.5752372096559366,0.001808820497949207,0.0018076888733703947,0.0,nan,A_whole
lag,0.05762999999999996,0.03753,0,1.33139,6.6e-05,6.550320078949474e-05,2.569,2.588018902812213,0.0016924298377377232,0.0016914635937417967,0.0,nan,A_whole
lag,0.061409999999999965,0.04109,0,1.33118,6.9e-05,6.866447072444352e-05,2.571,2.5919857917441,0.0016094443073197643,0.0016051487234857794,0.0,nan,A_whole
lag,0.06548999999999994,0.04496,1,1.33054,7.2e-05,7.19974827353523e-05,2.578,2.5993279234015763,0.0015194849729792495,0.001471734773599587,0.000112805641,1.770757572864987e-33,A_whole
lag,0.06989999999999996,0.04916,1,1.33079,7.5e-05,7.634020628518565e-05,2.568,2.095027136045456,0.0014743066153901638,0.0028127983811667757,0.000500685376,0.0019013064637639833,A_whole
lag,0.07463999999999993,0.0537,1,1.32629,8.1e-05,8.590067126514835e-05,2.303,1.702664493450351,0.002024962219672436,0.004104654679763076,0.001383691204,0.0023502014153202033,A_whole
lag,0.07973999999999992,0.05862,1,1.31597,9e-05,9.948068795591321e-05,1.823,1.5608713869642596,0.003401708107262158,0.0045148833198329795,0.002390818816,0.002132129080335369,A_whole
lag,0.0852099999999999,0.06391,1,1.31258,0.000101,0.00011319000524088095,1.581,1.5030091579239626,0.00434044138494278,0.004736457587490185,0.002227651204,0.001924007106784936,A_whole
lag,0.09104999999999996,0.06959,1,1.31063,0.000115,0.00012759038977778683,1.494,1.4847498953061802,0.004780087460183852,0.004677894538702877,0.001958859081,0.0017928602078786202,A_whole
lag,0.0972599999999999,0.07564,1,1.309,0.000131,0.00014250277302032516,1.474,1.4786031550842385,0.0047213829625189895,0.004547623383814132,0.0017927602809999998,0.0017146816810764362,A_whole
lag,0.10380999999999996,0.08205,1,1.30676,0.000147,0.00015806226152840748,1.472,1.4761656296065857,0.004554287410923796,0.004408271536598636,0.0017039558410000002,0.0016679385368383991,A_whole
lag,0.11068999999999996,0.0888,1,1.30333,0.000163,0.00017451233865688236,1.473,1.4748105374509735,0.0043846091323313996,0.004275964164460962,0.0016573041000000003,0.0016396259428678563,A_whole
lag,0.11785999999999996,0.09586,1,1.3001,0.00018,0.00019122289762842597,1.472,1.4718644267131147,0.004252008541573435,0.004170894139984055,0.0016285260250000003,0.0016180639294124588,A_whole
lag,0.12529999999999997,0.10319,1,1.29646,0.000198,0.0002085062562588546,1.47,1.4687808593870053,0.004140269322274066,0.0040780485749471835,0.0016088121,0.0016008450808390612,A_whole
lag,0.13296999999999992,0.11076,1,1.29272,0.000215,0.00022616469872527203,1.467,1.4653270342852318,0.004048171146070505,0.003998078091398623,0.001592728281,0.0015855160172090382,A_whole
lag,0.1408299999999999,0.11855,1,1.28899,0.000234,0.00024409006712503535,1.464,1.4617018876796175,0.003970519999210679,0.003928358335860258,0.0015781550759999998,0.0015710829476920007,A_whole
lag,0.14886999999999995,0.12651,1,1.28518,0.000252,0.00026234635568923804,1.46,1.4582294730321483,0.003901464098654348,0.00386509311714251,0.001564518916,0.001557503245708518,A_whole
lag,0.15705999999999998,0.13464,1,1.28123,0.00027,0.00028094231752622223,1.457,1.4550645404729696,0.0038390538203283845,0.0038062933279487533,0.0015518084489999997,0.0015449222244596356,A_whole
lag,0.1653699999999999,0.1429,1,1.27719,0.000289,0.00029980915263736765,1.454,1.4521513120696226,0.003781845227049074,0.003751751851049434,0.001539856081,0.0015332400859678491,A_whole
lag,0.17379,0.15127,1,1.27326,0.000308,0.000318787271209254,1.451,1.4492428249881844,0.0037305905948378073,0.00370268590092342,0.0015281844640000002,0.0015219216614344876,A_whole
lag,0.1822999999999999,0.15974,1,1.26951,0.000327,0.0003377849482341853,1.448,1.4463379411789465,0.003684409902621356,0.0036585892739970523,0.001516790916,0.0015107940925050416,A_whole
lag,0.19089999999999996,0.16831,1,1.26579,0.000346,0.0003569398167849391,1.445,1.4436833816183512,0.00364118801109643,0.003616984030079394,0.001505828025,0.0015002155857562604,A_whole
lag,0.19955999999999996,0.17694,1,1.26155,0.000366,0.00037674051101669947,1.443,1.4419379810856712,0.003595331316511852,0.003572529468780266,0.001496838721,0.0014916229664987044,A_whole
lag,0.20828999999999998,0.18565,1,1.258,0.000386,0.0003960034520215866,1.441,1.4393656058424777,0.0035594137109146926,0.003537753328953588,0.0014868735999999999,0.0014819871585214281,A_whole
lag,0.21707999999999994,0.19442,1,1.25402,0.000405,0.00041589163037376165,1.439,1.4376308821889976,0.0035203606305453353,0.0034999703587295762,0.001478556304,0.0014739419965206287,A_whole
lag,0.2259199999999999,0.20324,1,1.2503,0.000425,0.0004356336008996008,1.437,1.4356744291200427,0.0034863263625335857,0.0034666941319353214,0.0014701089640000002,0.0014658597817246947,A_whole
lag,0.2347999999999999,0.21211,1,1.24652,0.000445,0.00045558763675080814,1.435,1.4339865035335713,0.0034521548416939145,0.00343411474703855,0.0014624505639999998,0.001458450992344186,A_whole
lag,0.24373,0.22103,1,1.24266,0.000465,0.00047580762380761843,1.433,1.4325349665220242,0.0034198852129859263,0.0034021560857586744,0.0014554988009999998,0.001451728518536964,A_whole
lag,0.25268999999999997,0.22999,1,1.23889,0.000485,0.0004960479486833503,1.432,1.431077469518758,0.0033892597413560594,0.003372427997422141,0.0014487919689999999,0.0014452823128207918,A_whole
lag,0.26169,0.23898,1,1.23533,0.000506,0.000516159514752056,1.43,1.4294719707374193,0.003361641436497801,0.0033457061697666672,0.001442024676,0.0014387497661226233,A_whole
lag,0.27071999999999996,0.24801,1,1.23147,0.000526,0.00053684943251048,1.429,1.428410669154974,0.0033326335706220065,0.0033169728040758698,0.0014364100000000002,0.0014333395565234504,A_whole
lag,0.27979,0.25707,1,1.22802,0.000546,0.0005570979186767407,1.428,1.4268866184744737,0.003307619662011769,0.0032930950389303847,0.0014302011239999998,0.0014273342369618743,A_whole
lag,0.2888799999999999,0.26616,1,1.22394,0.000568,0.0005784723251694665,1.427,1.4263355717479909,0.003278307425825002,0.0032640306346759097,0.0014258931210000003,0.001423198021071875,A_whole
lag,0.29799999999999993,0.27528,1,1.22067,0.000588,0.0005987028415149253,1.425,1.4247342393442894,0.003257641054856525,0.0032435852643104175,0.0014200838560000002,0.001417500469488258,A_whole
lag,0.30713999999999997,0.28442,1,1.21683,0.000609,0.000620043209808535,1.425,1.4240562435844544,0.0032316336776445726,0.003218164604697472,0.0014158663840000002,0.0014134427508344493,A_whole
lag,0.31631,0.29359,1,1.21331,0.00063,0.0006410009861517914,1.423,1.4229918435869553,0.0032089750089014423,0.0031965506420989624,0.0014112043560000002,0.0014089475457220936,A_whole
lag,0.3254999999999999,0.30278,1,1.20979,0.000651,0.0006621197920386492,1.423,1.422033606396501,0.0031880472816307906,0.00317536262792408,0.001406850064,0.0014047251281765682,A_whole
lag,0.33470999999999995,0.31199,1,1.20605,0.000673,0.0006838191113661556,1.422,1.4214513911488977,0.003164538246286638,0.003152708455667892,0.0014033265210000002,0.0014013011673216392,A_whole
lag,0.3439399999999999,0.32122,1,1.20265,0.000694,0.000705030863451041,1.421,1.4204647552339262,0.0031451214866176887,0.003133726226799021,0.0013992836490000003,0.0013973413883392263,A_whole
lag,0.35319,0.33047,1,1.19908,0.000716,0.0007267569297094606,1.42,1.4198025031963843,0.003124928609326262,0.003113519050027251,0.0013958443209999998,0.0013940103938670234,A_whole
lag,0.36246,0.33974,1,1.19547,0.000738,0.0007487470293178009,1.42,1.4192496601122695,0.0031046458328948335,0.0030934468222274638,0.0013927077609999998,0.0013910165953751065,A_whole
lag,0.3717499999999999,0.34903,1,1.19213,0.000759,0.0007703408773381711,1.419,1.4183892049510252,0.0030868846424029865,0.0030761892003951284,0.001389201984,0.0013876033559134507,A_whole
lag,0.38105,0.35833,1,1.18855,0.000781,0.0007926344285416407,1.418,1.4179398872283566,0.0030672824962453887,0.003057039500611443,0.001386519696,0.0013849664381332504,A_whole
lag,0.39037,0.36764,1,1.18516,0.000803,0.0008146845414118967,1.418,1.4172776942607457,0.003049969466075056,0.003039971621646517,0.001383542416,0.0013820881477626763,A_whole
lag,0.39969999999999994,0.37697,1,1.18182,0.000825,0.000836790543457185,1.417,1.416622598301644,0.0030335823818695147,0.0030235496661989024,0.0013806426490000003,0.0013792808680611838,A_whole
lag,0.4090499999999999,0.38631,1,1.17834,0.000848,0.0008594297031197745,1.416,1.4162222308201755,0.003015516574385478,0.003006129186296532,0.001378265625,0.0013769829149692088,A_whole
lag,0.41840999999999995,0.39567,1,1.17487,0.000871,0.0008822303150266347,1.416,1.4158538456734115,0.002998581088888463,0.0029891182683318474,0.0013760390250000002,0.001374858787681793,A_whole
lag,0.42777999999999994,0.40503,1,1.17173,0.000893,0.0009043669382996092,1.415,1.4150892415859688,0.002984082770885803,0.0029751951292415375,0.0013732953640000001,0.0013721239196608566,A_whole
lag,0.43716999999999995,0.41441,1,1.16822,0.000916,0.000927680420692044,1.415,1.4149032940087485,0.002966869900122286,0.0029581638350019523,0.0013715171559999999,0.0013704135764665475,A_whole
lag,0.44655999999999996,0.4238,1,1.16499,0.000939,0.0009504128356333536,1.415,1.414375054520966,0.0029531351159556365,0.0029438157842895754,0.001369222009,0.0013682254401718805,A_whole
lag,0.45597,0.4332,1,1.16156,0.000962,0.0009739120730344572,1.414,1.4141767949175459,0.002936507910437644,0.002927890853997948,0.001367594361,0.0013666558844830136,A_whole
lag,0.46538999999999997,0.44261,1,1.15834,0.000985,0.0009970081697459614,1.414,1.413727635616755,0.002922299574489124,0.0029139917464456435,0.001365598116,0.0013647460434340604,A_whole
lag,0.4748199999999999,0.45203,1,1.15512,0.001008,0.0010202998479019458,1.414,1.4133372959676385,0.002908636407940897,0.0029001799020490224,0.0013638249,0.0013629724172183287,A_whole
lag,0.4842599999999999,0.46145,1,1.15177,0.001032,0.0010441862624967627,1.413,1.4131772312079813,0.002893920441225272,0.0028853825310034124,0.001362421921,0.0013616518635279043,A_whole
lag,0.49371999999999994,0.47089,1,1.14861,0.001056,0.0010677041613016054,1.413,1.4127868604941438,0.0028803045509360452,0.0028723837828344206,0.0013607245439999998,0.0013600095691641586,A_whole
lag,0.5031699999999999,0.48033,1,1.14539,0.001079,0.0010915880143936914,1.413,1.412543639261587,0.002866794477460568,0.002858912624337452,0.001359323161,0.001358655504054432,A_whole
lag,0.51264,0.48979,1,1.14213,0.001103,0.0011158271814147413,1.413,1.4123932440072524,0.002853285901259095,0.0028452361399935217,0.0013581436089999998,0.0013575204200458612,A_whole
lag,0.5221199999999999,0.49924,1,1.139,0.001127,0.001139844669530591,1.412,1.4120998141511079,0.0028404689355988224,0.002832777561700465,0.001356817225,0.0013562002509976598,A_whole
lag,0.5316,0.50871,1,1.13587,0.001152,0.001164058504482545,1.412,1.411859370020584,0.0028282422431620455,0.00282035701208058,0.0013555651239999997,0.0013550037899825948,A_whole
lag,0.54109,0.51818,1,1.13266,0.001176,0.0011887689307703377,1.412,1.4117742224643415,0.0028146756834069742,0.002807335787609869,0.0013546080249999999,0.0013541183976964143,A_whole
lag,0.5505899999999999,0.52766,1,1.12953,0.001201,0.001213413653878878,1.412,1.411611308013744,0.00280207984198349,0.002795090274220659,0.0013536512639999998,0.00135315942117367,A_whole
lag,0.5600999999999999,0.53714,1,1.12642,0.001225,0.0012382057836395131,1.412,1.4114604225157132,0.0027899894187239614,0.0027830745008154104,0.0013526948409999999,0.001352261844794705,A_whole
lag,0.56961,0.54663,1,1.12327,0.00125,0.0012633588787981998,1.411,1.411409489111612,0.0027779197935884586,0.002770772117575863,0.0013519593610000003,0.0013515795167975489,A_whole
lag,0.5791299999999999,0.55612,1,1.12021,0.001275,0.0012883931012542627,1.411,1.411264914460351,0.0027660225932641365,0.0027592965870630263,0.0013511505639999999,0.001350786315970364,A_whole
lag,0.58866,0.56562,1,1.11714,0.001301,0.0013136935739915512,1.411,1.4111742975915105,0.002754803764063479,0.002747772947341937,0.0013504155040000001,0.001350116857174579,A_whole
lag,0.59819,0.57512,1,1.11397,0.001326,0.0013396169262491896,1.411,1.411266408519984,0.0027422999694293035,0.002735456688364882,0.0013500480489999998,0.0013498042667932936,A_whole
lag,0.6077299999999999,0.58463,1,1.11094,0.001352,0.0013652037960384471,1.411,1.4111856622340466,0.002731351191390223,0.002724389933656237,0.0013494602249999998,0.0013492539017875415,A_whole
lag,0.61727,0.59414,1,1.10784,0.001378,0.0013913089335181547,1.411,1.4112461701294714,0.002719770435705177,0.002712759592865544,0.001349166361,0.0013489780519472076,A_whole
lag,0.62681,0.60366,1,1.10479,0.001404,0.0014174292422957742,1.411,1.4112684615804538,0.0027077713865709466,0.0027015910635856655,0.0013488725290000001,0.0013486854532322472,A_whole
lag,0.6363599999999999,0.61317,1,1.10174,0.00143,0.0014437943259123954,1.411,1.411322457117322,0.0026972452718344074,0.0026904638728417547,0.001348652176,0.0013484851582641184,A_whole
lag,0.6459199999999999,0.6227,1,1.09863,0.001457,0.0014706796917751648,1.411,1.4114934890430422,0.0026851968126839106,0.00267888646339597,0.001348652176,0.0013485268733251594,A_whole
lag,0.65548,0.63222,1,1.09554,0.001484,0.0014977186462041506,1.412,1.4116648109541108,0.0026737034662570624,0.00266752807703298,0.0013487256250000002,0.0013486234103072753,A_whole
lag,0.66504,0.64175,1,1.09254,0.001511,0.001524581067426612,1.412,1.4117348859179442,0.00266327391406871,0.002656953532971696,0.001348652176,0.0013485937553955852,A_whole
lag,0.6746099999999999,0.65127,1,1.08953,0.001538,0.0015517481109182459,1.412,1.4118508019843021,0.0026527374874504924,0.0026463161791968346,0.0013487256250000002,0.0013486701452425027,A_whole
lag,0.68418,0.6608,1,1.0862,0.001567,0.0015807375490350846,1.412,1.412469700466624,0.002639362313791463,0.002633067846028281,0.001349680644,0.0013496487494902745,A_whole
lag,0.69375,0.67034,1,1.08328,0.001594,0.0016079586299438645,1.412,1.4124959714283432,0.0026297500471221215,0.002623317487086778,0.001349680644,0.0013497078512221515,A_whole
lag,0.70333,0.67987,1,1.0801,0.001623,0.0016367731836111428,1.413,1.412941520514169,0.002617827951803953,0.0026114210010199767,0.0013504155040000001,0.0013504962777775745,A_whole
lag,0.7129099999999999,0.68941,1,1.077,0.001651,0.0016654524550089099,1.413,1.413288935298644,0.0026061939998051607,0.0026002530633321627,0.0013510770489999998,0.0013511837083342837,A_whole
lag,0.72249,0.69894,1,1.07384,0.00168,0.0016947316193332996,1.414,1.4137523816920263,0.002594671818388025,0.0025886292093833256,0.0013520328999999998,0.0013521165612101367,A_whole
lag,0.73207,0.70848,1,1.07066,0.00171,0.001724412463045269,1.414,1.414268361360528,0.0025830645073865563,0.002576896648520133,0.0013530626559999997,0.0013531976298940328,A_whole
lag,0.7416499999999999,0.71802,1,1.06745,0.00174,0.0017545616836187263,1.415,1.4148512498574513,0.0025705395399915937,0.002564975257765643,0.001354313601,0.001354452823168935,A_whole
lag,0.7512399999999999,0.72755,1,1.06422,0.00177,0.0017851492694936134,1.415,1.4154803102942364,0.0025587953234846375,0.0025529671938282973,0.0013556387609999997,0.0013558501937268879,A_whole
lag,0.7608299999999999,0.73709,1,1.06094,0.001801,0.0018163483911336554,1.416,1.4162057067344223,0.002546211871795191,0.0025406103506736034,0.001357259281,0.0013574751282692749,A_whole
lag,0.7704099999999999,0.74663,1,1.05765,0.001833,0.0018479302859507165,1.417,1.4169693110955337,0.0025343647285943787,0.0025282257365952065,0.001358954496,0.0013592330243656883,A_whole
lag,0.7799999999999999,0.75617,1,1.05411,0.001866,0.0018813829920643799,1.418,1.4181345004963568,0.0025199165834785273,0.002513864175000392,0.001361462404,0.0013617417447014512,A_whole
lag,0.78959,0.76571,1,1.05094,0.001898,0.00191294286185376,1.419,1.4187297260848053,0.002507979168318681,0.0025026888289531946,0.0013630864,0.0013633958924945339,A_whole
lag,0.79918,0.77524,1,1.04726,0.001933,0.001948062620368136,1.42,1.420154031220469,0.0024928117221003905,0.0024873109196825436,0.001366189444,0.0013664820096204945,A_whole
lag,0.8087799999999999,0.78478,1,1.0438,0.001967,0.0019822148074749666,1.421,1.4212303627222602,0.002479994739694355,0.00247392152434911,0.0013687780090000001,0.0013691111097285085,A_whole
lag,0.8183699999999999,0.79431,1,1.0402,0.002002,0.0020176871042310346,1.422,1.422552801918675,0.0024648433123043165,0.0024594276449041615,0.001371887521,0.0013722266545163912,A_whole
lag,0.8279599999999999,0.80384,1,1.03642,0.002039,0.0020548194923600757,1.424,1.4241800184316242,0.0024493411447526247,0.0024435368378415076,0.0013755939209999998,0.001375948953859527,A_whole
lag,0.83754,0.81337,1,1.03271,0.002076,0.0020919534396086348,1.426,1.4257084666962252,0.0024341532842025414,0.0024283422591729205,0.001379231044,0.0013796251482013234,A_whole
lag,0.8471299999999999,0.8229,1,1.02864,0.002116,0.002132134258921377,1.428,1.427842630597787,0.0024156501248026926,0.0024102473678694913,0.001383914401,0.001384406451319759,A_whole
lag,0.8567199999999999,0.83242,1,1.02465,0.002156,0.00217233057164559,1.43,1.4298535433403374,0.0023983062376518745,0.002392982329889232,0.001388680225,0.0013891365861448733,A_whole
lag,0.8663,0.84194,1,1.02047,0.002198,0.0022145119613188363,1.432,1.4322073005066016,0.0023795827858276736,0.002374217956919672,0.0013940515690000002,0.0013945542471701527,A_whole
lag,0.87588,0.85146,1,1.0161,0.002242,0.0022587937770304424,1.435,1.4349046039606095,0.00235941524508266,0.0023539818463289676,0.001400181561,0.0014006820392990897,A_whole
lag,0.8854599999999999,0.86096,1,1.01162,0.002287,0.002304665894268412,1.438,1.4378140882032286,0.0023383412169971658,0.0023329567923977123,0.0014067750489999999,0.0014073215607628051,A_whole
lag,0.8950199999999999,0.87046,1,1.00697,0.002335,0.002352665027496325,1.441,1.4410610876274748,0.0023156079311228072,0.002310578783453442,0.001414060816,0.0014146711854293476,A_whole
lag,0.9045799999999999,0.87995,1,1.00191,0.002387,0.0024049079874431576,1.445,1.4450815682753961,0.0022902429170217906,0.002284805878498941,0.0014227983999999998,0.0014234441561226004,A_whole
lag,0.9141199999999999,0.88942,1,0.99688,0.00244,0.0024579299980037757,1.449,1.4491030075927682,0.0022651122509371522,0.002259406711409147,0.0014317899209999997,0.0014324416946114261,A_whole
lag,0.92363,0.89886,1,0.99126,0.002499,0.0025171438423866235,1.454,1.454308687814909,0.0022338775388349493,0.0022289066381055,0.0014427842559999998,0.0014435003701408027,A_whole
lag,0.93311,0.90826,1,0.98563,0.002559,0.002577796892154596,1.459,1.4596351059754893,0.0022038845465407633,0.0021983770156229236,0.0014542782250000002,0.0014550096568073294,A_whole
lag,0.94253,0.91761,1,0.97945,0.002626,0.0026449467857315168,1.466,1.4661911584181422,0.002168197272782574,0.002162899462494948,0.001467885969,0.0014686374999690575,A_whole
lag,0.95187,0.92688,1,0.9729,0.002698,0.002717381500203819,1.473,1.473707779106414,0.0021288185392013374,0.0021239508074797284,0.0014832511689999999,0.001483986129718687,A_whole
lag,0.96109,0.93602,1,0.96592,0.002776,0.0027961095228826015,1.482,1.4824239522793037,0.002085741675437557,0.0020807762223436356,0.001500555169,0.0015013792502307443,A_whole
lag,0.97014,0.94499,1,0.95857,0.00286,0.002881031024630556,1.492,1.492359849638225,0.002039491598934096,0.002033651628478741,0.001519908196,0.0015207924609200517,A_whole
lag,0.9789399999999999,0.95372,1,0.95066,0.002953,0.002974729214399963,1.504,1.5041552277963948,0.0019861589932981126,0.001980401463495336,0.0015421329,0.0015430337278888923,A_whole
lag,0.98742,0.96213,1,0.94234,0.003055,0.00307637275000911,1.517,1.5177355057718345,0.001927917776832931,0.0019219724301101978,0.0015669722250000002,0.0015678550267180923,A_whole
lag,0.9954799999999999,0.97012,1,0.93378,0.003162,0.0031846944252177487,1.532,1.53299424831671,0.0018647963290712194,0.001859436700020593,0.001593925776,0.0015948911842786333,A_whole
lag,1.00304,0.9776,1,0.92496,0.003277,0.003300577192610048,1.55,1.5503113385274996,0.0017976719063196994,0.0017920579518416677,0.001623364681,0.0016243715746530468,A_whole
lag,1.01002,0.98451,1,0.91581,0.003401,0.0034257296128351626,1.57,1.570312242408086,0.001724080461480196,0.001718499506065492,0.0016556760999999998,0.0016567244025170538,A_whole
