idx,sigma_rel_max,abs_align_over_Fnorm
605,9.5137945066797315e-05,5.97502983e-15
606,9.4902181514409345e-05,8.76070587e-05
607,9.4744175660156545e-05,1.81145879e-04
608,9.4692907237133489e-05,1.22142719e-14
609,9.4584327177186535e-05,6.35148383e-15
610,9.4184018503132828e-05,1.91192960e-04
611,9.4073807751923730e-05,3.49965208e-04
612,9.3150533931529280e-05,1.87421741e-14
613,9.3001329530947383e-05,6.27923829e-15
614,9.2832748248113393e-05,1.84999558e-14
615,9.2763907166048287e-05,6.40985973e-05
616,9.2700488417843282e-05,2.77085744e-15
617,9.2600829130669776e-05,1.92191750e-04
618,9.2315343069183196e-05,1.76576516e-04
619,9.2181471046851729e-05,3.10223096e-04
620,9.1040427914554535e-05,3.23218720e-15
621,9.0979222113331157e-05,1.89215398e-14
622,9.0889396201602210e-05,7.39464143e-15
623,9.0827495269022208e-05,1.97167113e-15
624,9.0649592671716479e-05,5.35934040e-05
625,9.0482343494170233e-05,2.06958590e-04
626,9.0451980005354542e-05,2.08030991e-04
627,9.0298807950118560e-05,3.71847759e-04
628,9.0293419014324415e-05,2.16150093e-13
629,8.9128326559333995e-05,1.54504913e-14
630,8.8956845503286206e-05,8.86784403e-15
631,8.8953270747801457e-05,2.74457673e-14
632,8.8801685698995880e-05,9.30252053e-16
633,8.8596629470182918e-05,1.04033562e-03
634,8.8562095798405867e-05,3.01484967e-03
635,8.8557893410537539e-05,5.75604303e-05
636,8.8415915273478711e-05,8.73990005e-04
637,8.8388597050789947e-05,2.30263041e-04
638,8.7280085217061954e-05,6.88803451e-15
639,8.7089976582806504e-05,2.33940367e-14
640,8.7005952746282365e-05,1.30671609e-03
641,8.6895893924162802e-05,2.07374593e-15
642,8.6743654480854541e-05,2.46750033e-14
643,8.6731654647209577e-05,2.79267427e-04
644,8.6541412794693444e-05,3.28511961e-04
645,8.6493038036215833e-05,5.09823045e-05
646,8.6322024368419437e-05,1.35410900e-04
647,8.5443354120738689e-05,5.14170015e-15
648,8.5252175304310906e-05,1.37255068e-14
649,8.5074309807643765e-05,1.40256322e-04
650,8.4877910318119652e-05,3.84773825e-04
651,8.4865592385421744e-05,8.73080402e-14
652,8.4709708909009747e-05,5.27287810e-14
653,8.4686779703082543e-05,5.60483588e-04
654,8.4458748057828392e-05,3.17198961e-07
655,8.4283552372159073e-05,1.85225086e-04
656,8.3620141445957610e-05,2.37536308e-14
657,8.3464957261180357e-05,5.75731930e-15
658,8.3032833787728423e-05,7.36905738e-04
659,8.2868467825061777e-05,8.40669324e-04
660,8.2861532723165797e-05,4.53957580e-14
661,8.2697851083800723e-05,4.17845508e-14
662,8.2452308680049718e-05,1.45684064e-05
663,8.2264302331236960e-05,1.90411191e-04
664,8.2077534925060228e-05,1.79157114e-14
665,8.1672635668569689e-05,1.20251334e-14
666,8.1350892959204760e-05,2.31797127e-02
667,8.1208531950672014e-05,1.46743343e-02
668,8.1086992965042969e-05,1.38903802e-03
669,8.0877251781506877e-05,4.56270665e-13
670,8.0875182440333959e-05,2.23778153e-13
671,8.0703122979122860e-05,3.08148943e-14
672,8.0470918340397115e-05,1.42374003e-06
673,8.0257178891705405e-05,1.97566027e-04
674,7.9825400057233342e-05,8.52162720e-04
675,7.9774388257140114e-05,3.98227718e-14
676,7.9364897333705531e-05,7.50666646e-14
677,7.9203601422368145e-05,3.73243120e-06
678,7.8883025419002403e-05,2.88486382e-14
679,7.8734443430327161e-05,2.28257601e-14
680,7.8493496341616999e-05,1.27531285e-05
681,7.8301213908467905e-05,8.16465146e-04
682,7.8268293579690767e-05,1.86051354e-04
683,7.8168080228506362e-05,8.78477552e-14
684,7.7845834053451003e-05,7.20162605e-15
685,7.7282985560040300e-05,1.71776431e-04
686,7.6879794540684324e-05,2.12970447e-14
687,7.6828074831262081e-05,2.00025299e-14
688,7.6825958980884188e-05,3.40130553e-15
689,7.6506742462197858e-05,1.46648615e-03
690,7.6496541133409777e-05,3.59727710e-03
691,7.6453496608082234e-05,3.74505246e-04
692,7.6329194476274190e-05,2.44392115e-04
693,7.5915931445650801e-05,1.93050311e-14
694,7.5340278662658168e-05,1.08244716e-04
695,7.5113600007471304e-05,1.28563458e-14
696,7.4960015643525226e-05,6.06358687e-14
697,7.4946985005775591e-05,1.13557386e-14
698,7.4606897214802152e-05,7.55012671e-05
699,7.4541411515241144e-05,7.82697807e-05
700,7.4467108254575352e-05,7.19116775e-04
701,7.3938271335224928e-05,6.00223024e-14
702,7.3762332451482145e-05,3.37225113e-15
703,7.3317345523871711e-05,3.13758869e-04
704,7.3296449534581594e-05,1.49821341e-04
705,7.3156935123901032e-05,9.89128056e-15
706,7.3056739005061491e-05,3.14693234e-14
707,7.2685308242960168e-05,2.28928086e-05
708,7.2532321571595987e-05,4.59680636e-04
709,7.2053200771479760e-05,9.87233590e-14
710,7.2049125882865263e-05,2.13995840e-14
711,7.1877091290461345e-05,1.05008168e-13
712,7.1572803946247043e-05,1.16844013e-04
713,7.1351230187740168e-05,1.38835627e-04
714,7.1301755323870683e-05,1.31398135e-14
715,7.0942321084071778e-05,3.64951239e-14
716,7.0851264797591572e-05,1.51346951e-04
717,7.0395807655753860e-05,1.04828794e-13
718,7.0390855201928786e-05,4.99023253e-04
719,7.0295010623552389e-05,1.05685813e-13
720,6.9958262020371420e-05,1.57323671e-04
721,6.9489210995152690e-05,7.64458143e-04
722,6.9238875206170561e-05,1.06515296e-14
723,6.8805552618488340e-05,1.34422104e-04
724,6.8748951319078187e-05,1.89387897e-14
725,6.8575186604753093e-05,2.42151592e-14
726,6.8391416901038434e-05,1.54621801e-13
727,6.8205087942928617e-05,5.66362243e-04
728,6.8112756285373520e-05,2.58205889e-04
729,6.7516940048513026e-05,1.12482370e-04
730,6.7370523237172435e-05,1.98796793e-13
731,6.6803763375588928e-05,3.89140165e-04
732,6.6774585326193826e-05,1.82513194e-14
733,6.6572838823356016e-05,1.11163872e-12
734,6.6425063442846003e-05,9.59264992e-14
735,6.6271646347654817e-05,3.47980645e-03
736,6.6186228975427967e-05,4.04467106e-04
737,6.6103168955411213e-05,1.45890717e-12
738,6.5845093440437263e-05,2.24723808e-03
739,6.5626222665678970e-05,1.06211250e-03
740,6.5353467525030974e-05,3.48233167e-13
741,6.5054668107737446e-05,1.27427988e-04
742,6.4756243963371275e-05,6.83639943e-14
743,6.4638372237058004e-05,1.53298193e-13
744,6.4425067727686124e-05,7.11283211e-04
745,6.4346391021939976e-05,1.24350624e-13
746,6.4006961483340844e-05,1.23313377e-04
747,6.3683515342564853e-05,1.26765399e-04
748,6.3286365935831892e-05,4.07282393e-14
749,6.3024536235879388e-05,3.27772526e-04
750,6.2668974703501549e-05,2.71215983e-14
751,6.2577253051446938e-05,3.52566673e-14
752,6.2253847323697387e-05,3.97426011e-14
753,6.2198312510942867e-05,6.61978428e-04
754,6.1900156082875344e-05,9.69966105e-04
755,6.1611485553062957e-05,4.30614243e-04
756,6.1251268801422568e-05,1.43418556e-15
757,6.1067507238619234e-05,1.55596066e-14
758,6.0818582024693224e-05,2.24206897e-04
759,6.0745921559864236e-05,3.02882586e-04
760,6.0715769564535561e-05,5.27583791e-15
761,6.0036311393760772e-05,6.51436387e-14
762,5.9952947115785320e-05,3.63362863e-04
763,5.9323774265711442e-05,7.33934445e-04
764,5.9220427006949018e-05,2.66401232e-14
765,5.8900927869916306e-05,3.83904766e-14
766,5.8818813645198829e-05,5.22706164e-05
767,5.8719648348341253e-05,7.26753359e-04
768,5.8700915782821765e-05,1.10715593e-13
769,5.8156682593326186e-05,8.50985806e-04
770,5.7986139141024640e-05,1.40610158e-13
771,5.7724155090092866e-05,1.22618101e-15
772,5.7344233094992979e-05,1.05408263e-04
773,5.7230928464420417e-05,2.75286307e-04
774,5.7071397683649869e-05,1.65431113e-04
775,5.6959707926988868e-05,3.92948059e-14
776,5.6525156223821265e-05,4.14575539e-13
777,5.6171209130366366e-05,1.28410710e-03
778,5.6082997597678608e-05,1.88386120e-14
779,5.5434677042406057e-05,8.01278241e-04
780,5.5406298158768045e-05,5.53240690e-14
781,5.5339067849138200e-05,8.20697783e-05
782,5.5125708128476794e-05,2.82064041e-14
783,5.4728529443276359e-05,6.45086531e-04
784,5.4344342157162507e-05,4.07916108e-13
785,5.4025650421061172e-05,5.89882981e-13
786,5.3955645272983566e-05,7.88119581e-05
787,5.3746135026973764e-05,2.16859127e-13
788,5.3609492212931534e-05,6.78743728e-04
789,5.3396508246321577e-05,4.05222578e-13
790,5.3377124867500692e-05,1.80406157e-04
791,5.3187501975630270e-05,9.36953420e-05
792,5.2340132484466178e-05,9.72569004e-13
793,5.2078564982291981e-05,1.19086956e-13
794,5.1957573393615186e-05,3.08971948e-12
795,5.1804060208817303e-05,1.90265135e-03
796,5.1785956603333879e-05,4.48431943e-04
797,5.1612944630484552e-05,1.21389682e-13
798,5.1194228557633850e-05,5.65683942e-04
799,5.1134795583649940e-05,4.22560347e-04
800,5.0452363414562479e-05,4.21335831e-12
801,5.0323980498435975e-05,6.25468619e-13
802,5.0087578264704584e-05,4.34018540e-13
803,5.0046038991129473e-05,1.28117829e-04
804,4.9533265287479391e-05,3.66101679e-04
805,4.9232409773518983e-05,1.29706217e-13
806,4.9056160803090555e-05,3.84862154e-12
807,4.8974538601045839e-05,2.54275737e-05
808,4.8714881240692189e-05,8.91077768e-05
809,4.8338651607467287e-05,1.02186337e-03
810,4.8026661029387305e-05,9.46620553e-13
811,4.7940688698801321e-05,1.35007667e-12
812,4.7393296835954984e-05,1.92274900e-04
813,4.7209299613524245e-05,6.13006228e-12
814,4.7100014273921881e-05,3.60804440e-12
815,4.6722586150029661e-05,1.79504554e-03
816,4.6722233930893229e-05,1.92228030e-03
817,4.6412911512415374e-05,1.21178934e-11
818,4.6394549100981701e-05,1.26974282e-03
819,4.6286252038152037e-05,6.35756787e-04
820,4.6168167367107108e-05,6.55564463e-12
821,4.5631826021431509e-05,1.71964811e-04
822,4.5568328723008349e-05,1.55438007e-13
823,4.5022962605939190e-05,6.79257371e-12
824,4.4433279295965607e-05,2.19770299e-04
825,4.4369450824088342e-05,2.20570692e-11
826,4.4331952065441688e-05,4.02718203e-04
827,4.4091146218827060e-05,1.87047740e-11
828,4.3814323593892355e-05,5.77550395e-04
829,4.3471327264617544e-05,1.79251256e-04
830,4.3251136164635898e-05,1.72987334e-11
831,4.2796992280044171e-05,3.61726691e-11
832,4.2422046806457894e-05,5.46891045e-04
833,4.2277431027929395e-05,1.51731265e-10
834,4.2108849048093866e-05,1.92596662e-03
835,4.2091189305130390e-05,3.01495678e-10
836,4.2035997988822977e-05,6.93938529e-10
837,4.1568455907350282e-05,5.03116244e-03
838,4.1552147110153240e-05,2.64648359e-03
839,4.1390611491665939e-05,2.35977662e-03
840,4.1224110273717949e-05,2.14552832e-03
841,4.1183398906016863e-05,5.12969952e-09
842,4.1154351834738264e-05,2.86356133e-11
843,4.0697825633548691e-05,4.51968562e-10
844,4.0407927994036739e-05,3.12239923e-04
845,4.0372906456014652e-05,6.67735839e-05
846,4.0294752696504033e-05,9.54773379e-12
847,3.9955852582695361e-05,6.08284080e-11
848,3.9441039508711831e-05,7.78911654e-04
849,3.9205477714731998e-05,2.57378305e-11
850,3.9154911152082804e-05,5.05958407e-04
851,3.9126025929100295e-05,1.35893199e-09
852,3.9022427993942038e-05,7.74233720e-04
853,3.8502589877242563e-05,9.13495549e-04
854,3.8235033707111479e-05,3.04676430e-10
855,3.8009245163410055e-05,5.02198426e-11
856,3.8002192707151092e-05,8.98817076e-05
857,3.7876848084672016e-05,1.60545848e-11
858,3.7439505063266449e-05,1.01608086e-04
859,3.7270002762604592e-05,4.35050562e-11
860,3.6657019202908183e-05,5.81519976e-04
861,3.6365124608001856e-05,3.27731524e-03
862,3.6152054060033883e-05,2.52820491e-11
863,3.6070633614500282e-05,2.04991020e-11
864,3.5850914296105328e-05,1.25792770e-10
865,3.5571708896696026e-05,6.93094655e-04
866,3.5449346241533842e-05,1.29035698e-10
867,3.5386117586512091e-05,1.58090336e-04
868,3.4858130463237765e-05,1.03429553e-03
869,3.4460904329383796e-05,3.04772706e-10
870,3.4370016546182574e-05,7.76698712e-11
871,3.3951973725561520e-05,4.24950757e-04
872,3.3915331539650127e-05,9.03131515e-10
873,3.3772935448345434e-05,4.66840132e-04
874,3.3697095822240252e-05,1.02944327e-10
875,3.3599223517115211e-05,1.07983630e-10
876,3.3081373521724060e-05,1.49458206e-03
877,3.2902503345903441e-05,2.10185646e-03
878,3.2778827214171758e-05,1.59766217e-03
879,3.2667943495606781e-05,1.06245227e-09
880,3.2567160608289812e-05,5.01027634e-03
881,3.2490870918843197e-05,6.66976857e-10
882,3.2013128744490363e-05,2.72760803e-03
883,3.1874990704403619e-05,4.56940182e-10
884,3.1638210437781524e-05,7.27838352e-12
885,3.1525255416419589e-05,2.50414497e-03
886,3.1195161813053959e-05,2.39840250e-03
887,3.0928200198081595e-05,3.99386698e-13
888,3.0824889062335757e-05,3.93391625e-09
889,3.0470149726387828e-05,2.67828562e-03
890,3.0450970250832400e-05,1.35365851e-10
891,3.0309771796441092e-05,5.89049825e-04
892,3.0215896094620735e-05,3.61540662e-09
893,3.0001526921919057e-05,2.33731819e-03
894,2.9837751627335176e-05,2.37539635e-03
895,2.9781340144194981e-05,1.21068771e-09
896,2.9228696000786771e-05,7.06795486e-11
897,2.8913609503102563e-05,6.07828225e-11
898,2.8645454796214077e-05,1.09752490e-04
899,2.8625127682768802e-05,2.46376811e-03
900,2.8595211058986138e-05,2.88835369e-09
901,2.8292953686703041e-05,5.99077781e-09
902,2.8145700102518092e-05,1.30651083e-04
903,2.7875096523651031e-05,5.08717310e-04
904,2.7656828590644428e-05,1.13490968e-03
905,2.7582698743499003e-05,5.16363785e-11
906,2.7471642010433977e-05,3.02903668e-11
907,2.7258969277686124e-05,1.51120416e-08
908,2.6961716393183292e-05,3.09982678e-03
909,2.6858698726231164e-05,1.10937301e-05
910,2.6850820265425968e-05,2.38673567e-11
911,2.6850334377161104e-05,1.75012183e-11
912,2.6699615881291868e-05,3.15225024e-13
913,2.6698687596662768e-05,3.86083725e-14
914,2.6645669852922489e-05,2.00325757e-08
915,2.6425854997813907e-05,1.96073259e-04
916,2.6403879473038555e-05,5.28359155e-06
917,2.6403402093795469e-05,1.24606377e-05
918,2.6329102679708508e-05,8.89649115e-06
919,2.6328476004901893e-05,1.32038806e-05
920,2.6274578593574127e-05,1.62616442e-11
921,2.6181472900972358e-05,2.68635486e-12
922,2.6181029296085386e-05,8.35570727e-12
923,2.5983824587959127e-05,3.89755333e-11
924,2.5836304580134132e-05,4.51096888e-12
925,2.5832126271405674e-05,8.97630969e-12
926,2.5777117520074141e-05,1.90763749e-07
927,2.5762073119172807e-05,5.47954681e-03
928,2.5749217254384784e-05,2.72453477e-03
929,2.5720151871659177e-05,2.30157882e-06
930,2.5719828950925723e-05,2.38818337e-05
931,2.5517558432319226e-05,8.14027807e-11
932,2.5516548520527225e-05,8.70105832e-10
933,2.5477946427558215e-05,2.42429880e-03
934,2.5455261254553824e-05,4.90021019e-09
935,2.5454310722458763e-05,7.34824162e-05
936,2.5450598923315391e-05,2.44214591e-04
937,2.5206698541689128e-05,7.40901679e-04
938,2.5041197424196145e-05,1.55081376e-05
939,2.5040233594227550e-05,1.82733379e-05
940,2.4998185124237541e-05,2.86660271e-12
941,2.4991310585031152e-05,1.58430645e-12
942,2.4856109821505026e-05,1.26571428e-10
943,2.4855686733580749e-05,6.09636400e-10
944,2.4697547868028574e-05,5.34886438e-11
945,2.4611133543743896e-05,6.81071149e-03
946,2.4599583850621203e-05,6.13197147e-05
947,2.4593382201074344e-05,1.38456963e-04
948,2.4566004547366723e-05,2.92548786e-07
949,2.4363731971411282e-05,1.97412728e-06
950,2.4363350279529405e-05,1.10305243e-04
951,2.4316476251970775e-05,1.21712830e-10
952,2.4211923096807942e-05,4.91295657e-08
953,2.4200775851759031e-05,1.71455911e-10
954,2.4199087282356252e-05,1.48152804e-08
955,2.4178003810407073e-05,1.99825148e-11
956,2.4165140326999840e-05,6.25679673e-11
957,2.4068011942723039e-05,5.86504038e-03
958,2.3987705448796556e-05,8.48403581e-10
959,2.3951222466252032e-05,1.24440841e-03
960,2.3763011563485666e-05,4.37177249e-04
961,2.3757391757155822e-05,5.87926094e-04
962,2.3691491028131449e-05,2.60757432e-05
963,2.3690332184958186e-05,2.48449433e-05
964,2.3638987175020696e-05,1.83318203e-03
965,2.3579012536706606e-05,1.54014018e-08
966,2.3550248172747306e-05,4.52473732e-10
967,2.3548622985014859e-05,2.93110982e-09
968,2.3433823230247914e-05,1.11239041e-10
969,2.3367042735925860e-05,3.21482725e-11
970,2.3326829450931255e-05,7.60534169e-11
971,2.3182439086703180e-05,1.21026900e-02
972,2.3022872676973969e-05,2.58274249e-05
973,2.3022160498632882e-05,8.43056089e-08
974,2.3021513699542904e-05,3.66240569e-04
975,2.2964458653092454e-05,1.53392943e-04
976,2.2937981227384542e-05,4.18987827e-05
977,2.2907661285282571e-05,1.86820622e-09
978,2.2905812853071787e-05,8.37570899e-10
979,2.2855164037613927e-05,5.89857501e-05
980,2.2755497399660666e-05,4.42329601e-05
981,2.2629360186168976e-05,1.96094964e-11
982,2.2586549989804811e-05,3.53852498e-12
983,2.2506687308094808e-05,7.43964149e-11
984,2.2496719891450423e-05,3.17715202e-09
985,2.2360435659795714e-05,6.13726464e-06
986,2.2358532554693922e-05,3.66105255e-04
987,2.2357275515567639e-05,1.62453426e-03
988,2.2272889570464975e-05,5.65712368e-10
989,2.2269138940765092e-05,2.77251459e-09
990,2.2192951017328144e-05,7.78562373e-03
991,2.2151098192160280e-05,4.81996113e-04
992,2.2139011900967790e-05,1.14034732e-04
993,2.1926154361428109e-05,1.58150781e-10
994,2.1846813740853045e-05,2.06224013e-09
995,2.1845856123052122e-05,1.95619378e-11
996,2.1788015279862884e-05,1.17292697e-10
997,2.1705340089651576e-05,2.38612480e-04
998,2.1701488307957242e-05,9.44617374e-05
999,2.1647619603679739e-05,3.88906663e-10
1000,2.1643635712720732e-05,7.38583273e-10
1001,2.1478136658301988e-05,2.93275982e-03
1002,2.1441400322790278e-05,8.33612267e-04
1003,2.1406385678555680e-05,1.68535761e-10
1004,2.1370166645413676e-05,1.14985091e-04
1005,2.1318883042960278e-05,2.98761888e-08
1006,2.1279281299910500e-05,1.29027556e-03
1007,2.1139021521070999e-05,1.13028868e-10
1008,2.1106076746614158e-05,1.74130184e-11
1009,2.1058209986704427e-05,9.35421635e-05
1010,2.1052580903499793e-05,2.61709607e-04
1011,2.1039492285175779e-05,2.03994404e-09
1012,2.1031152081467993e-05,1.32039936e-09
1013,2.0864315503263318e-05,1.49146689e-08
1014,2.0738386433292534e-05,1.20057785e-03
1015,2.0681190947685883e-05,5.34788178e-11
1016,2.0665467932765384e-05,5.13290456e-04
1017,2.0604138530493173e-05,8.86957443e-04
1018,2.0453838287912819e-05,2.46022946e-11
1019,2.0449470943651396e-05,1.20389870e-09
1020,2.0437608368961379e-05,8.05094888e-09
1021,2.0437340813186999e-05,1.74466425e-03
1022,2.0416607498457317e-05,4.97498389e-04
1023,2.0412184125325362e-05,9.72869902e-12
1024,2.0386488530193645e-05,3.06580030e-03
1025,2.0338525629646959e-05,8.39954707e-04
1026,2.0246291987379352e-05,4.56455311e-09
1027,2.0177334267371409e-05,4.26803964e-03
1028,2.0141240952336902e-05,2.25662281e-10
1029,1.9944034038521761e-05,2.13239414e-04
1030,1.9910938217983336e-05,3.84952337e-04
1031,1.9888470396219511e-05,3.85065468e-11
1032,1.9869283910513682e-05,1.76445815e-10
1033,1.9854312803598856e-05,2.50127567e-11
1034,1.9806563526417007e-05,1.61742870e-04
1035,1.9796373097051980e-05,4.03311274e-11
1036,1.9794210891007630e-05,6.28225558e-04
1037,1.9704831048382433e-05,1.20868293e-09
1038,1.9589417089496379e-05,1.19509622e-10
1039,1.9503242128972745e-05,1.04742942e-03
1040,1.9479898968510571e-05,1.05440013e-09
1041,1.9411915104039231e-05,6.83933259e-04
1042,1.9363613199808781e-05,1.26442398e-10
1043,1.9360761016957660e-05,8.60242391e-12
1044,1.9311503584880829e-05,3.09127431e-10
1045,1.9293570002271115e-05,7.66407917e-05
1046,1.9250648134261237e-05,5.57652213e-04
1047,1.9233744811296582e-05,1.93732288e-11
1048,1.9204863746245668e-05,5.72145320e-05
1049,1.9196582636412089e-05,4.65698138e-04
1050,1.9037868445760537e-05,4.95140262e-05
1051,1.9019323525032839e-05,6.46633148e-11
1052,1.8969492287694564e-05,2.42860245e-09
1053,1.8878737980379078e-05,1.55978926e-03
1054,1.8874959203048166e-05,3.27774338e-08
1055,1.8861218808183291e-05,2.92997057e-10
1056,1.8794778693840552e-05,4.43080387e-10
1057,1.8773094463473473e-05,5.10473997e-05
1058,1.8672402038346232e-05,7.90069325e-04
1059,1.8651578431764937e-05,4.02671965e-04
1060,1.8643834768445273e-05,9.25563960e-10
1061,1.8632533092536732e-05,6.22400494e-04
1062,1.8604542227995719e-05,6.08219095e-10
1063,1.8500109634624857e-05,8.61767384e-04
1064,1.8492065883190923e-05,1.53856877e-05
1065,1.8455871798750990e-05,2.86065003e-10
1066,1.8389616768310848e-05,7.45199255e-10
1067,1.8215103914464647e-05,1.43735982e-10
1068,1.8208274442995591e-05,3.59264596e-09
1069,1.8204460965773992e-05,1.37833963e-03
1070,1.8165923777917100e-05,3.02728938e-04
1071,1.8106255801676593e-05,6.89720098e-11
1072,1.8099341468144888e-05,3.05270567e-04
1073,1.8033748221262934e-05,5.67572345e-04
1074,1.7949000516322577e-05,3.25255511e-10
1075,1.7889003744430229e-05,9.72523061e-04
1076,1.7869062887679975e-05,2.01164400e-10
1077,1.7856427731277650e-05,6.72180605e-03
1078,1.7738271109892648e-05,3.92245018e-03
1079,1.7705658400694927e-05,1.70577761e-09
1080,1.7668263456947428e-05,4.50405475e-04
1081,1.7652696497553649e-05,9.35384134e-04
1082,1.7623158837549000e-05,7.19931702e-10
1083,1.7511848233654220e-05,5.83768785e-04
1084,1.7495541399947668e-05,5.74725771e-04
1085,1.7455556742332095e-05,7.17678975e-10
1086,1.7389509826061297e-05,8.20481548e-11
1087,1.7355508252210926e-05,1.62301305e-03
1088,1.7280613748030846e-05,8.62617389e-04
1089,1.7228515602564247e-05,1.31770986e-03
1090,1.7157390397227209e-05,2.24678927e-10
1091,1.7151988900285968e-05,1.28844812e-09
1092,1.7076977223403506e-05,4.82401485e-04
1093,1.7076781975635317e-05,1.03931862e-09
1094,1.7045559867575508e-05,1.16614137e-09
1095,1.7023806941537034e-05,1.39032586e-03
1096,1.6917181448721188e-05,8.15091181e-10
1097,1.6834929401192415e-05,4.64367208e-04
1098,1.6785523356378897e-05,7.99968026e-10
1099,1.6738455657962934e-05,1.76506484e-03
1100,1.6633409199474179e-05,1.07406099e-09
1101,1.6609035717508059e-05,2.37306369e-04
1102,1.6525852413548332e-05,1.90428249e-03
1103,1.6520536409362581e-05,1.42026488e-09
1104,1.6385363728296282e-05,1.92336181e-03
1105,1.6364113006511671e-05,1.86233964e-09
1106,1.6197723726876342e-05,1.02927624e-08
1107,1.6190053224736138e-05,3.71128910e-03
1108,1.6179851457695913e-05,2.21160063e-09
1109,1.6042072202262320e-05,1.86202880e-03
1110,1.6010217390211095e-05,2.25111621e-03
1111,1.5934914754557716e-05,2.18291215e-09
1112,1.5875008289042497e-05,3.08407789e-09
1113,1.5782984766549575e-05,1.81490000e-03
1114,1.5780470043785431e-05,3.57463366e-03
1115,1.5695410892214843e-05,6.79398473e-10
1116,1.5634635681805042e-05,7.31819727e-05
1117,1.5619983189176613e-05,6.05724280e-04
1118,1.5559537241341876e-05,9.86745676e-09
1119,1.5529095118526343e-05,5.43582904e-10
1120,1.5409810437998531e-05,1.55894172e-08
1121,1.5363327736914984e-05,1.69764432e-11
1122,1.5334435190115013e-05,1.00651312e-03
1123,1.5314905774164802e-05,1.95459589e-09
1124,1.5242100682553966e-05,3.80001031e-03
1125,1.5215129500695252e-05,1.74889851e-03
1126,1.5159257574995207e-05,3.86268730e-03
1127,1.5053818316359998e-05,3.51099750e-10
1128,1.5049537897611521e-05,1.93937137e-04
1129,1.4993705432775657e-05,1.38249953e-03
1130,1.4861567944347378e-05,1.35598900e-09
1131,1.4829600996470782e-05,7.02970861e-10
1132,1.4724102427579759e-05,4.43895191e-04
1133,1.4670132249631761e-05,5.63957773e-10
1134,1.4601024973213718e-05,3.67567831e-03
1135,1.4518694571464772e-05,1.61529891e-09
1136,1.4498084828461125e-05,1.59876767e-03
1137,1.4461072667409072e-05,3.36918030e-10
1138,1.4433581682182597e-05,1.47465665e-03
1139,1.4261577685776159e-05,2.05816938e-10
1140,1.4257725583719409e-05,2.78569304e-03
1141,1.4137492603367147e-05,1.00980179e-03
1142,1.4090906426670938e-05,1.16791779e-03
1143,1.3910770951725232e-05,5.40634726e-11
1144,1.3880538235807448e-05,1.14860307e-08
1145,1.3874678523190624e-05,4.47576322e-04
1146,1.3854135973331856e-05,1.79757467e-10
1147,1.3816964838365628e-05,4.98394267e-07
1148,1.3813418310603931e-05,4.32736270e-03
1149,1.3596033618001498e-05,5.94648249e-09
1150,1.3564236009386436e-05,8.00611313e-04
1151,1.3520170987257186e-05,2.46088433e-03
1152,1.3433744491397809e-05,1.32339391e-09
1153,1.3408282315550768e-05,1.90899679e-10
1154,1.3159265162658190e-05,3.17590346e-10
1155,1.3148209557673635e-05,2.12956999e-03
1156,1.3092718266029813e-05,2.01846596e-03
1157,1.3037400291460142e-05,1.36156363e-03
1158,1.2933908066184359e-05,2.20578177e-03
1159,1.2907529395955914e-05,1.56406300e-08
1160,1.2863451221651205e-05,3.79584027e-10
1161,1.2719729064116326e-05,8.85050617e-04
1162,1.2690151236464907e-05,3.17349382e-03
1163,1.2631318509774934e-05,7.47476647e-10
1164,1.2433098489489760e-05,6.87104128e-10
1165,1.2348233580649754e-05,1.30037506e-09
1166,1.2340591464284683e-05,2.18126727e-10
1167,1.2339956717784532e-05,2.63711979e-03
1168,1.2272130036836127e-05,4.94067644e-03
1169,1.2060774628779981e-05,1.81131313e-03
1170,1.2047021180561101e-05,5.14499350e-09
1171,1.1929979719696960e-05,1.90028181e-04
1172,1.1858788065559416e-05,9.81960293e-04
1173,1.1840979459490193e-05,4.83525318e-10
1174,1.1725878498726198e-05,4.32615605e-11
1175,1.1646453743039452e-05,7.01663986e-03
1176,1.1564138339527653e-05,1.34961677e-03
1177,1.1464357922985084e-05,2.69366427e-08
1178,1.1463854835041547e-05,2.33187468e-10
1179,1.1373148930457689e-05,1.52673812e-04
1180,1.1220600733267594e-05,4.20769285e-10
1181,1.1041378543012765e-05,6.19616445e-08
1182,1.1023784521596569e-05,2.37064242e-03
1183,1.0979736061524341e-05,1.68506801e-03
1184,1.0946609075239061e-05,1.26053361e-10
1185,1.0887047793394191e-05,1.75926561e-03
1186,1.0772245837984907e-05,1.46883794e-03
1187,1.0517505825060575e-05,2.28370377e-03
1188,1.0429307811267285e-05,2.70744404e-10
1189,1.0314566612606016e-05,8.63394721e-04
1190,1.0309287112341074e-05,9.33137901e-11
1191,1.0245782759338542e-05,9.56272653e-11
1192,1.0098641976618225e-05,3.35571899e-04
1193,9.9635579522794621e-06,6.96334531e-10
1194,9.9271341975572855e-06,9.32114194e-03
1195,9.7252179975315229e-06,2.42746742e-03
1196,9.6765142454367356e-06,2.82385435e-03
1197,9.6532368564481296e-06,1.00122217e-09
1198,9.6119354481971783e-06,5.91411301e-11
1199,9.6009900746475392e-06,2.09962611e-09
1200,9.3495090540125234e-06,2.34334115e-08
1201,9.2650170134036866e-06,1.16058131e-10
1202,9.2220320128665457e-06,1.25313989e-02
