station,side,x_over_c,cp
0.20,upper,0.0,0.35146815491854927
0.20,upper,0.0040329826011779825,0.32413310604001544
0.20,upper,0.014357862569418877,-0.6097380910540181
0.20,upper,0.023564009199762693,-0.5861650978498915
0.20,upper,0.034491227944791696,-0.6495338893784748
0.20,upper,0.05169196003510803,-0.7748683609389492
0.20,upper,0.0733323912450268,-0.545294825803921
0.20,upper,0.09496256018520723,-0.6089711093823352
0.20,upper,0.11520946621336323,-0.5597680314066324
0.20,upper,0.1358855423660001,-0.47731293028431254
0.20,upper,0.15615995975087546,-0.45206153759370926
0.20,upper,0.17687432781349083,-0.510317227401064
0.20,upper,0.1971936865676106,-0.47008672362290194
0.20,upper,0.21796742765555,-0.4735390419936057
0.20,upper,0.23828080431307527,-0.45243541512791235
0.20,upper,0.25905839624769295,-0.4413779637351925
0.20,upper,0.27937702394831804,-0.45680190185873687
0.20,upper,0.3001679798225828,-0.4482861682630535
0.20,upper,0.320492141014377,-0.4497867204264037
0.20,upper,0.3412898114906104,-0.4618371950490915
0.20,upper,0.3616041611489655,-0.4651008172179568
0.20,upper,0.38242236691385517,-0.4751670532943545
0.20,upper,0.40273835606839814,-0.46382136030818827
0.20,upper,0.423535164718008,-0.4542496721302975
0.20,upper,0.4438539466357488,-0.43719924675236804
0.20,upper,0.464675481141685,-0.44591871864904586
0.20,upper,0.484982005680057,-0.4180396626667886
0.20,upper,0.5057545840995428,-0.4031811503235659
0.20,upper,0.5260503599309879,-0.376579010058544
0.20,upper,0.5468260930084858,-0.3485882544712331
0.20,upper,0.5671145967175907,-0.3262238029169556
0.20,upper,0.5878858210921274,-0.33140097893415593
0.20,upper,0.6081620936272638,-0.28780321781305873
0.20,upper,0.6289116324083411,-0.2760762217317792
0.20,upper,0.6491774963732457,-0.24241632459816065
0.20,upper,0.6699154085917396,-0.2216263693859342
0.20,upper,0.6901639392748796,-0.20023495134052915
0.20,upper,0.7108829813160075,-0.19009618103413603
0.20,upper,0.7311495250615705,-0.15993550684172625
0.20,upper,0.7518649380553667,-0.1470654085150921
0.20,upper,0.77210695398985,-0.11790491913998417
0.20,upper,0.7928105529319531,-0.10856004133377807
0.20,upper,0.8130445866376199,-0.08903140906471066
0.20,upper,0.8337465401036398,-0.0722653344435852
0.20,upper,0.8540377871713669,-0.04093541768192349
0.20,upper,0.8747909606721258,-0.023769255053807732
0.20,upper,0.8956231150741558,0.029386621371366738
0.20,upper,0.9184533409687179,0.04235402337901963
0.20,upper,0.9411968855031734,0.10975040244657006
0.20,upper,0.9572322111868047,0.11359225739337137
0.20,upper,0.9688775479059433,0.12216149445003639
0.20,upper,0.9704603016498629,0.1612614149569261
0.20,upper,0.9797416707949499,0.1607855176859851
0.20,upper,0.9894985932941639,0.012293301807635063
0.20,upper,0.9983603448836871,0.07949710577577887
0.20,lower,6.645593781505566e-05,0.8212347685407473
0.20,lower,0.004144998894333397,0.7627509856578609
0.20,lower,0.01252401069172591,0.2901568997109241
0.20,lower,0.021550012696996114,0.31233739712094466
0.20,lower,0.02981273979253903,0.015756998227321097
0.20,lower,0.04320150804099473,0.021867778706173707
0.20,lower,0.05424856106721821,-0.009138989381695264
0.20,lower,0.07341155213949353,0.02258297542426205
0.20,lower,0.09703522588228582,0.000907496326402212
0.20,lower,0.11635733895093281,-0.024630032369715484
0.20,lower,0.13851507281809564,-0.0718865380260365
0.20,lower,0.1577703604592381,-0.064799569594207
0.20,lower,0.17997694299158096,-0.08602186948889176
0.20,lower,0.19933737444320254,-0.09145673461530023
0.20,lower,0.2216230077681,-0.1180151526290732
0.20,lower,0.24096377632493096,-0.10887122121403421
0.20,lower,0.261403579015334,-0.12482341348036395
0.20,lower,0.2807543444019805,-0.1227667311882354
0.20,lower,0.28254565059681086,-0.1537240815091166
0.20,lower,0.3019055929303649,-0.14486847541856487
0.20,lower,0.3241396683955402,-0.16748826044284057
0.20,lower,0.34350594229644765,-0.16945279534373875
0.20,lower,0.3657393906476177,-0.17510858829432976
0.20,lower,0.38510872412206737,-0.17856543119475204
0.20,lower,0.40733891105574516,-0.20093653693889188
0.20,lower,0.42670826182933963,-0.1979870308850832
0.20,lower,0.4489253042171235,-0.19190420535525252
0.20,lower,0.46828877855883,-0.20647502699102757
0.20,lower,0.4905098551734426,-0.20492540173542892
0.20,lower,0.5098654643085758,-0.19344841398315252
0.20,lower,0.532066686738315,-0.19826058021891171
0.20,lower,0.551411453341989,-0.20309794820131233
0.20,lower,0.5666180441825908,-0.16210079250107173
0.20,lower,0.5859502570707297,-0.1627927549295074
0.20,lower,0.5929343683191854,-0.15366545892280056
0.20,lower,0.6122543032594282,-0.1536613475476849
0.20,lower,0.6344307709275332,-0.1310593393454331
0.20,lower,0.6537396206708387,-0.12466761390120863
0.20,lower,0.6758982062440991,-0.10947653647472172
0.20,lower,0.6952025758480167,-0.10603703435896895
0.20,lower,0.7173474324375563,-0.0828825050266546
0.20,lower,0.7366374934887127,-0.07463512048606201
0.20,lower,0.7587969843980902,-0.055180668743447646
0.20,lower,0.7780767787408646,-0.05699677962483872
0.20,lower,0.8002133484790774,-0.03642698764404505
0.20,lower,0.8194852976166161,-0.027419737633111157
0.20,lower,0.8415947395392701,-0.005550668358561552
0.20,lower,0.8608824663314403,-0.0027878565040634967
0.20,lower,0.8710037248280931,0.040957572725800535
0.20,lower,0.8904606355474136,0.039702071865407855
0.20,lower,0.9027417202476614,0.09872771083555278
0.20,lower,0.9218708890922848,0.10637750090052704
0.20,lower,0.9440198528237054,0.19507137065678878
0.20,lower,0.9580119418692239,0.1797709117139203
0.20,lower,0.9731822195224673,0.3191714008954625
0.20,lower,0.9845534208582709,0.27627718429987386
0.20,lower,0.9921830580761654,0.45707480969144465
0.20,lower,1.0,0.5170454967682504
0.44,upper,0.0,0.2525135137955624
0.44,upper,0.0051256620768222365,0.07213481930734846
0.44,upper,0.014015278464835466,-0.6939864921238775
0.44,upper,0.025769033862860974,-0.665835949843327
0.44,upper,0.044258861749142606,-0.7279139372739667
0.44,upper,0.06894920458225713,-0.7902573250310888
0.44,upper,0.09388671318243487,-0.6603664180426672
0.44,upper,0.11716411795597448,-0.6197011031270122
0.44,upper,0.14006625822208787,-0.5848767012694469
0.44,upper,0.163508642779736,-0.6462861164900445
0.44,upper,0.18644534400889434,-0.5733895522947008
0.44,upper,0.2098956513330167,-0.5754413231643078
0.44,upper,0.23286447922258943,-0.5023685175995262
0.44,upper,0.25633053724697885,-0.5139421702153553
0.44,upper,0.2792761631043175,-0.49014697265288537
0.44,upper,0.3027787855900808,-0.4603761596166354
0.44,upper,0.32574710261789935,-0.48560989390685705
0.44,upper,0.3492523509574543,-0.4903952152024756
0.44,upper,0.37221644985039937,-0.4532830728744111
0.44,upper,0.3957313050822454,-0.45110929273090256
0.44,upper,0.4186986256465516,-0.44040804007209033
0.44,upper,0.4422101828396223,-0.43227356296189995
0.44,upper,0.4651690406846474,-0.39316880183511566
0.44,upper,0.4886649621222903,-0.39281644582063435
0.44,upper,0.5116221577318476,-0.34600784101072074
0.44,upper,0.5351094540019481,-0.34731865727792294
0.44,upper,0.5580417049530703,-0.322403787252877
0.44,upper,0.5815193853410798,-0.30404897338225795
0.44,upper,0.6044448259335932,-0.23887734372940936
0.44,upper,0.6278933326613397,-0.22016457289493543
0.44,upper,0.6508014077356021,-0.20435823798577143
0.44,upper,0.6742307498718105,-0.19135108303448597
0.44,upper,0.6971118798227925,-0.1533397581402221
0.44,upper,0.7205334512930922,-0.14781995853063373
0.44,upper,0.7434150029794402,-0.10916536284587731
0.44,upper,0.7668160928765364,-0.09841699773722215
0.44,upper,0.7896911232364083,-0.07836038486072766
0.44,upper,0.8130847183427977,-0.0736119862212515
