station,side,x_over_c,cp
z_mid,upper,0.0,0.7325298452148912
z_mid,upper,0.004865006392998078,0.6540785957549903
z_mid,upper,0.01160959958965164,-0.26558305446376484
z_mid,upper,0.020233779589960685,-0.3988622928425461
z_mid,upper,0.029246778196427552,-0.5717984001996961
z_mid,upper,0.03864859540905224,-0.6080401775759193
z_mid,upper,0.04819326423945101,-0.726270999422676
z_mid,upper,0.05788078468762385,-0.7214073707904486
z_mid,upper,0.06763939489750383,-0.8275356118725976
z_mid,upper,0.07746909486909094,-0.8164244440404876
z_mid,upper,0.08734005358776194,-0.8799241885885277
z_mid,upper,0.09725227105351683,-0.8742578882629847
z_mid,upper,0.10719062589298747,-0.9219901726177595
z_mid,upper,0.11715511810617386,-0.920919834527242
z_mid,upper,0.1271370611088279,-0.964273640735904
z_mid,upper,0.13713645490094956,-0.9660264284489892
z_mid,upper,0.14714786542481711,-1.0005366209672195
z_mid,upper,0.15717129268043076,-1.0018697348494756
z_mid,upper,0.16720312230372736,-1.0239027206387104
z_mid,upper,0.17724335429470703,-1.0263786316433234
z_mid,upper,0.18728947307480673,-1.048694000285514
z_mid,upper,0.19734147864402646,-1.0478284063870653
z_mid,upper,0.20739756135949006,-1.0736996352211359
z_mid,upper,0.2174577212211975,-1.0728984817650746
z_mid,upper,0.22752062317488228,-1.0904147579508054
z_mid,upper,0.2375862672205445,-1.0887249226829958
z_mid,upper,0.2476536499094608,-1.1048490935874766
z_mid,upper,0.25772277124163107,-1.104476697272984
z_mid,upper,0.26779286681832615,-1.119512279435028
z_mid,upper,0.27786393663954595,-1.1197082753670133
z_mid,upper,0.2879353937017079,-1.1328856005036805
z_mid,upper,0.298007238004812,-1.133223334447983
z_mid,upper,0.30807901587309966,-1.1445886001894054
z_mid,upper,0.3181507273065709,-1.144203524812878
z_mid,upper,0.32822202114157023,-1.154309031287473
z_mid,upper,0.3382928973780976,-1.1541445729719353
z_mid,upper,0.3483630847858977,-1.162401758855738
z_mid,upper,0.3584325833649707,-1.1634750240856666
z_mid,upper,0.3685011854805779,-1.1690566576742736
z_mid,upper,0.3785688911327196,-1.1688866455778246
z_mid,upper,0.38863554034286163,-1.1732308429458318
z_mid,upper,0.3987011331110039,-1.1726484500760435
z_mid,upper,0.4087655495562957,-1.174467792958235
z_mid,upper,0.41882878967873677,-1.1740429731045865
z_mid,upper,0.42889076624258193,-1.1731742934749767
z_mid,upper,0.4389514792478312,-1.1720541883177582
z_mid,upper,0.44901086546703456,-1.1693815112641683
z_mid,upper,0.4590689249001921,-1.1681173221888717
z_mid,upper,0.4691256110219839,-1.163861326242185
z_mid,upper,0.4791809238324099,-1.1640607141489212
z_mid,upper,0.48923483512310556,-1.1583072113738382
z_mid,upper,0.4992873448940709,-1.1586584269497406
z_mid,upper,0.5093384370659353,-1.1540733716368463
z_mid,upper,0.519388111638699,-1.1547439456278907
z_mid,upper,0.5294363592701781,-1.1459083169704112
z_mid,upper,0.5394831799603725,-1.1464614685734615
z_mid,upper,0.5495285684205217,-1.1373662610498538
z_mid,upper,0.5595725246506249,-1.1369623275373144
z_mid,upper,0.5696150509831673,-1.1287778264053403
z_mid,upper,0.5796561474181485,-1.1288992400272004
z_mid,upper,0.5896958187083244,-1.1141276633956612
z_mid,upper,0.599734064853695,-1.1156429264220633
z_mid,upper,0.6097708877013341,-1.0900376469266861
z_mid,upper,0.6198062872512422,-1.0902272491028637
z_mid,upper,0.6298402647808884,-1.0510110594404227
z_mid,upper,0.6398728202902723,-1.0537709141381373
z_mid,upper,0.6499039570460587,-0.9825390009762225
z_mid,upper,0.6599336750482475,-0.9833281580082756
z_mid,upper,0.6699619721732878,-0.8475453082308104
z_mid,upper,0.6799888484211792,-0.8583216074756002
z_mid,upper,0.6900142939742459,-0.591118307178997
z_mid,upper,0.7000383088324875,-0.5937656580745033
z_mid,upper,0.7100608858156786,-0.17881578785916857
z_mid,upper,0.7200820249238189,-0.15517898309400238
z_mid,upper,0.7301017072883296,0.07561277018480402
z_mid,upper,0.7401199329092105,0.07312583375667557
z_mid,upper,0.750136677900605,0.0523260402478669
z_mid,upper,0.7601519422625128,0.05091504988123513
z_mid,upper,0.7701656987798753,0.043643434609720186
z_mid,upper,0.7801779474526924,0.04308463049107133
z_mid,upper,0.7901886467440135,0.04563154272759386
z_mid,upper,0.800197796653839,0.044821629529760106
z_mid,upper,0.8102053547976382,0.05289675581596159
z_mid,upper,0.8202113211754112,0.05289712413037726
z_mid,upper,0.8302156398452917,0.06446808882950283
z_mid,upper,0.8402183108072798,0.06381819650251237
z_mid,upper,0.8502192670201931,0.078326924400632
z_mid,upper,0.8602185084840318,0.07846236571011533
z_mid,upper,0.8702159639015695,0.09507426811879308
z_mid,upper,0.8802116332728067,0.09461956778248436
z_mid,upper,0.8902054307046771,0.11396288563932594
z_mid,upper,0.9001973561971804,0.11432548319616356
z_mid,upper,0.91018731282735,0.13624399546055294
z_mid,upper,0.9201753005951859,0.13630453948640373
z_mid,upper,0.9301612093545782,0.16119511162282343
z_mid,upper,0.940145039105527,0.16117987363915393
z_mid,upper,0.9501266704206004,0.18762658784450792
z_mid,upper,0.9601061032997984,0.19222683385296055
z_mid,upper,0.9700831974291946,0.2056688425694032
z_mid,upper,0.980057952808789,0.2328416326800353
z_mid,upper,0.9900302203216931,0.19623229663610559
z_mid,upper,0.9999999999679067,0.19496318140996577
