station,side,x_over_c,cp
0.20,upper,0.0,0.394473754030642
0.20,upper,0.0011557570223053367,0.3752610672015764
0.20,upper,0.004445533845908305,-0.4029043463791883
0.20,upper,0.007586373294304952,-0.2241085664193784
0.20,upper,0.009386825991416029,-0.7303803967698868
0.20,upper,0.012724229922315774,-0.7009102684957399
0.20,upper,0.01796517334783315,-1.0326619020699583
0.20,upper,0.02343674231422759,-1.0663581632200403
0.20,upper,0.027137572618687874,-0.8745749564494705
0.20,upper,0.036750604060382226,-0.7497625229749013
0.20,upper,0.04662938811645319,-0.8061541911823327
0.20,upper,0.05701480075265553,-0.5706586735758603
0.20,upper,0.06689925178712502,-0.5520984674718703
0.20,upper,0.07728313225296084,-0.4751890082658461
0.20,upper,0.08719533482578619,-0.49990849371405854
0.20,upper,0.09760380921020359,-0.4353156680316036
0.20,upper,0.10756721852947267,-0.43958734498953667
0.20,upper,0.11074773914480077,-0.41408669710233414
0.20,upper,0.12071826023658952,-0.4110143407168668
0.20,upper,0.12796511856607798,-0.39313300590881894
0.20,upper,0.13795020094809152,-0.3866513418306201
0.20,upper,0.14836970721563755,-0.3639205311118822
0.20,upper,0.15836542998513464,-0.37552351402925616
0.20,upper,0.16879720976901177,-0.3581318103119864
0.20,upper,0.17880141173116046,-0.3600605908746938
0.20,upper,0.1892319806384194,-0.3479221577032548
0.20,upper,0.19924328916774497,-0.34905505259089487
0.20,upper,0.20967816535889694,-0.33645189082426596
0.20,upper,0.21969814082298436,-0.3422570722884639
0.20,upper,0.23013455073432265,-0.32699742855388286
0.20,upper,0.24015661712990108,-0.33526723893749366
0.20,upper,0.25059756225772345,-0.3262316264288158
0.20,upper,0.2606203158178367,-0.3296723089627759
0.20,upper,0.27105409257683993,-0.3241221305657722
0.20,upper,0.2810756354368766,-0.3282375593391025
0.20,upper,0.291517098591899,-0.3159315766366262
0.20,upper,0.30154500246425514,-0.32087235491804666
0.20,upper,0.31198523256668603,-0.32187192057848324
0.20,upper,0.3220179292747236,-0.326611739019461
0.20,upper,0.33245425398890194,-0.3176385765358055
0.20,upper,0.3424861462904737,-0.3179614891183442
0.20,upper,0.3529308834101169,-0.3153162627780816
0.20,upper,0.36296443891264085,-0.32189442747036356
0.20,upper,0.3734046472418363,-0.31483425221215533
0.20,upper,0.38343950486578326,-0.32181705916091563
