station,side,x_over_c,cp
0.20,upper,0.0,0.4548902753533877
0.20,upper,0.0011550290719537844,0.4563785823768475
0.20,upper,0.004440478273460599,-0.23942691232134497
0.20,upper,0.007578603723326242,-0.23122336695124554
0.20,upper,0.00938014170107791,-0.6807988401275862
0.20,upper,0.012715287817327265,-0.7923625129232831
0.20,upper,0.017965152401188973,-0.9578298984719572
0.20,upper,0.023427084746697975,-1.0328032646516685
0.20,upper,0.027091683354493353,-0.7678710411792017
0.20,upper,0.036710985636622076,-0.8552934299628692
0.20,upper,0.04661394395063785,-0.779744621318662
0.20,upper,0.05700361282436107,-0.5928237586142594
0.20,upper,0.06688710836823693,-0.6613370869267721
0.20,upper,0.07727633255653192,-0.5201010181750838
0.20,upper,0.08719680029663593,-0.5118279592405073
0.20,upper,0.09760049301259073,-0.4650974884578851
0.20,upper,0.10754801685959166,-0.4918273322993573
0.20,upper,0.11060337630828362,-0.44049215203859404
0.20,upper,0.12057631498695914,-0.43990179831775733
0.20,upper,0.1279311027967253,-0.41060347553434684
0.20,upper,0.13790767460662978,-0.4103283197963859
0.20,upper,0.148331201949287,-0.39389647074543355
0.20,upper,0.15832426147265238,-0.40812858447551437
0.20,upper,0.16874937606724305,-0.37890602537992274
0.20,upper,0.17875074740415917,-0.39112480158338203
0.20,upper,0.1891793793595635,-0.3810077674239311
0.20,upper,0.19918658695167796,-0.38256223990988364
0.20,upper,0.20961817694544632,-0.3595067027634759
0.20,upper,0.21963378948641812,-0.3652352690987932
0.20,upper,0.23006608084935495,-0.3674109977210923
0.20,upper,0.24008477994367491,-0.370767988483992
0.20,upper,0.2505200418393625,-0.35143896384606743
0.20,upper,0.26053717435582385,-0.3565495891655595
0.20,upper,0.27097302081316854,-0.35767626722592105
0.20,upper,0.2809990157640068,-0.3654954217984646
0.20,upper,0.29143222122941803,-0.35912567628996667
0.20,upper,0.30145668012322013,-0.36066833966267686
0.20,upper,0.3118936127993628,-0.34979514524486066
0.20,upper,0.32192179571319657,-0.35711781592918534
0.20,upper,0.33236147493179957,-0.356315247161703
0.20,upper,0.34239158616327514,-0.35680541094291934
0.20,upper,0.35282912123402127,-0.35722299660315554
0.20,upper,0.36286053001259394,-0.3606053258470286
0.20,upper,0.3732995534635582,-0.3547549162064945
0.20,upper,0.3833314268154046,-0.3625355218601088
0.20,upper,0.3937665070404165,-0.35410131704855724
0.20,upper,0.40379822878639215,-0.35300103512063297
0.20,upper,0.41423519483314214,-0.34264321788982355
0.20,upper,0.424267034033113,-0.3550417448404528
0.20,upper,0.4347011093052789,-0.34893434167839826
0.20,upper,0.44473302066326065,-0.34103846169467006
0.20,upper,0.45516399312339,-0.3435787429564157
0.20,upper,0.46519292309136867,-0.3488398434302124
0.20,upper,0.4756228171845864,-0.33340152370953235
0.20,upper,0.4856502059090668,-0.333194173644999
0.20,upper,0.4960785013376109,-0.3278332197616516
0.20,upper,0.5061028290895784,-0.33155882605703035
0.20,upper,0.5165243396560874,-0.3162478206737194
0.20,upper,0.5265544525332906,-0.3177088253097557
0.20,upper,0.536974461472369,-0.30535845376552084
0.20,upper,0.5469922048085548,-0.30231440020447925
0.20,upper,0.55741207568637,-0.28987263271554664
0.20,upper,0.5674212628970526,-0.2928999679574438
0.20,upper,0.577842300399018,-0.2826616514119505
0.20,upper,0.5878518696329181,-0.27959359529867656
0.20,upper,0.5982586303015592,-0.2650539337050844
0.20,upper,0.6082682764446368,-0.26303327889506006
0.20,upper,0.6148733740755634,-0.24846581721576314
0.20,upper,0.6248765259057368,-0.24795454448770568
0.20,upper,0.6286881697397101,-0.24198414839673338
0.20,upper,0.6387046105808354,-0.23255108358518503
0.20,upper,0.6491228883711194,-0.22197918718814483
0.20,upper,0.659124568299542,-0.2243753301770467
0.20,upper,0.6695539267260193,-0.21317363080143836
0.20,upper,0.6795130315835982,-0.20967296008574757
0.20,upper,0.6899230558273698,-0.19352327725224466
0.20,upper,0.6999101338209831,-0.18757217259159234
0.20,upper,0.7102919687802287,-0.18416721201276554
0.20,upper,0.7203105642979375,-0.1811990762932395
0.20,upper,0.7306893285817334,-0.17092621145187803
